UID,Name,Position,Drb/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
28122337,Lennon Peake,AM (RL),2.87,12,12,6,2,13,12,9,4,12,8,4,6,6,12,9,10,11,5,4,6,7,9,6,11,9,8,11,5,3,4,2,4,7,1,3,10,2,3,3,2,3,3,2,3,3,2,2,- -  -,
93070929,Jesper Karlsson,"M (L), AM (RL), ST (C)",1.36,14,16,11,8,13,14,12,6,8,14,14,15,13,12,13,18,8,14,7,10,13,12,13,13,15,13,14,13,6,13,7,4,14,14,4,16,1,2,3,2,2,2,1,3,1,3,3,- -  -,
13196665,Issa Kaboré,D/WB (R),3.46,16,15,11,9,13,16,13,12,14,14,12,13,14,13,16,14,10,14,12,12,11,12,9,11,13,9,13,7,8,9,10,12,12,10,12,12,1,3,1,1,3,3,2,3,2,3,2,- -  -,Wnt
2002095944,Aleksandar Grujić,"D (RL), WB (R)",0.96,11,12,15,4,10,13,13,8,9,13,19,10,7,11,17,14,2,11,7,10,7,10,6,11,12,5,9,3,8,4,7,8,12,8,12,12,2,1,2,2,2,1,2,1,2,3,1,- -  -,
28124569,Tino Livramento,"D (R), WB (RL)",3.71,16,14,14,12,15,16,14,14,12,15,12,12,13,14,15,12,12,13,15,12,12,15,8,14,14,7,14,8,11,6,11,13,14,7,14,14,3,2,1,2,2,1,1,1,2,1,3,- -  -,
55070291,Aurélio Buta,D/WB (R),2.12,14,15,10,6,14,15,14,10,12,13,13,11,13,12,13,14,9,15,12,12,9,13,5,11,11,5,12,5,5,6,10,11,12,8,11,13,3,1,2,2,3,2,1,2,3,2,3,- -  -,
28106393,Yan Valery,"D (RC), WB (R)",2.18,15,13,13,12,14,15,14,9,10,12,11,10,12,12,16,11,6,6,12,12,10,12,7,13,12,7,12,7,12,7,11,13,12,8,13,12,1,3,2,3,2,2,2,2,2,4,1,- -  -,
2000016816,Derrick Abu,D/WB (RL),1.54,17,14,12,8,13,16,14,12,10,13,11,9,14,13,11,7,5,11,10,12,10,14,8,9,9,7,11,5,7,9,8,10,9,2,11,10,1,1,2,1,3,2,3,3,2,2,3,- -  -,
37046274,Hidde ter Avest,"D (RC), WB (R), DM",1.86,13,11,13,12,15,14,12,13,14,15,12,11,13,14,12,13,12,12,13,14,11,15,9,12,9,6,11,7,11,7,6,12,11,10,12,13,1,3,1,1,3,2,2,4,2,3,1,- -  -,
18057323,Chancel Mbemba,"D (RC), WB (R), DM",3.08,14,13,14,13,15,15,15,14,11,15,15,11,15,13,15,10,13,11,13,16,11,16,3,9,10,5,12,3,15,10,4,15,13,7,13,12,1,2,4,2,1,2,2,2,3,1,1,- -  -,Opt
29236659,Douglas James-Taylor,ST (C),1.32,14,11,11,13,12,12,12,12,12,10,12,9,10,11,7,12,4,11,10,10,10,10,9,10,11,9,9,7,11,9,6,7,9,4,7,10,3,1,2,2,2,2,2,3,3,2,3,- -  -,
83288805,Fabiano Souza,"D (RC), WB (R)",2.03,16,16,13,6,17,15,15,13,14,15,13,12,15,13,15,10,12,13,13,13,14,14,8,13,12,7,12,7,10,10,12,12,11,5,14,12,1,2,2,3,2,1,2,1,1,2,2,- -  -,Wnt
29128536,Ben Chilwell,D/WB (L),1.07,15,16,16,13,14,15,17,14,12,15,13,14,13,14,14,11,12,11,15,14,12,16,13,15,14,8,16,11,14,7,11,14,14,11,13,13,3,1,1,3,1,1,2,3,3,3,2,- -  -,
18111484,Johan Bakayoko,"M (R), AM (RL)",2.25,14,15,14,9,14,15,14,11,6,14,13,13,9,13,12,15,5,12,5,9,9,12,14,13,16,8,13,14,10,11,10,4,14,7,4,15,1,2,3,3,2,3,1,3,3,3,3,- -  -,
90056627,Kaine Felix,"M (R), AM (RL)",2.90,14,10,9,7,12,16,9,9,10,7,8,7,4,5,13,13,8,8,2,11,4,9,3,8,9,4,9,8,7,8,2,2,10,11,3,11,2,2,2,2,3,3,2,2,1,3,2,- -  -,Ret
92083876,Jean-Manuel Mbom,"D/WB (R), DM, M (C)",2.08,13,13,14,13,17,13,14,15,15,14,16,14,14,13,15,12,13,10,11,14,13,14,9,9,11,10,11,12,10,12,9,11,12,14,10,13,1,1,3,1,3,3,3,2,2,3,1,- -  -,
27122563,Mads Roerslev,D/WB (R),2.68,14,14,13,13,13,13,13,12,13,14,13,14,15,13,14,13,10,12,15,14,14,14,12,14,13,9,13,7,12,10,10,13,14,7,13,14,3,4,3,3,3,1,1,1,1,1,2,- -  -,
28106354,Demeaco Duhaney,D/WB (R),1.85,13,13,10,12,14,14,12,11,10,9,10,12,12,11,11,12,8,10,11,11,10,12,4,12,12,8,13,8,8,4,6,10,11,7,12,13,2,1,3,4,3,1,3,4,2,2,2,- -  -,
85136376,Nicolas Pépé,"M (R), AM (RL)",2.41,17,18,13,9,14,16,13,10,6,13,8,14,8,12,8,18,7,16,6,12,13,11,12,13,15,13,15,15,8,16,2,4,12,15,4,16,2,2,1,2,1,2,3,1,2,2,3,- -  -,Opt
2000216077,Rio Cardines,"DM, M (R), AM (RL)",1.88,14,15,10,8,13,14,7,8,11,5,4,7,6,6,12,10,8,7,4,7,7,9,7,8,6,6,12,6,4,5,6,1,8,6,6,7,1,4,1,1,3,3,3,1,1,3,3,- -  -,
19325045,Emerson Royal,D/WB (R),2.13,15,15,13,11,13,15,16,13,8,13,13,12,12,13,14,12,12,13,12,13,12,16,12,12,11,12,13,8,11,11,14,13,12,11,14,14,3,1,1,2,1,3,1,1,3,2,2,- -  -,
12092858,Momodou Bojang,ST (C),3.18,15,14,11,11,11,13,9,8,8,9,8,12,6,8,10,11,5,12,6,11,9,10,6,6,11,11,11,4,9,8,4,4,7,5,4,10,3,2,3,3,1,2,3,1,3,1,2,- -  -,
15077289,Nathaniel Atkinson,D/WB/M/AM (R),2.55,13,15,13,11,16,15,12,11,9,10,11,11,14,12,15,11,13,9,11,12,10,13,4,9,12,7,12,6,9,8,11,11,9,5,12,11,2,1,1,3,1,2,1,3,3,1,3,- -  -,
13225891,Yira Sor,"M/AM (R), ST (C)",2.38,16,16,7,6,11,17,12,5,6,10,7,9,8,12,13,13,6,13,5,9,10,8,3,10,12,11,13,5,6,6,2,2,12,7,5,13,1,3,2,4,1,1,1,2,1,2,2,- -  -,
29223444,Allahyar Sayyadmanesh,"AM (RL), ST (C)",1.67,14,15,11,12,13,14,13,12,12,11,12,11,10,13,12,12,7,13,10,12,11,13,7,10,14,13,13,5,13,11,5,8,11,11,6,14,2,3,3,2,2,1,3,3,3,2,3,- -  -,Trn
13225025,Kelvin John,"AM (R), ST (C)",2.19,14,15,11,9,14,15,11,11,14,12,12,10,10,9,15,14,9,13,10,8,10,12,9,10,12,12,11,9,10,11,3,5,9,12,7,13,2,1,1,1,1,2,3,1,2,3,3,- -  -,
49037109,Jérémy Mellot,D/WB (R),1.16,13,12,12,8,16,13,14,13,14,14,15,12,15,13,15,8,11,11,13,14,10,15,5,12,10,6,12,6,6,8,10,15,11,7,13,12,2,3,4,1,3,3,4,2,2,1,2,- -  -,
2002095122,Jacob Bell,WB/M/AM (R),2.52,13,13,7,9,13,11,5,5,16,4,6,4,3,4,17,4,1,4,1,6,6,6,3,7,8,4,6,1,1,4,1,5,6,1,2,10,3,3,1,1,1,2,1,2,2,3,4,- -  -,
91134708,Lukas Klostermann,"D (RLC), WB (R)",1.55,13,9,14,15,17,17,16,14,12,14,16,10,13,12,15,7,11,13,12,13,8,13,4,9,7,8,11,6,11,5,14,12,12,6,13,11,2,3,1,2,1,2,3,1,1,4,1,- -  -,
67187680,Ander Capa,D/WB/M/AM (R),2.05,14,14,11,8,14,14,14,13,11,15,12,14,14,13,14,13,11,14,13,15,10,14,10,15,12,10,13,8,8,9,12,12,15,11,13,13,1,2,1,1,3,2,2,3,3,2,1,- -  -,
61089387,Aaron Hickey,D/WB (RL),2.55,16,15,13,8,13,16,14,12,11,14,15,14,14,14,15,13,10,14,14,14,15,14,7,13,14,10,14,7,9,14,11,10,14,7,13,14,4,3,1,2,2,2,2,3,2,3,3,- -  -,Ask
98031298,Florent Hadergjonaj,"D (RL), WB/M (R)",1.83,13,12,11,7,17,13,15,9,6,11,10,10,13,9,13,11,8,11,12,14,8,14,6,12,11,7,13,5,9,5,12,10,13,11,12,13,1,1,2,2,1,2,1,2,1,1,1,- -  -,Wnt
70097248,Zeki Çelik,"D (RL), WB (R)",2.92,14,13,12,11,14,15,15,13,8,14,15,13,14,14,14,10,8,13,12,13,8,16,9,14,10,10,12,5,10,8,13,13,14,4,14,12,4,2,1,1,1,3,4,1,3,3,2,- -  -,nEU
28107837,Keelan O'Connell,M/AM (R),2.16,12,12,10,7,13,12,14,9,7,8,7,10,4,5,4,8,12,9,4,9,5,9,8,7,10,4,10,8,8,12,3,3,11,8,3,10,2,2,1,1,1,3,1,1,3,1,4,- -  -,
29233292,Jack Williams,M/AM (RL),3.35,11,12,9,2,9,11,11,6,6,5,7,8,4,6,5,11,5,9,3,6,6,7,5,7,13,5,13,4,5,3,4,3,8,3,3,7,2,3,2,2,3,2,2,3,3,2,3,- -  -,
2000134404,Henry Timi Davies,ST (C),1.50,14,14,10,14,15,14,12,10,14,12,2,14,3,6,8,10,10,8,3,4,5,7,3,3,12,7,15,5,14,8,1,4,8,2,4,11,2,3,3,3,2,1,2,1,3,2,2,- -  -,
75058347,Jesús Ramírez,ST (C),2.40,11,11,11,14,12,12,12,13,13,12,11,12,10,12,17,10,9,13,5,11,11,12,7,9,12,15,12,8,13,11,5,4,8,10,6,11,4,1,1,3,3,4,2,3,1,3,2,- -  -,
29186418,Jack Clarke,"WB (L), M/AM (RL)",3.37,16,17,14,11,10,15,11,4,8,12,6,13,7,11,14,16,8,13,7,10,11,9,5,13,14,12,13,5,6,9,1,4,9,9,4,13,1,1,4,1,1,3,2,1,3,3,1,- -  -,
28116533,Jeremy Ngakia,"D (RL), WB (R)",3.70,15,12,14,13,15,13,14,11,12,10,14,12,10,11,12,12,9,12,12,13,12,14,7,10,13,9,11,5,7,10,7,10,12,7,12,12,3,3,3,3,4,2,1,1,1,1,3,- -  -,
98034811,Jordan Lotomba,"D (RL), WB/M (R)",3.05,14,15,9,9,15,13,14,8,14,13,12,12,13,11,13,14,7,12,13,15,9,14,8,11,14,8,14,6,7,6,13,12,12,11,13,13,3,3,1,1,1,3,2,2,1,2,1,- -  -,
43207789,Bright Gyamfi,D/WB (R),1.45,13,13,10,9,12,13,11,13,13,12,9,12,12,11,13,11,9,11,12,12,10,10,7,11,10,7,11,8,9,11,12,12,13,8,12,11,2,2,1,3,3,2,3,2,3,2,3,- -  -,Inj
62083371,Petar Stojanović,D/WB (R),2.16,14,12,13,11,16,14,15,13,18,11,14,11,11,10,15,10,9,13,13,16,11,17,8,12,15,8,13,7,10,12,14,12,13,8,17,13,4,3,2,2,1,1,1,1,1,1,2,- -  -,
19258927,Caio Henrique,"D/WB (L), M (LC)",1.42,15,15,12,7,16,15,14,12,12,15,12,12,15,13,13,14,9,14,12,13,14,13,10,14,13,9,14,12,8,12,11,12,14,12,14,14,2,2,3,2,2,4,4,1,2,1,2,- -  -,
29175037,Jordan Williams,"D (RLC), WB (R)",1.46,13,12,11,13,13,14,13,12,12,11,12,12,12,11,14,8,7,12,11,13,11,12,8,12,11,5,9,7,12,6,8,13,9,6,12,11,3,3,1,1,2,4,1,4,2,1,2,- -  -,
71085857,Oleksandr Tymchyk,D/WB (R),1.71,15,15,12,11,13,15,14,12,11,12,12,10,13,12,14,8,6,13,13,13,11,14,6,12,11,4,11,4,10,5,14,11,13,3,14,11,3,1,1,3,3,1,2,1,3,1,3,- -  -,Trn
29160208,Hakeem Odoffin,"D (RC), WB (R), DM, M (C)",1.63,14,12,8,16,13,16,14,14,12,12,15,6,7,8,17,4,7,6,12,12,4,12,9,7,11,4,8,10,11,1,7,10,9,3,12,7,2,1,1,1,1,3,2,3,1,2,3,- -  -,
2000053510,Jay Haddow,"D (RC), WB (R)",2.48,12,13,13,10,15,13,15,13,12,11,10,12,13,12,16,12,8,10,12,12,9,12,6,11,11,4,10,3,10,4,8,9,9,3,9,9,3,3,3,1,3,2,1,2,2,2,3,- -  -,Wnt
2000184613,Ato Ampah,D/WB/M/AM (RL),1.89,16,12,9,8,18,15,16,8,10,8,7,6,10,5,16,16,7,8,6,3,7,9,3,7,11,4,7,5,3,3,6,5,6,1,7,6,1,1,4,1,1,1,3,3,3,3,1,- -  -,
89052079,Shilow Tracey,"M/AM (RL), ST (C)",2.64,13,14,11,7,14,13,11,13,8,9,11,6,8,8,14,11,7,10,7,12,7,13,8,10,10,9,9,7,8,7,10,3,12,8,6,11,1,3,1,2,3,2,1,1,2,1,1,- -  -,
28127876,DJ Campton-Sturridge,ST (C),1.32,14,12,7,4,11,13,10,6,11,9,6,11,7,10,15,9,13,14,8,6,6,7,3,3,10,14,13,7,14,6,1,3,7,5,4,9,4,2,1,1,3,1,1,1,3,3,2,- -  -,
83105845,Diogo Dalot,"D (RL), WB/M (R)",2.84,15,15,13,13,15,15,14,12,13,14,11,13,13,13,14,12,10,13,13,14,10,14,9,13,13,8,14,4,9,7,14,13,14,10,13,13,1,3,4,3,2,1,2,1,1,2,2,- -  -,
2000049989,Joe Wragg,M/AM (R),1.97,13,12,8,15,7,10,8,7,9,6,5,12,2,10,14,7,8,8,2,6,6,7,4,8,10,5,11,5,7,4,5,3,9,7,1,7,2,2,3,3,1,2,3,1,2,2,2,- -  -,
2000120902,Lucius Vine,"AM (RL), ST (C)",2.00,12,12,6,10,15,9,9,6,9,7,4,7,3,8,9,12,7,10,5,6,5,9,6,8,15,6,14,6,9,6,4,3,10,1,3,12,2,3,1,1,2,3,3,4,1,1,3,- -  -,
2000045044,Kieran Wakefield,ST (C),0.83,12,11,11,8,11,12,12,13,10,11,12,12,11,13,15,10,15,8,11,12,8,12,5,4,10,8,10,10,10,9,9,5,8,12,3,9,2,1,2,2,3,3,1,3,4,4,2,- -  -,
67202652,Andoni Gorosabel,D/WB (R),1.37,15,14,14,8,14,14,14,14,14,14,13,13,13,13,13,8,10,16,12,14,12,16,7,15,12,9,13,8,12,10,8,14,13,11,13,13,3,2,1,4,3,4,3,1,2,2,3,- -  -,
45111317,Yukinari Sugawara,"D/WB (R), DM, M/AM (R)",2.22,14,14,12,11,14,14,13,9,12,14,14,13,12,13,14,13,7,14,12,13,12,14,9,15,13,8,14,11,8,14,12,11,15,11,12,14,1,2,2,2,3,1,4,1,3,3,4,- -  -,
28111507,Tyrick Mitchell,D/WB (L),2.00,15,15,13,8,17,16,14,12,15,14,13,14,14,14,13,11,10,13,14,15,14,15,9,13,13,6,13,8,11,8,10,12,14,6,16,12,2,2,1,3,2,3,4,2,1,2,3,- -  -,Trn
92089146,Roberto Massimo,WB/M/AM (R),2.42,15,14,11,12,13,15,11,10,14,12,11,10,9,10,11,14,8,12,9,10,11,11,8,12,13,10,11,10,12,12,4,5,12,9,9,13,1,3,1,2,1,1,3,1,2,2,2,- -  -,
49038965,Sacha Boey,"D (RL), WB (R)",1.20,15,15,13,10,14,15,15,12,14,12,12,12,14,13,13,8,16,12,14,13,11,13,5,11,10,7,12,5,6,8,10,15,11,6,13,12,3,2,1,3,3,3,2,1,2,2,1,- -  -,
29132973,Simon Banza,ST (C),1.26,12,13,12,15,15,13,13,12,15,15,16,12,11,12,14,13,7,16,7,10,12,13,9,10,11,14,13,6,15,9,7,3,9,13,5,12,2,1,4,1,1,3,1,3,3,2,3,- -  -,
55027761,Mário Rui,D/WB/M (L),1.06,15,15,12,5,16,14,14,10,13,14,15,12,13,14,15,12,9,12,13,14,11,15,12,14,8,6,14,11,7,10,11,14,14,6,15,14,2,2,2,2,1,1,2,2,2,2,3,- -  -,Ret
53166991,Emil Ceïde,AM (RL),2.18,15,18,14,6,13,13,12,10,6,10,8,11,8,12,15,15,4,13,4,7,11,8,7,12,16,8,14,7,5,10,3,3,11,6,2,14,1,1,1,3,2,3,1,3,1,2,2,- -  -,
14223204,Santiago Simón,"M (RC), AM (R)",1.73,14,15,14,9,15,14,16,12,14,14,8,12,13,13,12,12,14,14,12,13,11,13,10,13,13,7,13,10,7,13,7,8,14,9,9,15,2,3,3,3,3,2,3,3,1,2,2,- -  -,
43295110,Raoul Bellanova,D/WB/M (R),2.72,16,14,13,13,15,16,14,13,11,13,14,13,15,13,16,11,10,11,12,10,12,12,5,14,13,8,14,5,11,7,8,12,12,5,10,12,1,3,2,1,2,3,3,1,1,3,1,- -  -,
61074033,Callumn Morrison,"M/AM (RL), ST (C)",2.76,11,15,12,6,11,14,12,9,13,10,10,10,8,7,11,15,7,13,3,8,6,10,10,7,12,8,11,11,6,9,5,3,9,10,4,12,1,2,3,3,3,1,1,3,1,1,3,- -  -,
43296005,Tommaso Cassandro,D/WB (R),1.96,16,16,11,10,12,14,16,10,12,14,11,12,13,12,12,10,14,9,12,14,11,13,7,11,11,7,12,7,9,8,11,10,12,7,11,10,1,3,3,3,4,1,2,1,1,1,3,- -  -,
52060430,Dylan Connolly,M/AM (RL),2.73,15,13,11,10,11,16,12,8,8,11,10,7,7,6,13,14,2,11,5,11,8,14,8,9,8,9,9,8,7,7,3,5,8,11,7,10,1,3,1,3,1,3,1,3,2,1,2,- -  -,
29140223,Regan Poole,D (RC),0.86,12,12,11,13,16,14,14,13,10,14,11,13,13,13,11,8,14,10,14,14,11,13,4,11,10,7,12,5,12,8,13,13,13,6,13,12,3,3,2,3,1,2,1,1,2,3,2,- -  -,Unh
2000135745,Reuell Walters,"D (RLC), WB (R)",1.69,17,14,12,12,11,14,13,14,7,13,13,12,13,10,14,9,11,10,12,12,9,13,6,10,9,4,10,5,11,6,8,12,12,8,11,12,2,3,2,1,1,1,2,3,1,3,2,- -  -,
29122727,Brandon Haunstrup,D (RL),1.05,13,9,11,11,13,14,12,11,12,12,9,13,11,11,10,8,7,9,12,10,8,11,7,12,10,6,10,6,9,8,6,12,9,4,12,9,3,3,3,1,2,1,3,1,2,3,2,- -  -,Inj
2000125447,Donovan Lescott,"AM (RL), ST (C)",2.49,14,15,13,10,13,13,2,10,12,9,3,5,1,5,14,9,3,8,2,4,4,5,4,8,10,4,3,3,5,5,4,1,6,3,3,7,3,3,1,3,3,3,1,1,3,3,2,- -  -,
50047466,Valentin Rosier,D/WB (R),2.22,14,15,13,8,15,15,15,12,17,13,13,13,15,13,14,14,8,13,12,14,12,13,8,14,14,9,15,5,11,5,12,13,13,4,13,15,2,3,3,2,3,4,2,1,3,1,3,- -  -,
37039938,Rick Karsdorp,D/WB (R),2.15,15,14,14,9,18,17,17,13,15,15,15,15,15,12,17,11,7,17,12,13,13,16,6,11,10,5,14,6,8,6,15,12,15,5,12,13,3,2,2,2,2,1,3,3,3,2,3,- -  -,Unh
29232950,Amari Miller,"AM (RL), ST (C)",2.26,12,12,11,7,11,12,13,12,8,10,10,10,8,12,13,11,8,11,9,12,11,11,8,8,12,10,11,8,9,12,7,5,9,13,5,12,2,3,3,3,2,2,1,1,1,2,3,- -  -,
18070768,Clinton Mata,"D (RC), WB/M (R)",2.25,13,12,12,9,15,14,15,13,14,12,15,11,15,12,15,14,14,13,14,13,9,14,6,12,9,7,12,7,9,8,12,15,14,11,13,12,2,1,3,2,2,2,4,1,1,2,2,- -  -,
91207901,Kilian Fischer,"D/WB (RL), DM",2.98,15,14,13,11,15,15,15,12,14,14,13,13,14,13,16,13,7,12,13,15,12,16,5,13,12,7,13,3,8,7,14,13,12,7,13,13,1,3,3,1,3,3,1,1,3,3,3,- -  -,
76016511,Fabián Castillo,M/AM (RL),2.18,16,13,5,4,14,15,9,4,11,8,7,10,9,7,12,16,8,13,6,6,10,12,6,10,11,9,13,8,4,9,7,5,11,11,4,12,3,3,2,2,1,3,1,3,2,2,2,- -  -,
67220941,Aitor Ruibal,"D/M (R), AM (RL), ST (C)",1.56,13,14,11,10,14,15,13,13,12,12,13,12,12,13,14,12,10,11,10,12,11,14,9,13,11,11,12,7,7,10,8,7,11,7,9,13,2,3,3,2,3,1,3,2,1,1,3,- -  -,
29137375,Josh Ginnelly,"AM (RL), ST (C)",2.55,15,14,10,9,13,16,9,13,7,9,8,10,10,10,13,14,5,13,8,9,12,10,6,11,13,12,13,9,5,11,5,4,11,8,6,13,2,2,3,1,3,4,3,1,3,3,2,- -  -,
2002080839,James Price,"AM (R), ST (C)",1.40,16,16,12,3,16,15,15,11,16,13,10,13,11,12,12,15,8,15,4,16,10,15,9,11,12,16,14,5,13,8,5,3,9,10,2,16,1,1,3,3,2,2,2,3,3,3,2,- -  -,
37049835,Bart Nieuwkoop,D/WB (R),2.78,13,14,13,11,12,13,14,11,8,12,13,13,12,13,12,9,13,11,13,13,10,17,7,9,11,6,12,8,11,7,12,12,12,6,12,12,3,3,2,3,3,2,1,1,3,2,2,- -  -,
29217607,Jack Stretton,"AM (RL), ST (C)",1.39,12,12,10,12,12,10,12,12,9,10,8,12,11,10,11,10,8,13,6,12,8,12,5,9,12,12,10,8,11,8,4,5,10,11,5,10,2,3,2,2,2,2,4,1,3,1,1,- -  -,Inj
91100276,Onel Hernández,M/AM (RL),2.35,14,13,13,6,13,14,10,9,12,13,10,10,11,9,14,16,5,12,8,13,12,15,13,12,12,9,14,13,6,11,6,5,13,13,5,13,1,2,1,3,2,3,4,3,3,2,1,- -  -,
29175587,Leif Davis,"D (LC), WB (L)",1.76,13,13,13,7,13,15,15,10,9,13,13,11,13,13,12,11,6,13,13,13,12,13,9,12,13,5,12,11,10,5,9,12,12,6,13,11,1,2,2,3,2,3,2,3,3,2,1,- -  -,
61083519,Aidan Fitzpatrick,"M (R), AM (RL)",3.67,13,14,12,7,11,15,11,8,6,10,8,12,9,8,12,16,5,9,4,9,14,9,11,12,12,8,13,11,8,9,5,6,10,2,5,12,1,3,1,1,1,1,3,1,3,3,2,- -  -,
85077900,Maxime Colin,"D (RL), WB (R)",2.77,11,12,13,11,15,11,14,10,11,14,14,11,12,12,15,10,8,10,12,14,9,16,9,13,9,5,13,6,12,8,13,12,13,7,13,13,1,3,1,1,3,3,3,3,3,3,2,- -  -,
85045661,Dimitri Foulquier,"D (RL), WB (R)",2.22,15,13,13,10,15,15,14,13,11,13,14,13,13,13,14,11,7,12,14,12,10,13,8,13,11,8,13,5,8,8,10,13,12,6,12,13,3,2,1,4,4,1,2,3,2,2,1,- -  -,
58153778,Konstantin Tyukavin,ST (C),1.10,14,15,14,13,15,13,13,12,13,16,13,14,13,13,15,10,10,16,10,11,14,12,9,10,14,17,13,5,15,8,6,6,10,14,8,13,1,1,1,3,2,2,1,3,1,3,3,- -  -,
28095476,Mandela Egbo,"D (RL), WB/M/AM (R)",1.60,14,14,14,11,15,14,12,9,14,9,12,8,11,9,14,9,8,11,10,11,7,14,7,13,11,6,9,7,10,7,14,11,10,6,11,9,1,2,1,1,2,1,1,4,3,1,1,- -  -,
29217702,Shayden Morris,M/AM (R),2.39,15,13,12,7,13,15,13,13,6,10,9,10,9,10,15,13,11,11,12,12,12,12,14,11,12,9,12,7,9,13,6,5,11,10,3,11,1,3,1,3,1,3,2,1,3,2,2,- -  -,
37076007,Million Manhoef,D/WB/M/AM (RL),1.53,13,15,13,8,12,14,13,12,8,11,13,13,14,13,15,13,9,11,8,12,11,12,11,12,12,7,13,7,7,7,10,12,13,6,10,12,1,1,2,2,3,2,3,1,3,3,3,- -  -,
2000055284,Ângelo,"M (C), AM (R), ST (C)",1.17,16,17,17,10,14,15,15,16,9,15,8,16,13,15,10,15,13,15,9,11,15,12,10,14,16,12,15,11,11,11,9,8,15,10,8,15,3,2,3,2,2,2,3,3,2,2,2,- -  -,
2002080589,Miroslav Mihajlović,D/WB (R),1.74,17,16,13,10,13,14,16,13,16,11,9,9,9,13,12,16,9,13,9,8,8,12,8,13,12,6,13,5,9,10,11,11,10,5,11,16,4,1,3,2,1,1,3,1,1,3,3,- -  -,
37049345,Damil Dankerlui,"D (RL), WB/M/AM (R)",2.32,15,13,12,6,13,15,11,10,13,12,10,10,13,11,11,11,9,12,12,12,10,14,10,11,9,7,12,9,8,7,10,9,11,11,11,11,3,3,2,2,3,2,1,3,1,2,2,- -  -,
24023722,Šime Gržan,D/WB/M/AM (R),1.39,14,14,7,6,13,14,12,8,14,12,10,8,9,11,14,14,7,14,7,11,11,14,8,10,11,6,10,8,6,6,9,6,11,9,9,11,1,3,4,1,3,1,2,1,1,4,3,- -  -,
43036586,Leonardo Spinazzola,D/WB/M (L),4.50,14,13,11,10,10,15,11,10,8,13,8,13,14,13,13,16,6,16,11,12,14,12,5,15,14,8,16,7,10,9,8,10,14,7,9,16,4,1,1,2,2,1,4,3,3,1,3,- -  -,
85067228,Kévin Malcuit,"D (R), WB (RL), M (R)",1.56,8,7,10,11,12,7,7,7,13,13,14,13,13,13,12,12,8,12,13,13,10,14,7,13,11,5,12,6,8,8,12,12,12,9,14,13,3,1,3,1,3,2,1,2,2,4,2,- -  -,
37052843,Denzel Dumfries,D/WB/M (R),2.94,17,15,13,15,15,17,15,14,14,14,13,12,13,13,16,11,9,16,11,12,11,14,10,13,11,11,13,4,15,11,10,11,14,10,14,12,3,3,3,1,1,1,2,2,1,1,3,- -  -,
85122415,Almamy Touré,"D (RC), WB/M (R)",2.50,14,13,14,13,13,15,12,13,11,14,13,13,13,12,13,10,9,10,14,15,12,13,7,13,10,6,14,7,10,7,13,14,14,10,15,13,2,2,2,3,1,2,3,1,1,3,2,- -  -,
37044524,Joshua Brenet,"D/WB (RL), AM (R)",2.34,15,12,10,11,15,13,15,10,14,12,11,11,13,13,14,13,7,13,10,13,11,13,8,11,12,6,12,6,9,9,12,11,12,8,11,12,1,3,1,3,1,1,3,1,3,3,2,- -  -,Wnt
29236816,Myles Bright,M/AM (R),3.09,14,13,8,7,6,13,9,5,7,4,4,7,4,6,5,15,8,7,3,6,6,11,7,8,6,5,11,8,5,5,5,4,8,3,3,13,1,2,2,1,2,1,4,1,3,2,2,- -  -,
2002081317,Liam Kemp,"AM (R), ST (C)",1.68,17,16,16,6,15,14,16,10,3,11,9,10,5,11,14,15,5,14,6,16,9,16,7,7,16,14,11,13,10,10,3,3,9,7,1,15,2,3,3,1,3,1,1,3,2,3,1,- -  -,
2000220119,Max Adamson,"AM (R), ST (C)",2.73,11,4,3,11,12,5,10,5,11,15,7,16,2,10,3,13,13,13,2,4,5,4,6,5,6,10,12,5,7,2,3,2,6,1,1,13,1,2,1,3,2,3,2,2,4,3,1,- -  -,
29133548,James Bree,D/WB/M (R),1.87,14,13,12,13,13,14,13,12,10,12,11,12,13,13,14,9,10,11,13,14,9,16,8,12,11,6,11,11,11,8,12,13,11,7,12,13,2,3,1,1,3,3,1,3,3,2,1,- -  -,
78080248,Federico Martínez,"M (R), AM (RL), ST (C)",2.11,14,16,10,7,16,12,12,8,12,13,10,12,8,12,15,14,9,14,8,10,11,14,11,12,13,12,13,12,6,13,7,13,12,12,11,14,1,2,3,2,3,1,2,1,1,3,2,- -  -,
16191707,Jusuf Gazibegović,D/WB/M (R),1.47,14,14,13,7,13,16,14,13,11,12,13,12,13,12,16,8,8,13,15,12,12,12,5,12,9,5,12,4,9,8,10,12,11,8,12,13,2,1,3,1,2,1,2,1,2,2,2,- -  -,Opt
83169876,Rodrigo Conceição,"D/WB/M (R), AM (RL)",2.46,15,15,12,5,15,15,13,11,16,13,16,10,13,11,16,15,7,12,10,12,11,15,11,13,12,7,12,8,9,8,9,9,11,2,11,12,2,1,2,3,2,4,1,1,4,3,2,- -  -,Wnt
