UID,Name,Position,Tcon/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
91133518,Turgay Gemicibaşı,"DM, M (C)",1.23,12,13,14,11,14,13,13,12,16,13,12,10,12,11,15,6,10,10,14,13,12,15,10,10,11,10,12,11,10,9,8,12,12,9,13,11,2,1,1,3,1,3,2,1,1,3,1,- -  -,
2000066403,Etienne Camara,"DM, M (C)",1.13,12,12,10,13,15,12,12,12,10,12,12,12,9,12,16,14,4,10,12,12,12,12,10,9,11,6,12,10,8,7,5,10,13,3,12,13,4,3,2,1,3,1,3,2,2,3,1,- -  -,
67213714,Óscar Valentín,"DM, M (C)",1.57,13,13,12,7,13,12,15,12,13,15,16,12,14,12,14,10,14,11,14,16,12,16,7,7,11,10,13,9,8,9,7,13,13,7,13,12,2,2,4,3,2,3,1,3,3,3,1,- -  -,
2000108034,Owen Hampson,"DM, M (C)",1.08,14,7,4,8,13,8,11,8,15,7,7,9,4,13,7,7,10,9,6,6,14,10,5,4,1,5,14,3,5,5,2,4,11,1,11,10,3,2,2,1,3,2,3,1,1,2,3,- -  -,
78035048,Diego Rodríguez,"DM, M (C)",1.00,10,8,11,6,16,9,12,13,15,12,16,12,13,12,14,9,14,7,13,14,9,13,10,9,1,5,11,9,7,9,3,14,12,5,14,10,3,1,1,1,2,1,4,1,4,3,2,- -  -,
2002083099,Will Colley,"DM, M (C)",0.88,10,9,15,3,12,10,15,10,7,14,16,10,9,14,15,6,6,10,10,13,14,11,6,7,10,3,13,6,6,8,6,7,13,9,8,11,3,3,2,2,1,3,2,1,3,2,3,- -  -,
67245239,Martín Calderón,"DM, M (C)",0.35,11,10,12,12,9,12,10,11,9,12,11,9,9,12,8,15,13,10,12,12,13,12,14,11,9,7,14,13,9,13,9,13,15,12,12,15,2,1,2,2,1,2,2,4,3,3,4,- -  -,
29194057,Billy Mitchell,"WB (R), DM, M (C)",1.13,11,10,10,8,15,12,15,12,13,10,13,14,12,13,14,8,13,14,13,13,11,16,7,10,9,9,12,10,8,12,14,12,14,10,12,12,2,4,1,1,1,4,2,2,1,4,3,- -  -,
19328100,Jean Lucas,"DM, M (C)",0.81,14,14,13,10,15,13,14,13,12,12,13,14,12,13,13,13,10,13,12,14,14,14,8,10,12,8,13,10,7,12,4,11,14,10,11,13,1,3,3,2,3,3,1,2,2,3,3,- -  -,
67246381,Ander Guevara,"DM, M (C)",0.94,12,15,13,10,15,12,15,13,14,13,14,10,13,12,13,8,11,9,13,16,15,16,8,7,11,9,12,7,11,14,4,13,14,8,13,14,3,3,2,1,1,2,3,3,2,2,1,- -  -,
29106910,Nathan Lowe,"DM, M (C)",0.96,10,10,9,9,8,9,9,10,7,11,8,10,9,10,12,9,7,12,6,8,13,11,8,8,9,9,10,13,5,12,1,5,14,7,8,10,2,3,1,1,1,1,2,1,1,3,2,- -  -,
83100794,Mamadou Loum,"DM, M (C)",1.43,9,10,10,14,16,10,14,15,13,14,12,13,15,13,13,8,10,11,14,15,13,13,5,6,11,5,12,7,10,12,6,12,12,9,13,12,3,2,2,2,3,2,1,1,1,2,1,- -  -,
2000102663,Frankie Deane,"DM, M (C)",0.63,13,11,6,8,15,11,10,8,11,6,7,10,9,15,16,9,13,7,8,8,14,12,6,3,6,5,10,1,6,8,6,7,14,4,14,11,2,2,1,2,2,3,2,3,1,1,2,- -  -,
28117405,Jack Young,"DM, M (C)",0.84,11,10,10,5,12,12,13,8,8,10,8,12,12,11,8,7,5,7,9,11,10,12,9,10,9,8,11,9,8,10,5,9,13,7,9,12,1,2,2,3,2,3,2,3,2,4,3,- -  -,Wnt
2000161369,Harvey Fox,"DM, M (LC), AM (L)",0.93,4,6,4,9,6,8,10,10,9,8,6,8,8,10,14,5,10,5,6,8,11,11,6,4,6,4,10,5,4,4,6,9,8,6,9,8,3,1,1,1,1,1,1,2,1,2,2,- -  -,
2002095186,Curtis Morton,"DM, M (C)",0.43,13,12,15,9,7,12,13,12,8,11,9,16,9,15,16,6,11,14,10,10,15,13,9,8,9,12,16,10,7,13,5,10,15,7,11,13,3,3,2,3,3,4,1,3,3,1,1,- -  -,
29091033,Dan Lawlor,"DM, M (C)",1.52,10,9,7,6,13,9,9,8,12,12,7,8,9,8,11,4,12,5,11,11,10,14,13,5,5,4,9,13,4,5,5,6,11,16,11,8,2,1,3,2,2,1,2,2,1,3,2,- -  -,
67233494,Iddrisu Baba,"DM, M (C)",1.82,12,14,12,10,14,15,15,14,14,16,15,12,15,13,11,9,10,6,16,15,10,16,5,7,8,5,11,6,10,9,6,13,10,8,15,9,1,3,1,2,1,2,1,3,1,1,2,- -  -,
49062699,Andy Diouf,"DM, M (C)",0.59,13,14,16,15,17,14,15,17,14,13,13,13,14,12,15,14,7,13,12,13,14,15,10,7,13,6,13,7,10,14,7,11,14,12,13,13,1,4,1,3,2,1,3,2,1,1,1,- -  -,Wnt
85052030,Adrien Trébel,"DM, M (C)",1.16,10,9,7,7,16,7,10,5,18,14,15,12,13,12,17,12,15,11,12,16,15,15,10,10,11,7,14,11,5,11,6,9,14,7,11,15,1,3,2,2,1,4,2,2,3,2,4,- -  -,
2000052147,Joe Snowdon,"DM, M (C)",0.78,7,8,16,6,14,5,7,3,10,10,9,16,9,16,3,6,12,7,10,13,16,7,5,1,7,5,15,6,7,5,8,10,14,4,11,12,3,4,3,2,1,1,3,2,2,3,1,- -  -,
2000197996,Mason Rees,"DM, M (C)",1.50,11,10,10,8,15,9,9,7,8,8,7,4,8,14,13,7,8,4,8,9,11,10,3,3,8,4,12,4,6,4,1,9,14,6,11,11,3,3,1,3,2,1,3,2,4,1,2,- -  -,Inj
292380012,Jared Harlock,"DM, M (C)",1.00,10,10,11,11,11,9,11,9,7,10,8,12,9,10,13,8,10,9,11,11,13,10,10,6,5,6,12,9,4,7,3,3,13,5,7,11,3,3,1,2,2,3,2,1,3,3,3,- -  -,
2002094946,Haig Yorke,"DM, M (C)",1.58,12,11,17,10,12,11,12,11,11,11,18,12,7,13,14,8,11,4,11,9,13,7,7,6,6,5,11,6,7,11,5,7,13,10,8,14,3,4,3,1,4,1,1,2,2,1,3,- -  -,Loa
29031124,Chris Atkinson,"DM, M (C)",1.15,5,7,6,10,16,4,8,9,8,10,11,10,12,10,12,7,10,5,10,12,9,14,9,4,6,5,8,9,6,6,2,8,9,3,10,8,1,2,2,1,4,1,3,3,3,3,4,- -  -,
27119378,Lasse Sørensen,"DM, M (C)",1.39,12,10,12,13,16,13,15,11,14,12,13,10,14,11,7,9,9,12,12,13,13,17,9,8,11,6,12,8,8,8,6,12,12,8,12,11,2,2,3,1,2,3,1,2,1,3,3,- -  -,
2000216905,Adulai Sambu,"WB (R), DM, M (C)",0.90,12,9,13,5,12,10,11,5,6,9,5,11,4,13,14,8,3,6,6,11,9,12,4,8,8,5,7,4,5,6,1,7,8,4,10,12,1,1,3,3,3,1,2,2,1,1,4,- -  -,
89019732,Pelly-Ruddock Mpanzu,"DM, M (C)",1.47,13,12,12,10,15,13,14,15,12,11,12,10,11,11,16,13,10,12,13,14,11,17,7,7,12,8,12,7,9,12,6,12,13,8,13,13,2,1,3,1,2,2,3,2,2,1,2,- -  -,
96029863,Jacek Góralski,"DM, M (C)",1.21,13,15,11,9,16,11,14,9,19,15,19,12,14,10,18,11,15,11,15,18,11,18,4,4,7,7,10,5,5,7,7,14,10,7,15,10,3,2,3,3,3,3,3,3,2,3,2,- -  -,
29233526,Baba Adeeko,"DM, M (C)",0.94,12,15,7,5,13,13,15,10,8,12,15,7,9,8,5,4,7,6,12,14,10,14,7,3,3,3,6,7,4,3,2,9,6,2,11,5,2,2,3,3,1,2,2,1,3,2,3,- -  -,
29243922,Lewis Lynn,"DM, M (C)",1.48,14,13,9,2,12,14,8,7,11,6,7,6,5,8,5,5,11,9,8,7,7,13,6,4,3,4,13,6,6,7,1,5,9,2,10,9,2,1,1,2,4,2,3,3,3,2,1,- -  -,
29175304,Anthony Hartigan,"DM, M (C)",0.85,10,11,13,8,13,10,14,10,10,12,11,10,10,14,14,7,8,8,13,16,14,15,12,8,8,6,12,9,7,9,6,10,13,5,9,14,2,1,2,3,1,2,3,1,3,2,2,- -  -,
29054709,Ollie Norburn,"DM, M (C)",1.12,9,7,9,10,14,7,11,9,18,12,14,12,12,11,16,8,16,12,13,13,12,15,10,10,9,12,11,9,10,10,6,12,13,15,12,12,1,3,1,2,1,2,3,1,2,3,1,- -  -,Wnt
29159370,Tom Bayliss,"DM, M (RC), AM (R)",1.28,11,13,14,14,12,11,13,10,10,12,9,14,12,13,16,12,10,13,11,12,15,11,9,12,14,12,14,9,10,11,7,10,13,10,11,14,1,1,3,3,2,1,3,3,3,2,3,- -  -,Unh
2000108861,Oli Havens,"DM, M (C)",1.41,8,12,10,11,11,13,4,4,11,8,6,9,7,13,15,6,4,4,8,6,13,8,4,4,6,3,9,4,5,7,2,8,9,2,8,11,2,1,1,3,2,3,3,1,1,3,1,- -  -,
28127116,Tyler Onyango,"DM, M (C)",1.27,15,6,13,15,12,12,14,13,13,11,9,7,12,10,17,5,3,7,10,10,16,12,5,5,6,7,7,8,8,10,5,10,6,7,11,12,3,2,4,1,2,2,3,1,3,2,3,- -  -,
43044056,Isaac Cofie,"DM, M (C)",0.44,9,10,12,10,17,7,11,10,13,12,15,9,11,10,11,10,9,6,13,13,12,13,7,6,5,5,11,4,10,6,7,12,10,8,11,10,3,2,2,2,1,1,3,1,2,4,1,- -  -,
28059561,Conor Thomas,"DM, M (C)",0.91,10,9,11,10,12,8,11,11,8,12,7,12,11,12,11,8,8,10,13,12,12,12,7,10,6,7,11,6,5,7,1,10,12,15,11,12,3,3,3,2,1,3,3,1,2,2,3,- -  -,Lst
2000109689,Temple Ojinnaka,"DM, M (C)",0.97,9,11,10,5,16,12,11,8,13,10,7,9,5,15,16,8,4,6,12,8,12,12,4,2,5,6,12,2,6,7,1,6,12,3,10,12,2,2,3,3,1,1,3,3,3,3,3,- -  -,
28128171,Frankie Maguire,"DM, M (C)",1.14,14,13,9,6,12,10,8,9,13,10,8,11,9,9,11,5,12,10,11,8,10,11,9,9,8,8,9,9,7,7,1,10,12,8,12,10,3,4,1,1,3,1,2,2,3,1,3,- -  -,
2000027861,Joshua Simcox,"DM, M (C)",1.44,10,10,10,11,14,12,16,16,8,9,8,5,9,8,12,3,5,4,8,9,6,12,5,4,3,4,4,5,5,6,2,12,4,4,8,7,1,1,2,1,1,1,3,1,2,3,2,- -  -,
2000139717,Samuel Oluwatobi,"DM, M (C)",1.02,11,8,8,10,14,9,13,11,5,12,6,5,11,13,12,8,12,4,10,8,8,12,5,5,4,6,9,5,6,8,1,10,12,1,13,11,2,2,3,1,1,4,2,2,1,2,2,- -  -,
2000131403,Todd Alcock,"DM, M (C)",1.08,9,7,7,13,15,9,10,12,13,10,7,9,12,10,5,8,11,3,12,7,8,11,6,4,6,3,13,7,5,11,2,8,10,5,11,13,1,2,2,2,1,2,1,1,3,1,3,- -  -,
2002108891,Dusan Benko,"DM, M (C)",0.72,13,11,9,6,10,10,11,9,14,14,16,9,10,15,15,10,4,9,9,10,15,13,8,7,10,5,14,12,8,11,5,10,12,7,8,16,2,2,2,1,2,1,3,2,3,4,2,- -  -,
2000191792,Michael Laffey,"DM, M (C)",1.13,8,7,13,5,12,7,9,8,12,10,8,9,6,14,6,5,12,8,12,8,12,9,6,5,6,5,10,6,6,6,1,8,13,6,10,13,1,2,3,3,3,1,3,4,3,2,1,- -  -,
28115992,Daniel Phillips,"DM, M (C)",0.78,13,11,11,7,14,14,15,14,15,13,10,12,12,10,13,12,9,8,12,10,10,14,11,4,8,6,12,8,9,10,6,11,12,7,14,10,3,1,3,2,3,2,2,3,2,1,2,- -  -,
2000059797,Riley Cotter,"DM, M (C)",1.07,7,6,7,3,12,7,14,5,15,9,6,3,8,15,7,6,12,4,8,12,6,13,4,1,1,4,11,2,5,6,1,6,11,4,12,6,2,2,3,3,1,3,3,1,3,1,3,- -  -,
29217122,Elliott Bolton,"DM, M (C)",0.75,11,12,13,9,13,10,10,7,11,12,10,10,12,10,12,6,13,8,8,11,11,12,9,5,9,5,10,6,7,6,4,7,12,9,9,8,1,2,3,1,3,2,1,2,2,3,3,- -  -,
29235110,Dan Martin,"DM, M (C)",1.67,7,8,7,6,11,5,8,8,10,13,5,7,12,10,5,6,12,4,11,10,12,11,9,5,6,5,10,9,8,9,8,11,7,3,11,12,2,2,1,1,2,2,2,3,1,1,1,- -  -,
29086056,Matt Grimes,"DM, M (C)",1.36,13,13,11,10,16,12,15,12,14,13,13,11,15,13,15,8,11,10,13,16,12,15,11,14,10,8,13,13,8,11,4,11,15,14,13,13,2,2,2,1,1,3,3,1,1,2,3,- -  -,
28049808,Liam O'Neil,"DM, M (RC)",1.18,8,10,12,10,12,9,13,11,11,11,10,12,12,10,14,8,10,8,12,13,10,13,5,6,6,8,9,7,10,10,12,12,12,6,12,11,2,3,2,2,1,1,2,1,2,2,2,- -  -,
61014166,Nicky Low,"DM, M (C)",1.56,8,7,9,5,11,8,6,4,11,11,13,7,10,8,18,8,11,11,12,13,13,13,9,10,9,8,11,11,6,5,4,7,15,15,11,13,2,3,3,2,4,3,2,3,2,1,1,- -  -,
29139722,Ryan East,"DM, M (C)",0.46,11,10,10,4,12,10,12,4,7,11,5,12,10,10,12,9,13,12,10,11,14,12,10,10,9,8,13,9,6,8,5,10,12,14,9,11,2,3,2,1,2,2,1,3,4,1,3,- -  -,
29174933,Alex Hunt,"DM, M (C)",0.56,11,12,9,6,12,12,13,8,12,13,13,12,11,10,10,9,7,9,11,12,15,12,12,12,12,9,11,13,6,12,4,12,12,12,12,12,3,2,3,1,2,1,3,1,2,3,3,- -  -,Wnt
2000106594,Jerry Lawrence,"DM, M (C)",0.87,11,12,7,7,17,11,14,12,15,14,15,7,8,12,10,8,5,6,11,11,13,13,7,5,6,4,9,5,6,8,4,8,11,10,13,9,2,4,2,1,2,2,1,1,2,2,1,- -  -,Wnt
89068492,Reece Wylie,"DM, M (C)",1.21,9,8,10,8,11,10,11,8,12,8,10,9,9,6,8,12,8,5,8,12,7,12,6,4,9,4,8,5,7,6,6,9,10,7,12,9,3,4,2,2,3,1,2,3,1,1,3,- -  -,
28060167,Mohammed Abu,"DM, M (C)",2.14,12,13,11,8,14,10,15,11,13,12,15,13,11,12,8,10,7,9,12,14,12,14,7,11,7,5,13,6,7,7,4,10,14,5,13,12,1,2,2,4,1,2,3,2,2,2,2,- -  -,Opt
49045776,Youssouf Fofana,"DM, M (C)",0.82,14,14,15,8,17,14,16,15,15,15,14,13,15,14,15,12,9,13,14,14,15,16,7,9,13,8,14,7,12,10,8,13,14,8,15,12,1,1,2,1,1,1,2,2,2,1,1,- -  -,
2002081355,Nicky McCann,"DM, M (C)",1.08,9,10,15,7,13,11,13,11,7,12,14,11,7,12,13,9,6,5,9,12,10,14,6,5,8,6,11,7,5,9,3,10,15,5,8,11,1,1,2,1,3,3,3,1,1,1,2,- -  -,Int
43424702,Edoardo Bove,"DM, M (C)",0.57,15,15,15,7,17,15,16,14,14,14,13,13,13,12,16,13,9,11,13,14,14,15,8,9,12,8,14,7,8,11,5,12,14,9,12,14,2,3,1,1,2,3,2,2,1,2,2,- -  -,
29191593,Max Bird,"DM, M (C)",0.79,10,12,12,12,13,10,13,14,12,13,14,14,15,12,10,10,15,9,12,14,13,15,8,9,11,7,13,8,9,9,4,14,12,6,12,12,2,3,3,1,1,1,3,2,1,1,2,- -  -,
2002094605,Paul McClurg,"DM, M (C)",1.88,4,3,6,7,14,4,11,5,13,5,6,9,7,13,14,8,7,6,9,17,8,15,4,4,8,4,13,5,6,5,2,7,7,6,10,16,1,3,1,3,1,1,1,1,1,1,3,- -  -,
29228685,Alex Moyse,"DM, M (C)",1.19,4,4,4,7,15,4,11,11,6,9,7,13,11,17,5,5,3,5,12,10,6,13,2,4,5,4,7,6,6,4,4,8,10,5,11,6,3,3,3,3,3,1,2,3,3,3,2,- -  -,
2000225963,Callum Tripp,"DM, M (C), AM (R)",0.84,13,11,13,15,12,13,13,12,7,12,8,11,7,10,9,6,5,10,10,8,9,14,8,9,9,6,11,7,7,6,8,7,12,4,9,9,3,1,3,2,2,3,3,2,1,3,2,- -  -,
28101021,Sam Field,"DM, M (C)",1.17,9,11,11,12,12,10,12,10,13,14,12,16,12,11,12,11,12,7,13,15,13,14,9,11,10,10,14,11,12,10,6,11,14,11,12,14,1,2,3,3,1,3,3,3,3,3,1,- -  -,
92018225,Tom Trybull,"DM, M (C)",1.24,5,8,9,9,13,7,11,7,10,15,14,14,13,12,15,10,12,10,13,12,12,14,7,8,7,7,14,7,10,9,7,14,13,7,14,13,2,2,1,2,2,1,3,1,4,1,3,- -  -,
2000045262,Mac Masters,"DM, M (C)",1.66,5,6,7,5,11,6,5,4,6,8,6,7,5,14,10,5,12,4,9,8,10,10,2,4,3,3,12,3,3,6,1,7,10,5,12,8,1,2,1,3,3,3,1,1,3,2,1,- -  -,
2002094679,Ryan Gallagher,"DM, M (C), AM (R)",1.16,12,15,11,12,13,14,14,12,16,10,17,9,13,11,10,8,5,10,10,13,9,13,5,10,10,9,9,8,6,10,5,7,13,4,10,8,1,3,1,1,3,3,1,3,2,4,3,- -  -,Wnt
28025177,David Cawley,"DM, M (C)",1.92,8,8,7,9,13,8,11,7,9,10,12,12,10,11,17,11,15,9,10,12,12,11,6,10,7,8,12,8,9,11,6,8,12,11,9,12,4,4,1,1,1,3,1,2,3,3,1,- -  -,
2000119774,Jaden Perez,"DM, M (C)",1.25,6,7,3,3,12,8,8,7,5,10,7,9,8,14,6,7,8,4,6,7,12,12,5,4,2,3,6,6,5,3,4,10,7,2,13,12,3,1,2,1,3,1,2,2,3,3,2,- -  -,
29226255,Josh Owers,"DM, M (C)",1.19,13,11,6,13,8,11,7,6,5,7,7,7,6,11,9,5,4,7,9,6,10,10,3,2,3,5,13,4,4,3,2,8,9,1,9,9,3,3,1,3,3,2,4,3,2,1,1,- -  -,
29236204,Sha'mar Lawson,"DM, M (C)",1.31,12,12,10,12,12,10,13,14,11,11,11,10,11,10,6,10,9,9,10,10,10,12,9,9,9,7,8,9,9,9,7,9,10,5,11,9,1,1,2,2,2,3,3,3,3,3,3,- -  -,Wnt
49056367,Lucas Gourna-Douath,"DM, M (C)",1.56,15,14,14,15,15,15,16,16,9,16,14,13,15,14,16,13,9,13,14,13,14,13,10,11,14,8,14,9,14,13,5,14,13,8,13,14,3,1,1,1,1,1,2,3,3,1,1,- -  -,Wnt
92023691,Diego Demme,"DM, M (C)",1.07,9,13,13,6,14,9,11,10,17,14,17,13,14,13,17,9,11,12,14,16,12,18,10,11,9,8,13,8,9,11,7,14,16,10,17,12,3,3,4,3,4,3,2,2,1,3,2,- -  -,
2002103798,Nicolás Acevedo,DM,0.50,10,13,16,8,13,11,10,10,13,16,8,11,12,14,14,8,10,7,13,13,15,10,10,8,9,8,15,7,4,10,4,11,13,6,10,16,3,2,3,3,1,3,3,4,3,1,3,- -  -,Int
67263880,José Gragera,"DM, M (C)",0.47,13,15,11,17,12,13,14,15,11,17,11,12,14,14,13,10,8,9,16,14,15,13,7,8,12,8,16,7,16,12,8,14,16,7,14,17,2,2,3,2,3,1,3,1,2,2,1,- -  -,
2000039913,Reece Massey,"DM, M (C)",1.02,8,10,8,13,9,10,16,11,15,11,16,4,14,10,12,4,11,7,12,9,9,14,8,4,3,4,5,6,5,4,1,6,5,5,8,6,2,4,4,2,1,3,1,3,3,3,2,- -  -,
12083693,Boubacar Traoré,"DM, M (C)",0.99,12,13,13,14,13,10,12,12,13,14,14,13,12,13,5,11,10,14,10,12,14,15,8,6,13,8,13,8,11,13,9,9,14,13,11,12,1,3,1,1,2,1,4,1,3,2,1,- -  -,
76038475,Jefferson Lerma,"DM, M (C)",1.86,13,13,14,14,17,12,14,14,14,15,15,12,14,13,15,10,9,12,13,13,12,15,9,10,10,8,12,9,10,13,8,13,13,9,16,12,1,2,2,2,1,3,3,2,1,2,3,- -  -,
19297055,Bruno Guimarães,"DM, M (C)",0.51,13,14,12,12,14,13,14,12,12,16,14,18,15,16,14,14,13,14,15,15,18,15,11,11,14,13,16,12,11,11,5,13,16,11,14,15,2,1,2,2,2,2,1,3,2,1,3,- -  -,Ask
29235856,Danny Edwards,"DM, M (C)",1.02,8,7,13,15,6,10,10,10,15,10,7,10,6,12,15,6,9,9,4,12,6,11,5,3,5,5,12,5,5,5,1,7,13,4,12,8,1,1,3,3,2,1,1,2,3,3,3,- -  -,
70056560,Aytaç Kara,"DM, M (C)",0.93,7,5,9,14,13,8,8,8,14,12,13,12,12,12,13,12,12,10,11,14,14,15,13,10,7,8,14,16,12,14,7,11,14,13,10,13,3,3,3,1,2,2,1,3,2,2,2,- -  -,
14077429,Andrés Cubas,"DM, M (C)",0.86,13,14,8,4,13,13,14,11,12,16,14,14,11,12,14,11,7,9,13,13,13,16,5,9,9,6,12,8,3,11,4,14,14,6,14,11,3,1,2,2,4,3,3,2,3,3,1,- -  -,
65030425,Mothobi Mvala,"DM, M (C)",1.22,14,13,9,5,5,12,13,14,11,14,10,7,7,13,11,5,6,9,14,10,8,13,8,5,5,10,8,7,8,12,4,8,11,4,13,12,3,2,3,3,1,3,3,2,3,2,2,- -  -,Inj
48034210,Lucas Tousart,"DM, M (C)",0.54,13,13,15,12,17,14,17,15,15,15,17,12,15,13,15,9,14,12,15,16,12,17,7,7,9,8,12,7,13,7,7,14,12,7,15,12,1,3,2,4,3,3,1,2,2,1,4,- -  -,
2000034609,Matthew Tweedley,"DM, M (C)",1.28,6,6,5,6,8,7,12,12,7,10,8,6,10,8,3,5,9,7,9,12,10,10,6,5,6,4,9,10,7,10,7,7,9,8,7,6,1,4,2,2,1,3,1,2,2,2,2,- -  -,
29130351,Joe Morrell,"DM, M (C)",1.50,9,9,9,5,12,10,12,8,6,10,11,10,8,9,14,10,8,10,9,10,9,11,7,9,9,9,10,9,7,10,3,8,10,8,10,10,2,3,2,3,3,1,1,2,1,2,3,- -  -,
61069626,Owen Moxon,"DM, M (C)",0.83,10,12,10,12,12,9,16,11,12,10,9,7,9,10,13,8,10,9,10,12,11,16,11,9,8,5,12,11,10,10,5,10,11,7,11,10,2,2,1,2,2,3,1,2,4,1,3,- -  -,Wnt
2002094580,Chinedu Umeha,"DM, M (RC)",0.83,11,9,17,7,12,9,11,13,15,7,8,11,5,12,12,11,6,8,8,12,13,9,6,8,8,6,11,10,6,9,5,6,14,4,9,15,4,2,2,2,1,1,1,1,1,2,1,- -  -,
2002082272,Adam Williams,"DM, M (C)",1.34,9,8,11,11,11,9,11,9,13,10,16,11,11,12,12,8,9,6,9,14,12,12,5,6,9,4,12,4,5,7,3,7,14,8,12,15,3,3,1,3,3,3,3,2,3,2,3,- -  -,
2000044533,Aidan Francis-Clarke,"DM, M (C)",0.79,9,12,9,13,13,12,12,9,7,7,8,8,10,12,16,6,2,6,5,8,8,12,6,5,5,5,12,4,6,8,1,4,13,3,11,8,2,2,3,2,2,3,3,3,3,2,2,- -  -,
2000099250,Josh Carey,"DM, M (C)",0.76,11,11,11,13,13,13,12,11,15,9,16,8,9,7,8,5,7,7,7,13,9,14,7,3,7,2,7,7,7,6,1,12,10,11,12,9,2,3,1,2,2,1,3,3,3,3,3,- -  -,Ask
2002094718,Ide Remy,"DM, M (C)",1.24,9,9,10,6,14,11,12,12,10,12,13,9,11,11,4,2,8,6,13,10,11,12,7,3,6,3,6,6,2,6,5,13,8,4,9,7,2,2,3,1,2,2,2,4,3,2,3,- -  -,
2000065691,Harry Jewitt-White,"DM, M (C)",1.33,14,14,7,2,12,15,14,8,12,6,8,5,10,11,12,6,8,4,9,7,10,12,5,3,4,4,12,5,5,6,5,6,6,10,12,9,3,1,1,3,2,3,3,2,1,1,3,- -  -,Ask
29236206,Ethan Hill,"WB (R), DM, M (C)",1.45,8,9,10,11,16,10,11,12,15,12,7,3,9,11,13,4,13,5,12,13,4,12,5,1,3,4,9,6,3,5,5,12,5,3,13,5,3,1,1,1,1,3,3,2,3,3,2,- -  -,
14024699,Gonzalo Escalante,"DM, M (C)",0.60,13,13,14,11,15,15,14,12,16,16,15,13,14,13,15,10,10,12,16,15,12,15,8,8,9,10,13,10,13,12,3,12,13,8,15,12,1,3,1,1,2,2,2,3,2,2,2,- -  -,
2000198903,Theo Lynden,"DM, M (C)",1.09,5,7,10,8,13,7,10,8,10,9,7,8,10,11,15,4,12,6,6,13,12,9,6,3,6,4,10,4,5,4,2,4,9,2,7,8,2,1,1,2,3,1,1,1,1,2,1,- -  -,
2000138019,Jack Mann,"DM, M (C)",1.29,12,13,8,4,10,14,10,7,12,10,3,4,7,12,5,3,13,4,9,7,5,10,5,4,4,3,4,5,4,4,3,8,8,3,10,8,1,3,4,1,1,1,1,2,4,3,1,- -  -,
2002081303,Kenta Sjöö,DM,0.39,12,14,13,15,14,11,16,13,18,13,12,9,10,12,16,6,5,6,13,12,12,18,5,6,7,8,9,7,7,12,5,10,12,11,13,14,4,3,2,2,3,3,2,2,1,2,3,- -  -,U19
81042000,Chavany Willis,"DM, M (LC)",1.31,14,12,11,15,15,14,13,13,14,13,14,11,12,13,11,8,13,11,12,12,12,13,10,6,9,8,10,14,10,11,7,9,11,9,10,9,2,3,2,1,3,1,2,3,3,3,3,- -  -,
85119867,Tiémoué Bakayoko,"DM, M (C)",0.93,12,12,16,14,14,13,12,15,17,13,16,11,12,11,14,9,10,12,14,15,12,14,5,7,11,8,11,6,13,10,12,14,13,11,16,12,1,3,1,2,3,2,1,2,2,3,1,- -  -,Wnt
75034409,Pablo Galdames,"DM, M (C)",1.93,13,14,12,7,16,13,14,12,14,13,15,13,11,9,15,12,12,14,13,18,13,14,12,11,11,8,12,11,7,12,8,12,13,11,12,15,3,3,1,1,3,3,2,1,1,3,2,- -  -,
29243908,Alfie Allen,"DM, M (C)",0.82,11,11,13,9,12,11,13,13,12,10,13,8,11,10,11,6,12,10,10,11,11,13,7,8,9,7,7,7,7,9,4,9,9,5,10,7,3,3,3,3,1,3,2,3,1,3,2,- -  -,
2000053514,Charlie Weston,"DM, M (C)",0.76,11,11,15,4,10,10,12,11,5,12,9,10,12,10,14,7,12,8,12,12,11,12,8,7,6,8,8,8,7,9,6,9,10,8,11,10,3,4,2,1,2,4,3,3,2,2,3,- -  -,
28121646,Ethan Burnett,"DM, M (C)",1.15,9,6,9,11,14,7,9,9,5,9,9,11,10,15,16,5,9,11,6,9,11,14,6,6,6,9,12,7,6,10,7,12,12,6,9,16,1,3,2,2,2,4,3,1,4,1,1,- -  -,Wnt
292380027,Tim Iroegbunam,"DM, M (C)",1.16,14,13,12,13,15,13,13,12,14,10,13,12,11,10,15,13,7,12,10,10,12,13,10,9,13,8,12,8,9,12,7,10,13,6,12,14,1,1,2,3,3,1,3,1,2,3,3,- -  -,
2002082586,James Gannon,"DM, M (C)",1.26,5,7,4,7,14,8,9,12,11,11,16,6,9,5,4,2,8,4,8,10,9,11,4,4,2,3,7,3,3,4,6,7,12,5,8,10,1,3,1,3,3,1,2,3,3,1,3,- -  -,
28106356,Jacob Davenport,"DM, M (C)",1.40,11,12,13,8,14,11,12,10,16,12,18,14,11,12,16,10,13,11,12,12,11,16,8,9,8,8,12,10,9,7,6,13,12,8,12,11,3,1,2,2,3,1,3,1,2,2,1,- -  -,Ask
