UID,Name,Position,Pr passes/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2000108039,Levis Pitan,D (C),0.00,14,12,9,15,13,11,10,15,12,8,11,2,12,13,12,7,13,2,13,5,2,7,1,1,2,1,3,2,10,2,3,12,3,5,13,4,2,3,3,3,3,2,3,1,3,4,1,- -  -,
13147491,Badr Benoun,D (C),0.56,10,8,10,15,15,8,12,10,14,13,12,12,13,14,4,10,13,7,13,11,6,11,5,7,6,7,10,5,15,5,6,13,10,12,13,9,1,2,3,1,1,4,3,3,1,3,1,- -  -,
78105174,Nicolás Marichal,D (C),1.83,13,12,12,13,12,14,11,13,14,13,12,10,13,13,18,12,12,13,13,11,12,10,9,5,10,8,12,11,12,8,5,11,13,7,14,12,3,1,2,2,3,2,4,2,2,3,2,- -  -,
76043751,Jorge Segura,D (C),3.68,12,12,12,13,12,13,12,13,10,13,11,12,12,12,12,6,11,10,12,12,8,11,7,7,8,4,10,6,12,4,5,12,11,4,12,11,3,2,2,2,2,2,3,3,2,3,1,- -  -,
48044499,Jean-Clair Todibo,D (C),3.66,13,14,13,16,16,16,13,16,14,15,14,15,13,13,16,14,10,9,13,13,13,12,3,5,14,7,13,4,14,7,7,15,14,4,15,14,1,2,3,2,3,2,2,3,3,4,3,- -  -,Opt
49047179,Anthony Rouault,D (C),4.12,14,16,13,16,15,15,14,13,11,16,13,14,15,15,15,13,14,14,16,13,14,12,5,7,12,6,14,5,17,6,5,14,15,12,13,14,2,3,4,3,3,3,1,3,1,2,3,- -  -,Wnt
81042501,Jamoi Topey,D (C),3.64,11,9,8,18,12,12,12,13,13,12,11,9,12,11,6,6,8,8,13,10,9,10,2,3,7,5,8,5,10,8,1,12,9,3,12,8,1,3,1,2,1,2,2,3,2,4,1,- -  -,
71113679,Illia Zabarnyi,D (C),3.35,14,14,17,16,16,16,16,17,10,16,14,14,16,15,15,6,11,9,15,16,11,13,4,3,11,6,11,5,15,5,5,14,12,6,16,10,3,3,3,2,2,3,3,2,4,2,3,- -  -,
85075627,Raphaël Varane,D (C),3.67,12,9,9,16,16,11,10,11,11,16,13,12,15,13,12,11,10,6,17,14,8,12,3,5,9,5,13,7,15,5,9,17,14,9,16,15,1,3,2,1,3,2,1,1,3,2,1,- -  -,
43081382,Mattia Caldara,D (C),2.81,12,10,12,14,10,11,12,13,12,13,11,12,12,12,14,7,12,7,15,12,9,13,3,4,4,8,11,3,14,5,11,14,13,8,13,11,1,2,1,2,1,3,3,2,1,1,4,- -  -,
43093395,Alessio Romagnoli,D (C),3.87,13,12,14,15,15,14,15,14,14,14,13,15,14,13,15,5,13,8,15,15,12,14,5,5,7,8,13,4,15,5,13,16,15,12,15,13,3,2,1,2,1,2,1,2,1,2,2,- -  -,
55038656,Frederico Venâncio,D (C),3.03,11,12,13,12,13,11,12,13,17,14,13,12,14,13,15,6,15,6,14,14,8,12,4,4,6,6,9,6,13,8,8,14,13,10,14,12,2,1,1,1,1,2,2,1,2,1,1,- -  -,Inj
2000025504,Kam Kandola,D (C),0.00,11,12,9,12,10,10,6,8,10,13,8,6,14,9,13,5,3,4,11,5,2,6,4,1,2,2,6,4,10,2,1,13,4,1,12,6,2,3,1,3,1,1,3,1,2,1,1,- -  -,
2000181329,Tyrell Dawes,D (C),0.00,8,9,5,10,10,9,4,9,13,9,7,4,5,11,15,5,6,1,11,2,1,3,1,1,1,1,1,2,11,1,1,11,3,1,10,2,1,2,2,1,3,3,3,1,1,1,2,- -  -,
37001814,Stefan de Vrij,D (C),3.66,12,12,13,15,16,12,14,15,13,17,15,14,14,13,14,12,13,8,14,16,12,15,4,8,8,9,14,6,16,8,7,17,15,8,16,14,3,3,2,2,3,3,3,1,3,2,3,- -  -,
29036311,Chey Dunkley,D (C),4.44,8,8,10,16,13,8,8,14,13,11,16,9,12,11,16,7,15,8,10,13,5,13,2,6,4,9,9,4,15,4,7,11,8,5,14,9,1,1,3,3,3,3,3,3,3,1,3,- -  -,Wnt
2000138754,Michael Dacosta Gonzalez,D (C),0.00,13,14,9,9,10,14,12,10,14,10,9,3,9,13,8,6,9,4,15,4,4,5,2,1,3,3,6,3,8,1,2,13,2,4,13,4,2,3,2,2,3,2,3,1,2,3,2,- -  -,
67270690,Mohammed Salisu,D (C),3.95,15,14,14,15,14,15,15,16,12,15,14,13,15,13,14,10,12,10,15,15,12,16,7,11,11,6,12,6,16,8,14,15,12,6,16,12,3,1,2,2,3,3,4,1,2,2,2,- -  -,
67154282,Chema,D (C),1.46,10,10,7,15,13,11,10,12,14,14,14,12,13,13,14,9,14,7,13,15,9,14,6,8,7,9,11,7,14,7,7,14,12,7,14,11,3,2,2,1,1,2,3,2,2,2,1,- -  -,
2002083710,Khalil Felhi,D/M (C),3.67,10,8,15,14,13,11,12,12,9,12,14,12,14,14,13,6,13,9,13,12,11,15,5,9,8,7,10,8,15,4,4,13,10,6,10,11,1,2,2,3,1,1,2,1,1,2,1,- -  -,Unh
13196616,Edmond Tapsoba,D (C),3.63,15,14,14,16,14,15,15,13,12,16,13,16,16,16,13,11,11,9,15,13,14,13,6,9,12,8,14,7,14,8,8,15,15,16,15,13,2,2,2,2,3,3,1,3,3,1,3,- -  -,
29128510,Sam Lavelle,D (C),3.96,12,11,14,15,13,12,13,14,13,14,12,12,12,13,15,11,16,8,11,15,8,13,4,5,4,7,10,5,14,6,8,12,10,6,12,10,2,2,1,4,4,1,2,3,3,3,2,- -  -,
12094339,Abakar Sylla,D (C),3.98,14,14,16,15,16,16,14,17,18,13,17,10,15,11,12,12,10,10,12,9,9,13,8,7,9,8,11,9,16,9,8,16,11,9,13,11,2,4,1,1,3,3,4,2,2,1,1,- -  -,
28100767,Cameron Carter-Vickers,D (C),3.36,14,13,13,12,12,15,15,17,14,13,17,14,14,12,15,6,8,9,15,12,11,14,3,6,12,4,12,5,16,5,10,14,14,6,14,13,2,2,3,2,2,3,2,2,2,2,2,- -  -,Wnt
29080394,Adam Webster,D (C),3.04,12,10,9,15,13,13,13,12,12,14,13,14,13,13,14,7,14,8,14,13,13,14,5,6,12,6,13,5,14,6,6,14,14,7,15,13,2,1,3,1,3,1,2,2,1,3,1,- -  -,Opt
91184447,Patric Pfeiffer,D (C),3.30,13,11,14,17,14,18,12,13,14,13,14,12,14,13,17,12,8,8,15,12,12,11,2,6,11,6,12,3,14,5,6,14,13,6,13,12,4,1,2,2,2,1,3,3,2,2,2,- -  -,
2000123637,Alfie Dorrington,D (C),3.49,14,12,14,14,15,14,14,13,8,13,12,15,11,14,15,7,13,11,14,12,10,12,5,7,9,6,13,4,15,10,10,14,12,6,13,12,2,1,4,3,2,2,1,3,2,1,3,- -  -,Loa
28109135,Ben Cabango,D (C),4.20,10,9,6,16,13,11,13,16,15,13,16,9,13,12,12,8,11,7,14,13,10,14,4,6,7,7,9,4,16,5,10,13,10,4,16,6,3,2,1,3,2,1,1,2,3,1,2,- -  -,Wnt
72046395,Liam Doyle,D (C),0.00,6,5,10,14,10,7,11,12,11,12,8,9,12,10,18,7,11,8,12,13,9,11,9,6,6,8,10,12,12,9,3,10,9,10,11,9,2,2,2,2,3,2,3,3,1,3,2,- -  -,
2000090196,Connor Taylor,D (C),4.38,11,8,8,18,12,11,12,14,13,13,13,13,13,12,15,5,13,6,12,9,9,12,5,5,8,5,8,4,13,3,7,13,9,5,12,8,1,1,2,2,1,2,2,1,3,1,1,- -  -,Wnt
48037291,Axel Disasi,D (C),3.93,14,13,14,15,15,14,15,18,12,15,15,12,13,14,13,6,14,10,14,12,10,14,5,6,8,6,11,6,16,5,10,15,12,8,15,11,3,2,1,3,3,2,1,2,1,3,2,- -  -,
43372285,Caleb Okoli,D (C),3.60,15,15,15,16,16,16,16,15,14,15,14,14,14,14,14,9,13,9,16,12,9,14,8,7,9,5,9,5,16,6,10,16,10,7,15,9,3,2,3,3,3,3,2,3,2,4,3,- -  -,
37020713,Wesley Hoedt,D (C),3.75,10,11,15,16,16,13,13,15,15,15,13,14,12,12,12,13,15,9,14,18,14,18,7,9,8,12,13,12,15,11,6,14,14,8,16,14,1,3,2,2,3,2,2,2,2,1,3,- -  -,
61093587,Tom Bragg,D (C),1.70,6,9,6,15,5,11,7,8,10,7,6,2,8,13,3,5,7,3,12,4,3,5,3,1,1,1,2,1,12,1,3,7,4,4,9,3,3,3,1,3,2,1,2,3,2,3,2,- -  -,
14185196,Lautaro Valenti,D (C),0.49,13,12,11,15,16,13,14,16,16,13,10,13,10,10,15,13,11,8,11,13,9,13,7,7,11,8,10,9,13,11,5,12,12,10,12,11,3,2,3,1,3,1,3,1,2,2,2,- -  -,
2000096265,Jaz Goundry,D (C),3.92,6,9,5,15,13,7,7,11,15,10,9,10,10,10,10,5,5,4,9,8,7,8,4,4,1,5,9,1,10,3,3,10,8,4,12,5,2,1,3,4,1,3,1,1,2,1,3,- -  -,
49038942,Benoît Badiashile,D (C),3.02,14,13,16,17,16,16,16,17,10,16,15,14,14,14,15,10,12,8,15,14,14,13,4,5,10,6,14,5,16,7,8,15,15,8,15,13,1,1,3,4,2,2,2,3,1,3,1,- -  -,Wnt
13157071,Hakim Ouro-Sama,D (C),0.00,13,12,11,12,14,9,8,12,15,13,10,9,13,14,5,5,6,4,15,5,2,7,3,1,5,3,7,1,14,2,1,14,7,3,14,8,1,2,2,1,2,2,1,2,1,2,2,- -  -,
93055760,Carl Starfelt,D (C),3.77,12,12,11,11,14,13,14,13,12,16,17,11,12,13,12,6,10,7,13,15,11,14,6,9,11,4,11,6,14,5,7,12,14,5,12,12,3,1,1,1,3,1,3,2,2,3,1,- -  -,
29088012,Sean Raggett,D (C),4.21,10,7,11,17,13,11,11,15,15,13,15,11,13,13,16,3,12,8,12,12,7,8,2,3,1,5,11,3,15,4,6,14,9,5,13,7,1,3,2,3,3,2,4,1,3,2,3,- -  -,
2000163960,James Dornelly,D (C),3.99,12,12,5,12,14,12,5,10,10,6,7,5,7,13,5,6,6,2,13,3,2,3,1,2,1,1,3,1,11,2,1,12,3,1,9,2,1,1,1,2,2,3,3,3,1,3,2,- -  -,Wnt
53122155,Leo Østigård,D (C),3.77,13,12,14,14,15,15,15,15,17,14,17,12,14,14,16,11,12,7,14,13,10,17,6,8,7,6,12,6,16,5,12,14,11,8,16,11,2,3,1,4,4,3,1,1,1,1,3,- -  -,
55063355,Domingos Duarte,D (C),3.70,12,13,14,15,16,14,15,15,13,14,14,13,16,13,14,7,13,8,16,14,7,14,4,6,8,9,12,6,14,5,9,15,11,11,14,11,1,1,3,3,2,2,1,3,2,3,3,- -  -,
14130029,Cristian Romero,D (C),3.20,14,15,15,14,15,15,14,15,18,17,15,15,15,15,16,8,13,7,15,13,12,17,5,6,9,8,13,4,16,4,4,17,12,8,17,13,2,4,2,3,1,1,3,3,2,2,2,- -  -,
78079995,Yeferson Quintana,D (C),2.06,8,7,14,15,10,15,8,14,14,11,14,9,13,13,14,7,7,10,12,15,3,12,6,5,8,9,9,8,15,4,6,13,8,10,14,11,1,1,1,2,1,3,2,2,3,2,3,- -  -,Opt
61058523,Darren Brownlie,D (C),2.92,10,8,8,13,11,10,11,14,7,8,14,8,11,10,15,2,7,7,13,8,5,10,2,3,5,7,7,5,16,6,9,12,6,4,12,6,3,4,2,1,2,3,4,4,3,1,2,- -  -,
83282675,Alexsandro Ribeiro,D (C),3.75,11,10,14,17,17,14,15,15,15,15,15,11,15,14,13,9,9,9,14,12,9,13,3,5,7,7,10,4,14,6,6,14,10,8,13,10,3,3,3,3,1,2,1,3,1,3,3,- -  -,
29142089,Scott Wharton,D (C),3.67,11,12,13,15,14,13,13,13,14,12,15,13,13,12,12,5,15,9,14,12,11,11,5,8,7,7,12,7,16,4,6,14,11,7,12,11,2,1,1,2,2,1,3,1,3,1,4,- -  -,
28044428,John Egan,D (C),3.57,10,8,11,15,13,9,11,11,14,15,17,11,14,13,16,7,14,9,14,14,11,15,7,7,7,8,10,5,14,9,6,12,12,8,14,11,1,1,1,2,2,3,3,3,2,2,1,- -  -,
28116464,Cameron Evans,D (C),2.91,13,11,9,11,14,10,12,13,16,13,14,9,13,10,14,9,12,10,13,11,9,14,3,8,11,5,9,6,12,5,9,13,11,7,12,10,4,3,2,2,3,3,2,2,2,2,3,- -  -,Opt
64001506,Miha Mevlja,D (C),2.59,9,10,8,14,16,10,10,9,11,15,11,12,15,13,15,8,12,5,13,13,7,13,4,5,2,6,10,5,15,6,4,13,13,8,14,10,1,3,1,1,3,2,3,1,2,3,2,- -  -,Inj
2000140968,Caelan Avenall,D (C),4.13,10,10,9,15,14,10,10,12,14,10,9,4,12,6,10,6,14,5,15,5,8,8,3,1,2,1,7,1,7,3,1,10,12,4,12,9,1,4,2,1,3,2,3,2,1,2,1,- -  -,
95038675,Ben Goodliffe,D (C),4.25,9,10,10,14,14,11,12,14,15,12,16,9,12,10,16,5,14,5,14,15,7,13,1,3,5,4,8,1,14,2,4,12,8,4,12,7,2,1,2,2,2,4,3,2,2,2,2,- -  -,Wnt
5652198,Jakub Brabec,"D (C), AM (R)",2.65,12,8,13,14,16,11,11,15,10,12,11,10,13,13,12,9,12,11,15,14,8,11,5,7,9,7,13,8,14,6,6,13,13,11,14,10,3,3,1,1,2,2,1,3,3,2,3,- -  -,
29173984,Timi Odusina,D (C),3.68,15,11,11,13,12,14,10,12,11,11,11,10,12,11,10,5,12,10,13,10,10,9,2,4,7,5,8,5,13,4,6,14,13,2,13,9,1,1,1,3,1,2,3,2,3,1,3,- -  -,
83320135,António Silva,D (C),3.25,13,15,14,14,15,14,15,14,11,16,12,16,15,15,15,13,12,8,14,13,15,13,7,8,13,8,14,6,15,6,6,14,15,11,15,13,2,3,1,2,2,3,3,3,2,3,2,- -  -,
28014634,Steve Cook,D (C),4.14,7,6,9,13,16,7,8,9,12,13,14,11,12,12,14,6,16,6,15,14,7,14,4,8,5,7,11,5,13,5,13,13,10,4,13,11,3,3,4,3,1,2,2,2,3,4,2,- -  -,
18097134,Hannes Delcroix,D (C),3.99,14,11,13,15,12,15,10,14,10,13,12,13,11,12,14,11,12,12,14,14,12,15,8,8,8,8,13,9,14,10,8,14,13,7,13,12,2,2,2,3,3,3,1,3,3,1,3,- -  -,
85051083,Kalidou Koulibaly,D (C),4.19,10,12,13,14,14,14,13,17,15,14,18,10,10,12,11,8,13,9,16,15,9,15,3,5,9,9,12,3,15,5,5,18,13,5,16,11,2,2,2,2,2,1,3,3,2,1,3,- -  -,
76037151,Yerry Mina,D (C),3.82,9,11,8,16,12,13,11,15,13,13,12,14,14,14,15,9,17,10,14,13,9,14,5,8,11,7,12,6,16,8,9,14,13,9,15,12,1,3,2,1,2,1,2,2,4,2,2,- -  -,
2000190264,Archie Aves,D (C),0.80,11,10,6,8,7,11,4,10,12,7,3,1,11,12,13,6,4,1,10,3,1,3,1,1,1,1,4,1,11,1,1,13,4,1,9,1,2,3,3,4,2,1,4,3,1,2,1,- -  -,
2000035783,Leigh Kavanagh,D (C),4.10,13,7,14,17,12,11,10,14,10,11,10,8,13,11,12,7,13,7,12,12,14,12,7,6,5,6,12,3,13,4,1,11,6,8,14,15,3,3,2,2,3,2,3,2,3,4,3,- -  -,
29128538,Elliott Moore,D (C),3.79,11,10,11,16,6,11,14,13,12,13,12,14,15,12,13,8,13,11,12,14,10,13,8,8,7,8,10,4,7,9,9,11,13,9,10,11,3,1,4,3,2,3,2,2,2,2,1,- -  -,Unh
67139775,Pablo Insua,D (C),2.41,11,9,9,15,13,11,11,11,12,17,14,13,14,14,14,9,10,8,14,16,9,12,3,7,8,7,12,4,13,5,8,14,13,6,15,12,1,1,3,2,4,1,1,2,1,2,3,- -  -,
2002080694,Loïc Vincent,D (C),1.79,12,15,15,8,14,16,14,13,8,12,17,4,11,12,12,8,8,1,14,14,5,15,4,2,1,1,4,2,9,3,6,13,5,5,12,2,2,2,2,3,1,2,4,1,1,1,1,- -  -,Inj
61069532,Harry Souttar,D (C),3.36,8,12,13,20,12,13,15,15,13,13,10,12,13,12,14,4,13,4,14,13,3,13,5,3,6,5,8,5,13,4,9,15,7,8,14,9,2,1,1,3,2,3,2,2,4,3,1,- -  -,
13129531,Bastos,D (C),3.26,12,12,14,11,17,11,12,10,19,15,15,12,14,11,16,12,8,7,12,15,10,16,7,6,9,9,11,6,12,9,9,14,12,6,16,13,2,4,3,3,1,2,2,2,1,2,2,- -  -,Frt
25039110,Patrizio Stronati,D (C),3.63,14,9,13,17,13,12,14,18,13,10,16,7,14,9,11,11,15,9,12,11,5,14,3,3,8,8,8,5,17,6,7,15,9,12,14,8,3,2,2,1,3,3,3,3,1,2,3,- -  -,
2000216153,Campbell Darcy,D (C),0.02,13,10,7,14,16,10,6,9,10,6,8,4,12,12,15,5,8,2,12,4,2,5,2,1,1,1,1,1,8,1,1,4,1,3,6,2,1,1,2,2,3,1,3,3,2,4,3,- -  -,
29199250,Jake Cooper,D (C),4.00,10,12,10,13,12,9,14,16,12,12,11,10,12,12,15,3,8,9,11,8,9,12,4,5,8,4,10,3,12,4,4,9,8,4,11,7,1,1,1,1,2,3,3,2,1,2,2,- -  -,
29107174,Chris Doyle,D (C),4.02,7,8,9,14,13,7,9,12,8,9,10,10,9,7,12,4,11,5,11,9,7,12,1,3,4,3,5,4,12,2,8,10,6,5,10,6,1,3,2,3,2,1,2,3,1,3,2,- -  -,
29134274,Chris Mepham,D (C),3.74,13,10,15,15,16,14,13,15,12,15,14,14,15,12,16,6,13,5,15,13,11,13,4,5,10,7,12,5,14,3,3,15,14,3,14,13,1,2,3,2,2,3,2,3,1,1,1,- -  -,
43212365,Martin Erlić,D (C),3.47,12,11,15,16,14,15,15,14,12,15,15,10,16,14,14,12,11,8,14,13,11,14,5,7,7,7,9,8,14,7,13,14,14,8,13,10,2,3,1,2,1,2,1,1,2,2,1,- -  -,Inj
78089358,Sebastián Cáceres,D (C),3.77,14,11,14,12,14,15,14,12,14,14,14,13,13,12,13,9,13,12,16,13,8,15,6,5,9,8,11,3,15,5,12,15,11,6,14,9,2,3,2,3,1,1,2,3,3,3,1,- -  -,
19046032,Maurício,D (C),0.00,9,8,14,13,15,9,13,12,12,14,16,11,14,12,15,3,16,10,15,15,11,14,3,4,5,6,8,5,15,4,8,15,11,8,15,8,3,3,1,3,1,2,1,3,2,3,4,- -  -,
19197239,Bruno Viana,D (C),3.50,13,13,14,15,13,13,12,12,12,13,13,12,13,13,11,5,11,7,13,14,11,14,6,8,7,7,11,6,12,7,7,13,13,7,12,12,1,2,1,3,1,2,1,2,2,2,2,- -  -,Trn
85052013,Koffi Djidji,D (C),3.17,10,10,12,12,13,13,12,12,12,14,14,12,14,12,14,6,10,5,14,14,10,13,3,5,8,5,9,5,13,5,10,14,11,4,16,9,2,3,1,2,2,3,4,4,1,2,2,- -  -,
29107236,Marvin Ekpiteta,D (C),3.74,14,12,12,17,17,14,15,16,9,13,14,7,12,14,18,3,12,5,13,13,9,15,2,4,6,6,7,2,15,3,10,13,10,5,14,9,3,1,1,3,3,3,2,2,4,4,1,- -  -,
2000142141,Nathan James,D (C),0.00,11,10,11,9,12,11,13,11,13,12,9,11,9,8,15,7,12,4,14,8,10,10,4,1,6,1,10,7,11,5,6,10,11,5,12,12,3,3,4,1,1,2,3,3,3,1,1,- -  -,
36057480,Dimitris Goutas,D (C),2.58,12,9,13,15,13,12,14,13,15,13,12,12,13,12,14,6,8,9,13,12,7,13,4,4,6,5,10,6,14,5,6,14,12,5,13,10,3,2,1,1,2,3,1,3,1,2,3,- -  -,Inj
29218210,Nico Jones,D (C),3.09,11,9,10,14,12,11,12,14,12,11,13,10,13,11,13,6,12,6,12,9,10,12,4,5,7,5,10,7,12,4,9,11,9,6,11,9,2,1,2,3,2,1,2,1,2,1,1,- -  -,
29086211,Jake Cooper,D (C),3.53,11,7,11,19,14,10,17,15,11,13,15,12,14,11,14,5,14,10,14,12,11,11,3,3,9,8,9,3,16,8,5,14,12,8,15,11,4,1,2,1,3,2,4,2,1,3,3,- -  -,
52081987,Warren O'Hora,D (C),3.77,11,11,11,14,13,13,15,13,10,12,13,11,12,11,13,7,13,10,13,14,9,11,5,5,9,7,12,6,12,5,7,12,13,6,13,12,2,1,1,3,1,2,1,2,1,3,4,- -  -,
28027432,Grant Hanley,D (C),3.08,12,7,9,15,10,11,12,13,16,14,16,10,12,11,16,8,18,8,14,17,6,14,6,6,7,5,9,6,16,6,7,15,11,5,15,9,1,1,1,4,2,3,2,3,1,1,3,- -  -,Lst
43078070,Davide Adorni,D (C),3.51,11,9,12,12,12,10,14,12,17,14,14,14,15,13,14,5,12,5,13,12,7,13,4,8,7,8,11,3,12,7,9,15,9,4,14,8,1,4,4,1,1,2,2,2,2,1,2,- -  -,Opt
13115373,Omar Colley,D (C),3.31,12,11,18,14,13,12,15,18,13,13,12,10,14,13,12,4,10,9,13,13,10,13,4,4,3,6,6,4,15,5,3,15,11,4,12,11,2,1,3,3,3,2,2,1,2,4,1,- -  -,nEU
28095453,Liam Edwards,D (C),0.21,9,9,10,12,8,9,7,9,9,7,9,9,7,7,2,3,10,6,11,15,10,10,5,4,4,3,6,5,7,4,7,9,6,5,11,9,1,3,1,1,2,3,1,2,1,1,2,- -  -,Inj
29122252,Joe Worrall,D (C),3.99,12,13,12,16,13,14,15,15,14,12,16,13,13,13,13,7,15,6,13,14,7,12,5,6,5,4,11,5,14,4,6,13,12,4,14,10,1,3,1,2,3,3,1,3,3,1,2,- -  -,
28115793,Rhys Williams,D (C),3.42,9,10,9,16,10,11,11,12,11,12,14,11,12,11,15,5,10,5,12,13,7,12,3,4,9,5,10,5,15,4,10,13,11,5,11,10,4,3,3,1,1,2,3,2,3,1,2,- -  -,
67210735,Alejandro Catena,D (C),3.18,12,12,9,14,15,13,14,15,12,13,14,14,15,14,11,8,14,7,14,14,9,14,6,5,10,7,12,6,14,7,9,15,13,7,15,13,3,2,3,4,1,3,2,2,3,3,3,- -  -,
2002083850,Tommy Smith,D (C),0.21,6,6,12,17,8,7,10,7,8,7,7,6,9,6,4,3,9,4,9,8,6,12,3,2,4,3,6,3,6,4,5,7,6,5,10,5,1,2,4,3,1,1,4,2,2,1,2,- -  -,
72047555,Auston Trusty,D (C),3.29,14,10,12,15,12,15,13,15,10,12,12,11,12,12,10,7,10,10,12,12,10,14,10,7,8,5,10,6,15,5,6,14,11,4,14,10,7,1,1,1,1,9,1,1,1,1,1,- -  -,
85042905,Nicolas Isimat-Mirin,D (C),2.98,12,11,13,13,15,11,7,12,12,14,13,10,12,12,15,7,8,6,13,13,11,15,3,5,6,5,11,5,14,6,9,12,11,5,12,12,1,3,4,3,2,2,1,1,2,2,3,- -  -,
29235126,Luke Jenkins,D (C),4.00,11,9,8,12,12,10,12,12,13,10,9,10,11,11,6,5,7,7,9,11,8,11,6,5,8,5,8,1,8,4,8,9,9,4,9,9,1,1,1,4,2,3,3,3,2,3,1,- -  -,
2000205902,Matteo Corsa,D (C),0.00,13,13,9,13,15,12,9,12,15,5,6,3,7,9,17,5,4,1,11,2,2,5,1,1,2,2,4,1,10,1,1,12,3,1,10,3,4,1,1,3,2,1,2,3,2,2,1,- -  -,
2000177583,Liam McAlinney,D (C),3.45,12,11,10,9,15,12,10,12,7,7,9,7,9,13,6,6,11,2,16,5,4,6,5,1,3,1,2,2,7,2,6,14,6,6,13,4,3,1,1,2,1,1,2,3,1,1,3,- -  -,Opt
14181374,Nehuén Pérez,D (C),3.84,14,16,15,14,15,15,15,13,17,16,15,15,16,12,17,7,11,7,15,13,13,13,4,6,8,6,11,5,15,8,13,14,13,6,16,11,3,1,2,2,1,1,3,2,2,2,3,- -  -,
29176690,Matt Berry-Hargreaves,D (C),4.27,4,4,4,11,13,8,6,12,12,11,11,12,11,12,10,5,11,5,12,9,7,9,6,4,7,5,10,3,12,4,5,11,11,2,9,5,3,1,1,3,3,2,2,3,3,3,2,- -  -,
2000210496,Christy Grogan,D (C),0.00,6,4,6,15,13,6,10,9,14,10,9,5,10,9,5,5,11,4,7,6,1,8,1,3,1,1,6,1,5,3,6,10,7,6,10,5,1,1,1,1,4,1,2,2,3,1,1,- -  -,
14080605,Marcos Senesi,D (C),3.65,14,13,14,15,14,12,15,12,10,15,13,13,13,14,13,11,13,10,15,15,13,15,6,10,10,8,14,7,14,7,2,13,13,6,14,15,3,3,1,2,3,1,1,1,3,2,1,- -  -,
2000023018,Sil Swinkels,D (C),2.71,11,12,10,17,13,11,9,12,8,14,10,8,12,14,6,6,14,4,15,8,6,8,4,3,2,4,8,1,10,5,5,12,7,3,14,6,1,4,2,2,1,2,4,2,2,3,3,- -  -,
70104072,Tayyip Talha Sanuç,D (C),4.20,13,13,12,15,15,13,13,14,13,12,13,12,12,13,14,4,8,8,13,12,8,14,4,5,10,7,8,2,12,5,5,14,10,5,14,7,1,2,3,1,1,3,3,1,2,2,1,- -  -,
28058611,Jake Goodman,D (C),3.96,7,8,7,13,15,6,10,13,13,10,15,8,13,7,16,6,12,8,12,12,6,10,4,5,3,4,8,4,11,4,4,10,9,2,12,5,2,1,3,3,2,2,1,1,2,4,3,- -  -,
29007640,Mark Beevers,D (C),4.15,5,5,7,16,13,6,10,11,12,12,13,12,12,12,11,3,13,8,12,12,4,11,1,3,1,5,8,4,15,4,4,13,7,4,14,6,1,1,3,1,3,2,1,1,1,1,3,- -  -,Ret
81035723,Barrington Pryce,D (C),0.00,12,8,8,12,14,10,9,9,12,10,13,9,9,11,10,4,13,9,12,12,10,12,4,5,5,7,9,1,10,4,6,11,10,7,11,10,1,4,3,3,3,3,2,3,1,3,3,- -  -,
13158416,Joseph Aidoo,D (C),3.39,14,16,15,12,15,15,15,16,12,13,14,11,12,13,14,7,11,8,13,14,11,13,7,7,7,4,11,8,14,7,9,14,12,6,15,11,3,3,1,2,2,2,3,3,3,1,3,- -  -,Opt
28086111,Rob Dickie,D (C),4.65,9,12,14,15,14,11,14,13,13,13,15,12,15,13,14,9,13,10,14,13,12,14,3,10,12,9,12,7,15,12,11,12,12,3,14,13,4,2,1,3,2,2,1,1,4,3,4,- -  -,
2000141079,Rowan Davies,D (C),2.20,8,11,5,12,6,11,7,5,8,2,8,1,9,12,5,5,9,4,14,3,1,4,2,1,1,1,3,1,7,1,2,11,3,1,12,2,3,3,2,2,2,3,3,2,2,3,1,- -  -,
2000047458,Aaron O'Reilly,D (C),3.99,9,10,11,14,12,11,12,12,10,11,9,14,11,11,7,7,4,6,16,7,11,8,4,2,8,3,13,3,11,1,5,11,11,5,12,12,3,1,1,1,3,4,2,2,1,3,2,- -  -,
18059927,Brandon Mechele,D (C),3.04,10,10,12,14,16,10,14,12,14,15,10,12,18,14,17,11,15,12,14,15,9,15,6,6,6,6,10,8,11,10,9,15,10,8,14,10,3,1,1,1,2,1,1,2,1,1,3,- -  -,
2000205311,William Tamen,D (C),0.16,6,7,4,12,16,8,4,10,14,6,8,4,11,13,17,5,11,1,11,3,2,5,2,1,1,2,4,1,7,1,3,12,5,3,9,3,2,2,2,3,2,1,1,1,3,3,3,- -  -,
59060485,Umar Eshmurodov,D (C),0.00,11,7,7,11,9,10,9,6,13,13,10,8,12,13,8,5,12,4,14,8,5,8,4,2,1,5,8,1,13,3,2,14,8,4,13,4,3,4,1,2,2,2,2,2,2,1,2,- -  -,Inj
