UID,Name,Position,Pr passes/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
29123130,Louis Reed,"DM, M (C)",4.04,11,12,12,6,11,10,12,7,7,11,8,14,12,10,14,8,10,10,12,11,13,13,10,10,11,8,13,11,8,11,3,10,12,10,13,13,3,2,1,3,1,1,2,2,3,1,1,- -  -,
28104125,Herbie Kane,"DM, M (C)",3.67,10,11,14,8,9,12,11,11,13,13,12,13,12,12,13,10,13,12,12,14,14,13,11,11,11,9,11,12,10,12,13,10,13,8,11,14,3,3,1,3,3,4,3,2,3,2,4,- -  -,
43617224,Ebrima Darboe,"DM, M (C)",5.30,13,16,13,8,15,13,15,11,12,15,13,14,10,14,15,10,5,12,15,13,13,14,7,7,12,9,15,6,8,10,7,11,16,10,10,15,1,3,2,3,2,1,1,3,1,4,1,- -  -,Wnt
14181373,Fausto Vera,"DM, M (C)",5.51,12,14,14,8,13,11,13,13,11,17,12,17,13,14,12,13,14,9,17,14,16,12,11,10,12,5,16,11,13,15,8,15,14,8,13,15,1,4,1,3,2,1,2,2,3,2,3,- -  -,
29156436,Flynn Downes,"DM, M (C)",4.35,13,12,14,12,14,13,14,14,16,15,11,15,13,13,15,8,10,9,14,13,13,15,9,7,13,8,14,8,9,7,8,12,12,8,14,13,1,2,1,1,2,2,1,2,3,2,1,- -  -,Inj
29199241,James Vennings,"DM, M (C)",2.80,8,10,10,10,10,12,13,11,10,11,7,13,9,10,12,8,10,10,13,10,9,11,7,7,10,7,11,6,6,12,3,9,12,5,9,12,3,1,1,2,1,4,3,2,1,3,2,- -  -,
83169817,Florentino Luís,"DM, M (C)",3.70,12,12,13,13,17,13,15,13,14,19,15,13,18,15,14,10,11,8,17,16,12,16,4,7,10,6,13,5,9,7,8,15,13,10,18,12,2,2,3,2,2,1,3,1,3,1,2,- -  -,
28110180,Conor Coventry,"DM, M (C)",3.68,12,12,13,8,13,12,14,11,14,14,12,12,12,12,14,8,13,11,14,12,12,14,11,11,11,10,12,13,7,11,6,11,12,11,12,11,3,2,2,4,3,2,3,1,1,2,3,- -  -,Wnt
78084541,Manuel Ugarte,"DM, M (C)",5.05,13,13,16,12,18,13,17,14,16,16,17,12,18,13,16,12,14,12,14,14,14,15,8,10,11,7,12,10,8,12,10,14,13,12,15,12,2,3,1,3,2,1,2,3,1,1,3,- -  -,Unh
49048599,Joris Chotard,"DM, M (C)",3.84,13,14,14,11,14,12,13,14,13,14,14,13,13,14,13,13,11,12,14,13,15,13,8,7,12,7,14,9,10,10,5,12,14,6,13,15,1,1,3,3,2,3,1,1,1,2,3,- -  -,Wnt
2000051185,Harrison Bebbington,"DM, M (C)",3.14,8,4,4,15,13,4,10,10,11,9,4,8,8,15,7,6,6,6,6,9,11,13,5,4,4,4,13,7,7,7,6,8,7,3,13,12,1,2,3,4,3,3,3,3,1,3,3,- -  -,
28099975,George Dobson,"DM, M (C)",4.06,12,12,11,13,14,12,15,12,15,12,19,12,12,13,14,11,16,11,12,17,13,19,9,10,10,9,12,9,10,7,6,11,13,10,13,11,4,3,1,3,2,2,3,2,2,2,3,- -  -,
19270753,Jair,"DM, M (C)",2.07,11,11,11,8,13,10,15,11,11,13,10,12,12,12,14,14,12,12,12,13,11,14,10,11,12,6,11,13,10,9,9,10,13,12,12,11,2,1,3,1,2,2,2,1,2,2,2,- -  -,
37001813,Marten de Roon,"DM, M (C)",5.53,10,10,12,13,16,10,12,12,16,17,15,14,15,15,16,9,13,12,16,18,13,17,7,8,9,8,13,5,14,9,10,13,14,6,16,12,2,2,4,2,3,2,1,4,2,1,2,- -  -,Inj
77032094,Pedro Aquino,"DM, M (C)",5.92,11,12,10,9,12,12,13,11,13,14,12,12,13,14,8,13,15,14,15,14,13,13,9,8,9,9,15,9,11,10,14,15,16,15,14,13,3,1,2,3,3,3,3,4,1,2,2,- -  -,Wnt
98006034,Remo Freuler,"DM, M (C)",3.78,12,13,13,10,15,11,14,11,14,16,14,13,13,14,15,12,11,12,14,16,15,16,8,12,12,9,16,7,9,12,6,11,15,11,13,14,1,2,3,1,2,3,2,2,1,3,3,- -  -,
28106681,Marcus McGuane,"DM, M (C)",3.78,13,12,13,10,14,14,15,13,14,14,15,12,13,12,15,12,9,9,15,13,12,14,6,8,12,9,12,6,9,8,8,11,11,5,12,12,2,2,2,1,4,2,2,2,1,2,1,- -  -,
2000191812,Cody Pennington,"DM, M (C), AM (R)",3.36,13,16,11,8,13,15,16,9,15,12,15,8,13,10,17,7,13,7,11,13,10,14,12,8,11,6,12,8,9,6,4,10,11,5,12,11,1,3,1,3,1,4,3,1,4,3,2,- -  -,Wnt
49056243,Eduardo Camavinga,"DM, M (C)",6.09,16,18,16,14,16,16,16,19,15,15,15,13,15,15,15,14,15,13,16,13,16,16,6,8,12,10,14,6,11,11,5,14,15,8,14,15,2,3,3,1,2,3,2,2,1,2,2,- -  -,
2002084000,Seth Diallo,"WB (R), DM, M (C)",3.61,8,7,9,8,9,7,7,5,12,10,7,9,6,11,10,5,6,5,10,11,11,9,7,4,7,4,11,5,4,4,5,6,13,5,7,11,3,1,1,3,1,3,2,3,3,1,4,- -  -,
29192671,Luca Connell,"DM, M (C)",3.55,11,8,11,9,12,12,14,12,13,12,13,14,12,13,14,11,13,12,11,13,14,13,13,11,12,9,13,11,8,10,6,8,14,9,9,15,2,3,1,3,2,4,3,3,3,1,2,- -  -,
14242680,Juan Ignacio Nardoni,"DM, M (C)",3.76,13,12,14,8,13,14,15,11,9,13,12,11,12,13,15,14,8,12,14,12,13,12,10,9,13,6,14,8,11,9,7,12,14,5,11,14,1,1,3,4,3,3,2,1,3,2,3,- -  -,
2000230875,Harry Wright,"DM, M (C)",1.47,8,4,3,14,11,4,10,8,5,9,6,7,5,15,13,7,7,10,10,13,14,9,6,2,4,2,13,6,5,4,3,7,11,7,5,10,3,2,3,3,2,1,1,1,1,4,1,- -  -,
92076601,Marcel Mehlem,"DM, M (C)",3.60,14,12,11,10,15,12,15,14,16,15,18,7,14,10,14,12,8,11,14,14,9,17,3,6,7,8,9,4,9,8,3,14,10,3,15,11,1,1,1,3,1,3,1,3,2,4,3,- -  -,
55022124,Pelé,"DM, M (C)",4.45,10,7,12,10,16,9,12,13,12,11,13,11,13,11,13,11,13,9,13,14,11,13,9,8,10,9,12,7,11,11,9,13,13,13,13,12,4,3,3,2,4,3,1,3,1,1,3,- -  -,
67157742,Pol Llonch,"DM, M (C)",3.10,11,10,13,11,14,9,13,11,14,13,16,10,12,12,12,10,16,11,13,15,10,17,7,9,9,5,12,7,11,9,7,12,13,9,12,11,4,1,2,2,2,3,1,3,1,2,2,- -  -,Wnt
43093376,Nicola Pavan,"DM, M (C)",3.68,8,11,10,12,12,10,10,9,10,12,10,10,11,11,11,11,10,13,12,12,15,12,10,10,9,8,14,12,11,12,11,11,13,11,13,13,3,1,2,1,4,2,2,1,2,1,2,- -  -,
13203783,Djihad Bizimana,"DM, M (C)",0.69,12,11,12,12,9,13,12,15,15,11,12,11,11,11,4,5,6,10,10,14,8,14,9,5,7,5,9,8,8,4,11,11,8,5,12,9,2,1,2,2,2,2,1,1,3,2,1,- -  -,
12088454,Mamady Diambou,"DM, M (C)",6.01,14,14,9,8,15,15,14,14,10,16,10,12,11,16,15,11,7,8,13,11,13,14,8,7,7,8,17,7,11,13,3,11,15,6,14,14,1,2,3,3,2,2,2,3,1,1,2,- -  -,
29107338,Ben Close,"DM, M (C)",2.79,9,10,11,11,13,8,13,13,12,13,10,13,12,12,14,7,11,10,13,13,13,14,8,8,8,10,12,8,9,13,5,10,13,8,11,11,3,3,2,1,1,1,3,3,3,2,3,- -  -,
29191024,Ellis Chapman,"DM, M (C)",3.10,11,12,8,10,13,11,14,12,6,13,10,13,10,13,14,9,8,12,9,12,13,11,9,10,10,8,12,7,8,12,4,12,13,9,11,11,3,4,2,3,1,2,1,2,2,1,2,- -  -,
57138289,Tudor Băluţă,"DM, M (C)",4.02,11,11,11,14,14,10,12,13,10,15,13,13,15,13,11,11,10,12,14,12,15,13,6,8,9,11,11,8,11,12,6,13,12,10,13,9,1,2,1,2,2,3,2,2,1,2,1,- -  -,
13104090,Marvelous Nakamba,"DM, M (C)",5.72,12,13,15,8,15,13,15,12,18,14,16,12,14,13,16,12,8,14,14,14,13,16,8,8,10,6,12,9,10,8,8,13,13,9,16,11,2,1,2,3,2,1,1,3,1,4,1,- -  -,
2002079675,Francisco Rivero,"DM, M (C), AM (R)",1.65,10,12,12,8,13,10,12,11,9,15,13,12,11,15,15,8,8,8,9,14,15,11,7,5,6,4,11,6,9,12,5,9,13,6,9,13,1,2,3,2,3,3,3,3,4,2,1,- -  -,Int
61073814,Cameron Blues,"DM, M (C)",2.88,12,11,10,7,11,12,14,10,12,9,11,8,8,10,8,4,16,11,12,12,11,11,5,10,7,8,4,10,11,12,5,11,12,5,12,8,2,2,3,2,3,3,3,1,2,1,4,- -  -,
67181341,Pere Pons,"DM, M (C)",3.26,10,9,11,8,12,11,9,10,13,14,16,14,16,15,14,10,10,11,16,15,12,16,7,9,8,7,14,10,7,12,7,11,14,10,12,12,1,2,3,1,2,3,1,3,2,3,1,- -  -,
78096631,Vicente Poggi,"DM, M (C)",3.57,12,12,12,6,9,13,13,12,14,15,12,11,12,13,15,13,2,9,13,12,16,11,9,11,12,8,14,10,9,16,7,13,13,1,9,13,2,1,2,1,4,2,1,3,2,1,3,- -  -,Inj
19226437,Otávio,"DM, M (C)",3.51,13,13,11,11,13,11,12,13,15,14,14,12,13,12,14,11,10,8,14,14,11,15,7,7,8,7,12,10,11,11,7,15,13,10,14,12,3,3,2,1,2,1,1,2,4,3,1,- -  -,Inj
28101909,Daniel Batty,"DM, M (C)",4.40,12,12,9,8,13,11,13,11,9,14,13,11,12,13,15,9,13,8,11,11,15,14,7,10,11,7,10,9,10,9,4,12,13,10,11,9,3,2,3,3,1,4,1,4,2,2,2,- -  -,
2000111718,Eyüp Aydin,"DM, M (C)",4.18,12,12,13,10,14,12,14,11,14,13,12,14,12,12,16,13,12,10,14,12,16,12,15,10,13,7,13,13,8,13,4,12,15,8,13,14,1,2,1,4,3,1,1,2,1,3,1,- -  -,
29217918,Tim Akinola,"DM, M (C)",2.53,12,14,12,7,14,15,14,13,14,10,15,11,11,11,14,11,11,11,10,14,11,15,10,8,11,10,12,10,6,9,5,9,12,8,13,10,1,2,1,2,2,1,1,3,3,2,2,- -  -,
29003711,Abu Ogogo,"DM, M (C)",3.17,6,5,10,10,18,4,8,4,12,11,16,9,12,10,15,5,15,8,12,16,7,15,8,7,2,5,9,5,7,5,7,12,9,3,12,9,2,1,2,3,1,3,1,2,2,2,2,- -  -,
24017252,Josip Vuković,"DM, M (C)",2.34,10,11,11,12,15,12,15,14,13,13,15,11,14,12,16,8,8,8,12,15,13,15,7,10,9,7,11,8,10,13,6,12,11,10,12,10,3,2,1,3,2,1,1,2,3,2,3,- -  -,
85003943,Jordan Ferri,"DM, M (C)",3.61,10,12,13,6,13,11,13,10,15,14,18,12,12,12,15,13,15,12,13,16,14,16,11,12,10,7,13,10,6,9,6,12,15,8,14,14,2,3,2,1,3,2,1,3,3,1,1,- -  -,
13128858,Nana Boateng,"DM, M (C)",3.55,9,14,13,11,16,11,14,13,17,13,18,9,11,10,9,9,15,11,13,13,12,16,5,7,10,12,13,8,12,12,6,13,15,8,13,11,1,3,2,3,1,3,2,2,2,2,2,- -  -,
14018060,Iván Marcone,"DM, M (C)",2.76,9,9,11,11,15,10,10,12,7,13,13,12,13,12,12,11,13,11,15,14,12,15,6,9,3,5,12,7,9,7,5,14,12,7,14,10,2,1,3,2,2,2,1,1,3,2,3,- -  -,
85094652,Séko Fofana,"DM, M (C)",4.08,14,13,14,11,15,14,15,16,14,13,13,13,13,12,14,12,15,14,12,15,12,18,6,9,12,13,14,10,9,13,2,10,14,12,11,14,3,3,2,3,3,3,3,1,3,3,1,- -  -,Wnt
55012099,Sérgio Oliveira,"DM, M (C)",6.21,7,9,9,10,16,7,11,10,13,15,15,15,16,15,15,12,15,12,14,16,16,15,15,13,10,12,15,17,7,16,6,11,15,16,14,15,3,3,2,2,3,3,3,1,2,1,4,- -  -,
24021873,Hrvoje Plum,"DM, M (C)",1.78,12,13,7,9,14,12,14,11,17,13,15,8,11,11,5,11,8,9,14,13,8,15,11,9,7,6,10,12,8,8,5,9,9,8,12,10,1,2,1,1,4,2,1,2,3,1,2,- -  -,
43357002,Mamadou Coulibaly,"WB (R), DM, M (C)",2.56,14,14,13,11,14,13,14,13,14,13,14,13,12,12,14,11,11,14,12,13,13,16,8,7,11,10,11,6,10,12,10,12,11,9,13,11,1,2,2,3,3,2,3,4,1,3,2,- -  -,Inj
25020533,David Pavelka,"DM, M (C)",4.30,8,11,13,12,16,9,13,9,14,12,14,15,16,14,12,12,13,12,13,16,14,15,9,9,10,9,14,10,12,13,6,12,15,13,14,14,2,1,4,2,2,2,4,2,2,1,1,- -  -,
75014620,Lorenzo Reyes,"DM, M (C)",2.78,10,9,11,10,16,10,14,12,14,14,15,7,12,13,14,9,14,8,15,15,13,16,7,10,6,6,13,8,7,11,9,13,11,11,12,12,3,1,3,2,2,1,3,2,2,1,3,- -  -,Inj
29193812,Keenan Patten,"DM, M (C)",3.85,10,12,14,6,12,12,11,10,8,11,7,9,9,13,9,9,9,7,10,10,12,13,9,9,11,8,11,11,7,12,4,9,13,4,9,12,3,3,1,1,3,2,3,1,2,3,1,- -  -,Wnt
29242653,George Thomason,"DM, M (C)",3.68,10,11,12,7,13,10,15,13,12,13,12,12,13,12,14,10,10,11,12,13,13,12,6,8,8,6,13,8,9,9,7,9,15,5,9,13,3,2,2,3,3,2,4,3,3,1,1,- -  -,
29154407,Ashley Charles,"DM, M (C)",2.78,12,10,10,6,13,12,10,9,13,9,8,4,9,8,7,7,8,9,8,12,10,11,8,5,6,4,10,10,5,8,8,7,11,7,11,9,4,3,1,1,3,1,3,4,1,2,1,- -  -,
2000230874,Sami Bessadi,"DM, M (LC)",2.18,9,9,4,3,13,6,5,3,9,6,4,7,4,12,8,6,10,6,4,6,10,9,4,3,4,1,12,5,4,3,3,3,11,1,8,6,1,1,3,1,3,3,2,1,1,2,3,- -  -,
24065180,Enis Çokaj,"DM, M (C)",5.01,12,14,14,8,16,12,17,14,17,13,15,10,14,13,15,9,14,11,15,13,12,18,13,11,9,8,11,12,10,14,8,14,15,11,13,12,2,1,3,3,2,2,3,1,2,2,1,- -  -,
19233489,Vitor Carvalho,"DM, M (C)",3.64,11,14,13,13,14,12,14,12,16,13,12,11,14,11,15,11,8,9,13,13,14,15,6,9,10,10,12,7,11,9,7,11,13,11,13,12,3,2,2,4,1,1,3,2,1,2,1,- -  -,
19046039,Fernando,"DM, M (C)",3.58,9,10,9,7,10,8,10,7,10,14,10,15,9,13,10,15,12,11,12,10,15,11,12,7,7,9,15,16,9,12,7,11,15,11,8,16,2,3,1,1,3,3,2,4,3,3,3,- -  -,
28049347,Jack Price,"DM, M (C)",5.71,10,11,12,6,15,11,13,10,14,14,11,14,16,13,15,6,15,11,14,17,15,15,16,11,7,5,13,9,8,9,7,13,16,8,13,14,1,1,1,1,1,1,1,1,1,1,1,- -  -,
28018443,Robert Gucher,"DM, M (C)",3.73,11,11,12,9,13,10,11,12,11,14,10,10,12,13,12,12,14,9,12,12,13,14,9,9,10,6,13,10,10,12,8,12,14,10,12,11,1,1,3,3,4,2,3,3,2,2,3,- -  -,
2002094638,Ridiger Zeqiri,"DM, M (C)",2.52,13,13,16,5,15,13,13,9,7,13,17,13,11,15,17,5,13,8,13,12,13,13,8,8,11,6,15,8,7,8,3,10,15,9,12,17,1,3,3,2,4,3,3,2,2,3,3,- -  -,Loa
14227360,Máximo Perrone,"DM, M (C)",9.53,12,13,15,10,13,13,15,11,12,15,13,14,13,14,17,13,13,13,13,13,15,12,6,7,13,9,15,10,12,13,10,13,15,11,12,14,2,3,1,4,3,2,4,4,4,1,3,- -  -,Loa
2002102797,Amir Hamid,"DM, M (C)",2.50,8,10,15,8,13,9,9,10,8,7,6,15,11,12,13,4,14,9,10,15,11,12,5,7,9,7,14,8,11,6,5,7,11,5,7,17,3,3,2,4,2,1,1,2,1,2,1,- -  -,Wnt
2000119480,Jack Shaw,"DM, M (C)",1.12,12,13,10,14,11,12,12,14,14,8,5,6,7,9,7,6,5,3,8,8,11,13,2,6,8,5,9,6,4,8,2,11,9,4,9,12,1,3,2,2,2,3,3,2,2,3,1,- -  -,
22028022,Kristiyan Malinov,"DM, M (C)",3.84,13,15,11,5,18,13,15,9,18,13,18,11,13,10,18,7,13,11,12,18,11,18,11,9,9,8,11,11,5,10,5,11,11,10,14,10,1,1,2,1,2,3,3,1,3,2,3,- -  -,Wnt
89066113,Dylan Barkers,"DM, M (C)",2.74,7,5,9,16,11,8,11,11,8,6,10,7,8,9,9,5,9,5,11,11,8,11,6,5,6,5,8,7,10,6,7,12,10,6,13,9,1,3,2,1,2,1,3,4,1,2,3,- -  -,
2000020024,Freddie Potts,"DM, M (C)",3.02,7,6,6,16,20,7,11,9,9,11,8,14,10,14,11,8,9,10,12,12,14,11,7,7,7,8,15,7,8,9,4,8,15,6,5,11,1,3,1,2,3,1,1,3,2,2,3,- -  -,Wnt
91157416,Orestis Kiomourtzoglou,"DM, M (C)",3.79,12,14,14,14,17,14,15,15,14,12,16,14,15,13,15,6,13,8,13,13,11,15,7,5,12,7,11,6,12,6,10,13,13,8,12,12,2,1,2,3,3,3,3,1,3,1,3,- -  -,Opt
67195855,Mikel Vesga,"DM, M (C)",2.51,9,10,9,14,13,9,10,11,13,13,13,13,14,13,13,8,8,11,15,15,12,17,6,6,7,7,14,9,13,13,8,14,13,7,14,12,2,3,1,2,1,3,3,3,2,2,4,- -  -,
13112746,Jean-Eudes Aholou,"DM, M (C)",3.88,13,13,14,15,17,14,16,15,14,14,15,13,13,12,14,9,10,12,12,14,13,16,6,10,11,8,13,7,12,10,8,13,13,10,14,12,2,3,2,3,2,3,1,2,1,2,1,- -  -,Opt
78091915,Christian Oliva,"DM, M (C)",2.00,13,13,13,8,14,14,12,13,14,12,13,12,11,12,14,12,13,12,13,14,12,16,12,10,10,9,11,10,6,13,7,12,13,8,13,13,2,3,1,3,1,1,2,2,3,1,2,- -  -,Opt
11027837,Ylber Ramadani,"DM, M (C)",4.54,10,12,13,12,14,11,17,12,14,14,15,11,12,12,14,8,11,11,13,14,12,16,2,10,8,7,11,3,9,12,4,12,11,9,13,8,1,1,4,2,2,2,3,1,1,3,3,- -  -,
29217700,Dylan Boyle,"DM, M (C)",1.23,13,9,10,9,12,11,11,12,5,9,8,9,7,9,10,6,8,6,10,12,12,11,7,3,8,5,9,5,5,10,5,9,9,5,13,10,1,2,1,4,1,3,1,1,1,3,2,- -  -,
76036999,Víctor Cantillo,"DM, M (C)",3.44,10,8,11,10,12,11,13,10,8,13,12,13,10,15,14,13,13,9,13,15,16,13,11,7,10,9,16,11,11,13,6,11,16,4,13,16,3,3,2,1,3,2,2,1,4,1,1,- -  -,
2000189978,Jack Taylor,"DM, M (C)",3.03,9,12,7,9,15,9,11,13,14,11,7,5,10,13,14,6,6,6,13,7,11,12,4,3,4,5,9,5,4,9,1,11,8,4,13,4,3,2,3,2,2,1,3,2,2,2,1,- -  -,Opt
2000102786,Enrique Tiamuna,"DM, M (C), AM (L)",2.59,13,11,6,15,12,12,11,11,7,7,6,8,5,13,13,14,8,6,6,6,7,10,4,4,10,4,11,4,3,7,3,5,13,2,5,6,2,1,2,1,1,1,1,3,2,3,3,- -  -,
29236492,Dejan Tetek,"WB (R), DM, M (C)",3.43,13,13,13,9,16,14,15,12,14,12,14,10,13,10,16,10,8,13,14,13,11,15,10,9,10,10,12,10,9,9,10,12,11,4,12,11,2,3,3,3,2,1,1,3,2,2,3,- -  -,
22055223,Yanis Karabelyov,"DM, M (C)",1.47,13,14,12,10,14,12,13,12,13,13,15,10,13,11,15,10,14,12,12,15,11,15,9,8,10,8,11,10,8,10,7,11,12,11,13,12,2,3,2,1,4,3,2,2,2,2,1,- -  -,Trn
28105521,Alex Prosser,"DM, M (C)",3.47,11,9,9,9,10,10,13,10,3,5,7,8,9,10,7,5,6,7,6,10,10,13,8,4,5,8,7,6,6,5,2,8,12,4,12,10,3,1,3,1,2,1,2,1,2,3,1,- -  -,
29156100,Lewis Travis,"DM, M (C)",3.65,12,12,12,13,16,12,17,13,17,13,19,9,12,12,18,9,15,11,12,13,12,18,6,10,9,7,11,7,12,9,7,12,12,7,15,11,4,2,1,2,1,2,1,3,3,1,2,- -  -,
15075193,Cameron Devlin,"DM, M (C)",4.07,12,12,13,8,15,12,15,12,18,16,18,10,14,11,16,10,13,10,15,15,12,18,5,6,9,6,12,6,8,8,1,13,12,6,15,11,1,1,1,1,3,1,1,1,1,2,2,- -  -,Opt
2000141028,Roddy McGlinchey,"DM, M (C)",2.76,12,12,13,13,13,13,14,13,8,11,9,11,9,10,14,9,14,10,12,10,10,12,4,6,7,5,9,6,7,8,5,10,11,10,9,12,3,2,2,4,1,1,2,2,3,2,3,- -  -,Ask
31036053,Ansu Janneh,"DM, M (C)",2.81,9,9,4,12,14,10,10,11,12,7,6,5,5,12,15,4,11,6,9,6,7,11,5,3,4,5,7,5,4,4,1,10,7,4,11,5,1,2,3,1,2,1,2,2,2,2,4,- -  -,
85126092,Ellyes Skhiri,"DM, M (C)",5.69,13,14,13,12,15,15,19,12,14,16,13,12,13,13,15,12,13,11,14,15,13,15,5,11,12,12,14,13,12,15,5,13,15,8,13,13,3,4,3,3,3,3,2,1,1,3,1,- -  -,Inj
37055855,Ramiz Zerrouki,"DM, M (C)",3.75,10,14,13,10,15,12,14,12,15,14,15,12,14,14,15,9,14,11,12,14,12,16,13,10,12,8,12,14,11,14,6,12,13,4,11,14,1,2,3,3,2,2,1,1,3,3,1,- -  -,
29125472,Ethan Robson,"DM, M (C)",4.48,12,12,9,10,13,12,14,7,9,11,7,12,12,11,11,11,10,12,11,13,13,12,11,11,9,10,12,11,7,12,9,9,12,12,11,13,2,3,1,3,2,1,1,1,4,3,3,- -  -,
28100474,Jack Evans,"DM, M (C)",3.47,9,12,7,12,15,11,12,13,10,12,14,9,12,11,12,7,7,7,13,13,11,12,7,6,9,5,11,6,9,5,4,11,12,6,13,11,3,3,3,1,2,1,3,3,3,2,1,- -  -,
19375640,André,"DM, M (C)",2.42,13,13,13,7,13,13,14,14,13,14,13,13,14,14,15,11,14,12,14,13,13,14,6,7,11,9,13,9,11,10,9,14,13,9,13,13,3,3,2,3,2,1,3,1,2,3,1,- -  -,Wnt
29223284,Daniel Malone,"DM, M (C)",1.85,13,12,7,7,12,12,8,8,9,9,7,4,6,13,6,7,2,4,8,7,11,11,2,5,5,5,10,5,5,8,1,6,12,1,10,11,2,1,1,3,2,1,1,2,1,3,3,- -  -,
24039536,Karlo Muhar,"DM, M (C)",3.09,13,13,12,13,13,13,13,13,16,13,13,11,12,12,12,10,13,10,13,13,12,13,7,8,10,8,12,8,12,8,7,13,12,10,14,12,2,3,1,3,2,1,2,1,1,2,1,- -  -,
48043484,Pape Gueye,"DM, M (C)",5.66,15,13,14,11,15,14,15,14,12,14,11,8,9,12,14,13,13,13,14,15,12,15,11,8,10,6,14,10,11,14,3,12,14,9,14,13,1,3,2,4,3,2,2,3,1,3,3,- -  -,
29176153,Matty Wolfe,"DM, M (C)",3.15,11,11,11,14,14,12,12,12,13,11,12,14,10,10,12,8,9,12,11,12,12,12,8,8,10,7,10,8,8,8,4,8,13,10,10,12,2,3,3,1,2,1,1,2,2,4,2,- -  -,
29240038,Eli King,"DM, M (C)",3.77,11,12,13,12,13,12,13,10,7,12,11,14,12,12,14,10,7,9,12,12,12,11,11,11,10,7,12,9,10,10,7,10,12,7,10,13,3,1,1,3,4,1,2,1,3,2,2,- -  -,
29121994,Callum Cooke,"DM, M (LC)",3.41,9,13,11,7,12,9,11,12,10,12,9,12,9,11,13,13,6,12,8,12,13,12,10,11,12,7,11,10,7,13,3,7,13,10,8,13,1,1,3,3,1,3,3,2,3,2,2,- -  -,Wnt
2002082268,Cory Pitman,"DM, M (C)",3.84,10,10,15,14,11,11,12,10,12,10,9,11,8,12,14,3,1,7,11,10,12,13,8,6,7,6,12,10,6,6,2,9,13,6,10,15,1,3,1,1,2,4,2,2,2,3,3,- -  -,
29210194,George Hunt,"DM, M (C)",3.99,11,8,6,9,13,7,6,5,14,11,7,9,5,15,11,5,8,8,3,7,14,10,2,4,3,5,13,6,6,9,1,8,11,6,11,12,2,1,3,3,1,2,1,3,2,1,3,- -  -,
29176916,Dru Yearwood,"DM, M (C), AM (R)",3.65,14,14,13,8,17,14,15,13,11,12,12,13,12,13,15,7,7,10,13,13,11,15,6,6,10,6,12,6,8,9,4,12,11,5,12,10,2,2,1,1,3,1,2,3,4,1,3,- -  -,
29073733,Ryan Woods,"DM, M (C)",3.62,7,10,12,8,16,7,9,7,11,14,11,13,12,12,9,10,12,11,10,12,12,14,11,10,8,7,13,6,10,11,3,8,15,6,8,15,3,3,3,1,3,1,1,3,3,3,1,- -  -,
22031892,Martin Raynov,"DM, M (C)",3.51,8,10,10,9,14,8,10,10,13,13,14,11,13,12,16,10,10,12,12,14,11,13,8,9,8,7,12,9,11,10,8,12,13,6,13,10,3,3,2,2,3,1,1,2,2,3,1,- -  -,
28111082,Morgan Brown,"DM, M (C)",0.57,11,11,10,11,18,11,11,11,15,12,10,12,10,16,5,5,11,5,12,14,8,14,9,6,9,5,15,9,8,9,9,14,12,5,15,11,2,1,2,1,2,2,3,1,1,3,2,- -  -,
29232947,Alfie Chang,"DM, M (C)",2.99,10,8,10,8,11,11,10,11,8,9,12,10,13,12,11,6,13,9,11,13,10,12,8,6,9,6,9,9,8,12,7,12,11,11,10,9,3,2,1,1,3,1,2,2,2,3,3,- -  -,
2002081214,Viktor Danko,"DM, M (C)",2.50,11,12,12,14,13,13,14,15,12,12,17,13,11,12,18,4,4,8,13,13,13,15,6,6,8,6,12,9,8,9,5,12,13,6,14,12,2,3,3,1,1,2,3,2,1,3,1,- -  -,
48036506,Ibrahima Diallo,"DM, M (C)",5.65,13,15,16,9,17,15,17,13,12,15,16,13,15,14,12,11,9,11,14,15,14,15,7,11,13,7,15,7,10,9,7,14,14,8,14,12,2,1,3,2,2,2,2,3,1,4,1,- -  -,
24060160,Ivan Lepinjica,"DM, M (C)",2.96,12,12,13,15,13,11,12,11,14,12,13,10,12,13,11,11,11,9,12,11,12,12,7,7,11,6,12,8,12,11,8,13,14,10,12,14,4,3,3,1,2,1,3,2,2,4,3,- -  -,Opt
29175742,Elliot Watt,"DM, M (C)",4.00,8,11,12,7,14,8,12,13,14,13,12,16,12,12,13,9,14,9,11,16,14,13,10,10,10,6,13,10,6,10,5,7,13,10,10,13,1,2,3,1,1,2,1,1,2,3,2,- -  -,
29140250,Shaun McWilliams,"DM, M (C)",3.26,7,12,13,12,14,5,15,15,15,10,13,10,11,9,15,7,10,10,11,12,10,12,5,7,12,8,12,5,12,10,7,12,12,3,15,10,3,2,1,2,2,1,1,2,1,3,3,- -  -,
24039617,Ivan Šunjić,"DM, M (C)",3.54,12,13,12,13,15,13,16,14,15,16,18,9,15,12,18,7,13,9,16,17,11,18,7,5,8,8,11,3,13,13,9,15,11,6,14,12,2,1,2,2,2,2,2,2,1,2,3,- -  -,Wnt
