,UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
51,2000027719.0,Diego Moreira,AM (RL),7.08,14.0,13.0,12.0,8.0,14.0,14.0,13.0,11.0,10.0,10.0,9.0,11.0,12.0,10.0,12.0,17.0,7.0,13.0,10.0,9.0,14.0,11.0,11.0,14.0,14.0,10.0,14.0,9.0,7.0,10.0,5.0,7.0,12.0,9.0,5.0,15.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,14.0,12.0,12.0,8.0,14.0,5.0,12.0,13.0,10.0,10.0
52,18027245.0,Tibo Van de Velde,"M (L), AM (RL)",7.01,15.0,12.0,6.0,8.0,12.0,15.0,8.0,6.0,7.0,11.0,14.0,13.0,11.0,11.0,14.0,10.0,6.0,7.0,6.0,15.0,10.0,15.0,8.0,12.0,11.0,8.0,13.0,8.0,5.0,8.0,6.0,5.0,12.0,3.0,4.0,13.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,13.0,11.0,3.0,10.0,11.0,12.0,12.0,10.0,15.0,18.0
53,70107251.0,Musa Aktaş,"M (L), AM (RL)",6.82,16.0,14.0,11.0,7.0,12.0,14.0,12.0,8.0,10.0,11.0,7.0,9.0,11.0,9.0,11.0,12.0,5.0,13.0,7.0,11.0,10.0,12.0,6.0,9.0,12.0,11.0,11.0,6.0,5.0,9.0,7.0,5.0,10.0,2.0,6.0,12.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,9.0,10.0,5.0,5.0,7.0,9.0,10.0,13.0,18.0,10.0
54,14111820.0,Braian Oyola,M/AM (L),6.98,14.0,15.0,9.0,1.0,12.0,14.0,13.0,9.0,6.0,9.0,12.0,9.0,13.0,11.0,14.0,14.0,3.0,13.0,5.0,13.0,13.0,8.0,9.0,14.0,14.0,9.0,13.0,5.0,5.0,11.0,4.0,4.0,14.0,8.0,4.0,14.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,11.0,12.0,3.0,6.0,7.0,8.0,11.0,13.0,11.0,12.0
55,83103197.0,Witi,"D/WB/M (L), AM (RL)",6.93,14.0,13.0,10.0,6.0,14.0,14.0,13.0,6.0,8.0,11.0,10.0,13.0,9.0,9.0,12.0,17.0,6.0,10.0,10.0,10.0,11.0,8.0,11.0,11.0,13.0,8.0,12.0,10.0,7.0,10.0,10.0,7.0,10.0,7.0,8.0,11.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,12.0,13.0,5.0,3.0,11.0,3.0,12.0,8.0,16.0,13.0
56,55083000.0,João Vigário,D/WB/M/AM (L),6.68,12.0,10.0,11.0,11.0,8.0,12.0,11.0,14.0,15.0,12.0,11.0,11.0,9.0,9.0,13.0,12.0,7.0,11.0,9.0,11.0,13.0,12.0,11.0,13.0,14.0,10.0,12.0,10.0,8.0,10.0,8.0,8.0,10.0,10.0,8.0,13.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,11.0,10.0,12.0,14.0,11.0,12.0,14.0,12.0,11.0,12.0
57,55070229.0,Joris Kayembe,D/WB/M/AM (L),6.7,15.0,15.0,12.0,9.0,14.0,14.0,12.0,10.0,8.0,7.0,6.0,10.0,8.0,10.0,13.0,16.0,7.0,12.0,10.0,12.0,11.0,12.0,12.0,13.0,14.0,9.0,12.0,8.0,5.0,9.0,8.0,11.0,11.0,11.0,9.0,13.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,14.0,13.0,8.0,10.0,10.0,13.0,14.0,12.0,14.0,13.0
58,47040547.0,Jānis Ikaunieks,"M (L), AM (RLC)",6.62,13.0,11.0,12.0,10.0,13.0,14.0,10.0,7.0,10.0,11.0,7.0,10.0,11.0,10.0,11.0,10.0,8.0,11.0,9.0,13.0,12.0,11.0,11.0,10.0,13.0,8.0,13.0,10.0,11.0,7.0,6.0,10.0,14.0,9.0,10.0,14.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,11.0,9.0,5.0,8.0,15.0,8.0,12.0,9.0,14.0,10.0
59,14227250.0,Kevin Zenón,D/M/AM (L),6.75,13.0,15.0,8.0,9.0,14.0,16.0,14.0,7.0,6.0,9.0,8.0,10.0,11.0,10.0,9.0,13.0,11.0,13.0,7.0,11.0,12.0,10.0,13.0,12.0,14.0,11.0,13.0,12.0,7.0,12.0,7.0,6.0,11.0,8.0,5.0,13.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,13.0,8.0,3.0,7.0,9.0,6.0,13.0,10.0,14.0,15.0
60,29154406.0,Dion Pereira,"M (L), AM (RLC)",7.03,12.0,13.0,8.0,8.0,12.0,13.0,12.0,11.0,9.0,10.0,10.0,12.0,8.0,11.0,12.0,14.0,5.0,10.0,7.0,10.0,12.0,10.0,11.0,10.0,13.0,10.0,12.0,11.0,6.0,10.0,8.0,7.0,10.0,9.0,5.0,13.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,12.0,10.0,5.0,5.0,8.0,5.0,8.0,14.0,14.0,10.0
61,2000192112.0,Nemanja Ilić,AM (RLC),7.0,12.0,12.0,12.0,9.0,8.0,13.0,11.0,9.0,5.0,11.0,10.0,11.0,11.0,11.0,12.0,8.0,8.0,11.0,10.0,10.0,10.0,14.0,11.0,12.0,12.0,13.0,13.0,9.0,9.0,11.0,8.0,7.0,15.0,6.0,8.0,12.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,12.0,9.0,2.0,12.0,13.0,11.0,13.0,11.0,10.0,12.0
62,18106043.0,Thierry Lutonda,D/WB/M/AM (L),6.59,14.0,12.0,7.0,8.0,10.0,14.0,12.0,7.0,8.0,11.0,9.0,11.0,10.0,8.0,13.0,11.0,8.0,12.0,7.0,8.0,9.0,11.0,9.0,10.0,12.0,15.0,12.0,10.0,7.0,8.0,4.0,8.0,13.0,5.0,7.0,14.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,14.0,10.0,4.0,7.0,1.0,9.0,12.0,11.0,14.0,18.0
63,24024495.0,Matej Mrsic,"D (L), M/AM (RL)",6.88,13.0,11.0,11.0,11.0,10.0,12.0,12.0,10.0,7.0,12.0,8.0,7.0,11.0,10.0,1.0,12.0,7.0,10.0,9.0,7.0,12.0,11.0,12.0,13.0,10.0,9.0,12.0,12.0,10.0,11.0,9.0,8.0,11.0,10.0,8.0,11.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,12.0,12.0,2.0,6.0,12.0,10.0,8.0,7.0,15.0,12.0
64,19408285.0,Luciano Juba,"D/WB/M (L), AM (LC)",7.02,13.0,12.0,13.0,8.0,12.0,12.0,13.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,12.0,13.0,9.0,13.0,10.0,13.0,12.0,13.0,12.0,12.0,12.0,11.0,12.0,13.0,8.0,14.0,11.0,10.0,12.0,12.0,10.0,13.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,12.0,12.0,7.0,11.0,12.0,8.0,13.0,11.0,14.0,12.0
65,61088727.0,Scott Banks,"M (L), AM (RL)",7.06,12.0,12.0,12.0,11.0,13.0,12.0,12.0,11.0,9.0,10.0,8.0,11.0,10.0,10.0,14.0,12.0,9.0,12.0,10.0,10.0,11.0,13.0,13.0,11.0,13.0,10.0,10.0,14.0,6.0,10.0,5.0,8.0,11.0,12.0,8.0,13.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,10.0,11.0,3.0,5.0,14.0,10.0,13.0,10.0,13.0,12.0
66,28106392.0,Tyreke Johnson,"WB/M (L), AM (RL)",6.95,13.0,11.0,12.0,5.0,12.0,13.0,10.0,6.0,8.0,9.0,10.0,7.0,9.0,7.0,12.0,12.0,8.0,9.0,9.0,11.0,10.0,11.0,10.0,9.0,10.0,5.0,11.0,7.0,8.0,7.0,7.0,10.0,10.0,7.0,8.0,10.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,9.0,12.0,5.0,6.0,10.0,6.0,11.0,10.0,12.0,13.0
67,29177374.0,Alfie Doughty,"D/WB (L), M/AM (RL)",6.85,16.0,13.0,12.0,12.0,11.0,14.0,13.0,10.0,7.0,10.0,11.0,10.0,10.0,10.0,15.0,11.0,6.0,11.0,8.0,12.0,10.0,12.0,8.0,12.0,13.0,10.0,11.0,7.0,7.0,7.0,5.0,7.0,10.0,6.0,9.0,10.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,12.0,11.0,10.0,8.0,9.0,10.0,15.0,14.0,12.0,12.0
68,93052049.0,Niclas Eliasson,M/AM (RL),6.72,15.0,15.0,11.0,7.0,12.0,15.0,12.0,7.0,9.0,11.0,11.0,10.0,11.0,11.0,12.0,14.0,4.0,13.0,7.0,10.0,14.0,12.0,11.0,15.0,14.0,11.0,13.0,12.0,5.0,9.0,3.0,4.0,12.0,8.0,4.0,13.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,13.0,3.0,4.0,12.0,5.0,13.0,13.0,15.0,15.0
69,53088916.0,Lasse Nilsen,D/WB/M/AM (L),6.77,14.0,13.0,10.0,8.0,15.0,14.0,15.0,10.0,12.0,12.0,12.0,11.0,10.0,9.0,12.0,12.0,6.0,13.0,7.0,12.0,11.0,15.0,7.0,9.0,11.0,10.0,10.0,5.0,7.0,7.0,11.0,7.0,9.0,10.0,12.0,10.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,14.0,11.0,8.0,11.0,2.0,13.0,15.0,12.0,13.0,10.0
70,52070859.0,Joel Cooper,M/AM (RL),7.29,13.0,12.0,7.0,10.0,10.0,12.0,10.0,7.0,12.0,11.0,11.0,8.0,9.0,12.0,12.0,14.0,6.0,10.0,6.0,12.0,12.0,11.0,10.0,11.0,13.0,8.0,12.0,8.0,5.0,8.0,9.0,5.0,11.0,10.0,7.0,13.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,12.0,11.0,9.0,8.0,12.0,5.0,13.0,13.0,10.0,12.0
71,37058783.0,Godfried Frimpong,D/WB/AM (L),6.75,14.0,13.0,13.0,10.0,12.0,14.0,12.0,12.0,13.0,11.0,12.0,8.0,8.0,9.0,9.0,10.0,7.0,12.0,10.0,10.0,8.0,11.0,12.0,13.0,12.0,9.0,11.0,10.0,6.0,6.0,11.0,11.0,9.0,6.0,13.0,12.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,12.0,12.0,7.0,7.0,8.0,4.0,12.0,11.0,12.0,13.0
72,71099099.0,Andriy Kravchuk,"M (LC), AM (RL)",6.79,11.0,10.0,12.0,13.0,12.0,12.0,12.0,10.0,13.0,11.0,12.0,11.0,10.0,12.0,8.0,13.0,10.0,12.0,8.0,12.0,14.0,11.0,11.0,12.0,8.0,7.0,14.0,11.0,12.0,8.0,10.0,7.0,13.0,11.0,9.0,13.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,10.0,11.0,5.0,5.0,13.0,9.0,7.0,8.0,14.0,11.0
73,19171008.0,Matheuzinho,"M (L), AM (LC)",6.95,13.0,13.0,13.0,6.0,11.0,13.0,12.0,7.0,8.0,12.0,9.0,12.0,11.0,12.0,9.0,13.0,8.0,13.0,7.0,9.0,12.0,12.0,11.0,12.0,14.0,12.0,13.0,12.0,6.0,11.0,6.0,7.0,13.0,10.0,7.0,14.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,9.0,10.0,2.0,5.0,8.0,7.0,11.0,6.0,16.0,9.0
74,71101740.0,Rostyslav Liakh,D/WB/M/AM (L),6.61,10.0,13.0,10.0,9.0,15.0,11.0,7.0,8.0,5.0,11.0,9.0,11.0,11.0,13.0,7.0,13.0,14.0,8.0,10.0,10.0,10.0,11.0,9.0,10.0,9.0,12.0,12.0,9.0,6.0,9.0,9.0,10.0,16.0,10.0,11.0,10.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,10.0,20.0,7.0,15.0,4.0,4.0,10.0,11.0,12.0,12.0
75,62013679.0,Žarko Udovičić,D/WB/M/AM (L),7.15,12.0,9.0,10.0,10.0,13.0,11.0,13.0,10.0,11.0,11.0,12.0,11.0,9.0,11.0,15.0,11.0,11.0,10.0,8.0,12.0,11.0,15.0,9.0,12.0,12.0,9.0,12.0,10.0,7.0,7.0,10.0,9.0,11.0,9.0,11.0,12.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,14.0,15.0,7.0,10.0,10.0,5.0,16.0,16.0,12.0,6.0
76,29161007.0,Clarke Oduor,"WB (L), M (LC), AM (RLC)",6.74,13.0,12.0,11.0,9.0,12.0,13.0,11.0,8.0,8.0,11.0,10.0,12.0,10.0,9.0,11.0,13.0,4.0,11.0,9.0,12.0,10.0,12.0,11.0,11.0,13.0,8.0,9.0,10.0,8.0,5.0,7.0,7.0,11.0,9.0,9.0,12.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,12.0,11.0,4.0,3.0,10.0,4.0,11.0,11.0,15.0,12.0
77,62236325.0,Mitar Ergelaš,M/AM (LC),6.86,13.0,12.0,7.0,11.0,16.0,13.0,10.0,10.0,12.0,13.0,2.0,12.0,12.0,10.0,13.0,13.0,4.0,11.0,10.0,12.0,10.0,10.0,11.0,12.0,14.0,11.0,13.0,10.0,7.0,8.0,9.0,7.0,12.0,4.0,11.0,12.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,8.0,12.0,1.0,12.0,10.0,5.0,11.0,12.0,13.0,11.0
78,14217323.0,Francisco González,"M (L), AM (RL)",7.0,14.0,12.0,13.0,5.0,14.0,13.0,13.0,9.0,5.0,14.0,12.0,13.0,11.0,13.0,13.0,14.0,10.0,14.0,8.0,14.0,14.0,10.0,12.0,15.0,14.0,8.0,14.0,13.0,10.0,12.0,5.0,3.0,13.0,11.0,3.0,14.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,13.0,12.0,5.0,8.0,9.0,9.0,13.0,11.0,10.0,9.0
79,67196240.0,Sito,"M (L), AM (RL)",6.9,15.0,14.0,12.0,9.0,11.0,15.0,12.0,10.0,8.0,10.0,9.0,12.0,11.0,11.0,10.0,12.0,9.0,13.0,8.0,12.0,10.0,12.0,13.0,13.0,12.0,8.0,12.0,7.0,7.0,8.0,7.0,7.0,11.0,8.0,6.0,13.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,12.0,13.0,5.0,6.0,13.0,10.0,11.0,9.0,9.0,13.0
80,37088165.0,Joep van der Sluijs,M/AM (LC),7.1,12.0,10.0,11.0,13.0,15.0,13.0,9.0,9.0,10.0,13.0,8.0,10.0,11.0,14.0,12.0,11.0,6.0,12.0,6.0,11.0,11.0,11.0,7.0,10.0,12.0,6.0,12.0,10.0,10.0,10.0,9.0,5.0,10.0,6.0,5.0,13.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,12.0,20.0,7.0,6.0,9.0,16.0,10.0,12.0,17.0,20.0
81,57166311.0,Călin Popescu,AM (RL),6.69,12.0,13.0,11.0,9.0,10.0,13.0,11.0,9.0,8.0,10.0,8.0,9.0,9.0,10.0,12.0,8.0,9.0,11.0,7.0,10.0,11.0,11.0,7.0,9.0,12.0,9.0,11.0,7.0,7.0,6.0,7.0,6.0,12.0,7.0,7.0,10.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,13.0,9.0,5.0,8.0,9.0,9.0,13.0,11.0,8.0,10.0
82,43269237.0,Axel Müller,D/M/AM (L),6.78,13.0,13.0,11.0,8.0,15.0,12.0,13.0,8.0,12.0,11.0,11.0,9.0,9.0,8.0,12.0,14.0,5.0,11.0,9.0,13.0,8.0,13.0,8.0,12.0,13.0,5.0,13.0,7.0,6.0,8.0,10.0,11.0,11.0,11.0,9.0,13.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,12.0,11.0,3.0,7.0,9.0,5.0,9.0,9.0,17.0,10.0
83,19338873.0,Ari Moura,AM (RL),7.01,13.0,13.0,12.0,7.0,12.0,13.0,12.0,9.0,10.0,9.0,11.0,8.0,8.0,10.0,10.0,12.0,10.0,10.0,7.0,12.0,10.0,11.0,11.0,11.0,12.0,9.0,11.0,10.0,7.0,8.0,6.0,6.0,10.0,2.0,7.0,11.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,12.0,11.0,3.0,11.0,10.0,10.0,11.0,13.0,16.0,10.0
84,62140310.0,Dušan Stoiljković,"M (L), AM (RL)",6.98,13.0,11.0,11.0,13.0,12.0,13.0,10.0,13.0,7.0,11.0,7.0,11.0,12.0,10.0,15.0,11.0,10.0,12.0,10.0,12.0,12.0,12.0,11.0,12.0,10.0,12.0,10.0,10.0,10.0,10.0,5.0,10.0,11.0,7.0,10.0,11.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,12.0,14.0,5.0,8.0,7.0,12.0,9.0,11.0,15.0,13.0
85,19364092.0,Galego,"M (L), AM (RLC)",6.6,13.0,15.0,8.0,7.0,12.0,14.0,10.0,7.0,14.0,9.0,13.0,11.0,9.0,7.0,10.0,15.0,11.0,12.0,4.0,7.0,11.0,9.0,10.0,12.0,14.0,12.0,12.0,9.0,8.0,13.0,7.0,7.0,11.0,4.0,8.0,14.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,14.0,11.0,6.0,12.0,7.0,5.0,11.0,11.0,12.0,9.0
86,85144215.0,Alexis Alégué,"M (L), AM (LC)",7.28,13.0,11.0,12.0,9.0,14.0,12.0,12.0,11.0,8.0,10.0,11.0,12.0,10.0,10.0,13.0,13.0,6.0,12.0,10.0,10.0,11.0,9.0,8.0,11.0,13.0,10.0,13.0,7.0,9.0,12.0,5.0,8.0,12.0,11.0,5.0,13.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,12.0,13.0,4.0,9.0,11.0,5.0,11.0,12.0,11.0,17.0
87,49053683.0,Gautier Ott,"M (L), AM (RL)",7.08,14.0,13.0,12.0,10.0,13.0,14.0,12.0,10.0,13.0,10.0,13.0,11.0,10.0,14.0,13.0,15.0,9.0,13.0,12.0,13.0,11.0,12.0,12.0,12.0,13.0,13.0,11.0,10.0,12.0,13.0,6.0,5.0,12.0,13.0,6.0,10.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,18.0,13.0,10.0,8.0,14.0,9.0,14.0,14.0,14.0,15.0
88,83185565.0,Gildo,AM (RL),6.78,15.0,13.0,7.0,6.0,12.0,14.0,8.0,7.0,10.0,11.0,11.0,8.0,8.0,8.0,12.0,14.0,8.0,12.0,5.0,11.0,12.0,12.0,12.0,12.0,12.0,8.0,12.0,9.0,6.0,9.0,5.0,4.0,11.0,10.0,4.0,12.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,12.0,12.0,5.0,5.0,6.0,8.0,13.0,12.0,14.0,10.0
89,14155174.0,Matías Palavecino,M/AM (LC),7.12,14.0,13.0,8.0,11.0,11.0,13.0,11.0,8.0,8.0,13.0,10.0,13.0,12.0,12.0,14.0,14.0,7.0,13.0,12.0,12.0,13.0,12.0,10.0,10.0,15.0,11.0,12.0,14.0,6.0,13.0,5.0,6.0,13.0,12.0,5.0,14.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,11.0,13.0,3.0,4.0,15.0,11.0,15.0,15.0,12.0,12.0
90,55042759.0,António Xavier,"M (L), AM (RLC)",6.77,11.0,12.0,14.0,11.0,10.0,12.0,10.0,11.0,10.0,8.0,9.0,13.0,10.0,12.0,9.0,12.0,7.0,10.0,7.0,12.0,14.0,8.0,15.0,16.0,14.0,11.0,14.0,15.0,7.0,13.0,6.0,5.0,14.0,11.0,6.0,15.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,12.0,12.0,4.0,5.0,11.0,6.0,11.0,10.0,9.0,6.0
91,57150795.0,Ovidiu Horşia,"M (L), AM (RL)",6.86,12.0,12.0,11.0,6.0,9.0,11.0,12.0,8.0,9.0,13.0,11.0,9.0,10.0,12.0,11.0,11.0,8.0,12.0,7.0,11.0,13.0,12.0,9.0,11.0,12.0,11.0,11.0,6.0,10.0,12.0,2.0,7.0,11.0,9.0,7.0,11.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,12.0,10.0,7.0,3.0,7.0,2.0,12.0,12.0,11.0,10.0
92,18104974.0,Babacar Dione,D/M/AM (L),6.74,17.0,12.0,9.0,5.0,16.0,16.0,7.0,9.0,11.0,13.0,15.0,13.0,9.0,9.0,17.0,13.0,13.0,13.0,11.0,10.0,6.0,10.0,8.0,9.0,14.0,9.0,12.0,6.0,4.0,7.0,11.0,6.0,11.0,6.0,6.0,12.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,10.0,10.0,2.0,6.0,9.0,7.0,5.0,12.0,12.0,15.0
93,2000148800.0,Pavle Ivelja,"M (L), AM (RL)",6.98,13.0,11.0,10.0,13.0,12.0,12.0,15.0,11.0,10.0,12.0,10.0,13.0,9.0,11.0,13.0,13.0,7.0,11.0,6.0,10.0,11.0,11.0,7.0,11.0,11.0,12.0,11.0,9.0,11.0,11.0,6.0,8.0,10.0,4.0,10.0,11.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,11.0,14.0,7.0,9.0,8.0,5.0,11.0,10.0,12.0,11.0
94,55024975.0,Gerso Fernandes,"M (L), AM (RL)",6.94,15.0,13.0,12.0,6.0,11.0,16.0,12.0,5.0,8.0,11.0,9.0,9.0,10.0,10.0,13.0,16.0,5.0,13.0,8.0,13.0,10.0,14.0,8.0,11.0,15.0,10.0,12.0,9.0,6.0,10.0,6.0,5.0,10.0,11.0,5.0,12.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,10.0,9.0,4.0,9.0,10.0,8.0,14.0,15.0,12.0,14.0
95,52101506.0,Val Adedokun,D/WB/M/AM (L),6.92,13.0,13.0,12.0,8.0,11.0,13.0,11.0,9.0,9.0,11.0,11.0,10.0,7.0,10.0,14.0,12.0,6.0,11.0,8.0,11.0,10.0,12.0,10.0,11.0,12.0,8.0,12.0,6.0,9.0,9.0,3.0,5.0,12.0,5.0,8.0,12.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,15.0,10.0,7.0,2.0,9.0,5.0,12.0,16.0,11.0,12.0
96,2000051482.0,Albert Kangwanda,M/AM (RL),7.04,13.0,11.0,13.0,9.0,18.0,12.0,7.0,9.0,8.0,10.0,8.0,8.0,7.0,15.0,7.0,11.0,13.0,10.0,4.0,9.0,7.0,9.0,5.0,11.0,12.0,9.0,10.0,8.0,7.0,11.0,8.0,3.0,7.0,7.0,4.0,9.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,12.0,16.0,4.0,9.0,1.0,13.0,8.0,11.0,13.0,20.0
97,25034700.0,Šimon Šumbera,"M (LC), AM (L)",7.73,10.0,13.0,10.0,8.0,11.0,9.0,11.0,9.0,8.0,12.0,11.0,9.0,13.0,12.0,15.0,7.0,12.0,13.0,9.0,8.0,11.0,12.0,11.0,10.0,8.0,7.0,9.0,9.0,8.0,9.0,7.0,9.0,13.0,9.0,9.0,12.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,12.0,19.0,2.0,5.0,12.0,12.0,10.0,11.0,15.0,20.0
98,29159548.0,Jack Sparkes,D/WB/M/AM (L),6.59,10.0,12.0,11.0,8.0,8.0,9.0,12.0,8.0,9.0,11.0,8.0,12.0,12.0,10.0,9.0,8.0,5.0,11.0,10.0,10.0,10.0,13.0,13.0,15.0,11.0,7.0,11.0,13.0,7.0,8.0,4.0,8.0,8.0,7.0,11.0,11.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,7.0,10.0,10.0,8.0,10.0,7.0,8.0,11.0,15.0,12.0
99,66032253.0,Ahn Yong-Woo,WB/AM (L),7.19,12.0,11.0,12.0,6.0,9.0,10.0,13.0,8.0,14.0,10.0,11.0,11.0,12.0,12.0,15.0,10.0,7.0,10.0,12.0,12.0,13.0,11.0,12.0,14.0,11.0,10.0,12.0,12.0,10.0,11.0,7.0,11.0,13.0,6.0,7.0,12.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,12.0,16.0,7.0,9.0,12.0,8.0,10.0,13.0,13.0,10.0
100,2000020658.0,Michael Pavlović,D/M/AM (L),6.83,13.0,12.0,10.0,10.0,12.0,13.0,11.0,11.0,12.0,11.0,10.0,11.0,10.0,11.0,14.0,8.0,5.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,14.0,10.0,9.0,10.0,6.0,11.0,11.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,12.0,13.0,1.0,5.0,8.0,12.0,13.0,12.0,13.0,12.0
101,55029391.0,Vítor Bruno,D/WB/AM (L),6.78,12.0,11.0,11.0,7.0,14.0,11.0,11.0,10.0,17.0,11.0,14.0,9.0,12.0,10.0,15.0,11.0,14.0,12.0,11.0,13.0,11.0,13.0,12.0,14.0,10.0,7.0,9.0,13.0,8.0,10.0,9.0,11.0,12.0,9.0,11.0,12.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,14.0,15.0,9.0,14.0,12.0,8.0,14.0,14.0,13.0,14.0
102,70088259.0,Bahadır Erol,D/M/AM (L),7.41,11.0,12.0,12.0,12.0,12.0,13.0,10.0,10.0,10.0,10.0,11.0,12.0,12.0,11.0,15.0,11.0,7.0,11.0,10.0,11.0,10.0,13.0,6.0,12.0,11.0,6.0,11.0,11.0,11.0,6.0,12.0,9.0,10.0,9.0,9.0,12.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,15.0,15.0,4.0,10.0,15.0,10.0,15.0,14.0,14.0,15.0
