UID,Name,Position,Pr passes/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
29084520,Mitch Pinnock,"M (RL), AM (RLC)",1.69,12,9,10,11,10,11,11,11,8,10,8,12,10,8,10,13,5,10,8,8,10,8,15,13,11,14,13,15,10,15,15,6,12,10,6,13,1,3,3,3,2,1,1,1,3,1,3,- -  -,Inj
80026303,Dylan Flores,M/AM (C),2.46,12,12,10,6,13,12,10,11,11,13,12,13,11,12,12,14,8,14,8,10,13,12,12,9,12,13,13,9,7,10,5,4,13,14,4,12,1,3,1,1,1,1,2,3,3,3,1,- -  -,
18051194,Hans Vanaken,M/AM (C),3.58,8,13,9,13,15,6,11,11,14,12,13,17,13,16,12,14,14,16,11,13,17,14,12,10,10,13,14,12,14,12,7,7,17,13,7,13,2,2,2,1,1,2,2,3,2,4,3,- -  -,
81028545,Cory Hylton,M/AM (RC),0.00,12,10,9,10,14,12,10,12,9,11,9,10,10,11,12,14,5,11,9,11,12,11,11,8,9,9,12,10,9,10,1,7,12,8,9,11,3,1,2,2,1,2,2,1,1,1,2,- -  -,
91182849,Lazar Samardžić,M/AM (C),3.48,14,14,15,13,12,12,13,13,10,14,8,15,12,14,15,15,10,14,9,12,15,11,12,12,16,11,15,10,7,14,5,6,15,11,6,15,3,3,3,3,4,2,2,1,2,3,4,- -  -,
28104123,Yan Dhanda,"M (LC), AM (RLC)",2.21,13,15,16,7,9,12,11,9,9,12,6,17,9,11,10,12,5,13,6,10,14,10,11,10,14,14,14,11,5,13,4,4,14,12,5,14,3,4,1,3,2,2,2,3,2,3,4,- -  -,Inj
91105243,Vincenzo Grifo,M/AM (RLC),2.09,9,11,9,8,12,9,10,7,11,12,8,15,10,14,11,17,13,13,7,14,17,13,17,15,10,12,16,17,5,15,7,6,14,13,6,15,2,3,4,2,4,2,2,1,2,2,3,- -  -,
217909,Kyle Turner,M/AM (RC),2.83,10,11,9,6,9,11,11,5,8,10,11,13,10,11,14,10,9,11,8,10,12,12,10,10,13,11,10,7,7,10,3,7,12,8,7,13,4,3,1,3,3,3,2,2,1,2,3,- -  -,Opt
28115833,Dion McGhee,"D (L), M/AM (RC)",2.96,12,12,7,3,14,12,8,4,4,9,5,9,8,11,13,13,6,9,6,14,12,14,14,10,5,7,11,12,2,6,4,5,12,9,7,13,4,1,1,1,2,1,2,2,1,2,1,- -  -,
2002083851,Jack Wakefield,"D (L), M (LC), AM (RLC)",2.84,15,13,11,11,13,13,7,9,8,7,15,8,3,8,12,14,10,8,2,11,12,6,4,7,9,6,9,6,5,5,1,2,12,3,3,13,1,2,1,2,2,3,3,2,3,2,3,- -  -,
57151131,Olimpiu Moruţan,M/AM (RC),2.48,13,15,12,4,12,13,11,8,9,12,12,14,10,12,15,17,9,13,8,12,14,14,11,12,16,11,14,13,8,13,8,7,13,11,8,16,3,1,1,1,3,2,3,1,1,2,3,- -  -,
61042686,Lewis Milne,M/AM (C),0.51,10,11,5,7,15,9,11,9,3,10,4,11,10,9,13,12,5,12,5,12,14,11,11,9,9,9,11,10,7,9,5,4,12,9,7,13,3,2,3,2,1,2,1,3,3,1,1,- -  -,
67276375,Aimar,"M (C), AM (RLC)",3.45,14,15,11,5,11,14,13,11,6,11,11,16,12,14,14,16,11,12,11,12,15,12,11,13,15,11,15,10,7,11,3,7,15,14,8,16,1,2,3,1,1,2,2,2,1,3,4,- -  -,
13208269,Afsha,M/AM (C),3.11,14,13,11,5,12,12,11,7,12,14,9,14,9,15,18,13,14,13,12,11,16,16,10,11,14,12,16,10,7,13,8,9,17,13,9,16,2,3,2,3,3,3,1,4,1,3,1,- -  -,
2002083614,Mel Andrews,"M (RC), AM (C)",2.57,9,9,7,9,12,9,8,8,13,9,5,11,5,10,15,9,3,7,5,15,11,10,5,6,6,5,12,7,5,6,2,3,11,6,5,10,1,1,3,1,3,1,1,3,3,1,2,- -  -,
29192672,Ronan Darcy,M/AM (C),3.05,14,14,11,9,12,12,12,13,9,13,10,12,11,11,11,13,11,13,6,10,12,12,8,9,13,8,12,11,9,13,5,6,13,7,7,13,3,3,2,3,3,1,4,2,3,2,1,- -  -,
2000112614,Kitt Nelson,"M (RL), AM (RLC)",1.91,11,12,10,13,13,12,9,7,5,12,3,12,6,12,12,13,13,8,6,8,11,12,6,12,15,9,13,6,8,3,6,4,12,6,4,11,2,2,3,3,1,2,3,1,1,1,1,- -  -,
29161337,Jason McClelland,"M (L), AM (LC)",2.89,11,10,11,8,12,11,10,8,5,7,8,10,10,10,13,13,6,11,8,12,11,10,12,10,11,8,12,9,8,10,6,3,11,12,5,11,1,3,3,3,3,2,3,2,2,3,1,- -  -,
29134904,Jordan Shipley,M/AM (LC),2.71,11,11,9,14,15,11,12,11,11,12,12,11,11,12,13,9,10,12,10,16,13,15,14,14,12,11,12,13,9,14,7,10,11,11,12,15,1,3,3,1,2,2,2,3,3,2,2,- -  -,
71110357,Yehor Yarmoliuk,M/AM (C),3.55,13,14,14,13,15,14,15,11,8,12,6,12,12,14,15,13,8,16,12,12,15,18,9,11,13,14,12,7,12,12,10,11,14,8,12,14,2,1,2,3,3,2,1,3,1,2,3,- -  -,
2000047230,Charles Sagoe,"M (RL), AM (RLC)",2.17,14,12,9,9,14,12,10,9,6,7,6,9,5,10,13,13,3,12,7,10,11,10,8,14,12,10,12,8,7,9,5,5,13,2,8,9,3,2,4,2,1,1,2,1,1,3,2,- -  -,
2002075045,Seremaia Singh,M/AM (LC),2.15,9,12,10,14,11,9,10,10,20,13,7,12,4,16,11,14,11,14,4,15,12,10,9,7,12,5,12,9,8,11,6,5,13,5,4,16,2,1,3,4,1,3,3,1,3,1,1,- -  -,Inj
29162667,Marcus Tavernier,"WB (RL), M/AM (RLC)",2.92,14,12,13,9,10,13,13,10,10,11,11,11,10,11,12,12,10,14,9,13,10,14,11,11,13,10,13,11,6,10,5,10,12,10,9,13,2,2,1,1,1,2,1,1,3,1,3,- -  -,Wnt
90083942,Zak Brunt,M/AM (C),2.55,12,12,10,7,9,12,8,9,14,13,9,11,9,9,18,13,4,9,6,10,13,10,8,8,12,10,9,10,5,10,4,5,12,11,5,13,1,1,1,1,2,3,1,3,2,3,2,- -  -,Wnt
2002083228,Stuart King,AM (RLC),1.74,14,14,14,11,6,13,13,9,8,11,8,8,7,11,12,17,2,11,4,10,6,13,6,9,9,10,11,9,7,5,5,9,8,6,4,10,2,3,1,2,2,1,3,3,2,2,4,- -  -,Loa
28108046,Domingos Quina,"M (C), AM (RLC)",1.24,13,14,12,5,14,14,13,7,12,15,8,15,9,13,12,16,9,13,6,11,13,7,11,12,13,11,13,10,8,11,4,6,14,7,10,13,1,2,2,4,2,3,4,1,1,1,2,- -  -,
2002100104,Edgars Treimanis,AM (LC),0.00,8,6,6,8,11,6,7,7,6,9,8,7,4,7,3,16,3,9,5,17,10,11,5,6,6,7,12,5,7,8,3,4,7,5,4,8,2,1,2,1,1,3,1,2,2,1,1,- -  -,
28126240,Alex Robertson,M/AM (C),2.30,13,13,9,7,9,10,5,7,13,12,8,6,6,14,13,10,6,15,5,9,12,9,4,4,11,8,14,5,7,7,2,7,11,2,6,12,3,3,3,3,2,2,4,2,3,1,2,- -  -,
19354888,Reinier,M/AM (C),3.01,14,14,14,14,16,13,14,14,10,14,12,14,13,13,13,17,11,14,11,13,15,13,10,12,16,12,16,13,13,13,4,8,16,9,7,16,3,1,1,3,3,1,1,1,2,1,2,- -  -,
70099193,Doğukan Sinik,M/AM (RLC),1.61,14,13,13,7,13,14,11,12,14,11,11,12,10,12,13,14,7,12,11,11,12,15,12,12,12,9,13,9,8,11,4,8,11,9,9,13,2,3,1,3,2,1,3,2,3,3,1,- -  -,
2002090685,Ian Brown,AM (RLC),0.00,6,8,13,7,10,7,6,6,6,9,5,8,7,11,11,12,8,12,5,14,14,9,6,6,5,10,10,8,4,6,4,4,10,6,5,12,2,2,2,4,2,1,3,2,2,2,3,- -  -,Loa
2002081649,Sol Rosimus,AM (LC),1.99,10,14,14,5,10,12,11,10,9,10,6,13,6,14,14,15,8,12,6,9,12,12,5,7,11,8,12,5,7,8,3,4,10,6,4,15,2,1,3,3,2,3,1,3,1,2,3,- -  -,
2002107556,Romar Ganter,"M (C), AM (RC)",0.00,4,5,8,10,11,4,7,6,10,6,6,7,5,8,5,9,12,6,4,15,10,9,4,6,7,6,9,7,4,5,2,4,8,4,6,9,2,3,3,2,2,2,1,3,2,1,4,- -  -,
57163610,Catalin Cîrjan,M/AM (RC),1.86,13,13,12,10,13,14,11,9,7,11,10,12,11,14,12,14,5,12,4,12,14,13,7,11,13,11,12,9,5,10,4,4,14,15,3,13,2,2,2,1,2,1,2,4,1,2,2,- -  -,Ask
29139765,Connor Ronan,"M (C), AM (RC)",2.07,14,12,12,9,12,13,12,9,10,15,10,13,12,12,13,13,8,13,10,13,13,14,12,12,14,12,13,14,8,13,5,8,15,12,6,15,3,2,3,2,1,2,2,2,1,2,1,- -  -,Wnt
29193606,Anis Mehmeti,"M (LC), AM (RC)",2.07,12,12,12,9,11,12,10,9,8,12,9,13,10,11,11,15,6,12,11,11,13,12,13,11,13,11,14,11,10,13,3,7,14,6,10,14,3,1,2,1,3,2,1,1,3,2,4,- -  -,
28109144,Oliver Cooper,"M (C), AM (LC)",1.52,15,12,11,7,10,12,9,7,15,10,14,8,11,10,15,12,5,11,9,13,8,13,6,7,11,7,11,4,4,8,3,6,9,7,8,10,3,1,3,1,2,2,1,3,3,3,3,- -  -,
28106490,Joe Powell,"M (C), AM (LC)",2.66,12,13,12,8,13,12,13,12,9,12,10,12,12,12,12,12,9,10,5,11,13,11,12,11,14,12,14,13,8,12,6,5,13,12,6,13,2,4,2,1,1,3,1,2,3,4,2,- -  -,
96088503,Sebastian Szymański,"M (C), AM (RLC)",2.94,14,16,12,6,13,14,15,9,13,15,14,14,12,14,17,15,14,16,12,15,12,16,15,12,13,9,12,13,6,14,6,11,13,13,10,15,3,3,1,3,4,3,3,3,3,3,3,- -  -,
67175152,Jorge Félix,"M (C), AM (RLC)",0.19,8,7,5,6,11,9,8,7,7,13,11,12,12,12,15,13,10,14,10,12,12,12,11,10,9,11,15,12,10,8,3,7,13,12,7,14,3,2,3,3,1,1,3,3,1,3,3,- -  -,
96129140,Mateusz Bogusz,M/AM (C),2.67,13,13,14,8,15,13,14,12,13,13,14,15,12,13,13,14,8,15,9,13,15,13,12,11,13,11,14,10,9,13,6,8,14,11,10,14,2,3,2,1,2,2,2,3,3,2,2,- -  -,
29233759,Alfie Hughes,"M (C), AM (LC)",1.97,10,11,11,8,14,11,8,6,10,11,5,14,4,10,9,12,5,13,3,11,14,11,8,5,10,3,8,7,4,4,9,4,11,5,4,10,1,1,3,4,2,1,4,2,3,1,3,- -  -,
29159636,Joe Rowley,"M (C), AM (LC)",1.92,11,12,10,9,13,11,11,7,7,13,9,12,11,11,12,9,7,12,7,10,10,10,9,9,10,8,11,10,10,7,3,7,12,10,7,11,3,3,4,2,2,3,3,3,1,3,4,- -  -,
18089278,Sofian Kiyine,"WB (L), M (RLC), AM (LC)",2.71,12,15,11,7,13,13,14,10,12,10,12,10,8,10,15,16,8,13,3,9,13,11,10,12,14,6,14,8,6,13,8,8,14,13,8,15,1,3,3,3,1,3,1,1,3,3,2,- -  -,
67142544,Moi Gómez,"M (LC), AM (RLC)",1.83,10,13,13,7,13,11,12,10,8,13,9,13,12,14,14,15,8,14,10,14,15,14,14,13,11,11,16,14,8,12,7,7,17,12,10,17,1,3,3,1,1,2,1,2,2,3,3,- -  -,Inj
2002109673,Morsi Kaouem,M/AM (C),2.07,8,9,8,10,14,10,8,8,8,9,16,10,6,14,5,14,15,13,7,7,14,11,8,6,11,9,13,12,4,9,4,7,13,6,7,15,2,3,1,4,2,2,2,3,2,1,1,- -  -,Yth
2000205312,Charlie Knowles,"M (C), AM (RLC)",1.95,8,11,10,5,15,8,9,6,14,10,8,9,3,12,7,10,6,12,3,9,11,10,3,8,12,9,10,7,4,11,4,4,10,4,5,11,1,4,2,2,2,2,1,2,2,3,3,- -  -,
61068002,Aidan Nesbitt,"M (LC), AM (RLC)",2.93,12,13,9,6,11,12,11,7,7,8,9,9,9,10,8,12,9,11,7,12,12,9,14,8,9,9,11,12,5,9,3,4,12,12,7,12,2,3,3,3,2,3,1,3,4,3,2,- -  -,
37041776,Mohammed Osman,M/AM (C),0.00,8,8,10,10,11,9,11,9,9,12,12,12,10,13,10,12,10,13,8,14,14,12,5,8,9,6,12,8,7,11,7,6,13,10,6,15,1,1,1,1,2,1,2,2,2,3,3,- -  -,
2000026517,Leojo Davidson,"M (RC), AM (C)",0.00,7,13,11,11,9,11,6,7,10,13,9,12,5,10,4,15,6,12,10,10,10,11,12,11,12,12,14,9,9,12,7,6,11,13,10,11,3,1,1,1,1,1,3,3,3,2,3,- -  -,
29191699,Jordan Stevens,"M (RC), AM (RLC)",2.22,13,12,11,6,13,13,13,6,10,10,9,10,9,8,13,13,5,10,6,11,10,11,9,10,11,8,12,6,5,7,4,6,9,5,6,11,3,3,3,1,4,2,2,1,1,3,3,- -  -,Unh
2002081166,Ray O'Neill,"M (C), AM (RC)",2.18,10,13,15,4,13,13,13,8,8,9,7,12,8,14,15,15,13,11,5,11,12,12,8,9,11,9,12,7,13,8,4,1,15,8,2,15,2,2,3,2,3,2,3,3,2,1,3,- -  -,
29128577,Ryan Broom,"WB (R), M/AM (RC)",2.69,12,12,10,6,13,11,13,8,9,11,12,13,9,11,12,12,5,12,9,10,12,15,5,11,12,11,11,7,6,9,4,8,12,8,7,11,1,3,2,2,2,2,1,3,2,3,1,- -  -,
2000178402,Gio Loureiro,M/AM (C),0.00,7,13,7,11,13,11,12,7,11,5,6,8,1,10,11,13,1,11,6,6,12,10,2,4,6,10,10,1,1,7,3,1,10,3,4,12,1,2,1,1,3,1,3,1,3,3,2,- -  -,
2002091648,Charles Kitching,AM (RLC),1.40,12,14,13,5,15,14,12,8,9,12,7,12,10,12,17,16,8,13,7,12,13,13,9,13,12,10,16,11,11,15,6,6,12,8,6,13,2,3,3,3,2,1,2,1,1,2,1,- -  -,Opt
18091400,Francesco Antonucci,M/AM (C),3.48,13,14,11,9,13,12,12,9,9,12,13,14,11,12,13,14,12,13,6,12,13,11,13,9,14,9,14,11,8,12,4,4,15,13,4,15,1,3,2,1,2,2,1,3,3,3,1,- -  -,
90091966,Sonny Carey,M/AM (C),2.19,13,14,10,11,15,13,13,7,12,13,9,12,7,13,12,12,7,11,6,11,16,12,8,11,12,11,13,10,7,10,4,8,13,5,9,14,1,2,3,2,4,1,1,3,2,3,3,- -  -,
53145323,Håkon Evjen,"D (L), M (RC), AM (RLC)",5.82,15,14,10,4,13,14,14,6,12,12,7,14,11,11,15,14,6,13,9,12,13,14,7,13,15,12,14,6,9,12,6,9,13,7,11,14,1,1,2,3,2,4,2,2,3,1,2,- -  -,
67155105,Enzo Zidane,M/AM (LC),2.91,11,12,12,7,13,9,11,11,6,12,8,12,8,13,16,14,9,13,8,11,13,9,15,10,12,11,13,11,7,12,8,5,14,13,4,14,1,2,3,2,3,1,2,2,2,1,3,- -  -,
2000115007,Murtadha Al-Jahadhmy,"M (RL), AM (RLC)",1.49,13,12,9,9,11,11,6,5,6,7,8,8,4,10,15,14,12,8,4,5,9,5,4,9,8,9,8,4,4,4,1,3,7,1,1,9,1,3,3,2,2,1,1,1,1,1,4,- -  -,
52071535,Brad Lyons,M/AM (RC),3.37,13,12,10,8,14,12,12,8,13,13,11,11,11,11,13,12,7,13,6,12,12,15,13,12,10,11,11,7,12,11,6,4,13,8,3,11,3,3,1,3,3,1,4,2,2,2,2,- -  -,
2002081321,Linton Ridsdale,AM (LC),2.36,11,15,17,7,12,12,13,11,18,13,9,13,9,12,13,13,6,11,6,11,16,14,5,8,11,6,10,6,9,9,5,5,13,6,7,15,4,2,2,1,2,3,2,3,1,2,1,- -  -,
11021970,Endri Çekiçi,M/AM (RLC),1.54,12,14,9,6,13,11,9,8,12,12,7,14,8,12,11,16,10,10,7,10,15,13,13,13,12,12,15,14,4,16,3,2,14,10,5,15,3,4,1,3,1,3,2,1,3,3,3,- -  -,
28098206,Kieran Dowell,"M (C), AM (RLC)",2.65,11,14,16,11,12,10,13,9,7,14,9,15,12,13,13,14,8,14,6,13,15,10,13,15,14,11,14,14,7,14,5,7,15,12,7,16,2,1,2,4,2,2,2,2,1,2,1,- -  -,Wnt
83261936,Pedro Brazão,"M (C), AM (RLC)",1.76,14,16,13,5,13,14,13,9,10,11,8,15,11,12,13,16,6,12,7,12,14,10,12,12,16,8,15,14,8,9,5,5,13,10,5,16,2,3,4,3,3,1,4,2,2,3,1,- -  -,
28116557,Arnau Puigmal,"M (RC), AM (C)",5.22,14,14,13,7,14,13,14,13,10,13,11,14,14,15,15,14,9,16,10,12,16,14,12,12,12,13,15,14,6,14,2,6,16,10,10,16,3,3,2,2,3,1,1,2,3,2,2,- -  -,
67258832,Iván Martín,"M (C), AM (RLC)",1.66,13,13,12,8,14,13,12,12,12,12,13,13,11,13,16,14,11,12,13,8,14,13,12,14,15,12,14,12,10,10,8,11,13,12,12,15,2,1,2,2,1,1,1,3,2,2,3,- -  -,
2000140714,Ruben Grewal,M/AM (C),0.05,7,11,8,12,12,8,9,6,11,8,7,10,4,8,15,11,3,8,5,13,10,12,5,4,8,5,9,5,5,5,3,2,12,3,6,13,1,4,2,1,2,3,3,3,3,1,1,- -  -,
2000016719,Cameron Congreve,"M (C), AM (RC)",1.76,11,13,14,13,14,12,12,13,8,11,10,13,10,11,14,16,7,12,7,8,12,11,8,10,14,9,12,15,7,13,4,4,10,10,4,14,2,1,2,3,2,1,3,3,1,1,2,- -  -,Wnt
29191714,Ben Davis,M/AM (C),4.13,14,14,10,7,14,12,12,12,14,13,12,13,11,12,15,15,7,12,8,9,14,12,10,8,14,8,12,6,9,11,5,4,13,11,8,13,2,3,2,3,3,1,3,2,1,1,1,- -  -,
76036528,Andrés Roa,M/AM (C),2.96,11,12,9,9,14,10,11,9,5,13,11,14,10,13,12,14,10,14,5,13,16,8,14,11,11,11,15,14,13,14,7,2,16,11,2,17,3,2,4,1,3,3,2,3,2,1,2,- -  -,
81030601,Vishinul Harris,"M (C), AM (RLC)",0.00,10,9,9,10,14,10,9,12,12,11,11,12,10,12,13,19,9,12,9,12,14,12,12,9,12,9,14,14,9,9,3,7,13,12,9,13,3,2,2,3,3,2,3,3,2,1,3,- -  -,
61036947,Liam Polworth,"WB (R), M (RC), AM (C)",2.84,9,10,12,7,14,8,11,11,11,13,8,14,12,12,14,12,9,11,14,8,13,10,13,8,8,9,14,11,8,10,7,6,12,7,7,13,3,2,1,3,3,1,2,1,3,1,4,- -  -,
28124580,Joe Haigh,"M (LC), AM (RLC)",2.33,14,14,7,6,12,13,9,9,6,10,9,15,7,10,8,11,5,9,7,11,14,13,10,10,14,9,8,13,6,12,9,5,8,7,5,12,3,2,1,1,2,3,1,2,3,2,1,- -  -,
31042032,Tyrese Mthunzi,AM (RLC),1.60,14,13,8,4,10,12,5,3,9,7,5,6,3,6,15,12,11,11,3,4,6,6,6,9,9,8,12,4,1,2,4,1,5,1,3,11,3,1,2,2,3,2,1,4,1,3,2,- -  -,
29192174,Conor Grant,M/AM (LC),3.40,12,12,12,12,12,12,11,10,7,8,6,11,9,11,8,13,7,11,5,13,13,10,10,10,13,9,13,11,7,12,5,5,11,11,6,13,1,1,3,1,2,2,3,1,3,1,1,- -  -,
37060940,Immanuel Pherai,M/AM (LC),2.20,14,16,11,4,13,12,13,9,12,12,8,14,8,10,14,16,8,13,8,12,16,12,13,12,15,10,14,11,6,11,2,5,14,9,6,15,2,3,3,3,2,1,1,1,1,2,2,- -  -,
2000040347,Pablo Torre,"M (C), AM (LC)",2.43,14,17,14,5,14,12,12,12,12,12,14,14,10,14,15,16,12,14,7,11,17,11,13,11,15,11,16,16,9,13,5,5,16,14,8,16,2,2,1,2,3,2,3,2,3,3,1,- -  -,
2000126492,Julen Jon Guerrero,M/AM (C),1.80,14,13,12,13,13,13,13,10,8,11,14,13,9,14,18,18,12,15,10,10,17,14,11,10,15,14,16,16,9,15,5,8,16,6,7,14,1,2,1,1,2,2,3,2,3,1,2,- -  -,Loa
2002082659,Josh Fitton,"M (C), AM (RC)",2.03,13,14,15,14,13,14,12,13,6,13,11,13,7,12,15,14,10,12,7,10,15,13,8,10,9,11,14,10,9,13,3,6,14,9,7,11,3,3,1,1,2,2,1,1,1,1,2,- -  -,Wnt
2002083305,Larnell Brierley,"M (C), AM (LC)",2.40,11,14,8,7,11,12,17,12,17,13,11,11,10,12,12,14,2,10,6,13,11,17,6,7,10,10,10,7,10,10,5,7,10,6,9,13,1,1,1,2,3,3,3,2,3,3,3,- -  -,
67216153,Fran Villalba,M/AM (RLC),1.71,13,16,16,4,10,14,9,8,11,11,9,10,10,12,12,17,9,12,12,8,16,10,10,10,14,10,14,11,6,8,6,6,13,9,6,16,2,3,2,1,1,1,2,1,2,2,3,- -  -,
76044979,Nicolás Benedetti,M/AM (C),4.27,13,15,12,8,8,12,9,9,7,12,9,14,12,13,12,14,11,12,8,11,15,12,11,11,12,11,14,9,7,11,10,6,13,11,7,15,2,1,2,3,2,2,3,1,2,3,4,- -  -,
168236,Deniz Türüç,M/AM (RLC),1.96,9,12,11,7,14,11,9,9,10,12,10,15,10,12,12,16,6,12,8,12,14,12,13,15,12,11,16,16,5,14,6,8,15,14,8,16,2,2,1,2,2,1,3,1,3,1,3,- -  -,
2000017587,Shola Shoretire,"M (LC), AM (RLC)",1.76,15,15,11,5,19,14,10,7,10,13,9,15,9,11,16,18,5,13,3,10,13,11,8,11,14,12,15,9,3,8,3,3,14,9,2,14,2,1,1,4,1,1,3,3,1,3,4,- -  -,
61064624,Greg Kiltie,"M (C), AM (RLC)",1.77,12,12,12,5,13,13,11,6,10,13,11,11,10,12,15,12,9,14,6,11,12,13,9,9,14,11,15,8,3,7,3,9,14,10,4,14,3,2,2,1,2,1,3,3,1,1,3,- -  -,
67213011,Carles Aleñá,M/AM (C),5.25,13,14,14,12,14,15,12,12,10,15,11,16,12,15,13,19,12,16,10,13,18,12,14,13,15,12,17,14,8,13,8,6,17,14,7,17,3,4,2,3,2,2,3,3,3,3,2,- -  -,
43317933,Hamed Traoré,"M (C), AM (LC)",3.96,13,16,15,3,14,11,12,10,12,13,11,14,10,14,14,16,11,15,6,13,14,12,12,12,15,13,16,11,4,13,4,6,14,10,7,16,2,1,2,1,2,1,3,3,1,2,1,- -  -,
29160490,Ben Wiles,"WB (L), M (LC), AM (C)",2.38,13,12,10,6,13,12,12,9,8,12,10,13,8,10,13,13,6,12,9,12,13,12,7,9,12,10,11,7,6,11,1,7,12,7,9,12,3,1,1,2,1,2,2,2,4,2,1,- -  -,
2000014077,Arsen Zakharyan,"M (C), AM (RLC)",-,13,14,12,14,9,14,12,11,7,13,9,13,11,14,15,15,9,14,10,13,17,11,13,12,12,13,14,12,7,12,5,7,14,13,5,15,2,3,3,1,3,3,3,4,2,1,1,- -  -,
2002083030,Javier Lasarte,"M (R), AM (RLC)",2.03,14,16,17,5,14,13,12,10,9,11,9,12,6,12,15,18,9,12,5,10,14,13,12,11,15,13,16,17,8,15,6,4,13,7,6,16,3,1,2,2,2,3,1,3,2,1,1,- -  -,
28116495,Armando Shashoua,M/AM (C),4.08,13,13,12,5,13,12,12,10,10,12,11,13,10,14,17,14,14,14,10,11,14,11,10,12,13,10,14,11,8,12,8,6,13,8,8,14,2,1,3,2,3,2,1,2,2,2,3,- -  -,
2000052096,Bruno Iglesias,"M (C), AM (RLC)",2.28,15,14,14,11,12,14,16,13,8,14,9,14,14,13,16,18,11,14,12,11,17,12,13,11,16,12,15,15,10,13,4,4,14,12,4,16,1,1,2,1,3,2,2,1,1,3,3,- -  -,Loa
2000141013,Kellan Hickinson,M/AM (C),3.10,13,11,11,12,13,12,12,11,14,10,11,12,7,11,13,13,7,9,8,9,9,14,10,9,10,9,10,11,7,9,5,6,11,9,9,11,1,2,1,2,3,1,4,1,3,2,1,- -  -,
37050603,Albert Guðmundsson,"M (R), AM (RLC)",1.59,14,15,12,9,14,14,12,9,6,11,8,13,8,13,12,16,4,13,5,9,14,8,10,12,13,10,15,9,6,9,3,4,13,13,5,16,2,2,2,1,1,2,2,1,3,2,3,- -  -,
28105524,Jack Clarke,AM (RLC),2.28,11,11,7,8,12,11,10,8,7,11,10,12,11,12,10,13,11,12,8,10,14,12,12,9,11,9,12,8,5,8,6,7,11,8,6,11,3,1,1,1,3,2,1,1,3,1,3,- -  -,
70131633,Burak İnce,M/AM (C),3.67,12,15,12,11,15,12,12,11,8,13,9,15,10,13,10,16,7,13,8,12,17,11,13,13,14,10,16,16,6,15,3,5,16,12,7,17,1,2,1,3,2,3,3,2,3,1,3,- -  -,Loa
2002082777,Christopher Mensah,"M (R), AM (RLC)",1.93,14,14,14,8,12,14,9,9,11,11,7,7,5,6,10,14,9,8,2,12,11,9,6,9,12,9,6,9,5,11,5,1,9,3,3,10,1,1,1,3,2,2,2,3,3,4,1,- -  -,
2000052146,Mitch Picksley,"M (RC), AM (RLC)",3.10,8,10,8,11,11,9,6,4,7,6,4,10,4,9,13,14,13,12,3,13,10,8,7,4,10,4,13,6,4,4,1,3,8,7,3,13,2,1,2,2,1,1,2,3,2,2,2,- -  -,
90043991,Nick Freeman,"M (RC), AM (RLC)",2.20,12,12,14,12,12,11,13,9,11,11,6,13,6,11,12,14,8,12,9,13,12,12,9,12,11,9,11,10,9,9,6,7,11,10,6,12,4,3,3,2,3,3,2,2,2,3,1,- -  -,
67211906,José Carlos Lazo,"M (RL), AM (RLC)",1.44,14,16,12,6,12,15,7,6,14,12,6,13,9,12,14,16,12,12,6,8,14,7,14,12,14,15,16,15,6,13,11,5,13,9,5,16,1,2,1,2,2,2,2,3,3,1,2,- -  -,
61089564,Ben Williamson,"M (C), AM (RC)",1.59,10,12,11,9,15,14,15,14,16,9,18,8,8,12,8,9,10,12,13,14,11,14,8,8,11,10,15,11,6,14,3,9,13,11,12,14,2,1,2,1,3,3,4,1,3,1,3,- -  -,
85059261,Naïm Sliti,M/AM (RLC),0.00,10,11,10,7,13,10,10,7,8,12,8,14,9,13,12,13,12,14,4,8,13,12,10,9,11,11,15,13,6,11,5,7,15,11,5,15,1,4,3,1,1,2,1,1,3,3,2,- -  -,
28068192,Josh Harrop,M/AM (RLC),2.32,11,11,10,7,10,11,9,7,10,10,8,11,7,9,11,15,6,12,7,11,12,11,11,10,9,10,12,14,7,11,2,4,11,8,6,12,1,2,1,1,3,1,2,1,4,1,1,- -  -,
28122328,Daniel Chesters,M/AM (RLC),1.98,14,14,13,10,16,14,10,9,7,11,8,10,8,11,7,11,8,13,8,10,11,13,9,12,13,8,12,9,9,8,7,8,11,6,8,13,2,1,2,2,1,1,1,3,3,1,1,- -  -,
2002081463,Richie Hughes,"M (C), AM (RC)",1.37,12,14,16,12,14,12,13,9,11,11,7,12,7,14,15,16,9,15,7,15,9,15,8,8,10,8,14,14,5,8,2,5,14,7,4,17,1,3,3,1,4,3,1,3,2,4,1,- -  -,Wnt
2002102025,Oliwier Fjeld,"D/WB (R), M/AM (C)",1.51,12,11,11,10,7,11,16,10,15,11,18,11,9,13,11,10,14,11,10,16,10,13,9,8,10,9,9,11,6,8,5,8,8,7,9,10,3,3,1,2,1,3,2,2,2,3,1,- -  -,
