Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Mateo Mejía,"AM (R), ST (C)",7.10,7.10,10.0,5.0,2.0,12.0,8.0,3.0,10.0,10.0,2.0,3.0,3.0,3.0,10.0,7.0,12.0,2.0,12.0,14.0,2.0,4.0,6.0,3.0,2.0,13.0,8.0,1.0,6.0,10.0,11.0,13.0,3.0,10.0,17.0,7.0,5.0,4.0,8.0,13.0,3.0,3.0,8.0,8.0,9.0,7.0,9.0,2.0,- -  -,Wp,12.0
Tyrese Briscoe,ST (C),7.10,7.10,12.0,7.0,2.0,11.0,10.0,7.0,13.0,14.0,1.0,2.0,2.0,8.0,5.0,7.0,13.0,3.0,8.0,12.0,6.0,7.0,7.0,9.0,2.0,11.0,10.0,2.0,9.0,11.0,9.0,9.0,3.0,11.0,18.0,9.0,7.0,4.0,10.0,8.0,3.0,1.0,9.0,12.0,10.0,11.0,14.0,2.0,- -  -,,15.0
Kabongo Tshimanga,ST (C),7.06,7.06,12.0,10.0,3.0,12.0,12.0,3.0,13.0,12.0,1.0,2.0,2.0,8.0,14.0,8.0,12.0,3.0,13.0,12.0,3.0,2.0,7.0,8.0,1.0,9.0,7.0,3.0,4.0,10.0,12.0,15.0,3.0,11.0,12.0,10.0,6.0,6.0,10.0,12.0,2.0,1.0,8.0,11.0,12.0,13.0,6.0,2.0,- -  -,,13.0
Kelsey Mooney,"AM (R), ST (C)",7.05,7.05,10.0,8.0,3.0,10.0,11.0,5.0,8.0,11.0,3.0,1.0,1.0,3.0,10.0,9.0,12.0,2.0,7.0,11.0,5.0,3.0,9.0,3.0,3.0,9.0,8.0,3.0,5.0,8.0,10.0,8.0,1.0,9.0,11.0,7.0,6.0,6.0,10.0,9.0,2.0,1.0,7.0,10.0,8.0,11.0,9.0,2.0,- -  -,Lst,12.0
Armstrong Oko-Flex,"M/AM (RL), ST (C)",7.05,7.05,9.0,8.0,1.0,10.0,8.0,8.0,4.0,10.0,2.0,1.0,2.0,6.0,4.0,8.0,14.0,3.0,12.0,9.0,7.0,7.0,7.0,7.0,3.0,14.0,6.0,2.0,7.0,10.0,12.0,11.0,1.0,12.0,5.0,10.0,8.0,5.0,7.0,7.0,2.0,3.0,4.0,13.0,10.0,12.0,13.0,1.0,- -  -,Wnt,14.0
Jerome Sinclair,"AM (RL), ST (C)",7.03,7.03,7.0,9.0,1.0,11.0,12.0,5.0,10.0,8.0,3.0,1.0,3.0,6.0,11.0,8.0,11.0,3.0,11.0,7.0,5.0,5.0,10.0,3.0,2.0,10.0,7.0,1.0,4.0,12.0,13.0,10.0,3.0,12.0,6.0,7.0,8.0,6.0,8.0,9.0,1.0,2.0,9.0,10.0,11.0,8.0,6.0,2.0,- -  -,,10.0
Will Harris,"AM (RLC), ST (C)",7.02,7.02,15.0,10.0,2.0,10.0,13.0,4.0,14.0,11.0,1.0,3.0,3.0,7.0,11.0,9.0,10.0,3.0,10.0,17.0,4.0,3.0,8.0,7.0,1.0,14.0,9.0,3.0,5.0,6.0,8.0,11.0,3.0,7.0,13.0,8.0,6.0,5.0,8.0,10.0,1.0,1.0,14.0,11.0,12.0,13.0,10.0,3.0,- -  -,,9.0
Tristan Abrahams,"M/AM (R), ST (C)",7.00,7.00,9.0,10.0,2.0,9.0,10.0,6.0,13.0,13.0,1.0,3.0,3.0,5.0,12.0,9.0,13.0,3.0,9.0,12.0,8.0,5.0,10.0,6.0,1.0,13.0,8.0,2.0,7.0,8.0,10.0,10.0,3.0,9.0,13.0,9.0,7.0,8.0,9.0,10.0,2.0,3.0,10.0,11.0,10.0,12.0,10.0,3.0,- -  -,,13.0
Ollie Hulbert,"AM (R), ST (C)",7.00,7.00,10.0,4.0,2.0,10.0,7.0,2.0,8.0,10.0,3.0,3.0,3.0,4.0,5.0,5.0,9.0,2.0,9.0,8.0,4.0,5.0,6.0,10.0,3.0,12.0,9.0,3.0,7.0,7.0,11.0,10.0,3.0,10.0,12.0,11.0,6.0,4.0,10.0,9.0,2.0,2.0,6.0,6.0,11.0,10.0,12.0,4.0,- -  -,,11.0
Arthur Gnahoua,"M (RL), AM (RLC), ST (C)",6.99,6.99,10.0,9.0,1.0,9.0,10.0,7.0,11.0,11.0,1.0,1.0,2.0,10.0,2.0,9.0,12.0,3.0,9.0,10.0,3.0,4.0,11.0,6.0,1.0,12.0,8.0,3.0,6.0,13.0,9.0,9.0,1.0,9.0,11.0,8.0,11.0,9.0,7.0,8.0,3.0,2.0,7.0,12.0,6.0,12.0,6.0,1.0,- -  -,,12.0
Sam Dalby,"AM (C), ST (C)",6.98,6.98,10.0,10.0,2.0,11.0,13.0,3.0,13.0,14.0,2.0,3.0,3.0,4.0,8.0,10.0,11.0,2.0,9.0,10.0,3.0,2.0,6.0,4.0,4.0,14.0,10.0,3.0,6.0,8.0,11.0,12.0,2.0,8.0,11.0,10.0,4.0,2.0,8.0,13.0,1.0,3.0,11.0,13.0,10.0,9.0,3.0,3.0,- -  -,Ask,11.0
Joe Nuttall,"AM (R), ST (C)",6.98,6.98,10.0,10.0,3.0,8.0,11.0,8.0,13.0,14.0,3.0,3.0,3.0,8.0,9.0,9.0,11.0,1.0,12.0,14.0,7.0,6.0,8.0,7.0,3.0,14.0,10.0,4.0,9.0,8.0,9.0,11.0,1.0,8.0,4.0,8.0,8.0,7.0,10.0,9.0,2.0,2.0,10.0,13.0,13.0,10.0,9.0,3.0,- -  -,,10.0
Reece Grego-Cox,"M/AM (R), ST (C)",6.97,6.97,13.0,9.0,2.0,9.0,11.0,7.0,13.0,11.0,4.0,2.0,2.0,5.0,9.0,8.0,12.0,2.0,11.0,13.0,5.0,12.0,11.0,5.0,1.0,8.0,8.0,1.0,6.0,11.0,8.0,10.0,1.0,11.0,11.0,9.0,10.0,5.0,9.0,8.0,2.0,2.0,7.0,12.0,9.0,12.0,12.0,1.0,- -  -,Inj,11.0
Rob Harker,ST (C),6.97,6.97,10.0,7.0,2.0,10.0,9.0,4.0,9.0,13.0,2.0,2.0,3.0,6.0,8.0,7.0,12.0,1.0,14.0,13.0,8.0,3.0,11.0,3.0,1.0,15.0,12.0,3.0,6.0,8.0,9.0,11.0,2.0,9.0,11.0,8.0,7.0,7.0,8.0,14.0,2.0,1.0,9.0,13.0,11.0,6.0,5.0,3.0,- -  -,,12.0
Offrande Zanzala,"AM (L), ST (C)",6.97,6.97,11.0,9.0,2.0,10.0,10.0,7.0,14.0,10.0,3.0,2.0,2.0,7.0,11.0,8.0,12.0,1.0,11.0,10.0,5.0,7.0,6.0,7.0,2.0,12.0,11.0,1.0,6.0,12.0,10.0,10.0,1.0,10.0,10.0,9.0,7.0,3.0,10.0,8.0,3.0,1.0,13.0,12.0,9.0,9.0,7.0,3.0,- -  -,,14.0
Matt Lowe,"AM (RLC), ST (C)",6.97,6.97,11.0,7.0,3.0,8.0,8.0,7.0,10.0,11.0,4.0,1.0,2.0,6.0,5.0,9.0,12.0,1.0,11.0,14.0,5.0,5.0,8.0,6.0,3.0,10.0,9.0,3.0,9.0,6.0,8.0,8.0,2.0,11.0,7.0,7.0,9.0,7.0,9.0,8.0,3.0,3.0,12.0,10.0,7.0,10.0,8.0,1.0,- -  -,,13.0
Akwasi Asante,"AM (L), ST (C)",6.96,6.96,13.0,9.0,3.0,9.0,11.0,4.0,14.0,10.0,2.0,2.0,2.0,6.0,9.0,9.0,12.0,3.0,11.0,12.0,6.0,7.0,11.0,6.0,2.0,11.0,9.0,3.0,8.0,9.0,10.0,12.0,3.0,10.0,11.0,11.0,7.0,5.0,8.0,11.0,2.0,3.0,5.0,8.0,9.0,8.0,10.0,1.0,- -  -,Wnt,11.0
Jake Scrimshaw,ST (C),6.96,6.96,16.0,8.0,3.0,11.0,11.0,4.0,12.0,16.0,3.0,3.0,3.0,8.0,12.0,9.0,13.0,1.0,11.0,13.0,4.0,3.0,9.0,8.0,2.0,8.0,10.0,3.0,3.0,5.0,9.0,10.0,4.0,10.0,14.0,11.0,5.0,2.0,11.0,10.0,2.0,1.0,10.0,11.0,12.0,9.0,14.0,2.0,- -  -,,13.0
Keyendrah Simmonds,"AM (RLC), ST (C)",6.96,6.96,11.0,12.0,3.0,12.0,11.0,7.0,9.0,12.0,3.0,4.0,3.0,11.0,10.0,11.0,13.0,2.0,10.0,15.0,8.0,9.0,10.0,10.0,2.0,8.0,10.0,4.0,9.0,11.0,11.0,11.0,3.0,12.0,12.0,11.0,10.0,9.0,10.0,10.0,3.0,3.0,11.0,10.0,11.0,12.0,7.0,1.0,- -  -,,14.0
D'Mani Mellor,"AM (RL), ST (C)",6.95,6.95,15.0,5.0,1.0,10.0,14.0,7.0,9.0,13.0,3.0,3.0,1.0,7.0,8.0,8.0,14.0,3.0,11.0,15.0,3.0,4.0,5.0,4.0,2.0,10.0,11.0,3.0,4.0,8.0,11.0,11.0,1.0,8.0,6.0,9.0,6.0,4.0,9.0,8.0,2.0,2.0,10.0,11.0,8.0,11.0,14.0,2.0,- -  -,,15.0
Andrew Dallas,"AM (RL), ST (C)",6.94,6.94,14.0,10.0,2.0,12.0,13.0,7.0,11.0,12.0,1.0,1.0,1.0,7.0,12.0,11.0,13.0,4.0,14.0,12.0,5.0,2.0,9.0,10.0,2.0,8.0,9.0,1.0,5.0,9.0,10.0,13.0,3.0,11.0,5.0,10.0,8.0,5.0,10.0,9.0,2.0,3.0,7.0,9.0,10.0,10.0,8.0,3.0,- -  -,,13.0
Kane Hemmings,ST (C),6.93,6.93,11.0,9.0,4.0,11.0,9.0,6.0,12.0,9.0,3.0,3.0,2.0,7.0,13.0,11.0,11.0,2.0,12.0,11.0,4.0,4.0,10.0,7.0,1.0,12.0,10.0,1.0,8.0,12.0,11.0,12.0,1.0,12.0,13.0,12.0,9.0,6.0,9.0,11.0,3.0,1.0,9.0,10.0,11.0,10.0,12.0,3.0,- -  -,,12.0
Joe Quigley,ST (C),6.92,6.92,14.0,8.0,1.0,10.0,13.0,6.0,14.0,12.0,2.0,2.0,1.0,7.0,12.0,7.0,11.0,1.0,10.0,11.0,3.0,6.0,8.0,6.0,1.0,15.0,13.0,1.0,4.0,6.0,9.0,10.0,2.0,9.0,11.0,9.0,5.0,4.0,10.0,9.0,3.0,3.0,12.0,12.0,10.0,11.0,7.0,3.0,- -  -,Wnt,10.0
Fraizer Campbell,"AM (C), ST (C)",6.92,6.92,16.0,11.0,2.0,11.0,16.0,4.0,11.0,6.0,2.0,2.0,2.0,9.0,10.0,12.0,6.0,3.0,13.0,9.0,5.0,5.0,12.0,12.0,3.0,13.0,14.0,1.0,5.0,12.0,12.0,11.0,3.0,7.0,15.0,12.0,9.0,8.0,12.0,11.0,3.0,2.0,12.0,10.0,16.0,6.0,8.0,1.0,- -  -,,7.0
Josh Kelly,"AM (RLC), ST (C)",6.92,6.92,7.0,8.0,2.0,13.0,12.0,3.0,8.0,11.0,4.0,3.0,3.0,3.0,7.0,6.0,12.0,1.0,12.0,8.0,3.0,1.0,10.0,5.0,1.0,8.0,3.0,2.0,5.0,8.0,12.0,12.0,1.0,13.0,7.0,7.0,7.0,2.0,7.0,9.0,2.0,1.0,4.0,9.0,9.0,13.0,7.0,2.0,- -  -,,12.0
Tyler Walker,ST (C),6.92,6.92,10.0,12.0,3.0,12.0,11.0,5.0,11.0,12.0,1.0,2.0,2.0,6.0,13.0,11.0,12.0,1.0,13.0,13.0,6.0,5.0,10.0,8.0,1.0,12.0,10.0,3.0,6.0,11.0,11.0,12.0,2.0,11.0,11.0,11.0,9.0,5.0,10.0,12.0,3.0,1.0,8.0,11.0,14.0,13.0,10.0,1.0,- -  -,Wnt,13.0
Malachi Linton,"AM (L), ST (C)",6.92,6.92,13.0,8.0,1.0,8.0,10.0,5.0,10.0,10.0,1.0,3.0,2.0,7.0,7.0,7.0,14.0,1.0,11.0,15.0,6.0,2.0,10.0,5.0,1.0,5.0,6.0,2.0,4.0,12.0,9.0,12.0,3.0,8.0,14.0,9.0,7.0,3.0,7.0,10.0,4.0,3.0,8.0,10.0,8.0,10.0,7.0,3.0,- -  -,Ask,15.0
Adam Campbell,"AM (RLC), ST (C)",6.92,6.92,14.0,9.0,1.0,10.0,14.0,5.0,5.0,9.0,1.0,3.0,2.0,6.0,8.0,8.0,13.0,2.0,15.0,12.0,6.0,2.0,8.0,6.0,2.0,5.0,5.0,2.0,6.0,11.0,11.0,9.0,1.0,11.0,14.0,9.0,7.0,8.0,8.0,9.0,2.0,4.0,7.0,7.0,9.0,10.0,4.0,3.0,- -  -,,12.0
Idris Kanu,"M (R), AM (RLC), ST (C)",6.92,6.92,8.0,9.0,3.0,10.0,8.0,7.0,10.0,13.0,2.0,1.0,3.0,8.0,9.0,8.0,13.0,3.0,12.0,13.0,5.0,5.0,8.0,6.0,2.0,11.0,8.0,2.0,4.0,13.0,8.0,8.0,3.0,13.0,14.0,7.0,8.0,5.0,8.0,10.0,2.0,1.0,8.0,13.0,8.0,15.0,8.0,2.0,- -  -,,13.0
Scott Kashket,"AM (RL), ST (C)",6.91,6.91,13.0,9.0,3.0,10.0,11.0,5.0,4.0,12.0,2.0,1.0,1.0,7.0,12.0,10.0,13.0,2.0,13.0,15.0,4.0,4.0,6.0,7.0,3.0,7.0,6.0,2.0,6.0,10.0,11.0,10.0,2.0,10.0,12.0,9.0,8.0,7.0,6.0,11.0,4.0,3.0,7.0,12.0,10.0,12.0,5.0,3.0,- -  -,,14.0
Oli Hawkins,"D (C), ST (C)",6.90,6.90,13.0,8.0,3.0,8.0,15.0,10.0,15.0,14.0,3.0,3.0,1.0,9.0,13.0,9.0,7.0,1.0,12.0,9.0,11.0,4.0,6.0,13.0,1.0,16.0,14.0,2.0,4.0,6.0,11.0,12.0,3.0,6.0,11.0,9.0,4.0,4.0,10.0,13.0,2.0,3.0,15.0,13.0,10.0,7.0,11.0,3.0,- -  -,Req,7.0
Jordan Hugill,ST (C),6.90,6.90,17.0,7.0,3.0,9.0,14.0,9.0,15.0,12.0,1.0,3.0,2.0,6.0,13.0,11.0,13.0,2.0,12.0,11.0,7.0,5.0,13.0,8.0,1.0,14.0,13.0,1.0,6.0,9.0,10.0,11.0,2.0,9.0,16.0,11.0,7.0,6.0,11.0,10.0,2.0,3.0,18.0,11.0,13.0,9.0,16.0,2.0,- -  -,,11.0
Chris Porter,ST (C),6.90,6.90,9.0,6.0,3.0,9.0,13.0,7.0,11.0,9.0,1.0,3.0,3.0,7.0,13.0,11.0,6.0,3.0,12.0,15.0,7.0,7.0,9.0,12.0,1.0,14.0,14.0,4.0,5.0,10.0,8.0,11.0,3.0,2.0,13.0,11.0,5.0,4.0,10.0,10.0,1.0,2.0,13.0,9.0,11.0,5.0,8.0,3.0,- -  -,Ret,4.0
Saikou Janneh,"AM (RL), ST (C)",6.90,6.90,12.0,12.0,1.0,11.0,9.0,7.0,11.0,12.0,3.0,1.0,2.0,6.0,4.0,11.0,15.0,2.0,11.0,12.0,8.0,5.0,9.0,8.0,2.0,12.0,8.0,3.0,9.0,14.0,10.0,13.0,1.0,10.0,14.0,12.0,11.0,7.0,10.0,11.0,2.0,3.0,8.0,11.0,12.0,12.0,9.0,3.0,- -  -,Wnt,15.0
Harvey Knibbs,"AM (RC), ST (C)",6.90,6.90,13.0,9.0,3.0,11.0,12.0,4.0,12.0,12.0,2.0,1.0,3.0,4.0,11.0,10.0,14.0,3.0,11.0,17.0,4.0,6.0,11.0,8.0,2.0,12.0,11.0,1.0,7.0,6.0,10.0,12.0,1.0,11.0,17.0,11.0,6.0,5.0,8.0,9.0,2.0,2.0,8.0,12.0,11.0,13.0,8.0,3.0,- -  -,,13.0
Junior Luamba,"AM (RL), ST (C)",6.90,6.90,14.0,9.0,1.0,10.0,9.0,7.0,15.0,11.0,3.0,2.0,4.0,8.0,6.0,9.0,12.0,2.0,9.0,10.0,6.0,3.0,8.0,7.0,3.0,11.0,8.0,3.0,9.0,7.0,8.0,10.0,2.0,11.0,7.0,9.0,8.0,8.0,10.0,9.0,1.0,1.0,9.0,11.0,10.0,9.0,13.0,2.0,- -  -,,13.0
Paddy Madden,"AM (L), ST (C)",6.89,6.89,15.0,10.0,2.0,11.0,13.0,8.0,7.0,10.0,3.0,1.0,1.0,8.0,15.0,10.0,9.0,3.0,13.0,14.0,8.0,2.0,9.0,14.0,3.0,11.0,12.0,2.0,9.0,9.0,11.0,14.0,2.0,9.0,15.0,10.0,9.0,6.0,10.0,12.0,3.0,1.0,13.0,11.0,13.0,8.0,14.0,3.0,- -  -,,9.0
Ollie Palmer,ST (C),6.89,6.89,16.0,10.0,2.0,12.0,16.0,6.0,17.0,13.0,3.0,3.0,3.0,7.0,13.0,12.0,6.0,4.0,13.0,11.0,10.0,2.0,8.0,11.0,3.0,15.0,14.0,1.0,6.0,7.0,12.0,12.0,1.0,8.0,17.0,12.0,6.0,3.0,12.0,14.0,2.0,1.0,17.0,13.0,16.0,9.0,16.0,1.0,- -  -,,5.0
Conor Wilkinson,"AM (R), ST (C)",6.89,6.89,13.0,7.0,2.0,12.0,7.0,8.0,14.0,11.0,3.0,3.0,3.0,7.0,11.0,8.0,12.0,1.0,9.0,13.0,6.0,5.0,12.0,7.0,2.0,14.0,8.0,3.0,11.0,12.0,12.0,12.0,2.0,12.0,12.0,8.0,6.0,7.0,11.0,12.0,3.0,1.0,9.0,14.0,9.0,12.0,14.0,1.0,- -  -,Opt,11.0
Scott Quigley,ST (C),6.89,6.89,12.0,9.0,2.0,11.0,12.0,5.0,13.0,10.0,2.0,1.0,2.0,5.0,11.0,9.0,12.0,1.0,12.0,12.0,4.0,6.0,8.0,7.0,1.0,13.0,10.0,1.0,6.0,10.0,12.0,11.0,1.0,10.0,12.0,10.0,7.0,4.0,8.0,11.0,2.0,4.0,12.0,10.0,11.0,9.0,13.0,2.0,- -  -,Wnt,11.0
Daniel Agyei,"AM (R), ST (C)",6.89,6.89,12.0,8.0,2.0,11.0,10.0,4.0,16.0,10.0,3.0,3.0,2.0,8.0,9.0,9.0,14.0,3.0,9.0,13.0,3.0,5.0,10.0,6.0,1.0,13.0,11.0,2.0,8.0,12.0,11.0,10.0,3.0,12.0,10.0,9.0,9.0,5.0,10.0,12.0,1.0,2.0,9.0,12.0,8.0,12.0,12.0,1.0,- -  -,,14.0
Max Watters,"AM (RL), ST (C)",6.89,6.89,14.0,10.0,1.0,10.0,12.0,7.0,9.0,13.0,3.0,2.0,3.0,4.0,11.0,10.0,12.0,3.0,11.0,10.0,5.0,5.0,11.0,5.0,1.0,9.0,9.0,3.0,8.0,11.0,10.0,13.0,2.0,10.0,15.0,9.0,9.0,8.0,9.0,11.0,2.0,3.0,11.0,10.0,11.0,11.0,6.0,3.0,- -  -,,13.0
Kyle Wootton,ST (C),6.89,6.89,13.0,9.0,2.0,11.0,12.0,4.0,15.0,11.0,1.0,3.0,2.0,5.0,11.0,10.0,11.0,2.0,13.0,12.0,5.0,3.0,8.0,5.0,1.0,15.0,13.0,1.0,4.0,7.0,11.0,12.0,2.0,8.0,10.0,10.0,6.0,3.0,10.0,13.0,1.0,3.0,12.0,12.0,11.0,9.0,10.0,3.0,- -  -,,11.0
Devante Rodney,"AM (RL), ST (C)",6.89,6.89,11.0,8.0,3.0,10.0,12.0,4.0,13.0,13.0,3.0,2.0,2.0,3.0,10.0,6.0,14.0,2.0,7.0,10.0,5.0,2.0,10.0,6.0,3.0,12.0,7.0,2.0,6.0,10.0,8.0,11.0,2.0,10.0,10.0,8.0,8.0,6.0,6.0,9.0,3.0,1.0,9.0,11.0,9.0,11.0,12.0,3.0,- -  -,Wnt,13.0
Paul Mullin,"AM (L), ST (C)",6.88,6.88,12.0,8.0,1.0,13.0,13.0,7.0,13.0,14.0,3.0,1.0,1.0,6.0,14.0,11.0,13.0,1.0,13.0,14.0,10.0,5.0,10.0,9.0,3.0,9.0,10.0,3.0,12.0,13.0,9.0,15.0,3.0,11.0,17.0,11.0,9.0,11.0,9.0,9.0,1.0,1.0,9.0,8.0,10.0,11.0,12.0,1.0,- -  -,,13.0
Rhys Oates,"M (RL), AM (RLC), ST (C)",6.87,6.87,14.0,7.0,2.0,9.0,13.0,4.0,12.0,8.0,2.0,1.0,3.0,7.0,5.0,8.0,14.0,2.0,11.0,9.0,3.0,2.0,10.0,6.0,2.0,13.0,8.0,1.0,4.0,13.0,8.0,11.0,3.0,10.0,12.0,8.0,9.0,5.0,9.0,11.0,1.0,1.0,11.0,9.0,8.0,11.0,11.0,1.0,- -  -,Wnt,14.0
Cameron Cresswell,"M (R), AM (RLC), ST (C)",6.87,6.87,16.0,9.0,1.0,9.0,11.0,5.0,6.0,7.0,2.0,3.0,2.0,10.0,11.0,7.0,13.0,3.0,12.0,12.0,6.0,5.0,5.0,7.0,2.0,10.0,9.0,3.0,8.0,10.0,7.0,12.0,2.0,9.0,7.0,8.0,6.0,5.0,10.0,8.0,4.0,2.0,9.0,10.0,13.0,7.0,12.0,2.0,- -  -,,12.0
Chike Kandi,"AM (RL), ST (C)",6.87,6.87,11.0,10.0,1.0,11.0,14.0,4.0,8.0,9.0,4.0,1.0,2.0,5.0,5.0,7.0,13.0,2.0,10.0,10.0,3.0,5.0,6.0,5.0,1.0,8.0,7.0,2.0,4.0,9.0,6.0,5.0,1.0,8.0,2.0,7.0,7.0,6.0,6.0,8.0,2.0,3.0,7.0,8.0,6.0,9.0,7.0,2.0,- -  -,,12.0
Manny Duku,"AM (R), ST (C)",6.87,6.87,13.0,8.0,1.0,11.0,13.0,4.0,12.0,10.0,2.0,1.0,2.0,5.0,11.0,8.0,11.0,3.0,12.0,12.0,5.0,1.0,7.0,6.0,2.0,15.0,13.0,4.0,4.0,4.0,9.0,8.0,3.0,7.0,13.0,7.0,7.0,2.0,6.0,12.0,2.0,1.0,12.0,12.0,8.0,10.0,9.0,2.0,- -  -,Ask,11.0
Conor McAleny,"M (L), AM (LC), ST (C)",6.85,6.85,15.0,10.0,1.0,12.0,10.0,5.0,6.0,11.0,1.0,3.0,1.0,6.0,13.0,11.0,10.0,2.0,11.0,9.0,5.0,3.0,11.0,7.0,1.0,7.0,7.0,1.0,9.0,13.0,12.0,11.0,2.0,12.0,12.0,8.0,9.0,8.0,7.0,10.0,1.0,3.0,7.0,12.0,10.0,11.0,8.0,1.0,- -  -,,12.0
Dominic Poleon,"AM (RL), ST (C)",6.85,6.85,11.0,8.0,3.0,10.0,8.0,7.0,9.0,10.0,1.0,1.0,4.0,7.0,9.0,8.0,13.0,4.0,11.0,13.0,4.0,2.0,10.0,5.0,3.0,9.0,10.0,2.0,5.0,13.0,9.0,12.0,3.0,11.0,9.0,7.0,9.0,5.0,8.0,11.0,3.0,2.0,7.0,11.0,11.0,11.0,9.0,2.0,- -  -,,14.0
Luke Molyneux,"M/AM (RL), ST (C)",6.85,6.85,10.0,10.0,1.0,11.0,8.0,6.0,7.0,9.0,2.0,2.0,1.0,10.0,8.0,10.0,11.0,2.0,12.0,12.0,6.0,3.0,12.0,8.0,2.0,9.0,6.0,1.0,8.0,13.0,10.0,12.0,1.0,13.0,3.0,11.0,11.0,9.0,9.0,12.0,3.0,2.0,8.0,13.0,10.0,12.0,7.0,4.0,- -  -,,11.0
Tahvon Campbell,"AM (RL), ST (C)",6.85,6.85,10.0,9.0,3.0,12.0,10.0,3.0,10.0,11.0,1.0,2.0,3.0,6.0,7.0,8.0,12.0,3.0,12.0,12.0,3.0,2.0,8.0,6.0,1.0,8.0,7.0,1.0,5.0,15.0,10.0,10.0,3.0,10.0,7.0,8.0,7.0,6.0,7.0,10.0,3.0,1.0,5.0,11.0,8.0,13.0,5.0,1.0,- -  -,Wnt,13.0
Lee Angol,"AM (L), ST (C)",6.85,6.85,10.0,9.0,1.0,12.0,9.0,8.0,14.0,12.0,4.0,2.0,1.0,5.0,14.0,10.0,12.0,2.0,11.0,7.0,5.0,2.0,9.0,8.0,2.0,12.0,10.0,1.0,10.0,13.0,11.0,10.0,2.0,11.0,11.0,8.0,7.0,3.0,8.0,13.0,2.0,3.0,10.0,9.0,8.0,10.0,11.0,3.0,- -  -,,12.0
Joe Ironside,ST (C),6.84,6.84,15.0,8.0,1.0,13.0,14.0,6.0,15.0,14.0,3.0,2.0,1.0,8.0,13.0,12.0,9.0,1.0,11.0,14.0,7.0,8.0,8.0,7.0,3.0,15.0,14.0,2.0,5.0,7.0,12.0,14.0,1.0,9.0,16.0,8.0,6.0,4.0,8.0,7.0,3.0,3.0,12.0,15.0,9.0,10.0,8.0,2.0,- -  -,,9.0
Liam McAlinden,"AM (RL), ST (C)",6.84,6.84,8.0,9.0,1.0,10.0,11.0,6.0,10.0,12.0,1.0,3.0,3.0,7.0,6.0,8.0,13.0,1.0,12.0,14.0,6.0,2.0,9.0,6.0,2.0,10.0,9.0,1.0,8.0,12.0,7.0,6.0,2.0,9.0,15.0,6.0,9.0,8.0,11.0,11.0,2.0,2.0,11.0,12.0,9.0,10.0,10.0,3.0,- -  -,,12.0
Michael Cheek,ST (C),6.84,6.84,16.0,7.0,3.0,11.0,9.0,4.0,11.0,9.0,3.0,2.0,2.0,7.0,11.0,10.0,10.0,1.0,13.0,9.0,7.0,7.0,11.0,7.0,1.0,13.0,12.0,3.0,4.0,5.0,5.0,13.0,3.0,8.0,16.0,11.0,6.0,3.0,9.0,13.0,2.0,2.0,11.0,12.0,12.0,8.0,6.0,1.0,- -  -,,11.0
Dan Gifford,"AM (RC), ST (C)",6.84,6.84,9.0,9.0,3.0,13.0,7.0,1.0,6.0,7.0,1.0,3.0,2.0,6.0,9.0,10.0,15.0,3.0,10.0,7.0,3.0,5.0,7.0,10.0,2.0,7.0,7.0,3.0,1.0,11.0,7.0,15.0,1.0,12.0,13.0,8.0,7.0,3.0,5.0,7.0,2.0,3.0,1.0,7.0,6.0,14.0,5.0,4.0,- -  -,Inj,11.0
Glen Taylor,ST (C),6.83,6.83,11.0,5.0,2.0,9.0,10.0,3.0,11.0,11.0,3.0,1.0,1.0,6.0,15.0,11.0,10.0,1.0,11.0,9.0,4.0,1.0,10.0,13.0,3.0,15.0,12.0,1.0,12.0,9.0,10.0,13.0,3.0,8.0,11.0,9.0,3.0,3.0,10.0,11.0,2.0,1.0,9.0,12.0,11.0,7.0,5.0,2.0,- -  -,,8.0
Stefan Payne,ST (C),6.83,6.83,11.0,11.0,3.0,10.0,12.0,4.0,12.0,11.0,3.0,2.0,1.0,6.0,13.0,9.0,11.0,2.0,12.0,14.0,3.0,5.0,8.0,6.0,3.0,11.0,9.0,1.0,5.0,14.0,10.0,10.0,2.0,9.0,14.0,10.0,8.0,6.0,8.0,11.0,1.0,2.0,9.0,11.0,12.0,10.0,10.0,1.0,- -  -,,8.0
Luke Norris,"AM (C), ST (C)",6.83,6.83,9.0,10.0,2.0,11.0,8.0,8.0,13.0,11.0,3.0,2.0,3.0,7.0,16.0,12.0,8.0,1.0,13.0,13.0,7.0,7.0,13.0,9.0,3.0,12.0,13.0,2.0,12.0,12.0,11.0,12.0,2.0,10.0,12.0,12.0,8.0,7.0,8.0,12.0,2.0,1.0,12.0,12.0,14.0,10.0,12.0,3.0,- -  -,Req,7.0
