Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Dom Jefferies,"DM, M (RC)",6.58,6.58,10.0,10.0,1.0,10.0,8.0,9.0,10.0,11.0,1.0,1.0,3.0,9.0,8.0,11.0,11.0,2.0,10.0,12.0,9.0,10.0,8.0,10.0,2.0,9.0,9.0,2.0,7.0,9.0,11.0,9.0,1.0,11.0,14.0,10.0,10.0,8.0,11.0,9.0,3.0,2.0,10.0,11.0,10.0,11.0,10.0,2.0,- -  -,Loa,11.0
Josh Austerfield,"DM, M (C)",6.66,6.66,12.0,12.0,1.0,9.0,14.0,11.0,12.0,13.0,1.0,3.0,3.0,12.0,6.0,12.0,11.0,3.0,11.0,15.0,11.0,8.0,8.0,8.0,1.0,10.0,7.0,2.0,9.0,7.0,11.0,7.0,3.0,6.0,12.0,9.0,8.0,7.0,10.0,12.0,3.0,3.0,11.0,11.0,10.0,11.0,6.0,2.0,- -  -,,10.0
Ethan Burnett,"DM, M (C)",6.69,6.69,14.0,9.0,1.0,16.0,9.0,10.0,9.0,9.0,1.0,4.0,1.0,7.0,6.0,12.0,7.0,3.0,10.0,14.0,12.0,7.0,10.0,8.0,4.0,11.0,7.0,2.0,7.0,5.0,12.0,9.0,2.0,6.0,16.0,15.0,6.0,6.0,10.0,11.0,2.0,3.0,9.0,9.0,9.0,6.0,5.0,1.0,- -  -,Wnt,9.0
Ethan Brierley,"DM, M (C)",6.69,6.69,12.0,13.0,2.0,12.0,13.0,10.0,8.0,11.0,2.0,1.0,1.0,8.0,7.0,13.0,13.0,3.0,8.0,11.0,7.0,2.0,10.0,5.0,3.0,7.0,5.0,3.0,9.0,8.0,12.0,6.0,3.0,8.0,13.0,11.0,10.0,10.0,10.0,12.0,3.0,3.0,8.0,11.0,10.0,11.0,4.0,2.0,- -  -,,12.0
Alfie Beestin,M/AM (C),6.95,6.95,12.0,10.0,3.0,10.0,12.0,10.0,9.0,13.0,1.0,1.0,1.0,7.0,8.0,11.0,9.0,3.0,11.0,11.0,9.0,5.0,9.0,10.0,3.0,8.0,7.0,3.0,7.0,13.0,12.0,11.0,2.0,12.0,5.0,8.0,10.0,7.0,10.0,11.0,1.0,1.0,11.0,14.0,10.0,10.0,12.0,1.0,- -  -,,8.0
Barry Baggley,"DM, M (C)",6.85,6.85,14.0,9.0,1.0,12.0,11.0,7.0,13.0,12.0,2.0,1.0,1.0,9.0,5.0,11.0,13.0,2.0,10.0,13.0,5.0,6.0,8.0,7.0,2.0,6.0,6.0,1.0,10.0,9.0,9.0,7.0,3.0,8.0,13.0,8.0,7.0,7.0,11.0,9.0,1.0,3.0,11.0,11.0,9.0,11.0,6.0,2.0,- -  -,,11.0
Jack Smith,"DM, M (RC)",6.62,6.62,14.0,9.0,2.0,13.0,13.0,11.0,9.0,12.0,3.0,1.0,1.0,9.0,6.0,13.0,10.0,1.0,8.0,13.0,9.0,5.0,8.0,9.0,3.0,9.0,7.0,2.0,7.0,9.0,11.0,5.0,1.0,9.0,12.0,8.0,7.0,7.0,9.0,11.0,1.0,3.0,9.0,11.0,10.0,11.0,10.0,1.0,- -  -,,11.0
Priestley Farquharson,"D (C), WB (R), DM, M (C)",6.64,6.64,10.0,9.0,2.0,8.0,10.0,10.0,14.0,12.0,1.0,2.0,2.0,8.0,4.0,8.0,11.0,2.0,8.0,15.0,9.0,14.0,3.0,6.0,3.0,13.0,12.0,2.0,4.0,5.0,7.0,7.0,3.0,7.0,13.0,10.0,4.0,8.0,9.0,12.0,3.0,2.0,9.0,10.0,9.0,10.0,12.0,2.0,- -  -,,10.0
Harry Taylor,"D (R), DM, M (C)",6.92,6.92,14.0,6.0,2.0,10.0,15.0,14.0,12.0,12.0,2.0,1.0,2.0,12.0,4.0,9.0,10.0,2.0,5.0,13.0,11.0,3.0,3.0,10.0,2.0,13.0,10.0,3.0,4.0,3.0,8.0,3.0,1.0,7.0,11.0,10.0,6.0,2.0,11.0,8.0,2.0,1.0,13.0,12.0,9.0,8.0,11.0,2.0,- -  -,Lst,9.0
Harrison Neal,"DM, M (C)",6.61,6.61,12.0,11.0,2.0,10.0,9.0,10.0,12.0,12.0,4.0,2.0,2.0,12.0,4.0,11.0,10.0,2.0,10.0,12.0,12.0,5.0,13.0,12.0,3.0,8.0,8.0,3.0,9.0,6.0,10.0,10.0,2.0,6.0,16.0,8.0,4.0,8.0,8.0,7.0,2.0,3.0,12.0,11.0,12.0,11.0,12.0,1.0,- -  -,Wnt,11.0
Alfie Egan,"DM, M/AM (C)",6.73,6.73,14.0,10.0,2.0,12.0,13.0,8.0,5.0,11.0,2.0,2.0,2.0,11.0,11.0,12.0,9.0,1.0,11.0,11.0,6.0,3.0,8.0,8.0,1.0,10.0,10.0,2.0,5.0,10.0,10.0,9.0,1.0,10.0,13.0,10.0,6.0,6.0,10.0,10.0,1.0,1.0,10.0,12.0,9.0,11.0,12.0,1.0,- -  -,,9.0
Charlie Winfield,"D/WB (L), M (LC)",6.55,6.55,9.0,10.0,2.0,8.0,8.0,10.0,7.0,9.0,3.0,2.0,3.0,10.0,8.0,9.0,14.0,1.0,7.0,14.0,8.0,8.0,4.0,12.0,1.0,3.0,6.0,1.0,6.0,5.0,11.0,7.0,2.0,5.0,13.0,15.0,12.0,8.0,7.0,7.0,3.0,3.0,8.0,9.0,9.0,15.0,8.0,3.0,- -  -,,12.0
Marley Miranda,"DM, M (C)",6.78,6.78,14.0,10.0,1.0,11.0,11.0,12.0,9.0,14.0,1.0,3.0,2.0,11.0,7.0,12.0,12.0,2.0,10.0,12.0,10.0,1.0,8.0,8.0,1.0,8.0,6.0,4.0,8.0,6.0,11.0,6.0,2.0,10.0,15.0,9.0,7.0,7.0,10.0,10.0,2.0,3.0,13.0,11.0,12.0,11.0,14.0,2.0,- -  -,,12.0
Cavaghn Miley,"DM, M (C)",7.08,7.08,14.0,11.0,3.0,10.0,13.0,11.0,11.0,14.0,1.0,3.0,1.0,12.0,4.0,12.0,8.0,3.0,9.0,11.0,11.0,8.0,6.0,12.0,3.0,8.0,9.0,1.0,6.0,6.0,9.0,5.0,3.0,6.0,9.0,11.0,7.0,6.0,10.0,9.0,3.0,2.0,13.0,9.0,11.0,9.0,13.0,2.0,- -  -,,8.0
Chris Merrie,"D (L), DM, M (C)",6.50,6.50,15.0,8.0,3.0,10.0,14.0,12.0,9.0,13.0,2.0,1.0,1.0,11.0,6.0,10.0,11.0,3.0,7.0,9.0,11.0,8.0,7.0,7.0,2.0,6.0,6.0,3.0,8.0,6.0,11.0,5.0,2.0,7.0,9.0,10.0,10.0,11.0,10.0,8.0,3.0,1.0,11.0,8.0,12.0,12.0,10.0,1.0,- -  -,,11.0
Adam Lovatt,"DM, M (C)",6.74,6.74,15.0,8.0,2.0,10.0,15.0,11.0,10.0,14.0,2.0,1.0,3.0,10.0,5.0,10.0,10.0,3.0,8.0,13.0,7.0,2.0,7.0,6.0,2.0,10.0,8.0,2.0,4.0,6.0,10.0,4.0,4.0,8.0,14.0,9.0,7.0,3.0,11.0,12.0,3.0,3.0,13.0,10.0,9.0,11.0,13.0,1.0,- -  -,,11.0
James Vennings,"DM, M (C)",6.77,6.77,11.0,9.0,2.0,11.0,10.0,9.0,11.0,13.0,3.0,1.0,2.0,12.0,5.0,11.0,12.0,3.0,10.0,10.0,9.0,3.0,12.0,9.0,4.0,9.0,6.0,1.0,6.0,8.0,11.0,7.0,2.0,10.0,10.0,10.0,7.0,7.0,9.0,13.0,1.0,1.0,7.0,10.0,10.0,10.0,10.0,3.0,- -  -,,8.0
Taylor Charters,"WB (L), M (LC), AM (C)",6.65,6.65,13.0,9.0,2.0,10.0,13.0,11.0,9.0,12.0,3.0,2.0,2.0,10.0,11.0,9.0,11.0,3.0,11.0,11.0,9.0,2.0,11.0,9.0,1.0,8.0,9.0,3.0,12.0,10.0,9.0,8.0,1.0,11.0,10.0,9.0,10.0,12.0,10.0,10.0,1.0,2.0,11.0,10.0,11.0,10.0,11.0,1.0,- -  -,,11.0
Jamey Osborne,"DM, M (C)",6.72,6.72,13.0,14.0,2.0,11.0,10.0,11.0,11.0,11.0,2.0,2.0,2.0,9.0,4.0,11.0,8.0,3.0,11.0,10.0,8.0,16.0,12.0,8.0,1.0,7.0,6.0,3.0,9.0,13.0,11.0,10.0,2.0,13.0,12.0,9.0,7.0,9.0,10.0,8.0,2.0,1.0,12.0,7.0,11.0,10.0,16.0,1.0,- -  -,,9.0
Jayden Harris,"DM, M (C)",6.48,6.48,12.0,8.0,3.0,9.0,8.0,9.0,12.0,7.0,2.0,1.0,2.0,11.0,6.0,10.0,13.0,3.0,7.0,13.0,7.0,4.0,13.0,13.0,3.0,13.0,10.0,4.0,10.0,6.0,9.0,13.0,1.0,10.0,8.0,9.0,9.0,10.0,12.0,10.0,1.0,2.0,10.0,9.0,9.0,7.0,5.0,1.0,- -  -,Ask,14.0
Jordan Keane,"D (C), DM, M (C)",6.91,6.91,13.0,8.0,2.0,9.0,13.0,11.0,12.0,11.0,1.0,3.0,2.0,10.0,5.0,10.0,10.0,1.0,9.0,12.0,10.0,7.0,8.0,10.0,3.0,12.0,11.0,3.0,5.0,8.0,10.0,5.0,2.0,7.0,14.0,9.0,8.0,5.0,9.0,10.0,2.0,3.0,12.0,11.0,9.0,10.0,12.0,1.0,- -  -,,9.0
Gus Mafuta,"DM, M (C)",6.76,6.76,12.0,6.0,1.0,11.0,11.0,11.0,14.0,15.0,2.0,3.0,3.0,10.0,5.0,10.0,10.0,1.0,10.0,13.0,10.0,7.0,8.0,9.0,3.0,14.0,10.0,1.0,4.0,5.0,9.0,4.0,1.0,9.0,12.0,10.0,4.0,5.0,10.0,10.0,2.0,1.0,12.0,10.0,10.0,7.0,11.0,2.0,- -  -,,10.0
Sam Perry,"DM, M/AM (C)",6.63,6.63,12.0,9.0,2.0,11.0,12.0,8.0,10.0,7.0,1.0,3.0,1.0,8.0,7.0,11.0,11.0,2.0,9.0,6.0,8.0,4.0,9.0,9.0,2.0,11.0,9.0,2.0,6.0,12.0,9.0,8.0,2.0,9.0,13.0,10.0,7.0,7.0,9.0,9.0,1.0,1.0,11.0,10.0,9.0,11.0,12.0,1.0,- -  -,,12.0
Manny Oyeleke,"DM, M (C)",6.98,6.98,13.0,10.0,2.0,10.0,12.0,11.0,13.0,11.0,2.0,2.0,1.0,11.0,8.0,12.0,8.0,2.0,10.0,6.0,9.0,7.0,11.0,9.0,1.0,9.0,8.0,1.0,7.0,10.0,10.0,8.0,1.0,10.0,13.0,11.0,7.0,6.0,9.0,12.0,3.0,2.0,12.0,10.0,9.0,9.0,13.0,3.0,- -  -,Frt,9.0
Brahima Diarra,"M (C), AM (RC)",6.84,6.84,14.0,12.0,1.0,11.0,10.0,8.0,8.0,14.0,1.0,1.0,2.0,7.0,5.0,9.0,13.0,1.0,10.0,12.0,8.0,5.0,6.0,4.0,1.0,8.0,6.0,3.0,8.0,12.0,11.0,8.0,1.0,12.0,16.0,8.0,6.0,6.0,11.0,8.0,3.0,2.0,7.0,10.0,11.0,10.0,13.0,1.0,- -  -,Set,12.0
Niall McManus,"WB (R), M (RC)",6.77,6.77,13.0,8.0,3.0,11.0,13.0,7.0,8.0,10.0,1.0,1.0,1.0,8.0,9.0,11.0,10.0,3.0,10.0,12.0,8.0,9.0,7.0,8.0,1.0,7.0,8.0,2.0,8.0,10.0,9.0,7.0,2.0,12.0,10.0,7.0,11.0,8.0,7.0,8.0,3.0,3.0,8.0,8.0,9.0,13.0,7.0,2.0,- -  -,,9.0
Ben Fox,"D (R), DM, M (C)",6.57,6.57,12.0,8.0,1.0,11.0,11.0,12.0,12.0,12.0,2.0,3.0,1.0,9.0,7.0,12.0,9.0,1.0,10.0,14.0,11.0,6.0,8.0,10.0,2.0,11.0,10.0,2.0,10.0,10.0,11.0,8.0,3.0,9.0,12.0,12.0,9.0,7.0,11.0,10.0,1.0,2.0,10.0,10.0,10.0,9.0,10.0,1.0,- -  -,,9.0
Kian Flanagan,M/AM (C),6.65,6.65,9.0,9.0,1.0,12.0,8.0,8.0,6.0,10.0,2.0,4.0,3.0,7.0,12.0,10.0,11.0,2.0,10.0,12.0,6.0,5.0,10.0,9.0,3.0,9.0,9.0,2.0,10.0,13.0,9.0,11.0,2.0,10.0,9.0,8.0,10.0,9.0,7.0,9.0,2.0,3.0,8.0,10.0,9.0,11.0,11.0,3.0,- -  -,,12.0
Dylan Boyle,"DM, M (C)",6.55,6.55,12.0,12.0,2.0,10.0,12.0,14.0,12.0,11.0,3.0,1.0,1.0,10.0,6.0,9.0,11.0,1.0,5.0,12.0,9.0,5.0,10.0,7.0,3.0,10.0,6.0,1.0,6.0,5.0,9.0,7.0,4.0,8.0,9.0,9.0,3.0,7.0,7.0,9.0,1.0,2.0,8.0,10.0,8.0,10.0,5.0,1.0,- -  -,,14.0
AJ Greaves,"DM, M (C)",6.75,6.75,12.0,8.0,3.0,9.0,10.0,11.0,11.0,13.0,1.0,2.0,1.0,12.0,9.0,9.0,12.0,3.0,10.0,12.0,11.0,8.0,6.0,12.0,2.0,11.0,9.0,2.0,9.0,10.0,8.0,8.0,2.0,10.0,10.0,9.0,10.0,8.0,8.0,9.0,4.0,1.0,12.0,9.0,9.0,10.0,15.0,3.0,- -  -,,11.0
Mark Shelton,"DM, M (C)",6.50,6.50,11.0,10.0,3.0,12.0,12.0,10.0,11.0,12.0,3.0,2.0,3.0,9.0,6.0,12.0,10.0,2.0,11.0,11.0,8.0,8.0,11.0,8.0,1.0,10.0,8.0,2.0,9.0,7.0,10.0,8.0,3.0,9.0,14.0,9.0,10.0,9.0,9.0,10.0,3.0,1.0,9.0,12.0,11.0,11.0,9.0,3.0,- -  -,Wnt,10.0
Regan Griffiths,M (C),6.51,6.51,15.0,9.0,2.0,12.0,12.0,9.0,11.0,13.0,2.0,1.0,1.0,11.0,10.0,12.0,12.0,1.0,11.0,12.0,7.0,2.0,6.0,11.0,1.0,7.0,8.0,4.0,8.0,5.0,12.0,10.0,2.0,10.0,17.0,9.0,5.0,7.0,10.0,11.0,2.0,1.0,8.0,11.0,11.0,9.0,5.0,1.0,- -  -,,11.0
Luke Young,"DM, M/AM (C)",7.30,7.30,12.0,14.0,1.0,11.0,14.0,8.0,8.0,13.0,1.0,1.0,3.0,7.0,10.0,13.0,7.0,3.0,10.0,11.0,7.0,5.0,11.0,13.0,2.0,8.0,8.0,2.0,14.0,11.0,11.0,9.0,2.0,7.0,14.0,9.0,8.0,10.0,8.0,11.0,2.0,2.0,10.0,9.0,10.0,8.0,8.0,1.0,- -  -,Wnt,6.0
Frankie Maguire,"DM, M (C)",6.73,6.73,12.0,10.0,3.0,10.0,9.0,12.0,9.0,7.0,1.0,3.0,2.0,11.0,9.0,12.0,10.0,2.0,10.0,12.0,10.0,1.0,8.0,12.0,1.0,6.0,7.0,3.0,10.0,5.0,9.0,8.0,1.0,8.0,12.0,8.0,9.0,10.0,10.0,10.0,1.0,4.0,9.0,9.0,9.0,13.0,13.0,3.0,- -  -,,14.0
Wesley Fonguck,"DM, M (C)",6.92,6.92,13.0,12.0,1.0,10.0,12.0,7.0,8.0,9.0,2.0,1.0,2.0,11.0,5.0,11.0,10.0,2.0,8.0,9.0,8.0,5.0,5.0,6.0,3.0,13.0,6.0,3.0,5.0,6.0,9.0,5.0,2.0,9.0,13.0,9.0,5.0,4.0,9.0,10.0,2.0,3.0,12.0,13.0,10.0,12.0,12.0,2.0,- -  -,Ask,11.0
Olly Dyson,"D (R), M (RC), AM (RLC)",6.72,6.72,13.0,8.0,2.0,8.0,11.0,9.0,8.0,12.0,2.0,3.0,1.0,9.0,7.0,10.0,11.0,3.0,7.0,9.0,8.0,7.0,4.0,4.0,2.0,5.0,8.0,1.0,6.0,7.0,6.0,8.0,1.0,8.0,13.0,11.0,10.0,7.0,9.0,7.0,2.0,3.0,12.0,11.0,10.0,10.0,10.0,3.0,- -  -,Wnt,11.0
Josh Lundstram,"D (R), DM, M (RC)",6.60,6.60,13.0,7.0,2.0,11.0,13.0,10.0,9.0,11.0,2.0,2.0,4.0,10.0,10.0,10.0,10.0,1.0,9.0,14.0,8.0,3.0,2.0,6.0,1.0,8.0,8.0,2.0,4.0,6.0,11.0,9.0,1.0,9.0,6.0,10.0,5.0,5.0,11.0,11.0,2.0,3.0,10.0,12.0,12.0,10.0,9.0,3.0,- -  -,,11.0
Charlee Adams,"DM, M (C)",6.75,6.75,11.0,10.0,3.0,10.0,11.0,11.0,12.0,10.0,2.0,3.0,3.0,10.0,7.0,10.0,9.0,1.0,9.0,12.0,9.0,8.0,9.0,7.0,3.0,9.0,10.0,3.0,8.0,11.0,10.0,8.0,3.0,10.0,12.0,9.0,6.0,6.0,9.0,9.0,4.0,1.0,9.0,9.0,10.0,11.0,13.0,1.0,- -  -,,9.0
Alex Petrovics,"D/WB (L), DM, M (LC)",6.43,6.43,9.0,11.0,3.0,9.0,9.0,13.0,11.0,11.0,2.0,2.0,1.0,9.0,4.0,7.0,10.0,3.0,4.0,13.0,8.0,3.0,10.0,11.0,3.0,7.0,8.0,1.0,7.0,5.0,8.0,4.0,3.0,8.0,15.0,8.0,11.0,7.0,7.0,8.0,3.0,2.0,10.0,7.0,8.0,9.0,6.0,1.0,- -  -,Loa,10.0
Josh Taylor,"M (C), AM (RC)",6.83,6.83,13.0,13.0,1.0,12.0,14.0,8.0,5.0,10.0,2.0,2.0,1.0,7.0,5.0,13.0,10.0,4.0,12.0,10.0,5.0,13.0,8.0,3.0,2.0,9.0,6.0,2.0,10.0,12.0,12.0,8.0,4.0,13.0,9.0,10.0,10.0,9.0,7.0,9.0,3.0,4.0,10.0,9.0,8.0,11.0,12.0,3.0,- -  -,,11.0
Matt Dibley-Dias,M/AM (C),6.30,6.30,12.0,9.0,2.0,9.0,12.0,5.0,5.0,12.0,2.0,3.0,3.0,8.0,4.0,13.0,10.0,1.0,10.0,8.0,6.0,3.0,12.0,9.0,3.0,8.0,4.0,2.0,6.0,13.0,13.0,8.0,1.0,8.0,12.0,12.0,7.0,6.0,4.0,8.0,2.0,3.0,5.0,14.0,11.0,11.0,10.0,1.0,- -  -,U18,11.0
Tom Sparrow,"D/WB (R), DM, M (C)",6.92,6.92,9.0,10.0,1.0,8.0,8.0,13.0,5.0,12.0,2.0,4.0,2.0,12.0,2.0,14.0,14.0,1.0,6.0,14.0,9.0,2.0,7.0,7.0,1.0,5.0,5.0,3.0,6.0,6.0,13.0,1.0,3.0,6.0,14.0,13.0,8.0,6.0,7.0,9.0,2.0,1.0,5.0,8.0,9.0,13.0,6.0,2.0,- -  -,,14.0
Noor Husin,"DM, M/AM (C)",6.79,6.79,10.0,9.0,1.0,10.0,14.0,11.0,10.0,13.0,1.0,2.0,3.0,8.0,10.0,10.0,10.0,4.0,10.0,11.0,9.0,6.0,11.0,4.0,2.0,10.0,7.0,3.0,8.0,12.0,10.0,9.0,2.0,10.0,14.0,9.0,8.0,7.0,7.0,7.0,1.0,2.0,10.0,10.0,10.0,12.0,11.0,3.0,- -  -,,10.0
Alfie Chang,"DM, M (C)",6.68,6.68,12.0,10.0,3.0,10.0,12.0,10.0,11.0,10.0,3.0,2.0,2.0,10.0,10.0,11.0,11.0,2.0,9.0,12.0,12.0,7.0,10.0,12.0,1.0,9.0,9.0,3.0,9.0,7.0,10.0,7.0,1.0,9.0,10.0,12.0,8.0,8.0,12.0,10.0,1.0,2.0,12.0,10.0,9.0,9.0,8.0,3.0,- -  -,,11.0
Oliver Finney,"DM, M/AM (C)",6.25,6.25,12.0,11.0,4.0,14.0,13.0,8.0,7.0,11.0,3.0,1.0,1.0,9.0,10.0,13.0,11.0,2.0,11.0,14.0,7.0,3.0,10.0,6.0,1.0,9.0,8.0,3.0,12.0,9.0,10.0,9.0,1.0,8.0,10.0,9.0,11.0,11.0,10.0,12.0,2.0,3.0,8.0,10.0,10.0,11.0,6.0,2.0,- -  -,Wnt,11.0
Liam Ravenhill,"DM, M (C)",6.61,6.61,11.0,9.0,3.0,8.0,14.0,10.0,8.0,15.0,1.0,1.0,1.0,8.0,4.0,12.0,8.0,3.0,10.0,14.0,7.0,5.0,7.0,10.0,4.0,7.0,7.0,2.0,8.0,6.0,11.0,8.0,3.0,8.0,10.0,12.0,7.0,7.0,9.0,10.0,3.0,3.0,7.0,15.0,10.0,9.0,12.0,1.0,- -  -,,11.0
Nathan Ferguson,M/AM (C),6.65,6.65,6.0,9.0,3.0,9.0,8.0,9.0,13.0,11.0,3.0,2.0,2.0,8.0,9.0,11.0,9.0,2.0,10.0,14.0,8.0,6.0,13.0,9.0,3.0,11.0,10.0,1.0,8.0,12.0,9.0,12.0,2.0,10.0,11.0,11.0,8.0,6.0,10.0,9.0,4.0,2.0,12.0,10.0,9.0,12.0,13.0,3.0,- -  -,Ask,10.0
Dylan Barkers,"DM, M (C)",6.61,6.61,11.0,9.0,3.0,10.0,11.0,14.0,11.0,12.0,2.0,1.0,4.0,11.0,7.0,11.0,11.0,3.0,7.0,12.0,11.0,8.0,8.0,8.0,1.0,17.0,12.0,2.0,8.0,6.0,9.0,8.0,1.0,8.0,9.0,8.0,9.0,7.0,7.0,7.0,2.0,3.0,10.0,12.0,6.0,8.0,8.0,1.0,- -  -,Wnt,11.0
James Ball,M/AM (C),6.70,6.70,13.0,10.0,3.0,9.0,12.0,9.0,12.0,13.0,3.0,2.0,2.0,9.0,10.0,11.0,11.0,2.0,10.0,13.0,8.0,4.0,11.0,11.0,3.0,13.0,10.0,2.0,13.0,9.0,9.0,10.0,3.0,9.0,16.0,10.0,10.0,9.0,10.0,10.0,3.0,2.0,10.0,11.0,9.0,11.0,10.0,4.0,- -  -,,10.0
Jack Emmett,M/AM (RLC),6.92,6.92,12.0,7.0,3.0,11.0,8.0,7.0,4.0,13.0,2.0,3.0,2.0,8.0,6.0,8.0,11.0,3.0,9.0,10.0,2.0,3.0,6.0,6.0,3.0,2.0,5.0,1.0,6.0,10.0,6.0,6.0,4.0,12.0,11.0,7.0,6.0,5.0,8.0,6.0,2.0,1.0,8.0,6.0,7.0,15.0,5.0,2.0,- -  -,Lst,13.0
Liam Agnew,"DM, M (C)",-,-,12.0,11.0,1.0,12.0,12.0,9.0,9.0,10.0,1.0,1.0,3.0,11.0,9.0,12.0,8.0,3.0,10.0,10.0,9.0,3.0,8.0,12.0,3.0,6.0,7.0,2.0,7.0,11.0,11.0,7.0,3.0,7.0,12.0,10.0,4.0,7.0,8.0,11.0,2.0,3.0,9.0,10.0,10.0,8.0,9.0,1.0,- -  -,,8.0
Jack Powell,"DM, M (C)",6.54,6.54,9.0,13.0,3.0,13.0,11.0,12.0,9.0,13.0,1.0,2.0,1.0,9.0,10.0,12.0,9.0,2.0,9.0,14.0,8.0,5.0,11.0,8.0,2.0,9.0,9.0,1.0,13.0,14.0,12.0,9.0,2.0,12.0,11.0,10.0,12.0,13.0,9.0,13.0,1.0,1.0,12.0,8.0,8.0,11.0,11.0,3.0,- -  -,Lst,9.0
Stephen Dooley,M (RC),6.69,6.69,13.0,12.0,1.0,12.0,11.0,8.0,10.0,14.0,1.0,2.0,1.0,8.0,6.0,12.0,12.0,1.0,10.0,10.0,6.0,3.0,8.0,3.0,1.0,8.0,8.0,1.0,7.0,13.0,10.0,7.0,1.0,10.0,15.0,8.0,10.0,8.0,9.0,11.0,2.0,4.0,8.0,11.0,9.0,11.0,6.0,1.0,- -  -,,12.0
Tom Whelan,"DM, M/AM (C)",6.57,6.57,14.0,10.0,1.0,9.0,12.0,10.0,11.0,14.0,3.0,2.0,4.0,11.0,7.0,11.0,11.0,1.0,8.0,14.0,8.0,2.0,8.0,10.0,3.0,8.0,7.0,2.0,7.0,7.0,8.0,10.0,3.0,9.0,14.0,10.0,8.0,5.0,10.0,11.0,1.0,3.0,10.0,13.0,10.0,12.0,11.0,3.0,- -  -,Lst,12.0
Matt Robinson,"DM, M (C)",6.89,6.89,13.0,11.0,3.0,12.0,13.0,9.0,12.0,14.0,3.0,3.0,3.0,10.0,7.0,10.0,10.0,3.0,9.0,13.0,8.0,5.0,9.0,12.0,2.0,11.0,9.0,3.0,8.0,8.0,11.0,10.0,3.0,9.0,10.0,12.0,8.0,7.0,10.0,10.0,2.0,1.0,11.0,11.0,11.0,10.0,9.0,1.0,- -  -,Wnt,10.0
Charlie Cooper,"DM, M (C)",6.60,6.60,13.0,10.0,1.0,12.0,11.0,8.0,9.0,8.0,3.0,2.0,2.0,9.0,8.0,13.0,8.0,2.0,9.0,10.0,9.0,9.0,5.0,7.0,3.0,10.0,9.0,3.0,14.0,13.0,11.0,6.0,1.0,10.0,14.0,9.0,8.0,12.0,7.0,8.0,2.0,3.0,9.0,8.0,9.0,10.0,12.0,2.0,- -  -,Frt,9.0
Alex Perry,"DM, M (C)",6.72,6.72,12.0,10.0,1.0,7.0,9.0,8.0,12.0,12.0,3.0,1.0,1.0,11.0,4.0,10.0,11.0,3.0,11.0,12.0,9.0,9.0,10.0,9.0,2.0,8.0,7.0,2.0,9.0,6.0,9.0,6.0,1.0,6.0,5.0,9.0,7.0,3.0,10.0,8.0,1.0,2.0,8.0,9.0,11.0,10.0,10.0,3.0,- -  -,,10.0
Aneurin Livermore,"DM, M/AM (C)",6.53,6.53,12.0,10.0,1.0,9.0,10.0,7.0,11.0,14.0,3.0,2.0,3.0,9.0,3.0,10.0,13.0,1.0,9.0,14.0,4.0,3.0,5.0,7.0,1.0,7.0,5.0,1.0,5.0,12.0,9.0,4.0,4.0,9.0,8.0,10.0,7.0,4.0,7.0,10.0,4.0,3.0,12.0,12.0,7.0,12.0,10.0,2.0,- -  -,,11.0
Darren Oldaker,"DM, M (C)",6.38,6.38,10.0,13.0,2.0,12.0,10.0,10.0,9.0,11.0,1.0,2.0,3.0,8.0,12.0,13.0,11.0,1.0,11.0,10.0,7.0,5.0,11.0,6.0,3.0,8.0,7.0,3.0,14.0,13.0,12.0,7.0,3.0,10.0,11.0,9.0,10.0,9.0,8.0,9.0,2.0,3.0,9.0,13.0,8.0,10.0,5.0,4.0,- -  -,Ask,9.0
Temple Ojinnaka,"DM, M (C)",-,-,12.0,9.0,3.0,10.0,8.0,9.0,6.0,9.0,3.0,3.0,3.0,11.0,4.0,12.0,12.0,3.0,7.0,15.0,6.0,1.0,8.0,3.0,1.0,4.0,6.0,1.0,2.0,6.0,11.0,6.0,3.0,4.0,17.0,15.0,1.0,4.0,4.0,6.0,3.0,2.0,7.0,9.0,8.0,11.0,13.0,2.0,- -  -,,8.0
Akil Wright,"D (C), DM, M (C)",6.60,6.60,14.0,8.0,3.0,9.0,11.0,12.0,13.0,13.0,1.0,3.0,1.0,11.0,4.0,10.0,12.0,1.0,10.0,12.0,9.0,4.0,8.0,8.0,3.0,12.0,10.0,1.0,4.0,8.0,8.0,5.0,1.0,8.0,13.0,10.0,5.0,3.0,10.0,10.0,1.0,3.0,14.0,10.0,10.0,10.0,13.0,1.0,- -  -,Lst,11.0
Tom Pugh,"D (R), DM, M (C)",6.69,6.69,14.0,9.0,2.0,9.0,15.0,13.0,12.0,12.0,3.0,3.0,2.0,11.0,6.0,12.0,9.0,2.0,10.0,13.0,12.0,8.0,9.0,7.0,2.0,7.0,10.0,2.0,7.0,8.0,11.0,7.0,3.0,10.0,14.0,8.0,9.0,8.0,10.0,8.0,1.0,1.0,13.0,9.0,9.0,9.0,12.0,3.0,- -  -,,9.0
