Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Remeao Hutton,"D/WB (RL), M (R)",6.55,6.55,12,7,3,10,12,10,10,11,3,3,3,10,5,8,12,2,8,13,9,12,8,10,4,9,8,2,4,8,10,7,2,10,11,9,10,8,9,9,1,4,12,11,10,11,8,3,- -  -,,13
Georgie Gent,D/WB/M/AM (L),6.54,6.54,14,9,2,9,9,12,11,12,2,3,1,11,7,9,11,4,11,14,5,5,10,6,1,8,9,3,13,12,10,10,3,10,7,9,10,11,7,6,4,2,9,9,6,11,10,3,- -  -,,11
Daniel Martin,D/WB/M (L),6.51,6.51,11,6,1,8,12,10,7,15,1,4,2,10,3,8,12,3,8,14,9,8,8,10,3,8,6,1,8,9,8,5,1,8,6,9,9,8,12,8,2,3,8,11,8,10,9,3,- -  -,,10
Oscar Rutherford,"D/WB (R), M (RC), AM (R)",6.50,6.50,6,7,3,4,7,8,6,10,1,3,3,6,2,13,12,3,8,9,3,4,7,8,2,8,3,2,4,9,9,7,3,9,11,8,11,7,6,6,2,2,8,8,8,12,12,3,- -  -,U18,12
Chris Hussey,D/WB (L),6.45,6.45,13,10,4,11,12,12,11,10,2,2,2,10,12,12,10,2,11,13,11,10,7,8,3,12,8,1,12,10,9,7,1,9,8,11,11,11,10,12,1,3,10,10,10,9,10,3,- -  -,,9
Chiori Johnson,"D (R), WB (RL), M (R)",6.43,6.43,14,9,1,9,9,8,8,8,3,3,2,9,4,8,12,1,7,11,9,8,7,8,1,10,7,1,5,6,9,4,2,9,12,8,8,3,10,8,3,3,5,7,10,13,9,1,- -  -,,12
Mworina Doro,D/WB (L),6.38,6.38,6,4,1,4,6,8,2,12,1,3,2,6,1,6,12,3,3,12,7,5,1,7,2,2,4,2,1,5,6,3,2,5,6,6,8,5,8,3,1,3,6,6,9,10,14,3,- -  -,U18,14
Brennan Dickenson,D/WB/M/AM (L),6.00,6.00,11,8,4,10,12,10,10,12,1,1,1,9,6,8,13,3,9,13,8,11,12,10,3,11,8,2,11,10,9,10,2,10,15,8,12,11,7,8,2,3,9,9,6,10,8,2,- -  -,,12
Paweł Żuk,D/WB/M/AM (R),5.90,5.90,9,6,1,10,8,9,7,11,1,1,3,9,5,10,8,3,9,5,8,5,7,1,1,9,7,1,7,12,9,10,3,9,10,14,12,8,8,9,1,3,5,8,6,9,10,3,- -  -,,11
Fenn Davies,D/WB (R),-,-,14,7,2,3,12,13,2,10,2,2,3,4,5,8,10,3,5,9,7,5,1,12,4,2,6,1,1,8,8,2,1,3,10,11,8,5,7,7,2,4,7,8,6,8,15,1,- -  -,Loa,12
Abdul Saad,D/WB (R),-,-,12,3,3,6,12,8,4,14,1,2,1,4,1,6,10,1,2,7,5,4,1,7,3,10,2,3,1,5,6,1,3,6,13,8,6,3,10,2,3,3,6,6,4,9,7,1,- -  -,Yth,12
David Agyemang,"D (RC), WB (R)",-,-,6,2,1,4,6,11,7,8,2,4,1,11,1,6,12,1,4,13,8,2,3,1,3,10,2,1,1,5,6,4,1,3,2,13,4,1,5,5,3,2,7,7,5,11,11,1,- -  -,Yth,13
Cole Tracey,D/WB (R),-,-,12,6,2,12,16,5,4,12,1,2,2,5,2,7,7,2,5,17,7,3,4,6,3,10,4,2,2,6,7,1,3,2,16,7,6,1,6,5,4,3,5,3,5,5,5,3,- -  -,Yth,9
Rogan Brownhill-Odunston,D/WB (R),-,-,8,7,3,11,12,8,5,9,1,2,3,8,3,5,7,1,3,12,6,3,4,7,2,6,3,3,1,8,8,3,1,5,5,12,8,3,7,8,3,1,9,8,10,8,14,3,- -  -,Yth,8
Scott Barrow,D/WB (L),-,-,12,7,4,9,12,12,9,10,2,3,1,8,9,10,9,2,9,10,11,8,14,11,2,8,8,1,10,7,9,8,2,8,13,10,11,7,11,10,3,2,9,7,9,8,7,3,- -  -,Trn,8
Dylan Adjei-Hersey,D/WB/M/AM (R),-,-,12,9,3,12,12,8,9,13,1,1,1,10,5,9,12,1,11,14,8,5,7,8,3,6,6,4,10,12,10,6,3,10,2,8,10,6,6,10,3,1,7,10,9,10,5,4,- -  -,Inj,12
Alfie Best,D/WB (R),-,-,11,6,1,7,13,14,6,9,1,2,2,8,6,8,11,1,5,6,8,6,5,11,2,12,5,2,1,5,7,1,3,6,3,7,7,4,6,3,1,2,3,7,6,11,7,2,- -  -,,13
Joe Rabbetts,D/WB/M (L),-,-,10,9,2,8,10,10,8,10,2,1,2,6,2,7,11,2,8,14,9,5,5,12,1,9,7,3,7,9,7,3,1,9,14,10,8,5,8,9,2,1,8,8,8,13,5,3,- -  -,,11
Macauley Southam-Hales,D/WB/M (R),-,-,12,9,3,11,12,9,7,12,1,4,1,9,6,9,14,3,11,13,8,6,6,6,2,8,8,3,7,12,10,7,1,12,14,8,12,10,8,9,3,2,8,10,9,13,8,3,- -  -,,15
Lion Bello,D/WB (L),-,-,10,5,3,9,7,7,5,10,3,1,3,6,2,8,12,2,2,11,8,3,4,6,2,4,6,2,2,5,10,4,1,5,10,10,9,3,9,5,2,1,6,7,9,14,13,4,- -  -,,11
Ben Mason,D/WB (R),-,-,10,6,2,10,12,9,6,9,1,4,3,8,5,7,13,2,9,11,8,5,8,12,3,8,8,3,2,12,8,8,3,9,9,7,9,7,8,9,2,3,7,8,10,8,12,2,- -  -,U18,12
Josh Hallard,D/WB (L),-,-,11,8,3,9,9,8,8,10,3,2,2,6,6,7,12,2,7,12,8,7,6,5,3,8,6,3,4,10,8,5,2,8,14,8,10,7,8,9,1,2,7,11,8,12,12,1,- -  -,U18,12
Matthew Emlyn,D/WB (R),-,-,5,9,2,10,3,7,5,10,1,1,1,3,2,9,9,3,7,9,5,6,2,6,3,9,3,2,6,10,5,3,1,12,15,9,10,5,4,4,1,3,17,11,9,9,7,2,- -  -,Yth,10
Iwan Heagney,WB (L),-,-,12,5,1,12,16,8,4,12,3,2,3,5,4,9,6,3,5,8,6,3,4,10,2,8,5,1,1,9,7,1,3,6,15,8,6,3,5,4,1,4,4,6,6,6,8,2,- -  -,Yth,6
Nihat Gülmez,D/WB (L),-,-,14,6,1,5,16,11,5,9,1,3,1,7,3,5,5,3,4,12,10,3,2,9,1,9,5,1,1,5,6,3,3,5,3,6,8,3,7,6,1,1,19,7,9,6,11,1,- -  -,Yth,6
Ashaiah Fearon,D/WB (R),-,-,12,5,1,7,14,12,5,8,2,2,3,7,3,5,10,1,4,9,7,6,3,12,2,5,6,4,3,8,8,3,1,7,10,7,8,5,8,5,1,3,7,7,7,9,12,3,- -  -,Loa,11
Max Kilsby,"D (LC), WB (L)",-,-,9,7,2,9,7,9,8,10,3,2,1,8,7,9,6,2,7,11,8,7,8,8,2,11,11,2,7,6,10,3,3,5,18,14,12,8,11,7,1,2,10,6,10,6,15,2,- -  -,U18,6
Finlay Bland,D/WB (L),-,-,6,4,3,7,6,7,2,6,4,2,1,4,1,7,12,3,5,11,3,2,2,6,2,7,5,3,1,5,8,1,1,6,16,13,5,4,11,5,4,3,6,7,9,10,7,1,- -  -,Yth,14
David Setters,"D/WB (R), M (L)",-,-,9,9,2,8,9,7,4,10,2,2,2,5,4,9,10,3,8,10,6,7,6,6,2,7,7,1,4,5,10,7,1,8,10,8,11,6,8,6,3,3,8,8,8,11,15,2,- -  -,U18,10
Freddie Price,D/WB/M/AM (L),-,-,9,8,1,11,12,5,2,6,2,1,3,6,2,14,12,1,12,16,6,6,7,11,2,2,5,1,6,10,10,8,2,11,14,6,9,6,5,5,1,2,6,14,6,11,5,2,- -  -,,12
Haiba Soueyah,D/WB/M/AM (L),-,-,8,7,2,12,6,8,6,4,1,1,4,8,4,10,12,2,7,15,6,4,5,10,3,2,5,1,4,11,8,7,1,7,9,7,9,6,8,6,3,1,6,7,5,10,14,2,- -  -,Loa,13
Ayo Lekuti,"D (LC), WB (L)",-,-,8,1,1,7,8,8,5,10,2,1,1,2,5,7,14,3,1,9,8,2,3,4,4,4,2,4,12,7,7,4,2,9,15,1,7,9,4,4,1,1,7,8,1,9,3,3,- -  -,Yth,15
Favour Okeke,D/WB (R),-,-,5,6,2,7,6,8,7,6,2,1,4,8,2,6,13,4,5,12,7,5,1,11,3,7,1,2,1,5,9,3,2,5,9,8,11,4,5,5,1,3,6,4,9,13,7,1,- -  -,U18,14
Kyle Hancock,D/WB (R),-,-,6,5,3,6,5,8,5,11,3,3,2,6,1,6,13,2,2,9,7,4,1,2,3,8,3,1,1,6,9,4,3,4,2,10,9,4,9,5,1,1,6,7,5,13,8,1,- -  -,Loa,13
Mallachi Graham,D/WB (L),-,-,5,4,2,7,6,6,5,5,3,2,2,6,1,6,14,3,2,8,7,4,3,5,3,6,5,3,2,5,10,3,2,5,4,10,8,3,7,4,1,1,6,6,6,14,8,2,- -  -,,14
Brad McGregor,"D/WB (L), DM, M (C)",-,-,13,8,1,8,14,12,2,10,3,4,3,11,4,8,7,1,7,17,8,5,4,10,3,4,7,1,2,6,13,7,1,5,6,12,6,6,7,6,3,1,4,7,7,7,15,4,- -  -,Loa,9
Jonny Haase,D/WB (L),-,-,13,4,3,8,14,8,3,12,1,1,2,3,1,8,11,3,4,11,7,2,4,2,3,11,5,1,2,6,5,4,2,6,4,10,8,5,5,4,3,2,7,7,6,12,7,1,- -  -,Loa,11
Tayshen Robinson,D/WB/M/AM (L),-,-,7,6,1,10,5,7,6,8,4,2,3,6,3,6,14,2,3,12,4,1,2,1,4,12,4,2,4,10,5,9,2,7,5,7,12,6,4,7,1,3,3,6,6,13,5,2,- -  -,,13
Ali Dalghous,D/WB/M/AM (L),-,-,13,6,3,7,13,11,4,11,2,2,2,2,1,3,9,4,2,15,5,4,4,3,1,10,1,3,4,13,4,6,2,6,5,4,6,4,9,5,3,3,5,6,5,8,11,2,- -  -,Yth,11
Josh Sutton,D/WB (L),-,-,5,5,2,3,5,7,3,11,3,1,2,4,4,6,10,2,2,13,3,2,3,10,3,8,4,1,1,5,8,1,2,4,6,12,8,2,5,3,2,3,6,5,7,12,5,1,- -  -,Loa,13
Jamie-Jay Burgess,D/WB (R),-,-,6,6,1,5,5,9,3,6,1,1,1,3,1,6,11,1,3,10,5,4,2,11,2,6,1,1,1,5,4,1,3,5,11,7,7,3,6,6,3,1,5,5,5,11,8,3,- -  -,U18,14
George Sims,D/WB (RL),-,-,7,6,2,7,6,9,6,9,3,1,3,5,2,5,11,1,2,15,8,3,1,3,2,6,6,2,1,5,7,1,2,1,1,5,9,3,5,6,1,3,8,7,6,11,11,3,- -  -,Loa,9
Darien Wauchope,D/WB (L),-,-,6,4,1,7,6,5,7,11,2,1,1,4,1,6,11,2,4,14,4,5,3,5,2,6,5,3,1,5,5,1,2,6,10,6,8,3,6,3,3,3,5,5,5,13,15,2,- -  -,Loa,13
Ben Whelan,WB (L),-,-,5,4,1,10,5,6,3,5,3,1,2,5,1,4,13,1,5,18,5,2,3,9,3,5,4,1,3,6,6,1,3,5,5,6,9,5,9,4,2,1,6,5,5,13,5,3,- -  -,Yth,12
Harry Bell,WB (L),-,-,6,6,2,9,6,6,4,9,3,1,2,5,1,7,14,1,2,12,6,4,1,9,2,7,2,2,1,5,4,1,3,6,10,8,8,5,5,2,3,1,2,6,5,12,13,1,- -  -,U18,14
Kellen Fisher,D/WB/M (R),-,-,6,3,3,2,5,8,3,5,1,4,3,3,1,5,13,3,5,8,3,1,1,1,2,8,1,3,3,5,7,1,2,4,3,5,5,4,4,2,2,1,4,5,3,14,10,3,- -  -,U18,14
Taye Weir,WB (L),-,-,7,6,3,7,7,6,5,9,3,1,1,5,2,9,13,3,4,13,5,3,1,1,2,6,6,1,3,5,7,4,3,6,8,6,11,6,6,5,1,2,5,7,5,11,11,1,- -  -,,14
James Moorby,D/WB (L),-,-,6,4,1,4,5,9,6,10,3,2,1,3,1,5,11,1,5,14,5,2,1,11,2,12,4,3,1,7,8,4,3,3,6,7,5,5,6,2,1,1,6,7,4,12,14,1,- -  -,Yth,11
Makhaya James,D/WB (L),-,-,10,5,3,6,12,11,4,7,2,4,3,11,1,5,13,2,1,12,5,3,1,9,2,7,4,1,1,6,1,1,3,1,10,11,6,1,4,5,3,2,7,5,1,13,10,1,- -  -,U21,16
Maxwell Mullins,D/WB/M/AM (RL),-,-,8,7,3,5,7,8,4,6,2,3,1,7,3,8,10,3,8,12,7,5,7,7,1,11,3,1,6,8,10,9,1,8,10,8,11,8,8,7,2,2,7,6,5,8,7,3,- -  -,,8
Ollie Downs,D/WB/M/AM (L),-,-,6,6,3,7,6,5,4,7,3,3,3,2,1,6,10,1,5,12,4,1,7,9,2,7,4,1,4,5,6,3,3,7,12,4,7,4,3,6,1,2,4,4,5,12,5,3,- -  -,U18,12
Neo Saunders,"D (LC), WB (L)",-,-,14,7,2,7,11,14,5,13,1,2,1,5,3,6,7,2,5,7,8,5,1,11,2,8,7,3,1,5,7,1,2,4,13,13,7,3,6,3,3,2,7,7,4,8,14,1,- -  -,Loa,7
Bradley Manning,D/WB (RL),-,-,7,5,3,7,7,9,6,10,3,3,3,8,1,7,11,3,6,9,4,6,3,4,1,9,7,2,1,5,5,4,2,6,8,9,8,4,6,7,1,1,8,7,6,12,15,2,- -  -,Loa,11
Jian Liu,D/WB (R),-,-,6,3,2,5,5,11,5,12,3,2,2,4,1,5,11,3,3,12,5,4,2,4,2,9,3,1,1,6,5,1,1,4,18,8,6,2,9,5,2,2,7,4,3,12,9,1,- -  -,Loa,13
Ethan O'Sullivan,D/WB/M/AM (R),-,-,6,4,4,5,6,6,3,5,1,3,3,3,1,9,10,1,4,8,2,1,2,6,1,4,3,3,4,8,7,6,4,3,3,5,8,5,3,6,1,3,1,3,2,10,14,1,- -  -,Yth,14
Ryan Price,"D (RC), WB (R)",-,-,6,2,3,4,4,9,4,11,2,1,2,2,1,4,11,2,3,14,3,2,3,3,3,7,3,3,1,5,2,1,1,1,12,10,5,1,3,3,2,2,6,2,4,12,13,4,- -  -,Yth,12
Charlie Richards,D/WB (R),-,-,7,7,3,7,7,9,5,5,3,3,4,6,1,8,9,1,3,12,3,5,5,2,2,7,6,3,1,5,7,6,1,6,10,5,10,5,9,3,3,1,7,7,6,9,5,1,- -  -,Yth,12
Will Maddison,WB (L),-,-,7,6,2,7,7,7,8,7,1,1,2,6,1,8,12,1,7,11,4,6,1,10,2,11,6,1,3,6,8,2,1,7,14,5,12,6,5,7,3,3,4,7,6,9,14,2,- -  -,U18,14
Aran Fitzpatrick,WB (L),-,-,7,4,3,9,6,5,6,6,3,3,1,5,1,11,13,2,5,12,5,4,1,8,1,10,6,1,1,6,7,3,3,6,17,8,9,5,4,4,2,1,7,6,6,14,10,1,- -  -,U18,15
Josh O'Brien,WB (L),-,-,5,4,1,7,5,7,5,7,3,3,1,4,1,3,13,3,4,10,3,2,4,10,1,6,1,3,1,5,8,2,3,4,6,7,8,3,5,4,1,3,5,5,5,13,8,2,- -  -,Yth,13
Ashton Taylor,WB (L),-,-,12,6,1,8,9,7,4,9,2,2,1,8,4,9,11,1,6,18,5,5,5,3,2,13,3,1,2,6,8,5,2,9,5,8,9,6,6,4,3,3,1,7,8,14,9,4,- -  -,,9
Harvey Thomas,"D (C), WB (L)",-,-,9,8,2,8,9,10,8,8,3,1,3,7,4,7,9,1,9,12,8,4,5,4,2,15,6,3,4,5,10,7,3,5,9,7,10,6,9,9,1,4,6,10,6,9,9,3,- -  -,,5
Bailey Morgan,D/WB/M (L),-,-,8,8,3,6,8,12,9,6,3,1,2,8,3,7,8,1,6,12,6,6,5,9,3,18,7,2,4,5,6,2,1,7,11,11,8,6,5,7,1,3,7,8,5,8,11,1,- -  -,,8
Bogle MacAuliffe,D/WB (L),-,-,11,5,2,7,16,9,3,6,2,1,1,7,4,6,7,2,6,7,7,4,4,8,2,5,5,2,2,7,7,4,2,6,12,7,9,5,7,5,2,1,7,5,5,9,18,1,- -  -,Yth,10
Gethin James,WB (L),-,-,9,5,2,11,14,10,6,13,1,1,1,6,4,7,7,2,5,8,8,3,2,14,2,13,3,1,2,6,5,3,3,9,12,8,10,5,5,8,3,4,2,8,7,7,8,3,- -  -,Yth,8
Ian Reyes,WB (L),-,-,7,5,3,13,12,11,4,11,1,1,2,7,5,6,10,3,5,6,8,5,5,4,2,3,4,2,2,7,8,2,2,5,9,7,7,4,6,7,2,2,8,6,8,11,11,3,- -  -,Yth,11
Che Haywood,WB (R),-,-,7,3,2,12,4,8,4,9,3,4,2,6,2,6,8,2,4,9,5,2,1,14,2,9,4,3,1,7,8,2,3,5,5,7,9,6,5,7,2,4,8,11,5,8,9,2,- -  -,Yth,10
Sermet Örenç,D/WB (R),-,-,10,6,2,8,15,11,10,8,4,2,2,9,2,6,6,1,6,5,8,5,5,11,3,9,6,3,4,7,7,3,2,6,10,12,8,3,12,6,1,2,12,6,9,8,10,3,- -  -,Yth,8
Kasey Keyzor,WB (L),-,-,6,4,2,7,9,6,5,11,2,3,4,6,3,6,8,3,4,11,6,4,4,2,2,9,5,2,2,10,7,3,1,5,11,10,6,4,6,6,2,4,3,5,6,10,7,2,- -  -,Yth,12
Mark Ward,WB (R),-,-,12,8,1,9,13,8,8,12,1,1,1,6,2,10,9,3,7,16,7,3,9,3,2,8,5,1,1,3,9,5,3,7,5,7,9,4,7,7,3,2,8,15,6,8,15,1,- -  -,Yth,9
Gwion Aldridge,WB (L),-,-,9,10,2,10,10,8,8,9,3,3,3,8,7,7,10,3,7,12,7,7,7,15,3,10,6,3,6,1,9,7,3,9,12,8,8,8,8,8,3,3,6,9,7,9,11,2,- -  -,Yth,11
Rilwan Olatunde,D/WB (L),-,-,13,4,3,8,10,3,5,9,3,2,1,5,5,7,10,1,4,6,6,3,4,1,1,6,5,3,1,9,3,3,1,5,11,9,5,4,5,5,1,2,15,6,4,9,16,3,- -  -,Yth,11
Nemanja Hofmann,WB (L),-,-,13,6,2,12,14,8,5,11,2,3,1,6,4,6,8,1,3,9,7,7,3,2,2,5,5,2,1,12,7,2,1,7,12,8,7,2,6,6,2,3,6,7,5,7,10,1,- -  -,Yth,8
Ian Rogers,WB (L),-,-,14,7,2,9,16,6,3,11,1,2,3,7,4,8,9,1,3,13,5,2,3,5,2,8,1,3,1,5,5,4,3,7,2,6,5,2,3,5,1,3,3,8,4,7,9,1,- -  -,Yth,11
Dean Wallbanks-Mitchell,WB (L),-,-,11,7,3,9,6,6,4,9,3,2,3,5,3,6,8,1,5,14,4,2,5,5,2,3,5,2,3,7,6,5,2,5,14,10,6,4,6,10,3,1,4,13,5,8,10,1,- -  -,Yth,11
Matthew Fenwick,D/WB (L),-,-,6,5,3,12,6,10,7,9,1,2,2,9,6,7,7,1,7,15,7,7,4,2,2,12,7,1,3,5,10,5,3,8,7,11,9,7,9,7,3,2,16,9,11,7,13,1,- -  -,Yth,9
Andrew Wade,WB (L),-,-,7,5,1,10,7,5,4,12,3,1,3,4,1,5,8,3,2,14,6,4,5,6,1,6,4,1,1,6,6,3,3,5,16,5,6,3,5,5,2,2,5,10,4,9,14,2,- -  -,Yth,9
Marco,WB (L),-,-,15,5,1,11,17,4,4,10,1,2,1,7,2,6,7,1,5,6,5,4,1,8,3,7,4,3,1,10,6,2,1,6,15,9,5,3,5,6,2,2,7,4,5,8,9,1,- -  -,Yth,10
Jacub Marzano,WB (L),-,-,9,7,2,7,10,11,5,13,2,1,4,4,7,7,6,2,6,13,6,5,6,2,2,9,5,1,2,4,6,2,2,8,3,9,10,5,7,5,2,2,6,6,6,10,7,3,- -  -,Yth,12
Will Johnston,WB (R),-,-,15,11,2,12,19,6,4,10,1,1,2,7,5,8,9,3,7,11,7,6,4,4,3,7,6,2,2,6,7,2,2,6,8,7,8,5,8,9,3,2,9,13,7,8,11,1,- -  -,Yth,10
Kemoy Crichlow,WB (R),-,-,11,5,2,11,12,9,6,14,3,3,3,5,3,5,8,3,4,12,5,2,4,12,2,8,4,2,1,5,7,4,3,7,17,7,5,3,7,6,3,1,7,11,5,9,5,1,- -  -,Yth,12
Danny Williams,WB (L),-,-,12,4,1,11,7,8,5,10,3,1,1,4,1,8,8,3,5,4,6,2,8,3,1,5,4,2,1,2,7,4,2,4,12,11,5,1,6,4,4,3,3,5,5,10,18,1,- -  -,Yth,10
Neil Burgess,WB (L),-,-,9,5,3,10,4,7,3,11,3,1,3,7,4,7,10,2,5,7,4,3,7,10,3,10,2,1,4,9,6,3,1,5,4,10,7,2,5,5,1,1,6,11,6,8,13,2,- -  -,Yth,11
Bruce Griffiths,WB (L),-,-,13,7,2,5,8,4,5,12,3,3,1,7,4,9,9,2,7,6,6,4,5,8,3,7,7,1,4,8,6,3,2,8,15,7,6,5,6,9,3,1,8,10,5,8,12,1,- -  -,Yth,12
Sam Weeks,WB (R),-,-,6,4,2,12,10,7,5,11,3,3,2,6,4,7,7,3,4,11,7,3,4,4,3,7,3,3,2,7,7,3,1,5,17,5,6,5,6,6,2,3,8,5,8,7,8,2,- -  -,Yth,8
Pete Hutchinson,WB (L),-,-,9,3,3,7,9,8,3,9,2,3,3,5,4,6,8,4,5,12,6,5,3,14,2,4,3,1,6,4,5,1,1,4,14,8,6,4,5,5,1,4,7,12,4,11,9,3,- -  -,Yth,13
Gareth Burnett,WB (R),-,-,8,4,3,11,9,5,4,13,2,2,2,6,4,7,5,1,6,12,5,3,5,1,3,8,4,3,2,7,6,6,2,3,7,7,7,3,4,3,2,2,6,8,4,7,8,1,- -  -,U18,7
Max Hemmings,"D (RC), WB (R), DM, M (C)",7.35,7.35,12,9,1,8,10,10,11,13,1,3,2,10,5,10,10,3,9,12,9,7,5,4,2,12,10,3,5,8,9,5,3,10,14,8,11,5,9,9,1,1,11,10,9,11,14,2,- -  -,,11
Ross Barrows,"D (RC), WB (R)",7.20,7.20,11,8,2,7,13,11,11,12,3,1,1,9,5,9,11,2,8,10,6,15,11,10,3,10,10,4,11,7,7,6,3,6,10,9,8,6,8,8,1,2,11,10,8,10,11,1,- -  -,Wnt,10
Jamie Sterry,D/WB (R),7.15,7.15,13,9,1,8,11,12,11,13,3,3,1,11,5,11,14,1,11,7,8,7,4,10,2,10,9,3,8,9,9,5,3,9,3,10,13,7,10,11,3,3,6,11,11,12,11,3,- -  -,Wnt,12
Kelvin Mellor,D/WB (R),7.15,7.15,14,8,2,10,14,12,9,10,2,1,2,11,5,12,10,2,9,11,8,13,8,6,3,11,11,3,4,11,10,8,2,10,9,9,10,4,11,11,3,1,8,9,11,10,9,2,- -  -,,10
Greg Leigh,D/WB/M (L),7.05,7.05,14,9,1,9,12,12,10,12,2,2,3,8,7,10,14,2,11,12,11,10,7,7,2,15,11,2,4,8,9,9,2,9,14,8,8,7,11,11,4,3,12,9,10,12,14,2,- -  -,Wnt,14
Jake Caprice,"D/WB (RL), M (R)",7.04,7.04,13,10,2,9,11,9,11,14,3,2,3,10,4,10,12,2,12,11,9,8,6,8,3,9,8,2,6,13,10,6,2,9,9,9,12,7,10,11,1,1,9,12,10,11,5,2,- -  -,Wnt,13
Patrick Brough,"D (LC), WB (L)",7.03,7.03,15,8,1,8,14,11,11,14,3,1,3,11,6,8,11,3,11,15,10,7,8,4,3,13,11,2,7,8,8,8,2,9,12,11,11,9,10,10,1,1,12,9,11,9,11,1,- -  -,,11
Kyle Knoyle,D/WB (R),7.02,7.02,12,11,1,11,11,9,12,14,1,3,3,12,5,11,13,1,12,13,10,5,7,16,3,8,10,3,6,6,10,7,2,12,11,12,11,7,13,11,2,3,12,11,12,11,8,3,- -  -,,11
Joey Phuthi,"D (RL), WB (R)",7.02,7.02,7,6,3,7,8,13,8,13,2,1,2,10,4,5,12,1,5,13,8,6,6,4,2,13,4,2,1,6,11,11,4,10,8,14,12,5,7,11,1,4,8,9,9,11,13,3,- -  -,,13
Thomas Sang,"D/WB (R), DM, M (C)",7.01,7.01,11,9,2,12,13,11,10,12,2,2,1,12,8,11,10,3,10,8,12,10,11,8,3,12,11,2,9,9,11,7,1,12,11,10,12,9,11,11,1,3,11,10,13,11,11,2,- -  -,,12
Ethan Bristow,D/WB (L),7.01,7.01,15,5,2,8,13,11,11,14,1,1,1,11,8,12,13,3,12,15,9,11,8,6,1,12,10,3,7,4,13,7,2,8,12,9,8,9,11,11,1,1,8,12,9,13,7,1,- -  -,,14
Kyle John,"D (RL), WB/M (R)",7.00,7.00,8,5,2,8,8,9,8,8,1,4,1,9,4,8,13,3,7,9,9,7,5,11,3,6,3,3,2,7,11,5,2,7,14,12,12,7,11,9,3,2,8,10,11,7,12,3,- -  -,Wnt,15
Junior Tchamadeu,D/WB/AM (R),7.00,7.00,12,9,4,10,11,9,10,12,3,3,4,10,5,9,14,1,9,12,10,9,8,5,4,13,8,2,3,6,10,7,3,11,13,9,10,5,11,11,3,3,9,9,10,11,6,2,- -  -,Wnt,14
Lincoln McFayden,D/WB (L),6.99,6.99,13,9,3,10,13,7,7,13,3,1,1,9,4,9,13,2,11,14,8,5,9,1,2,7,5,1,4,7,11,9,3,10,18,8,11,6,11,9,2,3,8,12,9,13,9,2,- -  -,Wnt,14
Jack Moore,D/WB (R),6.99,6.99,9,8,1,11,14,14,6,13,3,1,2,6,4,10,11,4,8,12,10,8,4,11,1,3,9,2,3,6,10,3,2,6,13,13,11,6,10,7,1,2,10,11,9,12,5,3,- -  -,,13
Calum Macdonald,"D (LC), WB (L)",6.97,6.97,13,10,3,10,11,13,10,11,2,1,3,11,6,10,13,3,11,11,13,6,8,7,2,10,11,3,8,7,10,8,3,11,4,10,11,12,12,12,4,1,14,11,11,11,12,3,- -  -,,12
Liam Bennett,D/WB (R),6.96,6.96,18,9,2,11,15,11,12,14,1,1,3,12,4,10,13,1,11,12,10,8,8,11,1,8,9,3,9,8,10,5,1,11,16,12,10,7,12,9,1,2,17,11,12,11,14,1,- -  -,Wnt,13
Louis Hall,D/WB/M/AM (L),6.95,6.95,12,6,3,10,10,9,8,11,2,1,3,9,8,9,12,3,10,15,9,10,6,8,3,11,9,1,4,5,7,7,1,8,10,9,10,7,8,7,1,1,8,11,10,9,15,2,- -  -,,12
Tendayi Darikwa,D/WB (RL),6.94,6.94,15,8,3,9,13,12,11,13,2,3,2,10,11,9,13,2,10,10,9,7,8,12,2,12,12,2,6,10,10,8,2,9,14,10,10,5,9,8,3,1,14,12,10,11,13,1,- -  -,,14
Ryan Clampin,D/WB (L),6.94,6.94,14,10,1,10,11,11,11,11,2,3,2,11,8,10,13,3,11,14,12,6,10,5,3,12,11,1,8,11,11,6,1,11,12,11,11,8,11,10,1,2,10,10,12,12,14,4,- -  -,,13
Cheye Alexander,D/WB (RL),6.94,6.94,13,10,3,10,12,11,8,11,3,2,1,11,6,10,12,2,8,13,9,7,9,5,1,7,7,1,6,10,9,7,3,10,9,8,12,9,9,10,1,1,8,11,8,12,9,1,- -  -,,12
Liam Gibson,"D (LC), WB (L), DM, M (C)",6.93,6.93,11,11,2,10,11,13,13,12,3,2,2,15,4,10,11,2,10,11,11,9,7,7,1,13,9,1,5,12,8,7,1,9,9,11,8,8,13,9,4,3,13,10,10,11,12,2,- -  -,Wnt,11
Reece Hannam,D/WB (L),6.93,6.93,12,7,1,10,11,10,9,14,2,2,3,10,6,10,13,2,11,14,9,10,8,6,3,13,8,1,3,3,9,2,2,9,8,9,10,5,10,8,2,4,9,11,8,10,11,3,- -  -,,14
