Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Joey Jones,"D (C), DM, M (C)",6.64,6.64,15.0,7.0,1.0,7.0,10.0,11.0,13.0,11.0,1.0,3.0,2.0,9.0,8.0,9.0,10.0,2.0,8.0,13.0,11.0,4.0,9.0,9.0,1.0,14.0,11.0,1.0,4.0,5.0,7.0,5.0,1.0,8.0,12.0,7.0,5.0,6.0,4.0,7.0,1.0,3.0,10.0,10.0,7.0,10.0,8.0,3.0,- -  -,Trn,11.0
Ollie Tomlinson,D (RC),6.63,6.63,7.0,9.0,2.0,6.0,6.0,10.0,7.0,10.0,4.0,2.0,3.0,8.0,1.0,9.0,9.0,2.0,6.0,12.0,8.0,1.0,3.0,6.0,2.0,12.0,11.0,1.0,2.0,5.0,5.0,2.0,2.0,5.0,17.0,14.0,9.0,6.0,6.0,10.0,3.0,1.0,10.0,10.0,5.0,7.0,13.0,3.0,- -  -,Loa,8.0
Tyler Cordner,D (LC),6.63,6.63,12.0,9.0,3.0,8.0,10.0,11.0,13.0,12.0,3.0,2.0,2.0,9.0,4.0,8.0,9.0,3.0,6.0,12.0,10.0,4.0,3.0,14.0,1.0,12.0,12.0,1.0,4.0,3.0,9.0,3.0,3.0,2.0,12.0,10.0,2.0,3.0,9.0,10.0,3.0,1.0,11.0,10.0,8.0,7.0,8.0,3.0,- -  -,,9.0
Luke Prosser,D (C),6.63,6.63,10.0,5.0,3.0,6.0,14.0,12.0,12.0,7.0,3.0,1.0,3.0,11.0,5.0,8.0,6.0,4.0,5.0,6.0,11.0,11.0,4.0,13.0,1.0,11.0,14.0,4.0,5.0,5.0,7.0,4.0,1.0,7.0,16.0,12.0,6.0,5.0,11.0,8.0,1.0,1.0,15.0,7.0,12.0,6.0,13.0,1.0,- -  -,,5.0
Aden Baldwin,D (C),6.63,6.63,12.0,10.0,3.0,9.0,12.0,12.0,11.0,10.0,2.0,1.0,3.0,10.0,5.0,12.0,10.0,2.0,7.0,14.0,10.0,10.0,6.0,7.0,1.0,13.0,11.0,1.0,6.0,6.0,8.0,8.0,1.0,6.0,6.0,10.0,6.0,3.0,11.0,10.0,1.0,1.0,10.0,11.0,10.0,10.0,12.0,2.0,- -  -,,11.0
Ro-Shaun Williams,D (C),6.62,6.62,11.0,4.0,4.0,12.0,13.0,12.0,11.0,13.0,1.0,1.0,2.0,11.0,5.0,12.0,12.0,3.0,9.0,11.0,11.0,7.0,2.0,8.0,1.0,13.0,11.0,2.0,2.0,8.0,11.0,3.0,2.0,8.0,13.0,11.0,4.0,2.0,9.0,9.0,3.0,1.0,10.0,11.0,12.0,11.0,9.0,3.0,- -  -,Opt,11.0
Kyle Bailey,D (RC),6.62,6.62,10.0,8.0,3.0,9.0,8.0,10.0,12.0,12.0,3.0,1.0,1.0,9.0,2.0,11.0,12.0,3.0,5.0,14.0,9.0,10.0,3.0,5.0,1.0,13.0,12.0,2.0,2.0,7.0,8.0,5.0,4.0,5.0,11.0,8.0,5.0,3.0,9.0,9.0,1.0,3.0,8.0,10.0,8.0,10.0,5.0,2.0,- -  -,,12.0
Owen Bevan,D (C),6.62,6.62,11.0,1.0,2.0,6.0,6.0,7.0,9.0,13.0,2.0,2.0,3.0,11.0,1.0,7.0,13.0,1.0,6.0,8.0,13.0,3.0,1.0,7.0,1.0,12.0,11.0,2.0,3.0,5.0,6.0,4.0,3.0,6.0,12.0,12.0,3.0,6.0,6.0,9.0,4.0,3.0,9.0,8.0,7.0,12.0,9.0,1.0,- -  -,Int,13.0
Harry Hagan,D (C),6.61,6.61,7.0,2.0,1.0,4.0,6.0,12.0,11.0,9.0,3.0,1.0,3.0,12.0,1.0,6.0,10.0,4.0,3.0,17.0,12.0,2.0,3.0,9.0,3.0,12.0,11.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,14.0,13.0,3.0,2.0,8.0,9.0,1.0,1.0,8.0,7.0,6.0,12.0,10.0,1.0,- -  -,,11.0
Jude Russell,D (RC),6.60,6.60,12.0,10.0,4.0,10.0,11.0,11.0,12.0,11.0,3.0,3.0,4.0,11.0,4.0,10.0,10.0,1.0,6.0,12.0,11.0,7.0,4.0,10.0,3.0,13.0,11.0,3.0,5.0,6.0,9.0,7.0,4.0,8.0,13.0,9.0,8.0,4.0,9.0,9.0,1.0,1.0,12.0,11.0,11.0,10.0,11.0,2.0,- -  -,,10.0
Nathan Cameron,D (C),6.60,6.60,13.0,7.0,2.0,9.0,12.0,11.0,12.0,8.0,2.0,3.0,3.0,11.0,6.0,9.0,8.0,1.0,6.0,5.0,12.0,5.0,6.0,10.0,2.0,12.0,11.0,2.0,7.0,7.0,10.0,6.0,3.0,6.0,14.0,11.0,4.0,6.0,10.0,11.0,2.0,1.0,14.0,11.0,12.0,7.0,12.0,3.0,- -  -,Ask,7.0
Cian Harries,"D (C), DM",6.60,6.60,10.0,13.0,1.0,12.0,13.0,12.0,13.0,13.0,1.0,3.0,3.0,11.0,4.0,12.0,9.0,1.0,8.0,11.0,11.0,8.0,8.0,14.0,2.0,12.0,11.0,3.0,11.0,9.0,11.0,7.0,1.0,10.0,13.0,10.0,11.0,7.0,10.0,10.0,2.0,4.0,12.0,8.0,11.0,6.0,11.0,3.0,- -  -,Opt,9.0
Zak Bradshaw,D (C),6.60,6.60,6.0,5.0,3.0,1.0,6.0,9.0,7.0,8.0,2.0,2.0,3.0,8.0,1.0,6.0,12.0,2.0,5.0,12.0,13.0,1.0,2.0,12.0,3.0,13.0,12.0,1.0,1.0,6.0,2.0,5.0,2.0,1.0,14.0,13.0,2.0,1.0,9.0,7.0,2.0,2.0,8.0,7.0,7.0,12.0,11.0,2.0,- -  -,,13.0
Michael Bostwick,"D (C), DM, M (C)",6.59,6.59,13.0,11.0,2.0,9.0,12.0,12.0,13.0,7.0,3.0,2.0,2.0,11.0,12.0,9.0,6.0,1.0,9.0,9.0,11.0,11.0,10.0,13.0,3.0,13.0,12.0,2.0,10.0,9.0,11.0,8.0,3.0,9.0,15.0,11.0,8.0,10.0,11.0,10.0,2.0,3.0,14.0,9.0,11.0,7.0,12.0,1.0,- -  -,Opt,5.0
George Pratt,"D (C), DM",6.59,6.59,10.0,7.0,4.0,4.0,8.0,15.0,11.0,7.0,3.0,2.0,1.0,12.0,3.0,8.0,12.0,1.0,9.0,14.0,10.0,3.0,7.0,11.0,2.0,15.0,11.0,1.0,8.0,6.0,6.0,4.0,3.0,5.0,17.0,6.0,6.0,5.0,10.0,11.0,2.0,3.0,10.0,10.0,12.0,9.0,15.0,1.0,- -  -,,11.0
Connell Rawlinson,D (C),6.59,6.59,11.0,8.0,1.0,9.0,12.0,13.0,14.0,10.0,1.0,2.0,1.0,10.0,2.0,7.0,10.0,2.0,9.0,10.0,12.0,2.0,5.0,11.0,3.0,13.0,11.0,1.0,5.0,2.0,7.0,6.0,1.0,7.0,16.0,8.0,8.0,7.0,9.0,9.0,4.0,2.0,14.0,12.0,9.0,9.0,11.0,1.0,- -  -,Wnt,9.0
Kodi Lyons-Foster,D (RLC),6.59,6.59,12.0,8.0,3.0,8.0,7.0,10.0,11.0,13.0,1.0,1.0,2.0,9.0,7.0,8.0,12.0,1.0,8.0,8.0,11.0,7.0,7.0,12.0,1.0,12.0,11.0,2.0,2.0,4.0,8.0,2.0,1.0,6.0,12.0,8.0,4.0,3.0,6.0,9.0,3.0,1.0,10.0,12.0,11.0,9.0,9.0,1.0,- -  -,,11.0
Carl Piergianni,D (C),6.59,6.59,13.0,7.0,1.0,9.0,11.0,11.0,16.0,12.0,4.0,2.0,1.0,10.0,3.0,9.0,10.0,2.0,6.0,10.0,10.0,7.0,6.0,14.0,2.0,16.0,16.0,3.0,8.0,4.0,9.0,6.0,2.0,6.0,11.0,8.0,4.0,2.0,7.0,6.0,4.0,4.0,13.0,9.0,9.0,10.0,17.0,2.0,- -  -,,8.0
Ollie Younger,D (C),6.59,6.59,12.0,5.0,2.0,11.0,12.0,11.0,13.0,12.0,3.0,1.0,3.0,12.0,7.0,8.0,10.0,4.0,5.0,9.0,10.0,5.0,2.0,8.0,4.0,12.0,12.0,4.0,1.0,4.0,7.0,6.0,3.0,6.0,20.0,9.0,5.0,3.0,9.0,13.0,1.0,3.0,12.0,10.0,12.0,6.0,11.0,1.0,- -  -,,11.0
Manny Adebowale,D (C),6.58,6.58,12.0,6.0,1.0,5.0,9.0,8.0,16.0,10.0,3.0,3.0,4.0,9.0,8.0,5.0,10.0,1.0,5.0,13.0,9.0,14.0,3.0,7.0,3.0,17.0,14.0,1.0,3.0,1.0,7.0,5.0,3.0,4.0,10.0,9.0,4.0,2.0,7.0,7.0,2.0,1.0,12.0,8.0,4.0,5.0,7.0,3.0,- -  -,Inj,9.0
Will Smith,D (C),6.58,6.58,14.0,11.0,1.0,10.0,10.0,12.0,11.0,12.0,2.0,3.0,3.0,10.0,6.0,11.0,11.0,2.0,8.0,15.0,11.0,7.0,5.0,11.0,2.0,11.0,10.0,2.0,5.0,8.0,10.0,6.0,4.0,8.0,16.0,10.0,6.0,5.0,11.0,10.0,2.0,2.0,12.0,10.0,12.0,10.0,7.0,3.0,- -  -,Wnt,11.0
Paddy Watts,D (C),6.58,6.58,11.0,9.0,3.0,6.0,9.0,10.0,13.0,11.0,3.0,1.0,1.0,9.0,6.0,9.0,10.0,1.0,4.0,10.0,10.0,6.0,2.0,10.0,2.0,12.0,11.0,1.0,5.0,5.0,8.0,2.0,3.0,4.0,16.0,9.0,2.0,5.0,9.0,10.0,2.0,2.0,11.0,9.0,11.0,8.0,10.0,2.0,- -  -,U18,10.0
Jim McNulty,D (LC),6.57,6.57,14.0,10.0,1.0,10.0,13.0,12.0,12.0,12.0,3.0,1.0,1.0,12.0,4.0,10.0,4.0,1.0,8.0,13.0,12.0,8.0,4.0,14.0,3.0,12.0,12.0,1.0,5.0,7.0,10.0,6.0,2.0,6.0,15.0,8.0,7.0,7.0,8.0,10.0,1.0,2.0,12.0,10.0,10.0,8.0,11.0,1.0,- -  -,Wnt,5.0
Jacob Mensah,D (RC),6.55,6.55,15.0,3.0,3.0,7.0,9.0,12.0,13.0,9.0,2.0,2.0,3.0,9.0,2.0,9.0,13.0,2.0,3.0,12.0,10.0,4.0,1.0,6.0,1.0,13.0,12.0,3.0,2.0,3.0,8.0,2.0,1.0,4.0,14.0,7.0,5.0,1.0,10.0,7.0,3.0,3.0,14.0,9.0,9.0,10.0,13.0,2.0,- -  -,Loa,13.0
Ryan Delaney,D (C),6.54,6.54,13.0,6.0,3.0,9.0,12.0,12.0,14.0,13.0,3.0,3.0,2.0,10.0,5.0,8.0,9.0,2.0,6.0,12.0,11.0,8.0,5.0,9.0,2.0,16.0,12.0,3.0,4.0,5.0,7.0,5.0,2.0,5.0,13.0,9.0,5.0,5.0,11.0,10.0,2.0,2.0,14.0,12.0,12.0,10.0,11.0,4.0,- -  -,Wnt,10.0
Harrison Holgate,D (RC),6.54,6.54,12.0,7.0,3.0,8.0,8.0,11.0,12.0,13.0,2.0,2.0,2.0,9.0,4.0,9.0,12.0,1.0,9.0,12.0,9.0,10.0,4.0,10.0,3.0,13.0,10.0,3.0,6.0,4.0,8.0,6.0,2.0,11.0,14.0,9.0,6.0,5.0,8.0,12.0,3.0,2.0,10.0,11.0,9.0,9.0,6.0,1.0,- -  -,,12.0
David Longe-King,D (RC),6.53,6.53,13.0,5.0,1.0,4.0,13.0,10.0,16.0,10.0,3.0,1.0,3.0,10.0,4.0,5.0,13.0,4.0,8.0,12.0,8.0,4.0,3.0,6.0,2.0,16.0,9.0,3.0,3.0,7.0,8.0,5.0,2.0,6.0,3.0,7.0,5.0,2.0,9.0,6.0,3.0,3.0,11.0,9.0,7.0,10.0,8.0,3.0,- -  -,Lst,12.0
Scott Butler,D (C),6.52,6.52,12.0,9.0,1.0,8.0,10.0,12.0,13.0,11.0,1.0,4.0,3.0,11.0,8.0,8.0,12.0,4.0,6.0,12.0,10.0,7.0,6.0,12.0,3.0,13.0,13.0,3.0,6.0,6.0,8.0,6.0,3.0,6.0,14.0,9.0,7.0,5.0,11.0,8.0,1.0,4.0,14.0,9.0,11.0,9.0,13.0,2.0,- -  -,,10.0
Josh O'Brien,"D (C), DM",6.51,6.51,13.0,9.0,3.0,10.0,13.0,10.0,13.0,12.0,1.0,1.0,1.0,10.0,6.0,10.0,11.0,1.0,8.0,13.0,11.0,7.0,5.0,9.0,4.0,13.0,11.0,3.0,4.0,7.0,10.0,5.0,2.0,7.0,13.0,8.0,6.0,4.0,11.0,12.0,1.0,2.0,11.0,11.0,10.0,11.0,12.0,4.0,- -  -,,11.0
Fraser Kerr,D (C),6.50,6.50,12.0,7.0,2.0,8.0,12.0,12.0,14.0,11.0,2.0,3.0,2.0,11.0,5.0,9.0,8.0,2.0,8.0,9.0,12.0,8.0,5.0,10.0,2.0,12.0,13.0,3.0,6.0,3.0,9.0,6.0,3.0,7.0,11.0,10.0,5.0,2.0,7.0,9.0,3.0,1.0,9.0,8.0,9.0,6.0,11.0,1.0,- -  -,Wnt,7.0
Connor Stevens,D (C),6.50,6.50,10.0,8.0,2.0,5.0,8.0,9.0,14.0,11.0,3.0,3.0,2.0,13.0,4.0,6.0,11.0,3.0,8.0,12.0,8.0,4.0,4.0,7.0,2.0,16.0,13.0,3.0,4.0,6.0,7.0,5.0,1.0,6.0,9.0,6.0,3.0,2.0,11.0,9.0,3.0,4.0,10.0,12.0,8.0,8.0,5.0,1.0,- -  -,Lst,11.0
Luke Jenkins,D (C),6.50,6.50,11.0,8.0,1.0,9.0,11.0,9.0,12.0,12.0,3.0,2.0,3.0,9.0,4.0,9.0,10.0,3.0,7.0,11.0,8.0,8.0,5.0,6.0,3.0,11.0,7.0,2.0,1.0,5.0,8.0,6.0,4.0,8.0,6.0,11.0,6.0,6.0,10.0,10.0,1.0,1.0,5.0,8.0,10.0,9.0,13.0,1.0,- -  -,,11.0
Alan Massey,D (C),6.50,6.50,14.0,5.0,4.0,6.0,16.0,12.0,14.0,8.0,3.0,3.0,1.0,12.0,8.0,8.0,5.0,3.0,5.0,13.0,9.0,12.0,4.0,16.0,2.0,15.0,13.0,2.0,6.0,6.0,8.0,4.0,1.0,7.0,14.0,6.0,5.0,4.0,10.0,8.0,1.0,1.0,15.0,5.0,9.0,7.0,15.0,1.0,- -  -,,5.0
Will Sutton,D (C),6.49,6.49,7.0,5.0,3.0,5.0,6.0,10.0,13.0,11.0,1.0,2.0,3.0,9.0,1.0,7.0,8.0,3.0,6.0,9.0,16.0,3.0,3.0,9.0,1.0,11.0,10.0,4.0,5.0,5.0,5.0,4.0,3.0,8.0,9.0,8.0,4.0,5.0,8.0,8.0,2.0,1.0,8.0,7.0,5.0,9.0,8.0,2.0,- -  -,Loa,7.0
Jack Ellis,D (RLC),6.49,6.49,8.0,5.0,1.0,8.0,9.0,12.0,8.0,15.0,4.0,4.0,1.0,12.0,3.0,9.0,11.0,4.0,5.0,12.0,10.0,8.0,8.0,3.0,1.0,9.0,10.0,3.0,2.0,6.0,9.0,2.0,2.0,6.0,19.0,13.0,10.0,5.0,7.0,7.0,1.0,4.0,9.0,9.0,7.0,8.0,11.0,2.0,- -  -,Loa,12.0
Jamie Stott,D (LC),6.48,6.48,12.0,8.0,3.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,10.0,5.0,9.0,9.0,1.0,8.0,12.0,9.0,7.0,5.0,8.0,3.0,14.0,11.0,2.0,6.0,7.0,9.0,5.0,1.0,9.0,11.0,8.0,8.0,5.0,8.0,10.0,2.0,3.0,12.0,11.0,10.0,9.0,10.0,2.0,- -  -,,10.0
MacKye Townsend-West,D (C),6.46,6.46,11.0,10.0,3.0,10.0,11.0,12.0,12.0,13.0,2.0,1.0,1.0,11.0,5.0,9.0,12.0,4.0,7.0,11.0,10.0,5.0,4.0,8.0,1.0,9.0,11.0,3.0,5.0,7.0,10.0,5.0,3.0,8.0,12.0,9.0,6.0,5.0,11.0,10.0,2.0,3.0,9.0,12.0,11.0,10.0,11.0,1.0,- -  -,,12.0
George Langston,D (RC),6.45,6.45,9.0,6.0,1.0,4.0,13.0,11.0,6.0,6.0,2.0,3.0,1.0,14.0,2.0,3.0,9.0,1.0,4.0,7.0,13.0,1.0,2.0,15.0,1.0,12.0,7.0,1.0,4.0,6.0,6.0,1.0,1.0,2.0,19.0,8.0,8.0,4.0,10.0,6.0,3.0,2.0,16.0,8.0,9.0,9.0,13.0,1.0,- -  -,,9.0
Kanye Jobson,"D (C), DM, M (C)",6.45,6.45,8.0,6.0,1.0,8.0,7.0,12.0,8.0,11.0,3.0,1.0,3.0,10.0,1.0,7.0,11.0,3.0,8.0,12.0,10.0,5.0,5.0,11.0,2.0,11.0,12.0,3.0,6.0,7.0,8.0,4.0,3.0,7.0,14.0,10.0,5.0,7.0,8.0,6.0,1.0,3.0,12.0,9.0,7.0,9.0,14.0,3.0,- -  -,,12.0
Cliff Moyo,"D (RC), WB (R), DM",6.43,6.43,13.0,10.0,3.0,6.0,12.0,12.0,11.0,12.0,1.0,4.0,1.0,5.0,3.0,9.0,10.0,3.0,8.0,10.0,9.0,7.0,3.0,14.0,3.0,10.0,11.0,1.0,2.0,5.0,8.0,7.0,2.0,8.0,12.0,8.0,8.0,3.0,10.0,9.0,2.0,3.0,11.0,8.0,11.0,9.0,7.0,2.0,- -  -,,10.0
Kyle Jameson,D (C),6.43,6.43,9.0,6.0,3.0,10.0,6.0,10.0,12.0,11.0,1.0,1.0,3.0,9.0,3.0,10.0,13.0,3.0,7.0,12.0,9.0,6.0,5.0,5.0,1.0,13.0,10.0,3.0,2.0,6.0,10.0,4.0,1.0,7.0,11.0,8.0,6.0,7.0,8.0,9.0,3.0,1.0,10.0,13.0,9.0,7.0,11.0,2.0,- -  -,,14.0
Harry Williams,D (C),6.43,6.43,7.0,3.0,1.0,6.0,6.0,13.0,7.0,7.0,3.0,2.0,3.0,14.0,2.0,5.0,7.0,3.0,4.0,16.0,13.0,1.0,4.0,2.0,1.0,13.0,11.0,3.0,2.0,5.0,7.0,3.0,2.0,1.0,15.0,13.0,1.0,2.0,12.0,6.0,2.0,1.0,9.0,7.0,12.0,6.0,14.0,3.0,- -  -,,6.0
Sam Allardyce,D (C),6.42,6.42,10.0,7.0,3.0,8.0,12.0,10.0,11.0,11.0,3.0,1.0,1.0,10.0,5.0,8.0,9.0,1.0,7.0,8.0,10.0,7.0,3.0,9.0,1.0,12.0,12.0,2.0,5.0,4.0,8.0,4.0,1.0,7.0,10.0,7.0,3.0,4.0,9.0,10.0,3.0,1.0,10.0,10.0,9.0,10.0,13.0,2.0,- -  -,,11.0
Kyle Ferguson,"D (C), DM",6.34,6.34,11.0,6.0,2.0,6.0,11.0,11.0,7.0,11.0,1.0,4.0,3.0,12.0,2.0,11.0,9.0,1.0,7.0,11.0,6.0,3.0,8.0,6.0,1.0,15.0,8.0,3.0,2.0,5.0,11.0,5.0,3.0,4.0,4.0,14.0,3.0,4.0,8.0,9.0,1.0,1.0,8.0,8.0,7.0,10.0,14.0,2.0,- -  -,Trn,9.0
Joe McNerney,D (C),6.30,6.30,11.0,7.0,2.0,9.0,11.0,13.0,13.0,9.0,3.0,4.0,2.0,10.0,6.0,9.0,5.0,3.0,7.0,12.0,12.0,10.0,5.0,12.0,1.0,15.0,14.0,2.0,5.0,6.0,9.0,6.0,2.0,5.0,14.0,7.0,4.0,3.0,11.0,10.0,1.0,2.0,11.0,8.0,8.0,5.0,11.0,2.0,- -  -,,5.0
Wasiri Williams,D (C),6.30,6.30,7.0,3.0,2.0,3.0,6.0,12.0,7.0,11.0,1.0,2.0,4.0,8.0,1.0,7.0,9.0,3.0,6.0,15.0,13.0,1.0,2.0,8.0,1.0,12.0,12.0,1.0,1.0,5.0,8.0,1.0,3.0,1.0,18.0,12.0,3.0,3.0,5.0,7.0,2.0,1.0,9.0,7.0,7.0,12.0,8.0,1.0,- -  -,,13.0
Jerome Okimo,"D (C), DM",6.25,6.25,13.0,7.0,1.0,6.0,13.0,11.0,10.0,11.0,1.0,3.0,1.0,11.0,5.0,9.0,5.0,1.0,8.0,9.0,9.0,7.0,3.0,15.0,1.0,10.0,9.0,2.0,3.0,7.0,10.0,5.0,3.0,7.0,14.0,8.0,8.0,4.0,9.0,7.0,4.0,4.0,12.0,11.0,9.0,9.0,6.0,3.0,- -  -,,7.0
Harvey Rowe,D (RC),6.20,6.20,12.0,1.0,1.0,6.0,12.0,8.0,11.0,8.0,1.0,2.0,3.0,10.0,3.0,7.0,12.0,2.0,5.0,12.0,7.0,4.0,1.0,11.0,1.0,9.0,8.0,3.0,1.0,5.0,4.0,3.0,2.0,7.0,13.0,9.0,5.0,3.0,4.0,10.0,1.0,3.0,13.0,7.0,7.0,10.0,5.0,1.0,- -  -,,11.0
Ben McLean,D (C),6.20,6.20,7.0,1.0,1.0,2.0,6.0,9.0,5.0,4.0,2.0,3.0,3.0,14.0,2.0,8.0,9.0,3.0,3.0,12.0,9.0,2.0,4.0,12.0,1.0,11.0,8.0,3.0,3.0,5.0,8.0,4.0,2.0,3.0,14.0,13.0,1.0,1.0,7.0,7.0,1.0,3.0,6.0,9.0,13.0,8.0,5.0,1.0,- -  -,U18,9.0
Coby Rowe,D (C),-,-,12.0,6.0,3.0,7.0,15.0,12.0,15.0,12.0,3.0,3.0,4.0,10.0,4.0,9.0,11.0,2.0,5.0,10.0,11.0,4.0,7.0,8.0,4.0,17.0,13.0,1.0,1.0,6.0,8.0,3.0,2.0,5.0,13.0,8.0,4.0,1.0,10.0,10.0,1.0,3.0,15.0,10.0,10.0,8.0,13.0,1.0,- -  -,,10.0
Alfie Toland,"D (RC), WB (R)",-,-,6.0,3.0,2.0,4.0,5.0,10.0,5.0,8.0,3.0,1.0,2.0,5.0,2.0,5.0,8.0,2.0,3.0,17.0,8.0,4.0,1.0,1.0,2.0,7.0,6.0,2.0,1.0,5.0,6.0,1.0,3.0,2.0,7.0,11.0,8.0,3.0,7.0,5.0,2.0,3.0,6.0,4.0,5.0,10.0,11.0,1.0,- -  -,U18,11.0
Charlie Roberts,D (RC),-,-,6.0,5.0,2.0,1.0,5.0,14.0,5.0,7.0,2.0,1.0,2.0,12.0,1.0,5.0,10.0,2.0,3.0,11.0,9.0,5.0,3.0,10.0,2.0,3.0,13.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,17.0,11.0,8.0,3.0,8.0,7.0,3.0,2.0,7.0,7.0,4.0,9.0,15.0,2.0,- -  -,U18,10.0
Joe Woodiwiss,D (C),-,-,10.0,10.0,2.0,9.0,10.0,10.0,11.0,14.0,1.0,2.0,2.0,10.0,4.0,8.0,10.0,3.0,9.0,9.0,10.0,4.0,3.0,9.0,2.0,10.0,10.0,1.0,2.0,6.0,9.0,4.0,3.0,5.0,3.0,10.0,4.0,4.0,10.0,9.0,2.0,3.0,11.0,11.0,10.0,8.0,11.0,1.0,- -  -,,10.0
Harrison Mellors,D (C),-,-,8.0,9.0,2.0,12.0,7.0,8.0,6.0,10.0,3.0,3.0,1.0,13.0,1.0,12.0,10.0,1.0,3.0,12.0,8.0,3.0,6.0,5.0,4.0,12.0,8.0,2.0,2.0,5.0,8.0,2.0,3.0,4.0,12.0,8.0,4.0,2.0,6.0,9.0,2.0,2.0,8.0,8.0,6.0,9.0,9.0,2.0,- -  -,Loa,7.0
Kieran Cooney,D (C),-,-,9.0,4.0,2.0,8.0,8.0,15.0,7.0,8.0,3.0,2.0,1.0,5.0,5.0,9.0,6.0,3.0,5.0,13.0,9.0,3.0,7.0,3.0,2.0,12.0,8.0,3.0,2.0,5.0,9.0,7.0,1.0,5.0,17.0,8.0,3.0,3.0,7.0,7.0,2.0,1.0,9.0,9.0,10.0,7.0,15.0,3.0,- -  -,Yth,9.0
Lorenzo Saponara,D (C),-,-,5.0,4.0,1.0,3.0,4.0,6.0,7.0,3.0,3.0,1.0,3.0,9.0,2.0,5.0,10.0,1.0,2.0,13.0,11.0,1.0,2.0,10.0,3.0,10.0,4.0,3.0,1.0,5.0,5.0,2.0,2.0,1.0,15.0,12.0,1.0,1.0,7.0,2.0,3.0,2.0,7.0,6.0,8.0,9.0,6.0,2.0,- -  -,Yth,13.0
Harry Beadle,D (C),-,-,11.0,6.0,4.0,9.0,11.0,10.0,10.0,9.0,2.0,1.0,2.0,9.0,4.0,9.0,11.0,3.0,6.0,10.0,9.0,2.0,3.0,12.0,3.0,14.0,9.0,1.0,2.0,6.0,8.0,3.0,1.0,5.0,14.0,9.0,3.0,3.0,9.0,10.0,2.0,3.0,10.0,9.0,10.0,9.0,9.0,3.0,- -  -,Loa,11.0
David Agyemang,"D (RC), WB (R)",-,-,6.0,2.0,1.0,4.0,6.0,11.0,7.0,8.0,2.0,4.0,1.0,11.0,1.0,6.0,12.0,1.0,4.0,13.0,8.0,2.0,3.0,1.0,3.0,10.0,2.0,1.0,1.0,5.0,6.0,4.0,1.0,3.0,2.0,13.0,4.0,1.0,5.0,5.0,3.0,2.0,7.0,7.0,5.0,11.0,11.0,1.0,- -  -,Yth,13.0
Joshua Roney,D/M (C),-,-,5.0,7.0,2.0,5.0,6.0,10.0,9.0,7.0,3.0,2.0,3.0,10.0,1.0,7.0,8.0,3.0,3.0,13.0,10.0,2.0,6.0,9.0,3.0,12.0,12.0,2.0,1.0,6.0,5.0,5.0,1.0,1.0,17.0,14.0,1.0,4.0,13.0,6.0,4.0,2.0,9.0,8.0,7.0,8.0,8.0,3.0,- -  -,,13.0
Billy Cracknell,D (RLC),-,-,9.0,7.0,2.0,9.0,9.0,10.0,10.0,12.0,1.0,2.0,2.0,9.0,7.0,9.0,9.0,3.0,8.0,16.0,11.0,7.0,3.0,12.0,3.0,11.0,10.0,2.0,4.0,6.0,10.0,6.0,3.0,3.0,14.0,8.0,7.0,5.0,10.0,10.0,2.0,2.0,10.0,10.0,10.0,8.0,7.0,3.0,- -  -,,9.0
Ethan Sutcliffe,D (C),-,-,9.0,6.0,2.0,10.0,8.0,7.0,10.0,10.0,3.0,4.0,1.0,9.0,7.0,7.0,8.0,3.0,7.0,12.0,8.0,3.0,3.0,6.0,3.0,17.0,7.0,1.0,1.0,6.0,8.0,5.0,1.0,8.0,4.0,9.0,4.0,5.0,9.0,13.0,3.0,3.0,14.0,7.0,7.0,9.0,11.0,2.0,- -  -,U18,8.0
Freddie Pitts,D (C),-,-,5.0,1.0,2.0,1.0,4.0,11.0,4.0,4.0,1.0,1.0,1.0,12.0,1.0,5.0,10.0,2.0,3.0,14.0,13.0,1.0,2.0,10.0,1.0,10.0,11.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,17.0,13.0,3.0,3.0,7.0,1.0,3.0,2.0,7.0,5.0,4.0,11.0,15.0,2.0,- -  -,Loa,7.0
Joe Cook,D (C),-,-,14.0,7.0,1.0,7.0,14.0,12.0,11.0,10.0,3.0,2.0,2.0,11.0,4.0,7.0,11.0,3.0,7.0,12.0,10.0,5.0,3.0,11.0,1.0,12.0,12.0,2.0,3.0,4.0,9.0,4.0,3.0,5.0,15.0,11.0,5.0,4.0,8.0,10.0,1.0,3.0,9.0,9.0,10.0,9.0,7.0,2.0,- -  -,Wnt,11.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
