Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Brandon Comley,"DM, M (C)",6.67,6.67,14,9,3,10,12,11,12,15,1,2,1,12,5,10,12,3,10,15,10,2,4,6,1,9,10,2,7,4,9,6,3,9,15,9,8,8,10,10,2,3,11,10,12,9,12,3,- -  -,,11
George Maris,"DM, M/AM (C)",6.67,6.67,14,12,1,12,14,12,8,12,1,3,3,11,8,13,11,1,11,11,9,5,11,5,2,9,9,2,11,10,12,10,3,10,13,10,10,12,12,11,1,2,11,11,12,10,11,2,- -  -,,12
Ryan Watson,"DM, M/AM (C)",6.67,6.67,15,8,2,11,13,10,12,15,3,1,3,9,14,11,11,1,10,11,9,6,10,10,4,13,10,3,9,12,11,10,2,9,12,10,8,8,10,11,1,2,12,12,10,11,12,4,- -  -,,10
Rohan Ince,"DM, M (C)",6.67,6.67,12,9,4,9,14,12,13,11,3,2,1,12,8,12,11,2,9,12,10,8,8,7,3,14,12,1,5,10,10,7,1,9,12,10,6,5,11,10,2,3,8,12,10,10,12,3,- -  -,Wnt,10
Casey Pettit,"DM, M (C)",6.67,6.67,12,11,1,11,8,12,5,8,3,1,3,7,4,9,14,1,7,7,6,1,6,8,2,5,6,1,3,5,11,5,1,4,7,12,2,1,3,7,2,4,7,7,9,14,12,2,- -  -,,15
Shaun McWilliams,"DM, M (C)",6.67,6.67,12,10,3,10,12,15,15,15,3,1,2,10,3,12,2,1,10,13,12,7,10,10,1,12,12,2,5,7,12,8,2,12,15,8,7,5,10,10,1,2,8,12,10,12,15,3,- -  -,,6
Jack Evans,"DM, M (C)",6.67,6.67,11,10,1,11,13,13,12,11,2,3,3,12,6,11,11,3,7,15,10,4,5,7,1,10,9,2,6,7,11,5,1,9,12,10,6,7,12,9,3,3,14,7,11,12,10,3,- -  -,Wnt,9
Josh Austerfield,"DM, M (C)",6.66,6.66,12,12,1,9,14,11,12,13,1,3,3,12,6,12,11,3,11,15,11,8,8,8,1,10,7,2,9,7,11,7,3,6,12,9,8,7,10,12,3,3,11,11,10,11,6,2,- -  -,,10
Jermaine Anderson,"DM, M (C)",6.66,6.66,13,8,1,10,10,13,10,9,1,1,2,9,6,10,9,2,10,10,9,5,9,9,3,12,7,3,7,12,11,9,3,11,11,10,9,7,9,8,3,2,14,13,11,11,15,4,- -  -,Opt,9
Ryan Upward,"DM, M (C)",6.66,6.66,13,8,4,5,13,13,12,13,2,1,2,12,5,10,11,2,11,12,11,1,7,11,1,10,9,1,5,1,8,7,2,8,13,4,8,5,8,8,2,2,13,12,10,9,15,2,- -  -,,10
Hayden Lindley,"D (C), DM",6.65,6.65,16,9,4,11,14,13,9,11,1,2,1,11,5,11,11,3,8,11,10,2,11,13,1,12,9,4,7,5,10,5,1,8,5,10,7,3,9,10,2,1,10,9,12,10,13,3,- -  -,,12
Harry Brooke,"DM, M (C)",6.65,6.65,15,11,2,11,14,9,10,14,3,1,3,12,7,13,12,1,13,14,6,4,9,6,3,5,8,2,8,5,10,6,2,9,13,10,7,8,9,11,4,2,9,12,12,10,11,2,- -  -,,12
Josh Falkingham,"DM, M (C)",6.65,6.65,16,12,3,10,15,12,8,9,2,1,3,14,7,13,9,3,12,13,8,4,8,18,2,7,3,2,8,8,10,8,3,7,18,12,8,7,15,13,3,2,15,8,13,9,18,4,- -  -,,9
Luke Summerfield,"DM, M (C)",6.64,6.64,11,10,3,11,11,12,8,12,3,3,2,9,11,12,7,3,10,13,11,5,9,12,2,8,7,1,13,9,10,5,1,7,13,9,9,8,10,10,2,3,9,9,8,11,7,1,- -  -,,8
Priestley Farquharson,"D (C), WB (R), DM, M (C)",6.64,6.64,10,9,2,8,10,10,14,12,1,2,2,8,4,8,11,2,8,15,9,14,3,6,3,13,12,2,4,5,7,7,3,7,13,10,4,8,9,12,3,2,9,10,9,10,12,2,- -  -,,10
Gene Kennedy,"DM, M (C)",6.64,6.64,13,8,2,10,12,11,12,14,1,1,1,11,6,11,13,1,11,16,10,2,6,6,3,14,9,2,4,7,10,7,1,10,17,11,6,3,11,11,3,2,10,10,10,9,12,3,- -  -,,12
Joey Jones,"D (C), DM, M (C)",6.64,6.64,15,7,1,7,10,11,13,11,1,3,2,9,8,9,10,2,8,13,11,4,9,9,1,14,11,1,4,5,7,5,1,8,12,7,5,6,4,7,1,3,10,10,7,10,8,3,- -  -,Trn,11
Sam Perry,"DM, M/AM (C)",6.63,6.63,12,9,2,11,12,8,10,7,1,3,1,8,7,11,11,2,9,6,8,4,9,9,2,11,9,2,6,12,9,8,2,9,13,10,7,7,9,9,1,1,11,10,9,11,12,1,- -  -,,12
Marvin Armstrong,"DM, M (C)",6.62,6.62,13,10,1,5,12,11,9,11,2,4,1,7,4,9,9,3,10,18,13,8,7,12,3,5,7,2,8,5,9,4,3,5,9,9,4,6,10,10,3,4,10,8,10,8,8,2,- -  -,Wnt,9
Ernaldo Krasniqi,"D (C), DM",6.62,6.62,10,8,3,6,13,13,14,10,3,1,3,7,4,6,9,3,4,13,12,6,4,13,1,12,9,1,7,5,8,3,3,3,5,10,6,7,8,7,2,2,14,8,9,13,15,2,- -  -,,10
Mohamad Sylla,"DM, M (C)",6.62,6.62,14,10,2,11,11,14,13,14,2,1,2,11,5,12,11,2,8,14,10,7,5,6,3,12,13,1,4,5,12,4,1,10,11,9,4,3,8,10,3,2,12,13,9,9,16,4,- -  -,Wnt,11
Harrison Neal,"DM, M (C)",6.61,6.61,12,11,2,10,9,10,12,12,4,2,2,12,4,11,10,2,10,12,12,5,13,12,3,8,8,3,9,6,10,10,2,6,16,8,4,8,8,7,2,3,12,11,12,11,12,1,- -  -,Wnt,11
Dylan Barkers,"DM, M (C)",6.61,6.61,11,9,3,10,11,14,11,12,2,1,4,11,7,11,11,3,7,12,11,8,8,8,1,17,12,2,8,6,9,8,1,8,9,8,9,7,7,7,2,3,10,12,6,8,8,1,- -  -,Wnt,11
Callum Hulme,"D/WB (R), DM, M (RC)",6.61,6.61,9,11,2,11,9,4,9,7,2,1,3,1,10,12,10,1,10,11,5,2,13,13,1,4,5,2,13,12,12,11,3,11,14,7,7,12,8,11,2,1,8,13,8,15,16,3,- -  -,,11
Akil Wright,"D (C), DM, M (C)",6.60,6.60,14,8,3,9,11,12,13,13,1,3,1,11,4,10,12,1,10,12,9,4,8,8,3,12,10,1,4,8,8,5,1,8,13,10,5,3,10,10,1,3,14,10,10,10,13,1,- -  -,Lst,11
Charlie Cooper,"DM, M (C)",6.60,6.60,13,10,1,12,11,8,9,8,3,2,2,9,8,13,8,2,9,10,9,9,5,7,3,10,9,3,14,13,11,6,1,10,14,9,8,12,7,8,2,3,9,8,9,10,12,2,- -  -,Frt,9
Charlie Staniland,"DM, M (RC)",6.60,6.60,12,12,1,12,8,13,2,9,3,3,3,9,5,7,12,1,6,16,7,3,8,8,1,2,6,2,4,6,10,6,2,8,16,12,7,2,6,8,2,2,7,7,7,13,12,3,- -  -,U18,12
Josh Lundstram,"D (R), DM, M (RC)",6.60,6.60,13,7,2,11,13,10,9,11,2,2,4,10,10,10,10,1,9,14,8,3,2,6,1,8,8,2,4,6,11,9,1,9,6,10,5,5,11,11,2,3,10,12,12,10,9,3,- -  -,,11
Lewis Bryon,"D (R), DM, M (C)",6.58,6.58,11,9,2,8,7,13,3,6,1,2,2,11,1,11,11,4,5,14,9,1,7,13,1,8,6,1,5,5,10,1,1,4,16,13,10,5,7,4,1,2,5,6,8,13,10,3,- -  -,Inj,9
Joe Riley,"D/WB (R), DM, M (RC)",6.57,6.57,13,7,1,11,9,10,9,14,1,4,1,10,6,11,13,1,10,15,9,7,8,7,2,7,4,1,9,8,9,8,1,11,7,8,9,10,8,10,1,1,10,10,9,11,13,2,- -  -,,12
Ben Fox,"D (R), DM, M (C)",6.57,6.57,12,8,1,11,11,12,12,12,2,3,1,9,7,12,9,1,10,14,11,6,8,10,2,11,10,2,10,10,11,8,3,9,12,12,9,7,11,10,1,2,10,10,10,9,10,1,- -  -,,9
George Marsh,"WB (R), DM, M (C)",6.55,6.55,15,10,1,11,15,12,10,16,2,1,1,11,6,11,11,1,8,13,9,4,6,12,1,9,8,3,5,5,10,5,2,6,15,10,5,5,10,11,1,3,16,13,13,11,15,1,- -  -,,10
Dylan Boyle,"DM, M (C)",6.55,6.55,12,12,2,10,12,14,12,11,3,1,1,10,6,9,11,1,5,12,9,5,10,7,3,10,6,1,6,5,9,7,4,8,9,9,3,7,7,9,1,2,8,10,8,10,5,1,- -  -,,14
Dylan Hill,"DM, M (C)",6.52,6.52,11,11,2,14,14,7,11,15,2,2,3,7,5,13,8,3,3,12,9,4,9,16,2,2,10,2,8,11,10,4,4,6,15,8,8,7,11,12,1,2,8,5,6,8,9,2,- -  -,Loa,5
Luigi Gaspar,"DM, M (C)",6.51,6.51,13,12,4,13,8,12,5,10,2,1,2,9,1,9,13,2,8,13,6,3,9,2,1,5,6,2,5,5,14,6,1,7,11,10,6,3,9,8,3,2,8,5,5,12,8,4,- -  -,,8
Lewis Montrose,"DM, M (C)",6.50,6.50,11,11,1,10,13,12,12,11,1,3,3,8,6,11,9,2,7,11,10,6,7,11,1,11,12,1,8,7,10,7,3,5,14,8,6,6,7,13,3,2,9,11,7,8,13,3,- -  -,Ask,8
Evan Khouri,"DM, M (C)",6.50,6.50,13,8,1,13,12,9,9,12,1,2,2,8,6,10,10,2,10,12,8,6,5,6,1,8,6,2,5,7,8,4,1,7,15,8,4,2,10,10,1,2,8,10,8,9,9,3,- -  -,Loa,9
Josh Chambers,"DM, M (C)",6.50,6.50,12,9,4,8,8,9,4,7,2,2,2,6,3,8,11,2,8,14,7,2,5,1,1,5,6,1,6,5,13,5,2,4,10,14,6,6,5,9,2,1,6,7,5,9,6,2,- -  -,Loa,8
Jayden Harris,"DM, M (C)",6.48,6.48,12,8,3,9,8,9,12,7,2,1,2,11,6,10,13,3,7,13,7,4,13,13,3,13,10,4,10,6,9,13,1,10,8,9,9,10,12,10,1,2,10,9,9,7,5,1,- -  -,Ask,14
Alex Petrovics,"D/WB (L), DM, M (LC)",6.43,6.43,9,11,3,9,9,13,11,11,2,2,1,9,4,7,10,3,4,13,8,3,10,11,3,7,8,1,7,5,8,4,3,8,15,8,11,7,7,8,3,2,10,7,8,9,6,1,- -  -,Loa,10
Peter Abimbola,"DM, M (C)",6.41,6.41,7,7,2,14,10,12,15,14,1,3,1,8,7,11,6,3,10,13,10,1,7,7,3,9,6,3,4,7,6,8,2,14,13,10,9,3,9,11,4,1,6,11,10,9,6,4,- -  -,,9
Finley Shrimpton,"DM, M (C)",6.30,6.30,10,9,4,12,10,9,10,10,3,2,3,10,8,11,8,2,9,12,10,5,6,8,1,8,5,3,7,2,9,8,1,9,5,8,9,8,9,11,2,1,10,9,10,10,7,3,- -  -,Loa,6
Jacob Scott,"DM, M (C)",6.10,6.10,8,7,1,10,7,14,11,9,1,2,2,10,3,15,7,2,8,6,10,1,7,2,3,10,3,3,3,3,8,9,1,1,7,7,6,4,5,10,3,1,6,7,4,6,8,2,- -  -,Inj,6
Faustino Hetzke,DM,-,-,8,11,3,12,8,7,6,6,2,2,1,5,4,12,6,2,6,14,5,2,6,14,1,7,4,2,3,5,7,4,2,6,11,14,4,4,6,6,2,3,8,6,8,7,10,1,- -  -,Yth,5
Bivesh Gurung,"DM, M (C)",-,-,10,10,2,10,9,10,10,12,3,4,1,10,5,11,8,1,8,18,10,8,11,8,3,12,8,2,5,8,9,8,1,6,16,10,7,6,9,10,2,3,10,10,9,8,10,4,- -  -,,8
James Carr,"D (C), DM, M (C)",-,-,10,6,2,4,6,7,5,6,3,2,4,8,1,12,8,1,4,11,11,1,2,3,1,7,5,2,2,5,4,1,2,2,17,12,2,1,5,1,4,1,7,5,8,7,15,2,- -  -,Yth,9
Solomon Nwabuokei,"DM, M (C)",-,-,16,8,1,8,13,11,11,13,2,2,1,12,3,12,11,3,11,14,10,6,5,8,3,11,10,3,7,3,11,5,1,10,8,8,5,4,8,8,1,1,8,11,7,11,11,1,- -  -,Inj,11
Adam Porter,"DM, M (C)",-,-,14,9,3,10,12,9,8,13,1,3,4,9,13,11,10,1,7,13,7,5,8,7,2,7,7,1,9,7,10,7,3,7,13,9,7,9,8,12,4,1,9,10,9,11,11,2,- -  -,,10
Josh Keyes,"DM, M (C)",-,-,9,10,3,10,6,11,4,11,3,1,2,2,3,5,8,1,4,13,5,1,5,4,4,9,4,3,4,5,12,3,3,1,3,13,3,4,7,5,2,2,2,5,9,8,11,1,- -  -,Yth,8
Harry Wright,"DM, M (C)",-,-,8,9,1,9,13,4,4,4,4,1,1,12,4,10,7,1,6,9,7,2,4,2,1,14,5,2,5,5,12,2,3,3,13,13,2,5,7,5,3,2,6,4,6,7,5,3,- -  -,Yth,7
Josh Bell,"DM, M (C)",-,-,9,13,2,10,13,8,4,5,3,2,3,6,3,12,6,3,6,9,7,2,5,12,3,3,6,1,3,5,11,6,3,7,2,15,4,4,8,5,3,1,7,9,8,4,8,3,- -  -,,7
Toby Crawford,"DM, M (C)",-,-,11,6,3,8,8,8,7,6,3,3,1,8,6,8,11,1,5,13,5,3,8,10,1,8,6,3,6,5,8,7,1,3,10,5,4,4,8,8,2,1,16,5,8,11,11,4,- -  -,Yth,9
Oscar Fletcher,"DM, M (C)",-,-,14,9,2,9,13,6,4,12,1,2,3,6,2,8,9,3,10,11,3,2,4,9,1,11,6,1,6,5,8,3,2,5,11,11,4,6,6,11,4,2,5,7,6,8,7,2,- -  -,Loa,11
Ryley Scott,"DM, M (C)",-,-,10,8,2,11,7,11,9,6,2,3,2,10,1,12,8,2,7,11,4,1,8,6,1,11,12,3,5,5,14,7,3,2,3,14,5,2,9,8,2,3,5,7,10,10,9,4,- -  -,,9
Lirak Hasani,"DM, M (C)",-,-,10,10,2,9,10,10,9,13,2,2,3,8,5,9,11,1,8,10,10,8,6,7,2,10,9,2,4,7,8,5,1,6,14,9,4,5,9,11,3,2,7,11,8,8,9,2,- -  -,Inj,9
Kaya Tshaka,"D (C), DM",-,-,10,9,2,5,6,12,6,8,3,1,3,12,1,9,10,2,4,11,8,1,6,5,1,3,7,3,5,5,5,5,3,6,18,14,4,4,6,5,2,2,7,4,9,8,11,1,- -  -,Inj,13
Matthew Cucos,"D (C), DM, M (C)",-,-,12,5,3,6,7,6,7,8,2,2,2,12,3,8,12,1,5,10,8,2,3,4,3,8,5,1,1,5,7,5,1,4,9,8,4,1,4,7,1,1,6,7,9,11,11,3,- -  -,Yth,12
Harrison Bebbington,"DM, M (C)",-,-,12,10,3,10,9,13,8,9,3,1,3,5,2,7,7,3,5,13,7,6,7,5,3,14,7,3,6,6,12,4,4,2,5,15,6,4,5,7,3,2,4,5,7,8,11,1,- -  -,,12
Jake Graziano,"D (R), DM, M (C)",-,-,11,9,2,7,7,10,6,6,2,3,1,6,1,8,10,2,2,13,6,5,4,11,2,8,5,3,5,5,11,4,2,4,16,8,7,5,7,5,1,2,6,7,5,10,13,2,- -  -,Yth,8
Seung Woo-Yang,"DM, M (LC)",-,-,11,5,1,6,7,8,6,6,4,3,3,7,4,11,9,1,5,9,7,1,6,8,2,7,5,1,5,5,9,4,3,4,8,14,6,2,2,2,1,3,6,3,8,8,15,3,- -  -,,13
Kofi Moore,"DM, M/AM (C)",-,-,8,8,2,11,7,7,3,6,3,1,2,8,5,10,14,3,9,13,7,5,7,1,3,5,4,1,5,5,14,7,3,6,9,4,5,6,7,8,3,1,7,9,8,12,11,1,- -  -,U18,11
Oli Havens,"DM, M (C)",-,-,8,10,1,9,5,7,3,4,3,1,1,4,1,7,12,3,4,11,6,1,9,1,3,11,4,2,3,5,8,2,3,4,11,10,3,4,4,4,1,1,6,5,4,12,11,2,- -  -,U18,7
Harvey Green,"D (C), DM, M (C)",-,-,12,5,2,6,6,12,8,7,3,1,1,10,1,8,10,2,2,17,6,4,6,4,1,8,6,2,3,5,8,1,1,3,9,6,3,4,5,3,1,1,6,6,6,11,14,1,- -  -,U18,7
Temple Ojinnaka,"DM, M (C)",-,-,12,9,3,10,8,9,6,9,3,3,3,11,4,12,12,3,7,15,6,1,8,3,1,4,6,1,2,6,11,6,3,4,17,15,1,4,4,6,3,2,7,9,8,11,13,2,- -  -,,8
Charlie Morgan,"DM, M (C)",-,-,8,6,1,6,6,8,4,8,1,3,3,7,3,7,14,3,6,13,7,1,9,10,3,3,4,3,4,5,6,5,3,5,3,8,4,3,7,8,2,3,6,9,7,13,8,1,- -  -,Loa,14
Ty Webster,"DM, M (C)",-,-,8,8,2,9,13,10,5,6,1,1,2,4,3,13,10,3,11,7,8,1,5,11,3,5,7,2,6,7,13,5,2,4,16,13,6,6,9,8,3,2,7,6,10,10,5,3,- -  -,Loa,9
Owen Lunt,"DM, M (C)",-,-,8,10,2,11,13,8,4,7,3,1,1,10,2,12,8,1,5,15,6,1,5,3,3,12,6,3,6,5,14,2,2,6,3,14,6,6,8,6,3,2,7,10,6,9,8,1,- -  -,,8
Sam Gale,"D (C), DM, M (C)",-,-,12,8,2,7,8,11,7,9,1,2,3,7,4,9,10,2,6,12,10,2,5,1,4,5,8,2,6,5,7,4,3,2,16,12,6,4,7,6,3,2,7,8,8,13,13,1,- -  -,Loa,7
Brad McGregor,"D/WB (L), DM, M (C)",-,-,13,8,1,8,14,12,2,10,3,4,3,11,4,8,7,1,7,17,8,5,4,10,3,4,7,1,2,6,13,7,1,5,6,12,6,6,7,6,3,1,4,7,7,7,15,4,- -  -,Loa,9
Aaron Ackon,"DM, M (C)",-,-,7,10,1,9,9,7,5,7,1,2,4,8,4,7,6,2,7,10,6,5,9,12,1,8,5,3,8,3,10,5,3,7,12,8,5,4,7,9,3,3,9,11,7,6,16,3,- -  -,Yth,8
Antonio Clements,"DM, M (C)",-,-,11,11,4,7,7,10,7,7,3,3,4,4,2,9,8,2,2,12,7,4,6,11,2,9,4,2,4,5,5,5,1,1,13,14,4,2,4,3,2,2,6,2,6,9,10,2,- -  -,Loa,10
Sahid Nallo,"DM, M (C)",-,-,11,8,2,11,7,11,4,7,3,2,2,6,1,9,8,4,5,12,5,2,12,10,3,11,4,2,3,5,11,3,1,5,13,12,1,2,2,5,3,1,6,6,3,7,11,3,- -  -,,10
Jack Shaw,"DM, M (C)",-,-,13,11,1,12,8,9,14,12,3,2,2,8,4,9,11,3,3,10,10,2,7,4,3,13,4,2,6,6,9,5,2,7,7,9,6,2,7,6,2,3,4,9,8,12,14,1,- -  -,Loa,12
Ryan Carr,"D (RC), DM, M (RC)",-,-,8,9,3,10,7,12,8,6,3,4,3,9,1,12,6,1,7,8,8,2,8,10,1,12,7,2,4,5,12,7,3,5,11,14,4,5,8,7,3,3,3,7,8,8,7,1,- -  -,U18,8
Kem Ryder,"D (C), DM, M (C)",-,-,11,5,3,11,15,8,7,8,2,4,2,7,4,6,7,1,3,12,8,5,5,5,2,8,7,1,7,3,7,3,4,4,2,3,4,6,6,7,1,2,17,5,8,6,7,3,- -  -,Yth,7
Liam Humbles,"DM, M/AM (C)",-,-,13,9,4,10,13,7,5,8,3,1,3,8,10,10,8,3,6,12,6,5,7,4,2,5,6,1,8,9,9,7,3,6,16,10,7,8,8,12,3,2,8,6,10,7,10,1,- -  -,U18,7
Tom Algar,"DM, M (C)",-,-,9,10,2,7,6,7,5,5,3,3,3,3,1,8,13,3,4,13,3,1,6,8,3,6,3,3,3,5,12,3,1,2,9,9,3,3,5,3,2,2,5,5,4,10,5,3,- -  -,Yth,12
Darcy Alleyne,"D (RC), WB (R), DM, M (C)",-,-,6,6,3,6,5,11,4,6,2,1,1,7,1,6,10,3,4,13,5,1,3,11,1,4,6,1,1,5,5,2,1,3,5,12,5,2,5,5,1,1,3,5,8,11,14,2,- -  -,Loa,6
Oscar Onions,"DM, M (C)",-,-,10,4,3,5,6,10,4,5,2,2,2,7,1,10,11,1,3,5,6,1,6,1,1,4,3,1,4,5,5,3,3,1,4,9,3,1,4,3,1,1,5,5,4,11,15,1,- -  -,Loa,13
Callum Thomas,"D (C), DM, M (C)",-,-,11,4,2,5,6,11,4,7,3,2,1,4,1,5,9,2,4,14,5,1,5,9,1,5,6,1,2,5,4,1,3,1,15,14,2,1,4,5,1,1,5,2,7,7,12,3,- -  -,Yth,11
Freddie Bell,"DM, M (C)",-,-,9,9,2,11,10,9,6,12,4,1,3,8,6,14,5,3,9,16,7,2,9,3,2,9,7,2,3,6,10,9,3,8,13,15,5,4,10,14,1,2,9,11,10,6,6,3,- -  -,,5
Charlie Carter,"DM, M (C)",-,-,9,8,3,7,6,12,4,5,2,2,1,6,4,9,10,3,3,12,6,1,8,1,2,4,4,2,1,5,11,2,1,1,9,12,3,3,6,3,2,2,6,5,9,9,11,3,- -  -,Loa,12
Jakub Kruszynski,"DM, M (C)",-,-,12,10,3,6,7,11,5,8,1,2,3,9,5,4,8,2,6,9,5,3,7,4,1,10,5,3,5,5,11,6,3,3,6,7,5,5,7,6,2,1,6,4,9,10,6,2,- -  -,Loa,12
Tom Jenkins,"DM, M (C)",-,-,11,11,2,12,7,9,4,6,1,1,2,7,2,9,8,2,7,12,7,1,6,1,3,11,5,3,1,5,12,4,2,3,11,13,4,5,6,4,2,3,6,3,4,10,5,1,- -  -,U18,12
Ryan Wilson,"D (C), DM, M (C)",-,-,12,7,3,6,13,13,6,8,2,4,3,7,2,6,8,1,6,15,8,1,7,11,1,12,6,3,5,5,7,4,1,3,9,8,2,4,9,5,2,2,7,7,8,7,15,1,- -  -,,8
Sam Tinubu,"D (L), DM, M (C)",-,-,11,6,2,11,12,13,8,10,1,1,2,6,1,5,11,3,6,10,7,3,9,11,2,14,6,3,4,6,14,4,2,8,4,6,8,5,5,5,1,2,7,10,7,10,15,1,- -  -,,12
Florian Kastrati,"DM, M (C)",-,-,10,8,2,8,7,13,7,6,3,2,3,12,4,13,7,2,2,12,7,1,12,7,1,10,6,1,5,5,8,7,2,7,13,12,5,2,8,8,3,1,8,8,11,8,10,2,- -  -,Loa,11
Harvey Fox,"DM, M (LC)",-,-,11,9,2,8,7,9,6,7,2,1,2,5,3,8,11,1,5,7,7,5,6,8,1,10,5,1,5,5,11,4,1,7,14,8,7,5,5,8,1,1,6,7,5,9,9,3,- -  -,Loa,7
Anton Dworzak,"DM, M (C)",-,-,11,10,3,10,7,14,7,7,1,1,1,7,1,9,7,1,4,15,8,1,7,9,2,9,5,1,5,5,9,5,2,6,4,12,5,4,6,5,2,1,3,7,5,8,11,1,- -  -,,6
Jedidiah Afenyo,"DM, M (C)",-,-,10,9,1,7,7,9,7,8,1,1,1,11,1,13,7,2,4,13,7,3,5,3,3,10,6,1,5,5,8,6,1,6,15,11,2,5,6,4,3,2,5,7,8,12,7,2,- -  -,,7
Ollie Nicholson,"D (C), DM, M (C)",-,-,9,6,3,4,5,11,4,5,2,1,1,11,1,5,8,4,2,11,6,1,4,10,1,7,5,1,2,5,6,3,3,1,5,12,3,1,3,2,3,2,6,5,4,8,10,2,- -  -,Yth,10
Max Jolliffe,"D (RC), DM, M (C)",-,-,11,3,1,10,9,11,6,13,2,1,3,8,1,7,10,1,5,7,5,1,5,6,2,8,6,1,1,5,5,1,3,1,17,13,3,1,9,8,1,3,6,7,3,11,11,3,- -  -,U21,11
Milton Oni,"WB (R), DM, M (C)",-,-,12,5,1,7,7,11,10,11,2,4,3,4,3,10,11,3,3,14,7,1,4,10,3,8,4,2,4,5,12,7,1,4,16,6,5,3,7,3,2,1,6,14,6,9,15,4,- -  -,U21,12
Jamari Hart,"D/WB (L), DM, M (C)",-,-,8,6,1,6,8,7,5,4,2,1,3,10,10,14,8,3,10,4,7,9,7,4,3,7,3,1,7,7,7,8,3,6,7,8,9,7,10,7,1,1,6,6,8,9,6,1,- -  -,Yth,6
Louie Page,"DM, M (C)",-,-,11,10,2,7,16,12,6,10,1,3,2,10,5,6,7,2,7,16,7,3,6,1,1,8,15,1,5,4,7,4,3,6,13,7,3,3,8,9,2,2,13,13,11,10,15,2,- -  -,Yth,9
Finn Abraham,"D (C), DM",-,-,11,4,1,4,6,12,7,7,1,4,1,6,2,6,9,1,1,8,11,4,5,2,3,13,7,2,4,5,5,4,1,2,11,13,1,4,5,4,2,1,6,7,4,11,14,3,- -  -,Yth,6
Linton Chakki,"DM, M (C)",-,-,12,5,2,7,7,9,5,11,3,2,2,6,1,6,11,1,6,8,4,2,5,11,2,8,2,2,4,5,7,1,1,5,12,12,5,5,6,7,3,2,6,4,4,11,11,1,- -  -,Yth,10
Jack Adam Brewer,"D (C), DM",-,-,6,4,1,3,4,6,7,4,3,3,1,7,2,6,11,3,3,11,10,1,2,11,2,14,7,3,4,5,6,3,1,1,9,12,4,2,11,5,4,3,6,6,5,10,10,2,- -  -,Loa,8
Bailey Hamilton,"DM, M (C)",-,-,11,10,2,8,5,9,3,6,3,2,3,3,1,8,13,2,1,15,3,1,6,5,3,8,4,2,3,5,12,1,3,3,13,12,1,3,1,4,3,1,6,5,6,9,8,2,- -  -,Yth,13
Lewis Warnaby,"DM, M/AM (C)",-,-,12,11,2,8,7,10,4,9,2,1,3,6,1,10,10,3,6,15,4,1,6,6,3,8,3,3,4,6,11,2,2,5,10,8,2,4,4,5,3,2,4,6,7,7,8,1,- -  -,Yth,8
Alfie King,"DM, M (C)",-,-,10,4,3,8,6,9,4,5,1,3,1,4,2,9,9,1,4,15,4,1,4,4,2,5,3,2,2,6,10,4,1,1,6,12,3,1,5,6,1,3,3,5,5,12,15,3,- -  -,Yth,12
Tom McCallum,"DM, M/AM (C)",-,-,9,9,3,10,6,11,5,5,2,1,1,4,4,12,11,3,3,9,6,1,5,9,4,4,4,2,4,5,11,5,1,4,13,7,3,3,3,4,1,4,5,6,3,10,15,2,- -  -,Yth,10
Stuart Durrans,DM,-,-,4,8,2,12,9,11,5,7,2,1,2,6,5,7,5,3,7,13,5,4,4,9,2,6,13,3,10,4,9,5,1,7,5,12,5,7,6,8,3,1,6,6,6,5,10,2,- -  -,,6
Jack Bareham,"DM, M/AM (C)",-,-,9,7,3,7,6,7,3,4,3,2,3,8,1,10,12,1,2,14,3,1,5,9,2,6,3,3,3,5,5,4,3,3,7,11,3,3,5,5,3,2,2,4,3,9,14,3,- -  -,Yth,12
Alex Stevens,"DM, M/AM (C)",-,-,9,5,2,9,6,6,4,5,1,3,1,7,1,12,11,1,1,14,2,1,7,1,2,4,3,4,3,5,8,4,3,2,6,7,3,1,5,2,3,4,4,4,3,12,15,3,- -  -,Yth,11
Lewis Nolan,"DM, M/AM (C)",-,-,11,7,3,9,12,7,7,7,1,1,1,7,3,9,12,2,7,12,7,2,7,3,1,11,5,2,6,6,11,8,3,3,18,12,1,5,7,10,1,2,8,5,5,9,15,3,- -  -,,13
Jack Phillips,"DM, M/AM (C)",-,-,9,8,3,10,5,6,3,5,3,2,1,2,1,6,12,2,5,17,4,2,2,1,3,6,2,1,1,6,8,1,1,1,7,12,1,2,3,3,3,1,4,4,1,13,12,3,- -  -,Yth,12
Cameron Sullivan,"DM, M (C)",-,-,10,12,2,8,6,10,6,10,1,2,2,3,1,11,8,1,3,9,3,3,12,7,2,11,3,2,3,5,6,4,2,1,7,12,1,3,2,4,2,2,6,5,7,7,10,1,- -  -,Yth,10
