Name,Position,Av Rat,Av Rat.1,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Harry Nevin,D (RC),7.00,7.00,7.0,6.0,3.0,6.0,7.0,12.0,9.0,8.0,1.0,3.0,3.0,12.0,2.0,7.0,14.0,2.0,3.0,12.0,8.0,3.0,1.0,9.0,2.0,11.0,13.0,4.0,1.0,5.0,8.0,1.0,1.0,3.0,7.0,10.0,7.0,4.0,10.0,9.0,2.0,2.0,9.0,9.0,10.0,12.0,12.0,3.0,- -  -,,12.0
Junior Tchamadeu,D/WB/AM (R),7.00,7.00,12.0,9.0,4.0,10.0,11.0,9.0,10.0,12.0,3.0,3.0,4.0,10.0,5.0,9.0,14.0,1.0,9.0,12.0,10.0,9.0,8.0,5.0,4.0,13.0,8.0,2.0,3.0,6.0,10.0,7.0,3.0,11.0,13.0,9.0,10.0,5.0,11.0,11.0,3.0,3.0,9.0,9.0,10.0,11.0,6.0,2.0,- -  -,Wnt,14.0
James Husband,"D (LC), WB (L)",6.99,6.99,15.0,10.0,2.0,11.0,14.0,13.0,12.0,14.0,1.0,2.0,3.0,13.0,8.0,10.0,11.0,3.0,10.0,15.0,12.0,7.0,6.0,13.0,1.0,10.0,12.0,1.0,7.0,12.0,11.0,6.0,3.0,10.0,13.0,12.0,10.0,8.0,12.0,10.0,4.0,1.0,13.0,11.0,12.0,11.0,16.0,1.0,- -  -,Wnt,12.0
Lincoln McFayden,D/WB (L),6.99,6.99,13.0,9.0,3.0,10.0,13.0,7.0,7.0,13.0,3.0,1.0,1.0,9.0,4.0,9.0,13.0,2.0,11.0,14.0,8.0,5.0,9.0,1.0,2.0,7.0,5.0,1.0,4.0,7.0,11.0,9.0,3.0,10.0,18.0,8.0,11.0,6.0,11.0,9.0,2.0,3.0,8.0,12.0,9.0,13.0,9.0,2.0,- -  -,Wnt,14.0
Jack Moore,D/WB (R),6.99,6.99,9.0,8.0,1.0,11.0,14.0,14.0,6.0,13.0,3.0,1.0,2.0,6.0,4.0,10.0,11.0,4.0,8.0,12.0,10.0,8.0,4.0,11.0,1.0,3.0,9.0,2.0,3.0,6.0,10.0,3.0,2.0,6.0,13.0,13.0,11.0,6.0,10.0,7.0,1.0,2.0,10.0,11.0,9.0,12.0,5.0,3.0,- -  -,,13.0
Will Collar,"D (R), DM, M/AM (C)",6.97,6.97,13.0,10.0,2.0,11.0,12.0,11.0,12.0,13.0,3.0,2.0,3.0,10.0,8.0,12.0,11.0,3.0,11.0,13.0,8.0,4.0,10.0,8.0,1.0,11.0,10.0,1.0,6.0,9.0,11.0,10.0,1.0,9.0,15.0,10.0,8.0,7.0,10.0,12.0,2.0,1.0,12.0,11.0,10.0,10.0,12.0,2.0,- -  -,Wnt,11.0
Calum Macdonald,"D (LC), WB (L)",6.97,6.97,13.0,10.0,3.0,10.0,11.0,13.0,10.0,11.0,2.0,1.0,3.0,11.0,6.0,10.0,13.0,3.0,11.0,11.0,13.0,6.0,8.0,7.0,2.0,10.0,11.0,3.0,8.0,7.0,10.0,8.0,3.0,11.0,4.0,10.0,11.0,12.0,12.0,12.0,4.0,1.0,14.0,11.0,11.0,11.0,12.0,3.0,- -  -,,12.0
Kyle Bailey,D (RC),6.96,6.96,10.0,8.0,3.0,9.0,8.0,10.0,12.0,12.0,3.0,1.0,1.0,9.0,2.0,11.0,12.0,3.0,5.0,14.0,9.0,10.0,3.0,5.0,1.0,13.0,12.0,2.0,2.0,7.0,8.0,5.0,4.0,5.0,11.0,8.0,4.0,3.0,9.0,9.0,1.0,3.0,8.0,10.0,8.0,10.0,5.0,2.0,- -  -,,12.0
Liam Bennett,D/WB (R),6.96,6.96,18.0,9.0,2.0,11.0,15.0,11.0,12.0,14.0,1.0,1.0,3.0,12.0,4.0,10.0,13.0,1.0,11.0,12.0,10.0,8.0,8.0,11.0,1.0,8.0,9.0,3.0,9.0,8.0,10.0,5.0,1.0,11.0,16.0,12.0,10.0,7.0,12.0,9.0,1.0,2.0,17.0,11.0,12.0,11.0,14.0,1.0,- -  -,Wnt,13.0
Harry Perritt,D/WB (R),6.95,6.95,10.0,10.0,1.0,10.0,11.0,9.0,10.0,10.0,2.0,2.0,2.0,10.0,6.0,10.0,13.0,3.0,8.0,9.0,9.0,8.0,7.0,9.0,2.0,6.0,6.0,3.0,8.0,9.0,7.0,6.0,4.0,7.0,9.0,10.0,9.0,5.0,8.0,8.0,2.0,3.0,11.0,8.0,10.0,10.0,11.0,3.0,- -  -,,14.0
Lewis Cass,"D (RC), WB (R)",6.95,6.95,12.0,11.0,2.0,12.0,13.0,12.0,12.0,12.0,1.0,1.0,2.0,12.0,4.0,12.0,12.0,3.0,12.0,10.0,13.0,6.0,5.0,6.0,3.0,12.0,8.0,3.0,5.0,5.0,10.0,4.0,1.0,9.0,12.0,11.0,11.0,5.0,13.0,11.0,2.0,1.0,9.0,12.0,12.0,9.0,10.0,3.0,- -  -,,12.0
Louis Hall,D/WB/M/AM (L),6.95,6.95,12.0,6.0,3.0,10.0,10.0,9.0,8.0,11.0,2.0,1.0,3.0,9.0,8.0,9.0,12.0,3.0,10.0,15.0,9.0,10.0,6.0,8.0,3.0,11.0,9.0,1.0,4.0,5.0,7.0,7.0,1.0,8.0,10.0,9.0,10.0,7.0,8.0,7.0,1.0,1.0,8.0,11.0,10.0,9.0,15.0,2.0,- -  -,,12.0
Tendayi Darikwa,D/WB (RL),6.94,6.94,15.0,8.0,3.0,9.0,13.0,12.0,11.0,13.0,2.0,3.0,2.0,10.0,11.0,9.0,13.0,2.0,10.0,10.0,9.0,7.0,8.0,12.0,2.0,12.0,12.0,2.0,6.0,10.0,10.0,8.0,2.0,9.0,14.0,10.0,10.0,5.0,9.0,8.0,3.0,1.0,14.0,12.0,10.0,11.0,13.0,1.0,- -  -,,14.0
Tom Clifford,D/WB (L),6.94,6.94,11.0,12.0,3.0,11.0,10.0,10.0,11.0,13.0,3.0,2.0,3.0,8.0,8.0,8.0,12.0,1.0,9.0,13.0,9.0,5.0,8.0,5.0,2.0,7.0,7.0,2.0,12.0,5.0,7.0,5.0,3.0,10.0,12.0,11.0,13.0,10.0,11.0,12.0,1.0,1.0,11.0,11.0,10.0,9.0,8.0,3.0,- -  -,,12.0
Ryan Clampin,D/WB (L),6.94,6.94,14.0,10.0,1.0,10.0,11.0,11.0,11.0,11.0,2.0,3.0,2.0,11.0,8.0,10.0,13.0,3.0,11.0,14.0,12.0,6.0,10.0,5.0,3.0,12.0,11.0,1.0,8.0,11.0,11.0,6.0,1.0,11.0,12.0,11.0,11.0,8.0,11.0,10.0,1.0,2.0,10.0,10.0,12.0,12.0,14.0,4.0,- -  -,,13.0
Cheye Alexander,D/WB (RL),6.94,6.94,13.0,10.0,3.0,10.0,12.0,11.0,8.0,11.0,3.0,2.0,1.0,11.0,6.0,10.0,12.0,2.0,8.0,13.0,9.0,7.0,9.0,5.0,1.0,7.0,7.0,1.0,6.0,10.0,9.0,7.0,3.0,10.0,9.0,8.0,12.0,9.0,9.0,10.0,1.0,1.0,8.0,11.0,8.0,12.0,9.0,1.0,- -  -,,12.0
Reece Hannam,D/WB (L),6.93,6.93,12.0,7.0,1.0,10.0,11.0,10.0,9.0,14.0,2.0,2.0,3.0,10.0,6.0,10.0,13.0,2.0,11.0,14.0,9.0,10.0,8.0,6.0,3.0,13.0,8.0,1.0,3.0,3.0,9.0,2.0,2.0,9.0,8.0,9.0,10.0,5.0,10.0,8.0,2.0,4.0,9.0,11.0,8.0,10.0,11.0,3.0,- -  -,,14.0
Liam Gibson,"D (LC), WB (L), DM, M (C)",6.93,6.93,11.0,11.0,2.0,10.0,11.0,13.0,13.0,12.0,3.0,2.0,2.0,15.0,4.0,10.0,11.0,2.0,10.0,11.0,11.0,9.0,7.0,7.0,1.0,13.0,9.0,1.0,5.0,12.0,8.0,7.0,1.0,9.0,9.0,11.0,8.0,8.0,13.0,9.0,4.0,3.0,13.0,10.0,10.0,11.0,12.0,2.0,- -  -,Wnt,11.0
Josh Key,D/WB/M/AM (R),6.93,6.93,13.0,9.0,3.0,11.0,10.0,8.0,8.0,13.0,3.0,1.0,3.0,7.0,8.0,10.0,14.0,1.0,9.0,13.0,8.0,11.0,8.0,8.0,3.0,10.0,9.0,1.0,8.0,11.0,10.0,7.0,2.0,9.0,14.0,10.0,10.0,8.0,10.0,9.0,2.0,3.0,9.0,12.0,9.0,13.0,7.0,3.0,- -  -,,12.0
Kane Smith,D/WB (R),6.93,6.93,13.0,11.0,1.0,10.0,10.0,12.0,11.0,8.0,3.0,3.0,3.0,10.0,5.0,7.0,14.0,3.0,15.0,16.0,9.0,5.0,10.0,7.0,1.0,7.0,11.0,2.0,10.0,11.0,9.0,5.0,3.0,12.0,16.0,8.0,14.0,5.0,12.0,8.0,1.0,3.0,12.0,8.0,11.0,10.0,6.0,1.0,- -  -,,13.0
Michael Kelly,"D (RLC), WB/M (L)",6.93,6.93,9.0,10.0,3.0,7.0,12.0,10.0,10.0,10.0,3.0,3.0,3.0,11.0,6.0,10.0,12.0,2.0,11.0,9.0,11.0,8.0,6.0,11.0,2.0,12.0,6.0,1.0,9.0,8.0,7.0,7.0,1.0,5.0,10.0,10.0,12.0,3.0,12.0,9.0,1.0,2.0,12.0,11.0,12.0,8.0,12.0,2.0,- -  -,,12.0
Reagan Ogle,"D (RC), WB (RL)",6.92,6.92,11.0,9.0,1.0,8.0,10.0,11.0,12.0,13.0,2.0,1.0,4.0,12.0,4.0,8.0,9.0,3.0,6.0,12.0,11.0,12.0,7.0,9.0,1.0,8.0,9.0,1.0,4.0,8.0,7.0,5.0,3.0,6.0,10.0,10.0,9.0,7.0,10.0,8.0,3.0,2.0,13.0,10.0,9.0,10.0,12.0,4.0,- -  -,,9.0
Tom Bradbury,D (LC),6.92,6.92,12.0,7.0,2.0,4.0,13.0,11.0,12.0,10.0,3.0,1.0,1.0,10.0,8.0,9.0,10.0,3.0,9.0,10.0,11.0,10.0,9.0,8.0,1.0,16.0,12.0,2.0,4.0,2.0,6.0,9.0,2.0,6.0,14.0,10.0,3.0,6.0,9.0,10.0,3.0,2.0,9.0,7.0,10.0,7.0,11.0,2.0,- -  -,Wnt,10.0
Jordan Spence,D (RC),6.92,6.92,12.0,7.0,4.0,10.0,12.0,12.0,13.0,10.0,1.0,2.0,3.0,9.0,4.0,10.0,11.0,3.0,9.0,15.0,12.0,10.0,5.0,12.0,3.0,13.0,11.0,3.0,5.0,5.0,10.0,4.0,2.0,9.0,17.0,8.0,8.0,5.0,8.0,8.0,2.0,3.0,10.0,12.0,10.0,11.0,8.0,3.0,- -  -,,11.0
Jacob Jones,D/WB (L),6.92,6.92,15.0,6.0,1.0,10.0,9.0,10.0,7.0,14.0,3.0,1.0,2.0,8.0,2.0,6.0,10.0,1.0,10.0,6.0,9.0,5.0,10.0,4.0,1.0,8.0,10.0,3.0,10.0,12.0,8.0,2.0,1.0,8.0,14.0,14.0,11.0,9.0,6.0,7.0,3.0,3.0,12.0,13.0,7.0,8.0,14.0,2.0,- -  -,,10.0
Lee O'Connor,"D (RC), DM, M (C)",6.91,6.91,13.0,9.0,1.0,10.0,14.0,12.0,11.0,14.0,1.0,1.0,1.0,13.0,7.0,12.0,12.0,1.0,10.0,15.0,11.0,5.0,4.0,9.0,1.0,11.0,9.0,2.0,4.0,8.0,9.0,6.0,3.0,9.0,13.0,11.0,10.0,6.0,13.0,10.0,3.0,3.0,13.0,9.0,13.0,10.0,12.0,2.0,- -  -,,12.0
Nathan Ralph,D/WB (L),6.91,6.91,13.0,10.0,1.0,11.0,13.0,12.0,10.0,9.0,2.0,1.0,2.0,12.0,9.0,12.0,10.0,1.0,9.0,12.0,12.0,7.0,9.0,6.0,2.0,14.0,12.0,2.0,7.0,10.0,12.0,7.0,2.0,9.0,13.0,10.0,10.0,10.0,8.0,12.0,2.0,3.0,10.0,8.0,12.0,9.0,6.0,1.0,- -  -,,10.0
John Clarke,D/WB (L),6.91,6.91,14.0,7.0,3.0,8.0,11.0,9.0,10.0,14.0,3.0,2.0,2.0,11.0,5.0,9.0,12.0,1.0,10.0,14.0,9.0,11.0,6.0,8.0,3.0,10.0,9.0,1.0,11.0,5.0,10.0,4.0,1.0,8.0,12.0,7.0,9.0,6.0,8.0,8.0,4.0,3.0,12.0,10.0,8.0,11.0,13.0,2.0,- -  -,,15.0
Reece Hall-Johnson,"D (RC), WB (R)",6.91,6.91,13.0,6.0,2.0,9.0,13.0,12.0,11.0,11.0,1.0,3.0,3.0,11.0,8.0,9.0,13.0,1.0,9.0,15.0,10.0,7.0,7.0,8.0,1.0,8.0,10.0,1.0,7.0,11.0,9.0,7.0,2.0,9.0,13.0,8.0,8.0,5.0,9.0,11.0,1.0,3.0,9.0,10.0,10.0,10.0,12.0,2.0,- -  -,,13.0
Kyle Daniel-Spray,"D (LC), WB (L)",6.91,6.91,9.0,8.0,1.0,9.0,10.0,13.0,5.0,9.0,2.0,1.0,1.0,11.0,6.0,12.0,8.0,2.0,8.0,14.0,11.0,5.0,4.0,7.0,1.0,15.0,10.0,2.0,1.0,6.0,9.0,3.0,2.0,6.0,11.0,17.0,8.0,5.0,7.0,14.0,2.0,1.0,9.0,7.0,12.0,10.0,5.0,3.0,- -  -,,11.0
Liam Gordon,"D (RLC), WB (L)",6.91,6.91,11.0,12.0,2.0,11.0,11.0,10.0,9.0,12.0,1.0,2.0,2.0,11.0,4.0,8.0,14.0,2.0,11.0,12.0,8.0,10.0,3.0,7.0,1.0,8.0,8.0,1.0,6.0,9.0,11.0,7.0,3.0,10.0,7.0,9.0,10.0,6.0,11.0,10.0,2.0,3.0,10.0,10.0,10.0,12.0,9.0,3.0,- -  -,Wnt,14.0
Max Clark,"D/WB (L), DM, M (LC), AM (L)",6.90,6.90,14.0,8.0,3.0,11.0,13.0,11.0,9.0,12.0,3.0,2.0,3.0,12.0,5.0,12.0,12.0,3.0,12.0,12.0,11.0,5.0,9.0,8.0,1.0,9.0,9.0,1.0,12.0,9.0,10.0,7.0,1.0,9.0,10.0,9.0,12.0,11.0,10.0,11.0,3.0,3.0,13.0,10.0,12.0,11.0,12.0,3.0,- -  -,Wnt,11.0
Joe Wormleighton,D/WB/M (R),6.90,6.90,14.0,10.0,2.0,11.0,12.0,11.0,12.0,15.0,2.0,1.0,1.0,11.0,4.0,12.0,13.0,1.0,11.0,11.0,9.0,5.0,7.0,10.0,1.0,6.0,7.0,2.0,7.0,7.0,11.0,5.0,2.0,9.0,13.0,13.0,12.0,7.0,12.0,4.0,1.0,3.0,8.0,7.0,14.0,15.0,8.0,3.0,- -  -,,12.0
Josh Debayo,D (L),6.90,6.90,11.0,8.0,3.0,8.0,10.0,9.0,13.0,10.0,2.0,3.0,3.0,10.0,3.0,8.0,14.0,2.0,10.0,8.0,7.0,9.0,7.0,3.0,1.0,10.0,10.0,2.0,7.0,8.0,10.0,5.0,3.0,9.0,10.0,10.0,9.0,6.0,10.0,8.0,1.0,1.0,11.0,10.0,10.0,9.0,10.0,2.0,- -  -,,15.0
Ryheem Sheckleford,D/WB (R),6.90,6.90,15.0,7.0,1.0,9.0,14.0,10.0,9.0,12.0,2.0,3.0,1.0,10.0,3.0,9.0,14.0,3.0,9.0,8.0,9.0,7.0,3.0,8.0,3.0,9.0,9.0,1.0,6.0,7.0,9.0,4.0,1.0,10.0,8.0,9.0,11.0,7.0,7.0,10.0,1.0,1.0,7.0,9.0,10.0,11.0,11.0,3.0,- -  -,Wnt,14.0
Dion Kelly-Evans,D/WB (RL),6.90,6.90,13.0,7.0,2.0,10.0,10.0,11.0,9.0,10.0,1.0,1.0,2.0,10.0,8.0,10.0,14.0,1.0,9.0,10.0,9.0,3.0,8.0,11.0,1.0,12.0,5.0,3.0,7.0,6.0,7.0,6.0,2.0,8.0,14.0,8.0,9.0,8.0,10.0,8.0,1.0,1.0,13.0,9.0,9.0,10.0,17.0,2.0,- -  -,,14.0
Dan Moss,"D (RC), M (C)",6.90,6.90,15.0,9.0,3.0,9.0,11.0,13.0,11.0,12.0,3.0,2.0,1.0,13.0,7.0,8.0,12.0,3.0,8.0,10.0,11.0,8.0,5.0,10.0,2.0,9.0,11.0,1.0,8.0,7.0,8.0,6.0,1.0,8.0,14.0,11.0,10.0,7.0,11.0,11.0,1.0,1.0,15.0,11.0,8.0,10.0,8.0,3.0,- -  -,Wnt,12.0
Robbie Tinkler,"D (RC), WB (R), DM",6.90,6.90,14.0,6.0,1.0,10.0,12.0,11.0,10.0,12.0,2.0,4.0,1.0,11.0,5.0,9.0,12.0,2.0,8.0,15.0,10.0,8.0,4.0,15.0,2.0,12.0,9.0,1.0,4.0,5.0,6.0,4.0,2.0,5.0,14.0,8.0,9.0,4.0,6.0,11.0,1.0,3.0,14.0,9.0,9.0,10.0,14.0,2.0,- -  -,,12.0
Brooklyn Genesini,D/WB (R),6.90,6.90,9.0,8.0,2.0,10.0,10.0,12.0,8.0,7.0,3.0,1.0,2.0,9.0,3.0,8.0,15.0,2.0,8.0,11.0,7.0,10.0,1.0,4.0,1.0,6.0,6.0,3.0,6.0,5.0,8.0,8.0,3.0,5.0,11.0,10.0,11.0,7.0,9.0,8.0,3.0,4.0,10.0,10.0,9.0,15.0,11.0,1.0,- -  -,,12.0
Laurence Maguire,D (LC),6.90,6.90,13.0,10.0,1.0,10.0,13.0,12.0,11.0,9.0,3.0,1.0,1.0,12.0,4.0,11.0,11.0,3.0,6.0,13.0,11.0,7.0,6.0,12.0,2.0,13.0,12.0,1.0,5.0,4.0,8.0,4.0,3.0,7.0,10.0,11.0,9.0,2.0,10.0,10.0,3.0,2.0,9.0,11.0,9.0,9.0,9.0,2.0,- -  -,,10.0
Mickey Demetriou,"D (LC), WB (L)",6.90,6.90,16.0,9.0,2.0,12.0,14.0,11.0,10.0,10.0,2.0,1.0,1.0,13.0,6.0,10.0,8.0,1.0,12.0,12.0,11.0,11.0,6.0,9.0,4.0,11.0,12.0,2.0,11.0,8.0,9.0,6.0,2.0,10.0,15.0,10.0,11.0,8.0,14.0,11.0,3.0,2.0,12.0,9.0,12.0,8.0,6.0,1.0,- -  -,,7.0
Scott Duxbury,"D (LC), WB (L)",6.89,6.89,13.0,9.0,1.0,11.0,12.0,12.0,10.0,12.0,3.0,3.0,1.0,8.0,6.0,10.0,11.0,1.0,12.0,13.0,9.0,7.0,7.0,4.0,3.0,11.0,10.0,2.0,9.0,12.0,10.0,6.0,3.0,11.0,14.0,8.0,10.0,10.0,7.0,10.0,2.0,3.0,10.0,12.0,9.0,11.0,9.0,3.0,- -  -,,11.0
Archie Davies,D/WB (R),6.89,6.89,13.0,8.0,3.0,10.0,11.0,10.0,10.0,12.0,2.0,2.0,3.0,9.0,4.0,9.0,11.0,2.0,8.0,12.0,8.0,7.0,8.0,5.0,2.0,11.0,9.0,3.0,10.0,9.0,9.0,7.0,2.0,9.0,13.0,8.0,11.0,10.0,9.0,8.0,2.0,1.0,10.0,11.0,10.0,12.0,7.0,1.0,- -  -,,12.0
Jack Armer,"D (RLC), WB (RL)",6.89,6.89,12.0,12.0,4.0,9.0,11.0,12.0,12.0,13.0,3.0,3.0,1.0,10.0,4.0,9.0,11.0,3.0,8.0,12.0,9.0,9.0,2.0,7.0,1.0,9.0,11.0,2.0,8.0,6.0,9.0,3.0,1.0,10.0,8.0,11.0,10.0,6.0,11.0,11.0,1.0,3.0,12.0,9.0,10.0,11.0,10.0,2.0,- -  -,,11.0
Brad Halliday,D/WB (R),6.89,6.89,14.0,8.0,1.0,9.0,13.0,10.0,11.0,14.0,3.0,1.0,3.0,11.0,6.0,12.0,11.0,3.0,10.0,15.0,11.0,9.0,9.0,8.0,2.0,10.0,9.0,1.0,4.0,9.0,8.0,8.0,2.0,10.0,12.0,9.0,11.0,6.0,11.0,10.0,1.0,2.0,11.0,12.0,10.0,11.0,14.0,2.0,- -  -,,11.0
Jake Batty,"D (LC), WB (L)",6.89,6.89,11.0,9.0,2.0,7.0,10.0,15.0,7.0,13.0,2.0,1.0,2.0,7.0,5.0,8.0,15.0,1.0,9.0,13.0,12.0,9.0,6.0,9.0,2.0,4.0,9.0,2.0,3.0,5.0,8.0,6.0,3.0,9.0,8.0,11.0,11.0,4.0,13.0,11.0,1.0,1.0,12.0,8.0,11.0,13.0,10.0,3.0,- -  -,,15.0
David Ferguson,D/WB/M (L),6.89,6.89,12.0,10.0,1.0,8.0,11.0,11.0,9.0,14.0,2.0,3.0,3.0,9.0,5.0,12.0,12.0,2.0,8.0,12.0,12.0,7.0,8.0,9.0,2.0,9.0,9.0,2.0,13.0,4.0,10.0,6.0,3.0,7.0,12.0,10.0,13.0,10.0,10.0,10.0,3.0,1.0,11.0,10.0,8.0,12.0,6.0,3.0,- -  -,Wnt,12.0
Sam Hart,D/WB/M (L),6.88,6.88,12.0,8.0,3.0,9.0,10.0,11.0,10.0,12.0,1.0,3.0,2.0,10.0,6.0,10.0,11.0,2.0,10.0,10.0,10.0,8.0,7.0,10.0,2.0,10.0,9.0,1.0,10.0,8.0,9.0,7.0,2.0,9.0,12.0,8.0,9.0,8.0,9.0,9.0,1.0,1.0,10.0,10.0,9.0,12.0,11.0,3.0,- -  -,,12.0
Ollie Harfield,D/WB (L),6.88,6.88,13.0,8.0,1.0,9.0,11.0,11.0,10.0,13.0,3.0,3.0,1.0,10.0,4.0,10.0,11.0,1.0,9.0,9.0,10.0,9.0,7.0,7.0,3.0,12.0,9.0,1.0,4.0,6.0,10.0,5.0,3.0,7.0,10.0,8.0,8.0,7.0,11.0,10.0,3.0,2.0,11.0,7.0,10.0,10.0,5.0,2.0,- -  -,,12.0
Joe Kizzi,"D (RC), WB (R)",6.88,6.88,14.0,10.0,4.0,9.0,14.0,12.0,12.0,12.0,3.0,2.0,1.0,11.0,7.0,9.0,11.0,3.0,11.0,10.0,10.0,9.0,7.0,10.0,3.0,13.0,12.0,1.0,10.0,9.0,9.0,9.0,1.0,8.0,12.0,10.0,12.0,8.0,10.0,10.0,2.0,1.0,13.0,9.0,10.0,9.0,11.0,1.0,- -  -,,10.0
Luke Robinson,D/WB (L),6.88,6.88,10.0,7.0,2.0,12.0,11.0,12.0,8.0,12.0,3.0,2.0,2.0,10.0,6.0,11.0,12.0,3.0,7.0,13.0,12.0,6.0,6.0,11.0,4.0,7.0,8.0,1.0,9.0,5.0,10.0,4.0,2.0,10.0,10.0,11.0,12.0,13.0,13.0,9.0,3.0,1.0,7.0,10.0,10.0,12.0,7.0,1.0,- -  -,,12.0
Will Wood,"D (LC), WB (L)",6.88,6.88,11.0,8.0,2.0,10.0,10.0,10.0,10.0,11.0,1.0,3.0,3.0,11.0,7.0,10.0,11.0,3.0,9.0,13.0,11.0,7.0,6.0,7.0,1.0,11.0,8.0,1.0,5.0,7.0,8.0,6.0,3.0,6.0,9.0,10.0,8.0,6.0,9.0,9.0,2.0,1.0,9.0,12.0,10.0,12.0,10.0,4.0,- -  -,Wnt,11.0
Lee Brown,"D (LC), WB (L)",6.87,6.87,15.0,12.0,1.0,11.0,14.0,12.0,11.0,11.0,3.0,3.0,3.0,11.0,13.0,13.0,8.0,2.0,10.0,15.0,12.0,9.0,8.0,13.0,3.0,12.0,12.0,2.0,12.0,5.0,8.0,8.0,2.0,8.0,11.0,10.0,11.0,13.0,11.0,13.0,1.0,1.0,12.0,10.0,10.0,6.0,8.0,3.0,- -  -,,7.0
Rio Adebisi,"D (RL), WB (L)",6.87,6.87,14.0,10.0,1.0,12.0,13.0,9.0,11.0,14.0,2.0,1.0,3.0,9.0,7.0,10.0,15.0,1.0,10.0,15.0,9.0,9.0,3.0,5.0,4.0,12.0,8.0,1.0,4.0,5.0,9.0,4.0,2.0,9.0,13.0,8.0,9.0,4.0,9.0,8.0,1.0,2.0,10.0,12.0,8.0,12.0,10.0,4.0,- -  -,Wnt,13.0
Nick Tsaroulla,D/WB/M/AM (L),6.87,6.87,13.0,8.0,3.0,12.0,11.0,10.0,7.0,10.0,3.0,3.0,1.0,9.0,7.0,11.0,11.0,2.0,12.0,11.0,9.0,4.0,6.0,8.0,4.0,6.0,7.0,1.0,6.0,13.0,10.0,7.0,1.0,12.0,14.0,8.0,11.0,8.0,7.0,10.0,3.0,2.0,8.0,10.0,10.0,12.0,10.0,2.0,- -  -,,13.0
Jordan Clarke,"D (RC), WB (R)",6.86,6.86,10.0,9.0,2.0,8.0,10.0,9.0,9.0,10.0,3.0,3.0,1.0,9.0,2.0,10.0,9.0,1.0,8.0,11.0,9.0,9.0,5.0,11.0,2.0,10.0,10.0,1.0,4.0,10.0,10.0,8.0,2.0,8.0,13.0,7.0,9.0,2.0,10.0,9.0,1.0,3.0,9.0,10.0,10.0,10.0,10.0,3.0,- -  -,,11.0
Myles Kenlock,D/WB (L),6.86,6.86,13.0,9.0,1.0,10.0,11.0,12.0,11.0,12.0,1.0,2.0,2.0,11.0,6.0,10.0,12.0,2.0,9.0,12.0,11.0,11.0,8.0,7.0,1.0,12.0,10.0,3.0,9.0,12.0,9.0,6.0,3.0,8.0,12.0,9.0,9.0,8.0,11.0,10.0,3.0,1.0,11.0,11.0,10.0,11.0,8.0,2.0,- -  -,Ask,12.0
Chris Gunter,"D (RL), WB (R)",6.86,6.86,14.0,8.0,3.0,9.0,14.0,11.0,7.0,15.0,1.0,1.0,1.0,10.0,10.0,10.0,8.0,2.0,10.0,18.0,11.0,9.0,7.0,13.0,2.0,9.0,10.0,2.0,8.0,5.0,11.0,6.0,1.0,8.0,9.0,8.0,11.0,9.0,11.0,10.0,3.0,2.0,11.0,11.0,9.0,8.0,10.0,3.0,- -  -,,7.0
Tennai Watson,D/WB (R),6.86,6.86,15.0,9.0,3.0,10.0,12.0,10.0,9.0,14.0,3.0,4.0,2.0,11.0,5.0,10.0,12.0,2.0,8.0,16.0,9.0,11.0,7.0,7.0,1.0,11.0,6.0,3.0,5.0,10.0,11.0,6.0,2.0,10.0,10.0,10.0,10.0,6.0,10.0,9.0,3.0,2.0,5.0,12.0,12.0,14.0,7.0,3.0,- -  -,Inj,12.0
Asher Falase,D/WB (R),6.86,6.86,11.0,10.0,3.0,11.0,12.0,13.0,13.0,10.0,2.0,3.0,3.0,8.0,3.0,8.0,16.0,1.0,8.0,14.0,9.0,8.0,2.0,14.0,1.0,14.0,8.0,3.0,2.0,6.0,9.0,1.0,3.0,7.0,7.0,12.0,9.0,4.0,7.0,6.0,1.0,3.0,9.0,11.0,8.0,8.0,10.0,1.0,- -  -,,13.0
Donervon Daniels,D (RC),6.86,6.86,13.0,9.0,1.0,10.0,12.0,11.0,13.0,14.0,1.0,1.0,1.0,11.0,7.0,11.0,11.0,1.0,10.0,14.0,11.0,14.0,6.0,15.0,2.0,13.0,12.0,1.0,5.0,7.0,9.0,6.0,3.0,8.0,14.0,9.0,9.0,4.0,9.0,12.0,2.0,3.0,13.0,12.0,10.0,10.0,14.0,2.0,- -  -,Opt,11.0
Harvey Sayer,"D/WB/M (L), AM (RL)",6.86,6.86,10.0,10.0,2.0,10.0,9.0,6.0,6.0,12.0,2.0,3.0,3.0,9.0,10.0,9.0,13.0,2.0,10.0,10.0,8.0,3.0,8.0,13.0,3.0,6.0,5.0,1.0,11.0,8.0,9.0,7.0,3.0,9.0,12.0,9.0,10.0,12.0,8.0,9.0,4.0,2.0,6.0,11.0,10.0,10.0,8.0,1.0,- -  -,,13.0
