UID,Name,Position,Drb/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
28095479,Corie Andrews,"AM (RL), ST (C)",0.82,16,9,8,8,12,15,11,8,5,10,9,11,7,8,17,12,5,9,6,7,7,10,5,7,8,10,7,7,7,7,3,4,8,7,3,10,2,1,2,3,1,4,1,2,1,2,3,- -  -,Ask
2000119458,Marvellous Onabirekhanlen,"M (L), AM (RL), ST (C)",2.96,15,12,9,5,15,12,12,14,5,8,5,10,3,8,9,11,8,11,4,5,6,6,5,11,8,12,11,3,8,8,3,2,4,4,1,9,3,2,3,2,1,3,1,2,1,2,3,- -  -,
2000210139,Joe Knight,ST (C),1.15,13,12,9,9,15,14,11,6,7,10,6,12,1,9,16,13,9,12,4,3,5,6,7,6,13,14,12,4,14,4,3,3,6,3,3,12,1,2,1,3,3,2,1,1,3,2,2,- -  -,
29197415,Aaron Drinan,"AM (RL), ST (C)",1.50,12,10,11,12,12,12,12,14,14,12,13,8,14,11,16,12,5,11,10,15,11,16,8,10,10,11,11,8,8,8,3,5,8,11,5,9,1,2,1,1,4,1,3,3,2,1,2,- -  -,Req
2000050001,James Crole,ST (C),1.00,12,12,12,7,12,12,9,10,8,11,12,12,9,10,14,6,4,8,9,9,8,8,9,9,11,13,10,10,10,11,9,8,9,12,8,11,3,1,1,1,3,2,3,2,2,3,2,- -  -,
29129081,Dom Telford,"AM (RLC), ST (C)",0.94,13,12,12,7,14,11,11,8,8,12,6,12,10,12,10,11,8,12,5,12,13,14,6,6,7,12,11,6,9,10,3,5,9,9,7,12,3,1,2,2,2,3,2,2,3,1,3,- -  -,
2002095123,Ryan Hemming,"AM (RL), ST (C)",1.43,15,14,14,7,12,13,9,7,9,8,6,9,5,9,11,13,10,12,5,8,8,9,4,8,10,11,15,6,13,5,3,2,8,3,3,13,1,2,2,1,2,3,3,3,1,2,1,- -  -,
2000007551,Dylan Gavin,ST (C),1.17,10,9,14,15,13,9,7,12,15,11,13,8,6,14,17,12,11,11,7,9,8,8,6,6,10,9,14,1,13,9,5,4,7,4,4,11,2,1,3,1,1,2,1,1,1,2,1,- -  -,
29192126,Charley Kendall,ST (C),0.55,13,12,11,9,13,12,10,11,6,13,8,11,9,11,16,9,7,13,6,9,8,13,7,9,11,13,11,6,11,8,6,6,9,11,5,12,1,1,2,4,3,2,2,2,2,2,1,- -  -,Wnt
2000209822,Oli Davis,ST (C),1.20,12,16,15,12,12,15,12,11,15,7,9,12,4,7,15,12,9,12,3,12,7,10,5,4,14,10,9,4,11,7,2,1,7,5,1,6,3,3,2,3,2,2,3,2,1,2,1,- -  -,
2000109680,Owen Farmer,"AM (C), ST (C)",1.32,14,15,12,2,18,15,8,6,12,7,8,13,6,12,16,14,11,14,4,7,14,9,6,4,11,15,12,5,13,7,1,4,10,4,3,11,2,3,2,1,1,1,3,2,2,2,2,- -  -,
225123,Alfie Lloyd,"AM (R), ST (C)",1.28,15,13,8,3,13,14,12,7,8,10,5,10,6,7,12,14,13,7,6,6,5,12,6,5,12,11,6,4,10,6,6,4,9,2,5,9,2,3,1,2,3,1,2,1,2,2,1,- -  -,
2000206162,Harrison Thompson,ST (C),0.92,12,12,12,9,13,13,12,13,10,9,11,12,7,8,12,6,6,9,3,12,8,13,3,5,8,14,9,5,10,8,2,4,8,7,3,9,1,4,2,2,4,2,3,1,2,1,3,- -  -,
2000056353,Tom Bloxham,ST (C),0.99,11,12,12,15,13,11,11,15,9,11,12,12,10,11,14,8,7,12,3,11,9,10,2,7,11,11,11,2,12,8,4,4,11,10,6,11,1,3,4,1,1,4,2,1,3,1,1,- -  -,
29162647,Aaron Cosgrave,"AM (RL), ST (C)",1.12,12,12,9,10,11,12,12,10,11,10,9,12,7,7,12,11,6,13,8,10,6,12,6,8,9,11,11,8,7,8,9,5,7,4,5,12,1,2,2,4,3,1,1,2,2,3,1,- -  -,Opt
61075015,Andrew Dallas,"AM (RL), ST (C)",1.36,13,10,9,7,12,13,11,11,8,11,6,10,10,10,6,9,10,14,7,13,11,14,5,8,11,13,10,5,8,9,2,5,11,12,7,13,3,3,2,3,1,2,4,1,1,1,2,- -  -,
2000054234,Oscar Thorn,"D (R), ST (C)",0.92,13,11,12,13,12,13,12,14,9,10,10,12,7,10,12,7,6,10,10,10,10,10,2,5,9,12,9,4,10,10,5,9,8,11,7,10,2,1,2,3,2,1,1,3,3,2,3,- -  -,
2002103508,Rui Silva,"AM (RC), ST (C)",1.31,12,11,11,8,10,13,9,8,11,13,5,11,6,11,14,14,10,11,7,13,12,11,3,7,11,7,10,5,9,10,6,4,10,6,4,14,2,3,3,2,1,3,2,3,2,2,1,- -  -,
2002082922,Edward Yamoah,"AM (RLC), ST (C)",0.81,13,14,13,6,10,15,12,7,13,9,15,4,3,11,7,12,5,8,3,7,5,7,5,10,7,7,13,4,5,11,2,5,6,4,1,10,3,1,3,1,1,2,3,3,2,2,1,- -  -,Loa
2000108699,Ronnie Stutter,"AM (RL), ST (C)",1.20,16,12,8,3,14,13,11,6,7,13,12,11,6,10,9,13,9,13,5,11,10,12,8,7,9,13,9,4,7,6,3,6,7,5,8,11,1,2,2,1,2,3,1,3,1,3,3,- -  -,
29218212,Slavi Spasov,"AM (C), ST (C)",0.95,13,12,13,13,14,12,13,11,11,10,6,7,9,9,13,9,8,9,5,9,8,13,8,7,8,8,13,8,6,12,6,6,7,6,6,11,3,3,1,2,4,2,2,2,2,3,1,- -  -,
2000177873,Jamie Arnold,"AM (LC), ST (C)",1.02,13,10,17,10,13,13,13,9,15,9,9,6,12,8,9,9,3,12,6,7,10,11,3,6,8,13,11,5,3,6,6,3,10,3,1,9,2,2,2,1,1,2,1,1,1,1,3,- -  -,
2000109167,Esapa Osong,"AM (L), ST (C)",1.00,14,11,12,6,11,14,12,9,7,10,9,13,7,10,10,13,8,10,7,8,10,10,5,8,9,12,9,4,9,5,3,4,8,7,4,12,1,1,2,2,3,1,3,1,1,3,1,- -  -,
29136513,Alex Fletcher,"AM (RL), ST (C)",-,13,12,10,13,18,14,13,8,8,10,10,9,5,5,14,5,5,10,5,13,5,18,3,5,8,11,9,1,9,6,4,3,5,8,4,10,1,3,2,2,2,3,2,1,2,3,2,- -  -,Wnt
2002095909,Sodiq Sanusi,ST (C),-,10,8,16,10,8,8,13,12,10,11,8,11,7,12,11,13,7,14,5,8,7,12,6,6,10,12,13,1,7,6,5,3,10,7,2,15,3,2,2,2,1,1,1,1,4,3,1,- -  -,Inj
2000222081,Oliver Irow,"M (R), AM (RL), ST (C)",1.61,14,14,7,13,12,13,12,9,10,12,7,10,6,7,16,13,9,10,3,6,6,6,5,10,12,8,13,3,8,6,5,3,9,2,1,12,1,1,1,2,3,4,4,2,3,2,1,- -  -,
2000191822,Ranel Young,"AM (RLC), ST (C)",1.04,16,15,10,4,13,15,10,5,9,3,3,5,3,8,14,15,9,11,5,6,4,7,6,11,12,3,10,6,4,5,2,1,8,3,4,7,2,2,1,2,2,3,4,1,1,3,2,- -  -,
28106359,Joe Hardy,ST (C),1.11,13,13,12,7,14,13,13,10,8,12,14,10,12,13,13,11,6,14,7,13,11,14,5,8,9,13,10,7,8,8,5,4,11,12,6,13,1,3,2,2,4,2,3,1,3,3,3,- -  -,
2000125517,Matt Ward,"M (R), AM (RL), ST (C)",1.24,13,13,6,8,14,12,9,7,11,7,8,13,9,8,13,11,12,12,8,9,11,10,8,9,11,10,9,8,8,9,4,5,7,8,6,12,3,2,1,2,3,3,2,3,2,1,2,- -  -,
2000042503,Michael Olakigbe,"AM (RLC), ST (C)",2.50,15,13,11,7,10,14,11,9,13,8,6,10,6,9,13,12,8,12,5,7,7,8,6,10,13,9,14,3,7,10,6,2,10,3,3,12,1,2,3,2,2,1,1,1,3,4,2,- -  -,
2002103672,Aston D'Ath,"AM (RC), ST (C)",0.28,14,13,8,11,10,13,9,8,6,8,4,7,6,5,19,16,5,13,3,7,7,11,8,10,14,11,10,8,5,6,1,3,10,3,4,9,3,1,2,1,1,3,4,1,2,2,3,- -  -,
28122179,Max Thompson,"AM (RL), ST (C)",1.03,15,12,7,11,7,15,13,10,11,10,9,8,10,11,7,9,5,7,6,11,9,10,9,10,11,8,11,7,7,12,4,6,7,5,5,9,3,2,3,1,3,2,1,2,1,2,2,- -  -,
28019957,Jamie Proctor,ST (C),0.36,6,4,14,14,13,5,6,10,12,13,14,11,9,13,12,6,12,13,8,15,8,11,5,9,6,12,11,7,14,9,6,8,11,11,8,11,2,3,2,3,1,2,2,1,1,1,3,- -  -,Ret
2000210518,Frankie Baker,ST (C),1.18,13,12,6,3,16,14,10,8,8,10,6,14,2,10,16,11,10,9,1,3,3,4,3,4,14,15,14,2,13,4,1,1,6,9,1,10,3,3,2,2,4,3,1,4,3,1,3,- -  -,
2000159621,Owen Scattergood,ST (C),0.79,13,8,11,10,12,10,13,10,7,9,8,11,6,12,14,11,10,10,7,7,8,9,7,6,9,12,10,8,9,10,2,4,8,5,6,10,3,1,2,3,1,2,3,1,2,3,3,- -  -,
29174640,George Lloyd,ST (C),0.81,13,13,13,12,10,12,12,10,5,12,8,10,8,8,6,7,5,12,8,11,8,14,9,8,10,11,10,9,7,5,5,5,8,8,5,10,2,3,3,2,3,3,1,1,3,2,3,- -  -,Ask
2000185151,Aaron Ojungu,"AM (C), ST (C)",1.29,11,10,10,9,13,12,11,9,7,10,3,9,4,5,8,11,12,7,4,6,10,9,5,5,10,14,12,5,8,7,3,4,8,4,2,12,3,2,2,4,2,1,2,3,1,3,3,- -  -,
2002082645,Gary Anderson,"AM (RL), ST (C)",1.15,13,11,14,8,15,13,12,10,8,7,6,12,4,10,8,15,3,8,4,14,9,12,4,9,12,9,11,2,6,6,4,3,13,6,5,13,1,3,3,2,1,1,1,2,2,3,3,- -  -,
28061856,Paul McCallum,ST (C),0.98,7,9,13,14,13,8,8,13,15,10,12,11,8,10,14,8,7,10,9,10,6,6,6,6,5,11,10,5,15,5,16,6,5,10,5,8,3,3,2,2,3,2,1,3,1,3,1,- -  -,
29236490,Nahum Melvin-Lambert,ST (C),0.74,14,11,11,13,12,13,12,12,12,11,12,9,11,14,15,9,11,11,7,9,7,9,7,8,9,11,9,8,13,8,3,8,8,6,5,10,3,3,3,1,3,2,3,2,3,1,1,- -  -,
2002082626,Ynyr Laundon,"AM (RC), ST (C)",1.26,15,12,15,10,17,11,14,9,15,10,10,12,8,10,12,11,15,13,9,7,10,9,5,9,9,11,8,7,10,13,3,6,13,8,4,13,1,3,1,3,2,1,2,3,3,3,2,- -  -,
28059047,Adam Campbell,"AM (RLC), ST (C)",1.04,12,10,7,5,12,12,9,4,4,9,7,10,8,9,14,11,6,15,6,14,9,14,8,7,10,9,11,6,5,8,2,5,8,8,4,10,3,4,2,1,2,2,2,2,3,1,1,- -  -,Lst
90024367,Glen Taylor,ST (C),0.86,6,4,11,15,9,7,8,9,5,12,9,11,8,10,11,9,13,12,4,10,5,11,3,3,7,14,11,12,12,10,1,4,11,15,3,9,2,1,2,3,1,3,1,1,1,3,2,- -  -,
2000129645,Liam Jessop,ST (C),1.44,14,12,8,6,13,12,7,7,7,7,6,17,1,6,11,14,7,13,4,5,1,5,4,1,10,14,12,3,12,4,1,1,4,9,1,9,3,2,3,2,1,2,1,3,2,1,3,- -  -,
2000191802,Lewis Koumas,"M (C), AM (RLC), ST (C)",1.60,16,14,7,7,13,15,10,7,10,6,6,11,6,7,14,13,11,12,5,13,12,12,2,5,8,11,14,4,8,4,6,2,12,4,3,13,2,3,1,2,1,2,4,2,1,2,2,- -  -,
2000048053,Ademola Ola-Adebomi,"AM (RL), ST (C)",1.51,15,11,11,14,14,14,13,12,13,8,8,8,9,11,13,14,10,7,6,9,6,9,7,5,9,6,10,8,9,9,4,4,8,9,3,10,3,2,3,2,3,1,2,4,2,2,2,- -  -,
2000059237,Jayden Wareham,"AM (RL), ST (C)",-,15,10,12,7,13,14,11,12,14,12,17,11,12,10,17,15,14,10,7,15,8,17,8,6,8,11,8,8,9,10,6,2,7,12,4,8,1,2,2,2,2,1,1,3,3,1,1,- -  -,
2000192565,Ronan Ismali,ST (C),-,13,11,8,9,12,11,8,7,14,5,5,11,1,9,11,12,9,6,2,3,4,5,3,1,12,10,11,2,7,1,1,3,3,6,1,8,3,3,3,3,3,2,1,3,3,3,2,- -  -,
2000112826,Joseph Gbode,ST (C),0.28,11,8,10,17,15,12,13,13,8,9,10,9,7,8,10,8,5,9,8,11,8,12,3,5,8,9,8,5,12,6,3,4,8,7,6,9,3,3,2,1,1,3,2,3,1,1,3,- -  -,
2002083210,Lewis Dixon,"AM (RC), ST (C)",1.01,16,14,11,8,13,13,11,8,11,7,5,10,4,8,17,12,13,13,3,4,5,5,3,6,14,8,12,2,8,5,3,1,12,5,4,12,1,3,3,1,1,1,2,3,2,1,1,- -  -,
2000162545,Isaac Westendorf,"AM (RL), ST (C)",1.63,13,13,8,6,14,13,12,8,5,8,8,13,5,8,8,12,8,12,4,6,6,8,6,3,9,13,12,5,10,6,2,2,8,3,3,10,3,3,1,1,3,2,2,3,4,1,2,- -  -,
2002095915,Charlie Fensome,"M/AM (RL), ST (C)",0.86,10,11,7,8,9,11,8,6,6,5,4,8,1,7,4,10,8,8,3,13,5,9,5,9,7,9,5,4,5,7,3,1,6,3,3,9,1,2,3,2,3,3,2,1,3,3,3,- -  -,
28059683,Joe Ironside,ST (C),0.59,9,9,14,15,14,9,13,14,8,9,11,8,8,8,16,8,7,11,8,14,8,15,4,6,8,14,12,5,14,8,8,6,12,13,5,13,2,3,3,1,2,3,1,1,2,3,1,- -  -,
2002080946,Charles Musa,"AM (R), ST (C)",1.30,15,14,9,4,7,14,11,11,17,7,8,6,5,10,10,14,10,7,2,7,4,11,3,9,9,8,9,4,4,4,3,1,10,4,1,12,1,1,1,2,1,1,2,3,3,1,1,- -  -,
2002109571,Luc McChesney,"M (C), AM (RC), ST (C)",1.51,10,12,14,7,13,11,11,5,14,10,9,12,8,13,12,14,5,14,6,10,9,14,9,10,15,12,15,11,4,7,8,9,12,4,5,15,3,2,1,2,1,1,3,3,4,1,2,- -  -,
2000222832,Faruq Smith,ST (C),1.09,13,10,8,12,15,11,8,7,5,9,5,13,5,5,13,13,9,13,4,6,6,7,7,3,9,15,11,3,10,5,3,2,6,6,1,14,3,1,1,1,1,2,1,2,3,2,2,- -  -,
2002095888,Baba George,"AM (RLC), ST (C)",0.61,13,12,14,14,12,14,11,8,5,8,7,9,4,9,9,16,11,9,4,4,8,5,3,7,11,6,12,7,5,6,5,3,7,6,1,16,2,2,2,3,4,2,2,1,1,3,1,- -  -,
2002082661,Daniel Magee,"AM (RLC), ST (C)",2.71,15,12,14,8,14,13,10,10,6,7,8,12,3,12,13,15,6,13,5,7,6,5,3,7,12,7,11,5,9,8,1,1,12,1,2,14,2,2,1,2,3,3,2,1,2,1,3,- -  -,
29218010,Tyrese Sinclair,"M (RL), AM (RLC), ST (C)",1.77,13,13,10,14,9,12,9,6,8,8,10,9,7,7,12,12,8,11,6,12,10,13,10,11,11,9,10,10,10,10,5,5,9,7,6,11,1,3,3,3,2,3,2,3,2,1,2,- -  -,
2000219821,Kai Garratt,ST (C),1.04,13,8,7,12,9,10,11,7,13,10,5,14,1,8,15,9,12,8,1,5,3,3,4,6,13,14,13,3,14,4,3,1,5,7,1,8,1,1,2,2,1,3,1,2,1,2,4,- -  -,Loa
2002083330,Freddy Koffi,"AM (RC), ST (C)",1.18,13,13,14,14,10,14,11,7,8,10,10,10,5,9,16,15,15,12,3,10,8,11,3,7,8,13,12,6,8,8,1,2,10,6,1,9,2,1,3,3,2,3,1,3,2,1,1,- -  -,
29107234,James Roberts,"AM (RLC), ST (C)",0.60,11,10,10,5,12,10,12,7,9,8,9,10,6,8,10,7,4,11,4,10,9,12,4,7,9,11,9,7,10,8,3,2,10,3,5,10,1,1,3,2,1,2,3,2,2,1,1,- -  -,
2000187649,Ralph Nkomba,"AM (RL), ST (C)",0.28,11,11,9,8,13,11,12,10,8,10,5,10,7,8,7,10,11,7,4,8,8,10,7,6,7,6,8,6,7,4,5,1,7,4,1,10,3,1,2,3,3,3,2,1,4,3,2,- -  -,Inj
2002083794,Nacho Torrella,"M (C), AM (RC), ST (C)",1.83,14,16,13,3,9,13,14,5,15,7,6,6,4,7,10,13,11,11,2,3,3,7,4,6,13,7,10,3,5,3,1,1,7,3,1,12,3,2,1,1,1,1,2,2,3,2,2,- -  -,Wnt
2000199179,Kurtis Havenhand,"AM (R), ST (C)",1.11,14,12,10,12,13,11,9,11,6,7,4,14,3,11,11,15,5,11,3,5,7,8,6,10,14,12,12,5,12,5,4,1,7,5,1,12,2,3,1,3,2,1,1,3,2,3,1,- -  -,
29058378,Danny Johnson,"AM (RL), ST (C)",0.40,9,8,10,6,11,8,10,4,10,14,7,13,8,11,12,7,7,14,5,12,6,13,2,6,8,14,12,5,7,8,2,4,8,11,5,10,1,1,3,2,1,3,3,2,1,1,3,- -  -,
2002083225,Glynn Woodward,"M/AM (R), ST (C)",1.82,14,16,11,13,14,13,10,8,11,6,7,6,4,7,15,12,8,14,4,8,7,9,6,13,10,4,11,8,5,4,2,1,8,3,3,11,1,2,1,3,2,2,2,3,1,4,1,- -  -,Loa
2000199113,Dante McEwan,"AM (RL), ST (C)",0.84,14,12,13,4,14,13,14,11,14,8,9,7,10,8,15,9,11,8,2,12,8,9,5,6,7,5,7,4,4,7,4,2,6,2,1,5,4,1,2,2,1,2,3,2,1,1,1,- -  -,
2000190311,Ethan Wheatley,ST (C),0.85,13,9,14,11,9,11,14,6,11,12,8,14,2,5,15,14,4,12,3,5,4,9,3,2,12,11,11,4,9,3,3,1,7,5,2,13,2,3,2,1,1,3,2,3,2,1,3,- -  -,Loa
29217178,Adan George,ST (C),1.04,12,11,13,11,11,12,13,14,8,11,10,13,8,12,11,11,12,12,5,9,9,10,5,9,12,12,10,8,9,11,5,4,10,10,4,12,2,3,4,3,3,2,1,1,3,1,1,- -  -,
2002082991,Marek Seman,"AM (R), ST (C)",3.25,13,8,10,9,13,12,12,10,13,7,8,12,2,9,9,13,10,9,2,8,4,12,4,10,12,6,9,3,10,6,5,1,10,3,1,13,2,4,2,2,3,1,3,1,3,2,1,- -  -,Loa
2002082970,Eesa Wellecomme,"AM (LC), ST (C)",1.44,9,9,13,7,10,9,14,10,16,10,7,13,6,9,19,15,15,10,6,11,9,8,5,8,13,13,12,6,6,6,4,1,11,4,2,15,2,3,3,4,2,1,3,3,1,3,1,- -  -,
2000051061,Bobby Pointon,"M (R), AM (RC), ST (C)",1.99,12,14,16,7,15,13,8,7,6,8,9,12,8,9,13,15,10,10,7,8,13,8,4,8,13,8,9,6,6,7,4,5,10,8,3,10,3,3,2,3,1,2,1,2,2,3,1,- -  -,Wnt
28127320,Tarrelle Whittaker,"AM (RL), ST (C)",1.81,14,11,12,4,10,14,11,7,7,6,4,12,6,7,12,9,10,11,6,7,4,12,2,5,12,11,13,5,8,8,5,6,9,10,1,10,1,1,2,1,1,1,2,1,2,3,1,- -  -,
2002095782,Jordan Worrall,"AM (RLC), ST (C)",0.78,14,12,13,11,13,13,11,9,8,8,9,8,2,9,6,11,11,9,4,13,5,10,4,9,12,4,7,2,10,5,3,5,10,6,1,11,3,1,2,2,4,2,1,1,1,3,3,- -  -,
2000166437,Sonny Fish,ST (C),2.13,13,14,15,15,8,12,11,9,15,14,10,10,15,12,7,13,12,6,8,12,7,12,8,5,10,5,12,5,9,7,1,4,8,2,1,8,2,3,2,3,2,3,2,1,1,2,2,- -  -,
2002083160,Luis Lawson,"AM (RL), ST (C)",0.92,14,15,10,3,13,14,13,9,10,7,16,7,3,8,11,13,8,9,3,11,9,8,5,10,13,7,9,5,4,7,1,1,9,4,3,12,3,1,3,2,2,4,2,2,2,4,2,- -  -,Wnt
2000228500,David Hicks,ST (C),0.78,10,7,10,3,13,10,7,9,8,16,6,11,5,11,11,11,7,11,3,5,3,6,5,2,9,16,12,3,15,6,1,4,7,3,3,12,2,3,1,3,3,2,4,2,2,2,1,- -  -,
2002083064,Christian N'Da,"AM (RC), ST (C)",0.87,13,16,12,12,17,12,11,10,11,8,7,7,4,7,13,11,5,12,6,12,6,10,4,8,10,8,8,1,5,6,1,3,11,5,3,9,3,4,1,1,1,2,2,1,1,1,3,- -  -,
2002094968,Aram Fairbrother,"AM (R), ST (C)",0.69,14,14,10,11,17,12,14,8,7,13,8,10,3,8,15,13,13,13,1,4,4,6,3,8,7,8,12,3,6,5,2,1,9,5,1,12,1,1,3,1,2,2,3,2,3,3,3,- -  -,
2002081491,Kemar Breese,"AM (C), ST (C)",1.24,16,13,16,9,13,15,13,10,15,9,5,12,5,12,11,14,10,12,3,6,9,7,3,3,11,11,11,4,7,7,2,1,11,4,4,14,3,1,4,1,2,2,2,3,2,2,2,- -  -,Wnt
29217116,Zach Robinson,"AM (RL), ST (C)",1.07,10,12,13,9,14,8,12,13,8,13,8,13,10,13,16,10,8,14,10,12,8,14,9,6,11,11,11,8,7,8,8,6,9,10,6,11,3,1,4,2,2,2,1,1,2,2,3,- -  -,
2000201865,Bradley Burchell,"M (C), AM (RC), ST (C)",1.56,13,13,8,5,14,12,12,7,7,8,2,6,3,9,7,14,7,5,4,5,12,7,3,6,12,10,10,3,6,3,1,2,6,3,1,8,2,2,1,2,3,4,2,2,1,2,1,- -  -,Inj
90047169,Matt Warburton,"M (RC), AM (RLC), ST (C)",1.20,8,7,8,6,11,7,7,4,9,9,7,10,9,8,14,12,7,10,5,11,11,9,9,8,7,11,9,9,6,10,3,5,11,11,4,10,2,2,3,1,2,1,2,3,1,3,1,- -  -,Lst
2000123647,Jaden Williams,ST (C),1.00,13,12,6,10,12,13,8,7,10,11,8,12,1,7,5,10,8,13,6,6,7,9,4,6,13,14,10,6,10,7,3,1,12,7,4,9,3,2,4,2,4,2,2,2,3,3,3,- -  -,
2002103351,Jørgen Steendahl,"M (R), AM (LC), ST (C)",1.82,9,8,14,13,9,9,12,12,7,10,7,13,7,8,14,12,5,11,3,11,10,14,6,11,6,8,11,9,8,10,5,5,11,12,6,12,3,3,2,1,2,3,1,3,2,1,1,- -  -,
2002096073,Rafael Capitão,ST (C),-,10,9,13,1,11,9,8,5,2,7,16,10,4,7,14,13,7,9,4,11,8,7,7,5,11,9,9,9,4,2,1,2,5,2,2,12,2,1,2,3,1,3,2,1,3,4,2,- -  -,
2000042521,Jaylan Wildbore,ST (C),0.70,13,9,7,12,16,12,10,10,11,10,7,11,4,9,11,11,12,7,5,5,3,6,5,3,10,11,13,4,11,5,1,3,4,6,1,10,1,4,2,1,2,4,2,1,3,3,2,- -  -,
2002083154,Cosmos Whittamore,"AM (RC), ST (C)",0.92,13,15,14,11,14,14,9,8,6,8,10,7,5,10,8,12,7,11,2,8,6,10,6,9,9,9,14,6,6,7,6,3,7,5,2,10,2,3,3,1,1,3,1,4,4,1,3,- -  -,Loa
89044446,Michael Cheek,ST (C),0.53,7,4,10,13,9,7,5,8,6,12,11,13,8,11,16,5,7,13,6,8,6,15,3,6,7,13,4,3,12,10,7,6,9,10,4,11,1,2,2,3,3,1,1,2,2,3,3,- -  -,Ret
2002083349,Finnlay Maddra,"AM (RC), ST (C)",0.10,10,12,14,14,15,7,10,8,8,8,7,13,2,12,13,13,6,8,4,6,11,7,2,6,10,10,8,5,6,9,2,2,10,6,1,13,2,3,2,1,1,1,2,3,2,4,2,- -  -,Loa
2002082651,Kolbeinn Snorrason,"AM (L), ST (C)",-,8,9,8,14,12,10,7,7,9,8,9,11,4,9,10,11,10,5,1,11,5,8,3,6,12,9,9,1,6,3,2,1,6,7,1,11,2,3,1,3,2,3,4,1,3,2,2,- -  -,
2000130256,Kylian Kouassi,ST (C),1.32,11,9,12,15,13,11,12,16,10,8,9,10,7,9,11,10,8,11,4,11,6,12,3,4,8,10,10,3,11,8,13,3,7,6,4,10,1,3,2,1,1,2,1,4,1,1,1,- -  -,Inj
2002083158,Max Wright,"AM (RL), ST (C)",0.75,15,14,15,10,15,15,9,7,9,8,7,10,2,7,16,12,6,8,2,12,11,8,3,7,11,7,8,4,8,6,4,1,9,4,2,12,1,2,2,2,3,2,3,3,1,2,1,- -  -,Loa
2002095639,Neil Dormer,"AM (RL), ST (C)",1.57,16,15,9,10,15,16,11,8,11,11,17,10,9,7,15,15,7,12,2,14,9,13,7,9,8,7,9,10,10,5,3,2,10,5,4,10,2,2,1,2,1,4,2,3,4,2,2,- -  -,
2002083790,Pip Bammant,"M (R), AM (C), ST (C)",0.96,11,8,9,13,13,11,12,9,12,8,7,10,6,7,13,14,5,9,4,13,7,11,3,6,7,12,7,3,7,5,4,1,4,5,1,10,3,2,2,2,4,1,2,2,1,3,1,- -  -,
2000140253,Glenn McConnell,"AM (RC), ST (C)",0.80,13,11,12,5,13,13,13,11,8,6,6,12,4,9,12,12,13,11,4,3,5,7,7,7,11,11,13,7,9,11,3,3,9,7,5,11,1,1,4,1,3,3,2,3,1,2,1,- -  -,
2002082910,Deale Asplin-Rowley,"M (R), AM (RLC), ST (C)",2.40,16,13,8,9,9,14,13,8,9,6,7,7,4,11,12,14,10,8,3,13,2,10,3,7,7,3,7,5,5,4,3,3,6,3,2,12,3,2,3,2,1,2,1,1,3,1,3,- -  -,Loa
292380029,Jovan Malcolm,"AM (RL), ST (C)",0.70,13,12,5,5,10,12,5,12,9,6,9,7,6,13,7,7,7,10,6,8,9,11,5,8,11,13,13,6,6,8,2,4,11,7,3,9,2,3,3,4,4,3,4,1,1,2,1,- -  -,
2002083235,Kostas Georgiou,"M (L), AM (RLC), ST (C)",0.43,15,13,13,12,13,12,12,12,16,10,7,8,13,10,15,9,13,8,3,9,8,12,4,7,11,5,9,4,4,8,3,3,8,5,3,6,2,1,2,3,2,1,3,2,2,3,3,- -  -,Loa
2002081068,Douglas Blackburn,"AM (L), ST (C)",0.66,15,12,8,11,7,13,10,7,8,5,12,8,2,4,5,11,10,6,2,8,7,12,2,5,6,3,6,5,5,4,1,1,4,4,2,11,2,1,2,2,1,1,2,2,1,1,2,- -  -,
2000047233,Billy Vigar,"AM (L), ST (C)",1.19,9,13,14,5,10,13,12,7,15,12,11,9,10,10,9,6,13,4,8,14,9,13,7,5,9,6,13,5,9,4,7,4,5,2,3,9,3,3,2,3,2,2,3,2,2,1,4,- -  -,
2000226707,Marley St Louis,ST (C),-,12,8,4,15,11,9,5,4,12,7,6,12,1,4,5,12,9,12,1,2,3,3,2,1,9,13,9,2,8,4,1,1,4,4,1,7,3,3,2,2,2,1,2,2,3,3,1,- -  -,
28105800,Jonathan Leko,"M (R), AM (RL), ST (C)",-,15,9,14,14,15,13,9,11,9,9,8,9,9,10,14,15,5,11,6,11,10,12,10,10,13,10,10,6,9,9,4,4,10,9,5,12,4,1,1,1,3,3,4,1,2,2,3,- -  -,
2000127032,Benjani Jr,"AM (RL), ST (C)",1.07,12,17,9,3,15,14,11,6,10,4,7,6,6,5,14,9,5,10,1,4,4,7,4,7,12,9,10,4,8,4,3,1,8,1,1,6,1,3,2,3,4,3,1,1,1,2,3,- -  -,
2000109168,Emmanuel Ilesanmi,ST (C),0.76,9,9,10,12,14,11,14,12,7,9,6,12,6,7,14,7,10,7,6,7,6,8,6,5,9,10,8,6,11,7,4,3,9,10,1,8,3,4,2,3,2,2,2,3,3,2,2,- -  -,
