,UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
94,28080365,Rhys Browne,"AM (LC), ST (C)",6.61,13,10,9,8,7,11,8,9,9,8,10,9,9,7,10,13,6,10,5,11,9,12,7,7,12,8,11,5,8,7,5,5,10,9,5,11,2,3,3,2,2,3,3,1,4,2,1,10,10,2,4,6,9,12,10,10,9
95,31051019,Francis Amartey,"AM (RL), ST (C)",6.6,13,9,6,10,15,8,8,4,9,10,6,10,5,9,15,8,1,11,4,8,2,9,7,9,9,11,13,5,8,5,7,7,9,7,4,10,1,3,2,1,3,1,3,3,2,2,2,11,8,7,9,10,5,11,11,11,19
96,29188714,Emile Acquah,ST (C),6.59,9,8,9,13,12,9,10,12,6,11,9,12,8,9,4,7,5,10,4,9,8,12,5,7,9,9,10,8,11,6,5,7,9,11,4,6,1,1,3,2,3,2,2,3,3,3,3,11,9,5,7,6,6,10,12,4,14
97,28047414,Conor McAleny,"M (L), AM (LC), ST (C)",6.58,12,11,12,7,9,10,12,6,8,10,7,10,7,8,12,13,7,11,6,10,10,15,8,8,13,11,12,9,7,11,3,5,11,13,5,12,1,3,2,3,3,3,3,3,3,2,3,11,9,5,4,11,12,13,14,9,14
98,28010535,Nathan Delfouneso,"AM (R), ST (C)",6.58,13,12,11,12,14,12,11,12,9,9,10,8,7,8,14,10,9,11,7,11,8,9,5,9,9,10,11,7,8,9,6,6,8,9,7,12,2,2,4,4,3,2,1,3,2,2,1,13,10,4,7,9,4,13,14,10,14
99,29233293,Vani Da Silva,ST (C),6.48,13,11,9,10,10,13,13,5,15,11,2,9,10,9,11,9,10,9,7,8,7,8,6,7,6,8,13,8,6,4,7,7,7,4,4,8,2,2,2,1,1,1,3,3,2,3,2,11,7,3,13,11,15,10,12,7,16
100,29235533,Ollie Hulbert,ST (C),6.45,11,12,6,12,8,10,10,8,12,11,8,10,9,11,12,7,14,9,4,7,8,10,4,6,10,10,11,6,9,8,2,3,4,5,2,10,1,1,2,4,1,2,3,1,3,1,1,12,7,3,11,4,13,12,8,10,5
101,2000105662,Tommy-Lee Higgs,ST (C),6.45,9,11,10,6,14,10,5,7,13,9,8,11,5,12,9,9,10,14,7,8,7,8,6,5,9,15,13,3,12,8,3,4,8,6,2,11,3,1,3,1,1,1,2,1,3,2,1,13,18,5,11,4,13,11,14,9,20
102,2000166560,Luther Munakandafa,"AM (RL), ST (C)",6.4,13,10,9,5,13,12,9,11,4,9,9,8,6,6,12,11,4,10,5,9,7,6,6,8,11,10,8,8,6,8,2,5,8,10,2,9,3,4,4,3,1,2,2,2,1,1,2,13,7,1,3,11,3,11,12,4,13
103,89065414,Olaf Koszela,ST (C),6.35,9,11,8,8,11,10,10,9,9,9,5,9,8,15,1,13,13,8,6,11,5,8,8,6,10,10,8,8,10,9,1,4,6,3,5,10,2,3,3,2,2,1,3,2,1,1,4,9,19,4,13,9,7,10,9,8,13
104,31042060,Hady Ghandour,"AM (R), ST (C)",6.34,13,9,9,7,13,12,13,7,4,9,6,9,8,8,13,9,10,11,6,12,9,11,7,7,7,11,9,8,5,8,2,2,9,9,4,9,1,1,3,2,1,1,3,3,1,2,3,15,12,7,10,11,2,14,10,10,13
105,2000015388,Eden Bailey,ST (C),6.28,10,8,10,8,11,10,13,12,10,12,10,8,6,9,8,12,8,9,5,9,8,14,6,7,8,10,8,5,8,9,5,4,6,9,7,9,4,1,3,2,3,1,3,2,2,1,2,12,10,3,5,10,7,12,9,10,11
106,5123102,Danny Rowe,"AM (C), ST (C)",,6,5,13,10,9,6,6,13,10,11,9,13,9,10,11,13,10,11,4,7,12,7,7,9,9,13,11,14,11,14,3,3,10,9,7,12,3,2,2,3,3,3,3,3,1,1,3,12,12,11,9,12,11,5,9,9,9
107,18101914,Moustapha Bokoum,"AM (L), ST (C)",,13,11,7,7,13,14,7,9,13,7,8,7,7,9,12,14,4,7,2,7,9,7,8,10,10,9,10,6,6,3,5,3,8,4,3,11,2,1,2,3,3,4,3,1,3,1,1,8,9,2,7,14,13,9,11,11,18
108,28116339,Will Harris,"AM (RLC), ST (C)",,9,12,10,13,17,10,11,13,10,12,14,9,8,8,14,6,7,9,7,13,9,15,4,6,6,11,7,5,9,8,3,4,9,11,4,10,1,1,3,1,3,2,4,2,3,4,1,10,13,2,5,6,5,11,12,7,14
109,29127829,Mason Bloomfield,ST (C),,12,12,11,15,11,11,8,13,9,10,10,9,9,8,11,10,8,9,7,8,8,8,4,4,9,9,8,6,10,8,2,6,9,8,6,10,3,2,2,3,3,3,2,2,2,2,2,11,10,7,8,8,10,12,11,7,8
110,94031891,Brandon Barnes,"AM (RLC), ST (C)",,11,7,12,8,9,12,8,14,12,8,8,12,6,10,13,12,6,12,8,8,7,11,9,11,13,14,12,12,7,11,4,3,11,9,7,11,1,3,3,3,2,1,2,3,3,1,2,10,16,8,6,15,8,10,11,10,11
111,292380007,Alex Baker,"AM (RL), ST (C)",,12,9,11,11,13,12,13,4,6,6,7,6,5,8,9,12,6,6,4,6,7,11,6,7,10,7,12,4,6,4,3,2,7,8,4,7,1,2,3,2,1,2,2,2,3,3,1,12,20,3,10,10,7,11,10,8,12
112,90091794,Paul Blackett,ST (C),,14,9,10,7,16,13,10,7,9,10,8,12,8,9,11,11,4,13,9,8,9,13,4,4,9,12,11,6,8,8,2,3,8,11,5,11,2,1,1,2,2,3,1,4,1,3,3,8,8,3,4,7,4,12,9,5,10
113,2000038756,Lewis Horn-Haynes,"AM (RLC), ST (C)",,10,8,7,5,9,11,6,6,7,7,9,7,7,8,10,11,4,7,8,8,6,8,5,6,7,8,7,5,6,3,1,2,5,7,5,6,1,3,2,4,2,1,1,3,1,4,2,14,9,5,5,8,4,12,12,6,10
114,29236082,Finlay Lovatt,ST (C),,12,12,5,4,7,12,3,3,8,9,2,12,2,5,13,8,3,12,5,4,5,5,3,1,10,12,12,3,12,4,4,2,5,8,1,7,3,3,1,1,2,1,1,4,3,3,3,10,8,5,10,5,15,12,12,8,12
115,2000106452,Tayo Alexander-Tucker,"AM (L), ST (C)",,10,9,8,8,10,9,9,10,8,9,7,8,9,10,17,8,7,8,8,7,9,8,6,7,8,10,8,9,9,8,5,7,8,11,6,7,2,1,2,2,3,1,1,1,2,2,2,11,7,5,5,8,5,12,11,7,20
116,2000108873,Jake Forshaw,ST (C),,8,8,14,8,11,6,6,9,15,9,7,7,5,10,13,7,11,4,3,6,6,7,2,6,9,8,8,6,14,7,1,3,3,4,4,7,4,3,1,1,2,2,1,1,1,1,3,13,8,1,12,14,7,11,13,5,12
117,2000117445,Nat Wallace,"AM (R), ST (C)",,12,11,5,9,11,13,6,3,9,7,5,4,1,4,15,12,6,7,2,4,6,6,5,8,7,13,10,3,7,3,2,1,5,1,1,5,3,1,1,2,1,3,1,2,3,2,2,11,13,5,9,2,12,12,9,8,16
118,2000117446,Harrison Poulter,ST (C),,11,8,3,2,10,10,4,4,5,6,6,11,1,8,8,11,10,6,4,4,5,4,3,1,12,8,12,2,11,5,3,1,5,7,1,7,3,2,2,3,1,4,1,3,3,2,3,9,10,3,12,12,6,11,10,8,12
119,2000117447,Tyrell Sellars-Fleming,ST (C),,12,9,4,7,14,10,6,5,8,9,4,5,1,5,15,9,7,4,2,3,3,4,1,1,8,13,12,1,6,4,1,3,4,1,1,8,2,1,1,4,2,2,3,3,3,2,2,11,8,5,6,9,5,10,13,7,17
120,2000120901,Alex MacAllister,ST (C),,8,13,14,12,16,11,7,5,15,12,15,7,5,5,16,5,4,7,5,11,5,11,4,6,6,7,10,5,8,3,4,4,6,2,1,7,2,1,2,1,3,1,1,3,2,2,2,10,8,6,10,14,11,13,12,6,16
121,2000127032,Benjani Jr,"AM (RL), ST (C)",,12,12,7,8,14,12,7,4,9,2,1,8,2,10,5,11,7,9,4,5,4,8,6,10,11,9,10,5,5,3,3,2,7,4,1,8,2,1,1,2,3,1,2,3,1,3,1,9,19,2,11,11,5,12,11,6,20
122,2000133059,Jonny Shepherd,"AM (RLC), ST (C)",,10,9,14,9,13,11,7,6,12,7,3,5,7,8,8,9,8,4,6,13,4,8,5,7,9,7,7,3,7,6,1,3,8,4,1,9,1,3,1,2,3,2,1,2,3,3,1,11,3,8,10,11,13,9,10,6,15
123,2000137756,Lyle Simpson,ST (C),,12,11,1,9,10,11,10,4,12,6,6,7,2,12,14,7,9,8,1,3,4,4,2,1,10,13,10,1,8,4,1,3,3,5,1,5,3,4,2,2,2,3,3,2,2,3,1,14,8,8,5,10,9,11,13,9,15
124,2000137763,Cameron Munn,"AM (RLC), ST (C)",,13,12,2,1,10,12,6,2,9,5,3,7,3,7,14,6,11,5,1,5,5,6,4,2,11,5,8,3,3,3,3,2,6,2,1,6,2,1,2,1,3,1,3,2,2,1,1,9,8,5,8,3,12,10,11,7,19
125,2000138339,Henry Sandat,ST (C),,13,13,4,12,11,13,5,3,8,5,6,6,4,6,16,5,11,9,2,3,1,4,3,1,5,5,5,3,10,2,1,1,3,3,1,4,3,2,1,1,3,3,4,2,2,1,3,11,4,7,13,9,6,13,9,7,19
126,2000138651,Remell Sterling,ST (C),,12,9,1,1,11,9,4,3,6,9,3,10,3,5,10,7,9,9,2,4,2,5,4,3,12,14,8,3,7,1,2,1,2,4,1,8,2,1,3,3,3,3,2,1,3,1,1,10,6,8,9,9,8,12,12,6,16
127,2000138686,Jayden Gilbert,ST (C),,13,11,4,7,13,13,9,4,5,3,5,7,2,7,10,11,11,8,2,3,3,3,1,1,7,7,3,1,5,4,1,2,3,2,1,4,3,1,3,3,2,3,1,2,2,3,2,12,10,5,8,1,11,13,11,8,19
128,2000138766,Daniel Adu-Adjei,ST (C),,13,12,8,3,12,11,8,5,9,11,7,9,5,7,11,13,1,6,2,2,4,7,6,7,14,11,12,5,11,6,1,2,5,6,2,10,3,3,1,3,3,2,3,1,1,2,2,8,13,8,5,6,11,12,10,9,14
129,2000140953,Matty Lusakueno,ST (C),,12,8,10,4,15,10,9,2,12,9,3,5,5,10,8,10,1,10,4,6,5,10,4,3,11,13,9,4,6,3,4,1,4,3,1,10,3,3,1,3,1,4,2,3,1,3,2,11,6,6,11,9,8,10,11,8,12
130,2000141014,Jac Humphreys,ST (C),,12,8,4,1,11,12,6,1,5,12,6,12,4,8,4,9,3,12,3,3,4,4,2,4,12,12,9,3,8,4,2,1,4,9,1,7,3,3,2,2,2,3,1,2,1,3,3,12,7,2,7,7,8,12,10,6,18
131,2000141573,Jake Towse,"M (C), ST (C)",,13,10,5,5,10,8,7,3,8,5,4,6,2,10,8,9,5,9,2,4,5,6,4,3,9,12,12,3,7,2,3,4,7,3,2,9,3,1,2,1,2,3,2,1,4,2,1,11,10,7,12,12,13,11,10,9,17
132,29176514,Ruel Sotiriou,"AM (RL), ST (C)",,13,12,13,8,10,12,12,12,14,11,13,11,11,7,15,5,6,11,5,7,6,12,9,6,12,13,12,9,9,9,3,5,9,7,5,10,1,1,3,2,2,3,2,1,3,2,2,14,7,6,8,14,12,10,8,11,8
133,2000141586,Dan Jones,ST (C),,9,9,6,8,5,10,4,7,11,5,4,13,3,10,5,6,10,11,5,5,3,6,4,3,8,14,11,3,11,4,1,1,4,6,1,6,1,2,2,2,4,1,2,1,2,1,3,10,7,2,10,1,5,11,12,8,11
134,2000159630,Andreas Aranganathan,"AM (C), ST (C)",,12,7,13,8,14,9,7,5,5,4,1,7,3,3,7,8,8,5,3,7,4,12,3,1,7,5,8,3,8,5,1,2,2,3,1,8,2,1,2,3,1,1,1,1,4,2,1,11,13,4,5,1,12,10,12,5,19
135,2000159632,Saul Kader,ST (C),,12,12,9,4,17,11,12,7,9,6,6,12,2,4,16,9,8,6,4,11,3,7,2,2,7,5,12,4,6,4,1,2,4,6,1,7,1,2,1,1,3,1,2,1,2,1,1,11,7,1,9,4,5,10,12,6,16
136,2000163966,Reuben Marshall,ST (C),,9,10,5,7,11,10,4,5,6,7,6,8,1,6,10,12,2,12,3,3,4,4,3,4,8,12,7,3,10,2,2,1,5,1,1,12,1,3,3,1,3,1,2,3,1,3,1,12,5,5,14,8,10,10,10,7,17
137,2000179760,Charlie Burden-Whittleton,ST (C),,11,6,4,3,14,8,11,3,9,10,4,8,2,9,9,10,9,11,4,3,4,5,3,1,8,12,9,3,12,3,1,1,1,5,1,8,3,4,3,2,3,3,1,3,3,3,3,13,3,6,7,16,7,10,12,6,20
138,2000179766,Shay Larkin,ST (C),,12,12,5,6,7,12,4,6,5,3,5,8,3,5,9,11,1,9,4,3,4,4,3,3,5,12,12,3,9,1,1,1,4,6,1,10,2,3,2,3,2,4,3,2,1,3,2,10,10,4,9,20,12,11,12,6,12
139,29156477,Lewis Knight,"AM (RL), ST (C)",,13,13,9,8,12,13,9,8,5,8,9,10,8,10,8,9,2,10,3,12,6,12,3,8,11,9,8,8,6,8,3,3,8,8,3,8,1,2,3,3,2,2,1,3,2,1,2,11,9,8,5,10,8,11,10,13,20
140,2000192198,Isaac Sijuade,ST (C),,7,7,7,11,14,7,9,7,15,6,8,7,7,11,18,7,11,9,6,7,6,8,5,4,8,10,13,6,16,6,2,3,4,4,2,9,1,2,3,3,2,1,2,1,2,3,2,12,13,6,7,9,12,11,11,7,11
141,2000200165,Ryan Morton,ST (C),,14,13,6,6,14,12,7,4,13,11,7,9,2,5,18,8,11,4,2,5,6,7,4,4,6,12,4,2,11,3,1,3,4,4,3,7,2,2,1,3,2,1,1,4,2,3,3,12,10,3,8,15,12,9,12,10,17
142,2000203682,Harry Burland,"AM (RL), ST (C)",,11,10,7,12,15,11,7,2,5,4,6,7,6,8,16,9,10,10,2,6,2,12,5,7,6,8,11,5,7,5,1,2,7,4,1,9,1,2,3,2,4,2,3,1,2,4,3,10,14,5,7,4,11,10,10,6,13
143,2000203683,Alex Hernandez,ST (C),,9,6,9,13,8,11,7,12,15,6,5,7,3,8,13,11,1,5,1,12,5,11,5,2,7,6,11,5,6,6,1,2,6,3,3,6,1,1,3,1,2,1,1,3,1,2,2,12,7,6,8,5,14,12,10,7,13
144,2000209153,Charlie Bateson,"AM (C), ST (C)",,13,12,6,7,7,12,3,3,13,4,6,8,3,9,12,9,9,6,1,4,5,5,3,5,7,11,10,3,7,2,1,2,6,2,1,5,1,1,4,1,2,3,4,1,2,4,4,12,14,8,12,5,9,10,11,8,17
145,2000209154,Nathan Hart,"AM (RL), ST (C)",,12,13,5,5,7,9,4,3,12,6,1,6,4,8,12,8,9,6,2,4,2,5,4,8,4,8,11,3,5,1,1,1,6,1,1,7,3,2,1,4,2,1,1,2,2,3,2,10,2,3,5,6,12,11,12,6,13
146,2000212968,Jack Goddard,ST (C),,10,5,2,8,12,10,3,4,8,8,5,10,4,4,16,7,10,12,1,4,3,5,1,3,10,13,11,4,10,3,1,1,5,7,1,6,2,3,3,1,2,2,2,2,1,2,1,11,8,1,5,5,8,11,14,7,12
147,2000212981,Joshua Haskett,"AM (RL), ST (C)",,13,13,4,6,5,11,2,2,9,3,5,5,1,4,1,5,10,5,1,3,4,5,2,6,4,5,6,3,4,3,2,1,6,2,1,5,1,2,3,3,1,3,3,3,1,4,2,10,4,6,11,7,13,10,9,6,15
148,2000214912,Lekan Torres,"AM (L), ST (C)",,13,10,9,10,10,13,9,10,7,8,7,8,6,7,5,6,4,9,2,6,5,10,2,5,8,8,7,3,6,6,1,3,8,5,1,9,2,1,3,2,3,1,3,1,1,4,3,11,8,6,2,5,1,11,12,3,20
149,2000218435,Alex Bennett,ST (C),,12,10,2,12,10,10,8,7,7,8,5,8,1,5,9,9,5,12,1,4,4,5,4,2,5,12,6,2,8,5,1,2,2,3,1,9,2,2,3,1,1,3,2,2,2,3,2,9,8,4,5,8,8,9,13,6,11
150,2000218441,Alexander Duhameau,ST (C),,12,10,2,11,13,11,3,6,12,5,3,7,3,9,13,5,5,8,1,3,2,5,3,1,11,13,9,2,9,4,1,3,1,7,1,5,2,2,1,1,2,4,2,3,2,1,3,11,7,1,5,6,4,10,14,4,13
151,2000218442,Pharrel Waite,ST (C),,12,11,3,8,9,12,10,1,10,3,3,7,1,5,14,6,1,12,3,3,1,8,3,3,12,12,10,3,6,3,1,1,5,6,1,5,3,1,1,3,2,2,1,1,2,2,3,11,5,4,6,8,9,11,11,6,19
152,2000219520,Max Fiddes,ST (C),,11,10,4,11,13,10,10,4,7,8,6,9,1,8,6,13,5,11,1,3,4,4,3,1,10,12,12,3,11,1,1,3,2,7,1,11,3,2,1,1,3,4,1,4,2,2,1,14,5,6,9,2,12,12,13,11,18
153,2000227121,Soloman Miles,"AM (C), ST (C)",,7,10,8,7,14,9,5,4,12,7,5,11,3,8,15,8,1,11,7,12,11,8,5,7,10,9,14,6,8,6,1,6,9,4,3,9,3,1,3,3,2,1,1,2,3,2,2,9,5,7,15,7,8,13,10,8,19
154,2000227125,Diego Edwards,ST (C),,13,9,4,4,12,11,9,4,8,11,2,11,5,6,12,10,9,11,5,6,5,10,4,3,8,7,8,1,6,5,1,3,6,2,1,11,3,3,3,3,3,1,4,3,1,1,3,11,20,6,9,1,7,12,8,7,16
155,2000228196,Leo Wood,ST (C),,12,13,7,11,10,13,7,5,15,6,3,11,6,4,4,12,10,10,1,4,5,6,5,4,13,8,12,1,9,2,4,2,5,7,1,9,4,3,3,3,1,2,3,1,1,1,2,12,9,6,10,9,10,12,11,10,12
156,2000228210,Josh Arnold,ST (C),,13,12,5,8,12,12,6,6,6,5,6,10,1,7,13,6,6,11,1,4,4,4,1,5,11,12,6,3,9,5,1,2,4,9,1,6,2,3,3,2,2,1,2,1,3,2,4,12,20,6,15,7,5,12,13,6,20
157,2002221896,Steffan Edwards,"AM (C), ST (C)",,12,9,7,9,15,11,8,4,16,7,10,6,4,10,8,10,5,7,3,8,6,12,4,5,7,12,7,8,7,4,1,3,8,2,2,11,4,1,2,2,2,3,1,3,2,2,2,13,6,11,9,13,6,12,9,6,11
158,2002221901,Simon Dolan,ST (C),,11,10,5,12,8,12,12,8,17,9,7,8,4,6,15,8,11,8,3,8,4,13,5,3,12,9,8,10,7,6,2,5,5,5,4,9,2,3,1,4,1,3,1,1,1,2,2,4,8,3,10,12,5,11,16,11,14
159,2002224920,Jac Heywood,ST (C),,11,9,10,10,12,9,5,3,11,3,4,5,2,4,12,10,1,6,1,6,3,10,1,1,4,10,7,1,4,5,2,1,4,2,1,9,3,3,2,2,2,3,1,2,4,1,2,3,5,5,6,14,8,11,14,8,16
160,2002224946,Danai Hellewell,"AM (RC), ST (C)",,6,10,9,9,12,8,5,4,8,8,6,8,4,5,16,9,11,9,4,14,7,9,5,6,6,10,14,3,7,7,1,2,11,7,2,10,1,1,3,1,1,1,1,2,2,2,1,5,5,3,5,12,2,11,16,6,17
161,2002225358,Scott Bailey,"AM (LC), ST (C)",,6,9,7,7,7,7,6,6,6,9,6,7,5,9,4,14,1,7,6,6,11,8,4,7,9,8,15,9,6,9,3,1,9,4,4,15,1,1,3,3,1,3,1,3,2,1,2,5,14,9,8,7,7,14,13,5,14
162,2002225360,Archie Stewart,"AM (LC), ST (C)",,14,9,4,8,13,12,7,4,14,5,5,5,3,4,19,13,4,10,2,11,5,6,1,3,4,7,7,2,3,6,1,1,5,2,1,12,1,2,1,2,1,3,1,1,3,3,1,15,8,8,7,18,8,14,17,7,17
163,2002225993,Geoffrey Otieno,"M (L), AM (C), ST (C)",,14,9,8,8,14,12,4,4,6,7,8,5,2,4,11,13,11,8,2,6,4,4,1,5,2,2,8,3,2,4,1,3,3,2,3,13,4,2,2,2,3,2,3,2,1,1,1,9,4,17,6,5,4,11,12,6,10
164,2002226002,Nick Evans,ST (C),,12,10,11,5,13,7,5,4,9,9,5,7,3,6,15,15,1,10,3,6,2,10,1,3,3,14,8,6,9,5,1,1,2,6,1,13,2,3,2,2,2,3,1,1,3,1,4,15,12,7,6,10,3,17,12,8,12
165,2002228128,Chris Riley,"AM (R), ST (C)",,12,9,6,9,14,10,5,5,12,7,3,10,4,8,6,14,14,9,2,5,6,6,2,4,5,5,10,2,3,4,3,2,8,3,4,10,3,3,1,3,3,3,2,4,3,2,2,10,2,8,14,8,11,12,8,10,10
166,2002228129,Greg Maddox,"M/AM (C), ST (C)",,7,6,9,8,11,7,7,4,7,5,13,8,4,9,2,11,7,11,5,8,7,12,8,7,5,7,8,4,4,6,3,3,8,5,4,12,3,1,1,4,1,2,1,1,2,2,1,3,6,8,8,7,7,13,12,7,11
167,2002228130,Kutlo Thupa,"AM (C), ST (C)",,13,11,2,8,9,11,3,1,7,6,2,5,3,4,14,13,13,7,3,4,4,4,7,1,4,13,8,11,5,2,1,1,4,4,2,12,1,2,3,1,3,1,3,2,1,1,3,6,6,5,15,13,1,12,17,8,16
168,2002228154,John Malone,"AM (R), ST (C)",,10,8,12,9,9,11,7,3,12,6,5,7,3,7,9,9,2,9,2,6,7,11,3,8,12,5,5,4,3,4,3,3,8,3,2,9,3,2,3,3,3,3,2,3,1,2,1,10,10,17,13,3,3,9,9,9,7
169,2002228157,Sylvester Kalambayi,"AM (RC), ST (C)",,10,7,10,11,9,8,5,4,12,7,6,6,5,7,4,14,4,6,3,4,5,9,3,6,10,12,9,1,4,4,1,2,7,5,2,14,3,1,2,1,2,3,3,3,1,2,3,5,8,7,16,7,5,12,10,7,11
170,2002228158,Ali Sabah,"AM (RC), ST (C)",,15,10,10,7,13,14,4,2,9,5,10,7,3,5,13,9,1,7,3,3,5,2,4,5,11,12,8,4,3,4,1,5,5,6,1,8,3,2,3,3,1,3,2,2,3,3,3,11,6,18,17,6,8,11,12,10,11
171,2002228160,Ashley Nodder,"M (LC), AM (L), ST (C)",,13,9,5,3,8,9,6,3,8,7,4,6,5,6,12,11,7,9,5,11,7,6,7,8,5,6,7,11,7,6,2,4,5,4,3,12,2,1,1,4,1,1,2,2,2,2,1,9,14,10,7,9,6,17,14,7,15
172,2002228778,Matthew Cope,"AM (RC), ST (C)",,9,9,6,4,9,7,8,4,10,8,8,5,7,11,4,12,4,10,5,13,9,10,8,7,8,11,13,11,5,7,4,6,11,5,4,13,4,2,1,3,2,1,3,1,1,1,1,6,10,14,13,13,12,5,10,12,15
173,2002228779,Wayne Hill,"AM (RL), ST (C)",,8,8,13,11,13,9,8,5,7,5,5,5,2,3,18,14,9,5,3,6,6,11,3,6,10,5,9,8,3,4,1,1,12,4,4,11,4,3,1,1,1,1,3,3,4,2,1,12,6,15,9,15,6,12,8,6,12
174,2002228781,Daniel Yamoah,ST (C),,10,9,6,8,12,11,9,4,9,6,8,10,3,7,9,11,4,8,1,17,4,13,3,2,4,5,7,7,4,4,1,3,4,7,1,11,2,1,2,1,3,3,1,1,1,1,2,9,7,10,11,10,9,10,11,8,9
175,2002228801,James Rendall,"AM (C), ST (C)",,6,11,4,11,15,7,9,4,6,7,6,5,3,6,14,12,1,8,6,16,6,13,5,2,4,4,8,10,5,5,1,1,7,4,4,13,3,3,2,1,2,3,1,2,3,3,2,5,8,5,9,16,10,13,16,6,17
176,2002229495,Sam Liversedge,"M (C), ST (C)",,10,7,5,11,15,9,5,5,8,9,5,9,5,9,13,13,6,8,4,5,7,6,5,6,7,8,12,7,6,7,5,5,9,3,5,12,2,4,3,1,1,2,2,1,3,1,1,2,6,5,11,9,8,12,12,11,11
177,2002229502,Riece Easson,"AM (R), ST (C)",,12,11,5,5,12,11,7,3,10,5,5,4,3,6,5,11,11,6,3,13,5,11,5,6,5,4,6,7,4,4,1,1,9,3,3,11,1,2,1,2,1,1,2,1,1,2,4,5,8,6,9,10,11,13,12,7,12
178,2002229509,Pete Taylor,"AM (RL), ST (C)",,13,7,11,9,13,10,7,3,8,6,6,5,1,4,5,6,1,3,2,11,5,12,4,6,7,6,7,4,4,4,2,1,9,3,2,5,1,2,1,2,3,1,2,2,1,1,2,3,9,10,12,8,2,10,12,7,12
179,2002229515,Roberto Binns,"AM (R), ST (C)",,10,6,12,7,13,8,9,3,5,5,6,8,3,8,6,12,6,5,2,16,7,13,4,4,5,8,13,9,4,6,2,3,12,2,2,11,4,3,2,2,3,1,2,1,2,1,1,3,6,9,6,10,6,11,11,8,13
180,2002229516,Tom Shearer,"AM (L), ST (C)",,12,11,4,5,12,11,2,2,11,2,2,1,1,2,13,12,4,4,1,12,2,7,3,6,9,3,5,4,3,1,1,1,3,1,1,10,1,1,2,2,2,3,3,3,2,4,3,13,4,8,13,9,5,19,10,4,15
181,2002229526,Hassan Mohammed,"AM (R), ST (C)",,15,11,3,5,10,12,7,2,7,6,5,4,3,3,14,12,10,9,2,6,5,2,1,4,7,4,7,1,4,4,2,2,5,1,2,12,3,2,2,3,2,1,1,2,1,3,3,5,6,5,16,16,6,9,14,8,17
182,2002229537,Horace Brown,"M/AM (C), ST (C)",,7,6,8,8,13,8,12,7,9,8,8,6,7,6,7,10,8,6,6,11,6,16,5,5,6,5,6,5,6,5,3,5,5,2,7,11,1,3,3,3,2,2,1,3,3,2,1,10,4,10,13,11,2,9,10,10,14
183,2002230734,Marvin Mason-Kinder,"AM (L), ST (C)",,10,10,4,7,9,12,7,3,8,5,1,7,4,3,3,7,13,8,4,5,5,7,3,6,7,4,7,3,7,3,3,2,5,3,1,7,1,2,2,2,1,4,1,3,1,2,1,4,7,13,9,16,8,14,17,8,18
184,2002230737,Carter Weekes,"AM (LC), ST (C)",,8,6,10,12,8,7,7,5,8,7,6,7,4,6,7,9,7,5,5,8,4,11,5,8,6,3,10,8,5,4,1,1,9,3,2,8,2,2,1,3,3,1,3,2,2,1,2,8,10,7,5,6,5,10,12,8,11
185,2002230738,Charlie Bowles,"AM (RL), ST (C)",,13,13,6,7,16,14,5,3,14,4,3,4,2,1,11,10,3,3,1,1,4,2,1,4,5,6,7,1,5,3,1,1,3,3,1,9,3,1,3,2,2,3,2,4,3,2,1,18,4,8,7,9,5,12,14,7,12
186,2002230761,Richard Baker,"AM (C), ST (C)",,8,6,11,12,15,5,8,5,13,3,4,7,3,3,7,10,14,6,3,16,5,13,4,3,6,10,5,8,5,4,1,1,4,5,1,10,2,1,1,1,1,3,1,2,3,1,2,9,6,13,9,12,16,6,14,6,10
187,2002233226,Jarvis Tustain,"AM (R), ST (C)",,9,5,11,10,12,8,8,5,8,6,3,7,4,5,2,12,3,7,4,15,4,13,3,4,10,9,5,2,1,5,2,1,4,5,1,10,1,1,3,3,1,2,3,4,2,1,2,10,5,10,9,12,7,5,15,5,17
188,2002233227,Matty Davies,"M (RC), ST (C)",,7,8,4,10,8,7,10,3,10,7,9,8,4,7,14,10,7,6,5,12,7,15,4,7,5,6,12,1,6,6,1,5,9,4,2,11,3,1,2,3,2,3,2,3,3,2,2,5,7,2,7,10,5,11,17,8,13
189,2002234328,Kian Flynn,ST (C),,12,8,3,7,18,7,6,3,15,3,14,7,3,9,4,9,14,8,2,14,4,9,2,5,6,12,13,5,4,4,1,1,6,3,1,8,3,1,3,2,1,2,3,2,1,2,2,12,3,12,11,11,9,16,13,7,12
190,2002234331,Richard Bullock,ST (C),,13,12,10,7,10,12,9,4,8,5,7,7,4,7,15,9,6,5,1,14,5,9,3,3,6,10,9,2,5,4,2,1,5,5,1,9,3,1,3,3,1,3,3,3,2,3,1,12,13,9,7,11,12,12,12,8,9
