UID,Name,Position,Con/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
2002100071,Roberto,GK,0.97,9,12,10,11,12,9,8,12,8,9,10,8,11,14,10,3,14,3,13,8,6,9,3,3,1,3,5,6,1,3,3,1,8,1,3,10,10,14,12,6,14,10,14,5,15,8,9,- -  -,
43161669,Michele Di Gregorio,GK,1.59,11,13,10,11,12,11,13,12,11,12,11,12,13,14,13,11,12,10,14,11,14,11,1,1,4,2,10,4,3,7,11,4,11,1,7,10,14,13,15,10,13,11,13,12,15,12,11,- -  -,Wnt
2000159711,Billy Lawlor,GK,0.97,9,12,7,6,8,10,1,4,7,6,13,10,7,13,7,2,10,1,6,5,5,3,4,2,2,2,1,5,1,2,2,1,6,3,2,3,11,8,5,5,7,7,7,11,7,5,6,- -  -,
2000185034,Noah Crisp,GK,1.29,11,10,10,14,7,11,5,10,5,8,12,9,10,13,10,3,9,2,8,6,8,4,1,3,2,3,5,2,1,3,3,2,11,2,3,2,15,14,8,5,13,9,11,13,12,15,10,- -  -,
2000218868,Daniel Rachel,GK,1.17,5,9,4,12,13,5,2,5,12,7,9,3,8,12,4,1,12,1,5,5,3,3,1,1,3,3,1,5,1,2,3,2,4,1,3,4,8,6,7,8,13,7,9,14,12,5,6,- -  -,
15002038,Dean Bouzanis,GK,1.49,7,11,6,13,8,7,5,9,13,9,10,6,8,8,14,10,11,1,10,12,12,10,4,2,1,1,9,5,8,2,2,3,10,3,2,8,12,9,12,15,12,17,13,13,15,14,11,- -  -,Inj
2002083296,Maine Tweedley,GK,1.59,10,11,14,8,9,9,10,11,9,9,7,8,9,12,15,1,2,2,7,8,10,10,3,3,2,2,5,7,1,1,2,1,11,1,2,6,11,9,10,2,12,12,11,7,15,9,9,- -  -,
2000216934,Ryan Johnson,GK,0.95,7,9,5,12,11,8,2,7,6,10,9,8,10,8,16,1,8,2,9,6,6,5,2,3,2,1,8,5,1,2,1,1,5,2,3,6,10,7,9,5,7,14,7,6,14,14,6,- -  -,
48031584,Paul Bernardoni,GK,1.44,10,13,15,15,14,10,12,15,5,13,14,13,15,12,14,6,11,14,14,14,10,12,6,2,1,2,9,11,8,3,2,1,10,4,1,9,14,13,14,9,13,13,16,13,16,10,12,- -  -,
2002108895,André Ørting,GK,1.00,8,12,7,12,15,8,7,9,9,11,11,6,12,12,5,2,14,2,9,6,15,7,2,2,1,3,5,6,1,3,1,3,5,2,1,9,10,13,13,7,14,13,10,6,10,13,10,- -  -,
2000017534,Fabian Mrozek,GK,1.66,8,15,11,13,7,8,6,7,11,6,7,8,9,12,14,1,6,1,10,6,6,5,2,2,3,1,2,6,1,2,3,1,7,2,3,5,13,9,7,5,12,10,11,14,12,6,10,- -  -,
65002615,Darren Keet,GK,1.61,4,5,9,9,9,5,6,7,13,14,15,8,12,14,14,3,7,3,14,10,11,9,4,3,2,3,9,6,1,3,3,1,14,2,3,6,11,12,11,4,16,12,12,10,13,7,12,- -  -,Ret
2002080669,Ambroise Alagapin,GK,1.50,9,14,10,13,12,8,9,9,19,12,14,8,13,13,15,3,11,3,10,7,5,9,3,3,3,3,4,8,1,1,3,3,6,3,3,7,12,13,11,9,12,13,12,8,14,16,10,- -  -,
81002616,Andre Blake,GK,1.25,9,13,11,14,15,8,10,9,11,12,13,12,12,12,15,3,14,11,13,11,10,11,6,3,1,1,11,7,2,3,3,1,16,2,2,11,16,13,12,8,11,12,16,8,16,9,11,- -  -,
29218345,Murphy Mahoney,GK,1.25,10,10,7,8,8,11,1,4,9,6,8,7,9,14,4,2,13,2,7,6,6,5,2,2,1,2,1,5,1,1,3,3,7,3,3,2,13,7,7,5,10,6,7,10,13,9,6,- -  -,
19124580,César,GK,1.12,8,10,5,16,10,9,10,8,5,13,10,14,12,12,13,3,7,1,13,13,11,14,1,1,8,3,12,6,3,2,2,2,10,3,1,10,13,13,14,5,14,12,14,12,13,14,16,- -  -,Ret
19000030,Renan Ribeiro,GK,1.28,7,11,10,15,12,6,8,9,12,12,13,11,10,11,8,12,10,12,13,13,12,12,2,1,3,3,8,6,8,3,3,3,10,2,2,10,15,8,13,7,10,12,15,9,14,12,10,- -  -,
2000080954,Kacper Danielewicz,GK,1.39,9,8,7,14,12,9,2,7,10,7,15,6,7,13,18,2,9,3,8,4,3,5,2,2,3,2,1,3,1,3,2,1,6,1,3,1,9,7,5,15,8,4,7,7,12,13,4,- -  -,
29014171,Dean Lyness,GK,1.20,5,9,8,13,13,5,11,6,6,8,12,12,12,12,14,3,8,9,12,11,10,13,4,1,2,1,4,6,4,2,3,3,10,4,3,11,12,10,7,3,13,9,13,11,14,11,12,- -  -,
2002093679,Alejandro Seguessa,GK,1.18,10,14,4,9,12,9,8,4,15,8,8,4,7,11,14,3,4,2,11,9,7,11,5,1,3,2,5,8,1,2,1,1,9,1,1,9,11,4,7,10,6,10,5,7,11,5,5,- -  -,
2002109970,Branko Rašović,GK,1.65,4,9,10,11,11,7,3,4,6,9,6,4,6,11,11,1,6,1,10,3,6,6,3,1,3,3,1,6,1,3,3,3,4,2,2,6,8,8,10,2,14,7,7,7,7,11,7,- -  -,Yth
2000034782,Arlo Doherty,GK,1.33,9,14,6,10,16,6,3,8,12,10,12,8,10,13,6,1,5,2,8,6,6,2,1,2,1,3,1,6,1,2,1,2,6,3,1,2,11,9,9,5,13,9,8,9,13,7,11,- -  -,
2002109735,Yoann Laplace,GK,1.67,6,14,12,9,7,4,6,3,10,9,12,4,8,5,3,1,14,3,6,5,4,4,2,2,3,3,5,4,1,1,2,2,4,2,2,2,6,9,5,2,11,9,15,17,10,7,4,- -  -,
28054566,Joel Dixon,GK,1.13,9,12,10,13,11,8,8,9,11,10,10,9,9,9,11,3,8,2,13,10,5,7,4,2,1,1,5,7,2,1,3,3,7,1,1,6,11,11,10,7,12,12,13,7,12,11,13,- -  -,
29139573,Marcus Beauchamp,GK,1.25,14,10,10,12,9,10,6,7,6,9,11,9,9,8,7,1,6,1,9,7,8,6,2,1,1,1,6,4,1,3,2,1,7,3,1,4,9,8,8,1,9,9,11,6,8,3,7,- -  -,
2002081370,Alessandro Tutino,GK,1.29,10,15,12,15,9,7,10,9,14,13,12,7,7,9,12,1,15,1,12,6,11,8,2,2,2,1,9,6,1,3,3,3,11,3,3,12,14,11,11,1,11,10,14,7,11,12,11,- -  -,
70024480,Muammer Yıldırım,GK,1.31,8,8,7,13,13,7,7,8,12,10,11,11,8,11,11,4,10,8,11,14,11,13,4,1,2,2,12,6,5,2,3,3,9,3,1,10,9,12,11,8,13,12,14,15,14,7,13,- -  -,
28059680,George Long,GK,1.27,7,15,12,14,12,6,10,12,6,9,12,9,9,11,14,3,6,1,10,13,11,10,3,2,2,2,7,6,1,1,2,1,13,3,3,7,14,13,12,14,12,16,13,15,15,12,13,- -  -,
29198192,Alfie Jones,GK,1.28,11,9,6,7,10,10,1,3,5,8,15,7,12,13,12,2,6,3,8,6,6,5,5,3,2,3,1,6,1,3,1,2,9,1,2,3,5,8,7,5,7,5,8,11,12,5,7,- -  -,
90037496,Craig MacGillivray,GK,1.36,9,14,11,13,10,9,10,10,9,12,10,9,12,10,12,2,8,9,12,11,8,8,2,1,3,3,7,4,3,1,2,3,15,3,1,4,14,13,12,8,10,11,14,7,13,12,12,- -  -,
2002082267,Darren Waldron,GK,1.38,7,14,15,7,15,8,6,7,6,5,10,4,7,12,11,1,6,1,5,9,10,4,1,3,2,1,2,6,1,1,1,1,4,3,2,1,9,7,5,5,12,5,12,6,13,8,9,- -  -,
29158159,Jake Turner,GK,1.08,10,10,11,16,12,12,12,11,9,7,10,8,10,8,9,9,9,4,7,10,10,10,3,1,1,3,8,5,3,3,1,1,10,3,3,12,15,10,10,11,11,10,12,9,13,10,11,- -  -,
2002108486,Rumen Kolev,GK,1.28,8,13,10,12,11,11,7,9,10,9,11,7,6,10,11,2,11,3,11,7,12,5,1,1,2,3,2,6,1,3,2,3,6,1,2,3,8,10,10,1,14,8,12,8,14,8,7,- -  -,Yth
2002083233,John Eyre,GK,1.62,5,5,10,8,7,1,4,6,8,7,11,5,9,12,10,1,14,3,8,5,4,6,4,1,2,1,2,7,1,3,3,2,5,1,1,6,12,11,12,8,12,11,9,7,6,10,8,- -  -,
53049028,Sean McDermott,GK,1.31,11,12,9,13,12,9,5,10,14,10,11,11,12,11,13,9,6,2,11,10,9,10,4,2,7,1,11,8,10,3,3,2,9,3,3,12,11,12,12,10,14,10,15,13,16,15,12,- -  -,
86046565,Wuilker Fariñez,GK,1.59,11,14,12,12,15,11,12,13,12,13,14,14,14,15,13,10,13,2,13,12,14,12,6,2,2,3,10,11,5,2,2,2,10,2,1,10,11,13,14,11,12,11,14,11,15,9,14,- -  -,Wnt
29039749,Alex Cairns,GK,1.39,10,11,10,13,13,8,12,9,15,10,9,12,11,10,18,2,11,2,12,11,12,10,6,3,2,2,9,7,3,2,3,3,12,3,3,9,11,11,11,12,13,12,13,9,14,13,12,- -  -,Bid
2000201588,Heath Richardson,GK,1.27,8,9,8,9,6,8,3,6,8,5,7,9,10,5,12,1,6,3,9,6,7,5,1,3,3,3,5,5,1,1,1,3,6,2,3,3,15,12,9,5,11,9,8,13,14,5,6,- -  -,
29191815,Josh Rae,GK,1.28,12,13,11,14,12,11,12,10,5,8,10,12,9,9,19,3,6,6,13,11,14,10,3,3,3,1,5,5,3,1,2,1,8,1,2,10,14,11,10,5,11,9,10,3,11,8,11,- -  -,
2000118646,Andrew Sowden,GK,3.44,7,10,4,4,11,5,3,4,10,3,11,6,5,11,4,2,3,1,4,5,3,3,2,2,3,1,2,3,2,1,2,2,3,2,3,3,8,8,4,5,9,9,5,9,11,10,5,- -  -,
2000205304,Kamil Dudek,GK,1.38,10,9,9,12,18,8,4,8,7,8,15,6,5,14,15,1,9,3,9,5,4,3,2,2,1,1,2,4,1,1,3,1,5,3,3,5,14,10,10,7,12,9,8,9,12,14,8,- -  -,
94054910,Alex Avenell,GK,1.35,3,7,7,10,13,6,5,3,8,6,5,6,6,14,10,1,2,1,4,6,6,5,1,1,1,1,2,4,1,2,1,2,7,3,2,2,11,7,10,12,13,9,9,13,13,5,8,- -  -,
52094936,Gavin Bazunu,GK,1.33,12,15,14,15,13,11,14,11,8,14,12,13,11,13,15,8,10,12,14,12,14,12,4,2,1,2,11,7,8,2,3,3,15,2,3,12,16,16,15,4,16,15,15,9,16,11,15,- -  -,
29174476,Ellery Balcombe,GK,1.41,10,13,12,16,12,10,12,12,8,12,14,14,14,10,13,3,7,3,15,12,10,13,2,3,1,1,9,2,6,1,3,1,12,1,3,9,14,12,10,11,12,12,14,13,13,13,14,- -  -,
53094972,Ethan Horvath,GK,1.17,9,13,12,17,9,9,10,11,9,10,13,12,12,12,17,13,12,4,13,13,10,13,3,3,2,2,7,5,2,3,2,2,10,2,1,7,16,14,13,8,14,10,17,8,14,15,15,- -  -,
2000027042,Jak Stewart,GK,1.29,12,13,6,14,12,7,7,6,10,6,11,8,10,11,11,2,4,1,11,6,8,5,4,2,2,2,3,6,1,2,2,2,8,1,1,6,14,12,10,5,13,13,10,7,13,5,10,- -  -,
2000216368,Jack Flint,GK,1.50,8,9,10,10,7,10,7,8,5,5,14,6,11,12,9,1,11,1,7,6,8,6,2,1,2,1,4,4,1,1,3,2,10,1,2,6,10,6,8,13,13,10,13,15,13,13,10,- -  -,
29192007,Niall Clayton,GK,1.37,13,8,2,12,12,12,1,5,10,9,8,5,5,9,4,2,12,3,7,6,4,5,2,3,1,3,3,5,1,2,2,3,6,2,2,3,9,7,5,5,11,5,9,9,13,9,4,- -  -,
2002083742,Jackner Jean,GK,1.52,13,5,9,8,12,12,3,3,10,8,5,5,8,7,12,2,12,2,7,10,5,7,2,3,3,3,2,6,1,3,1,2,7,1,1,4,6,9,7,2,10,5,5,12,11,13,6,- -  -,
2002095864,Tsanko Pavlov,GK,1.62,10,11,13,9,7,6,3,5,10,6,11,4,4,9,11,3,8,2,8,5,4,7,4,3,2,1,1,6,1,2,2,2,3,3,2,2,10,8,11,8,12,5,4,7,12,13,3,- -  -,
2000210457,Albert Penney,GK,1.32,10,8,8,12,15,9,5,6,11,5,14,7,9,10,18,3,8,1,4,3,5,4,2,2,3,3,3,5,1,2,3,2,9,1,3,3,10,9,9,5,12,11,7,5,12,5,9,- -  -,
29087448,Tom King,GK,1.32,8,11,15,16,8,7,12,16,6,8,11,8,7,7,14,2,10,2,8,12,8,13,3,1,2,2,7,4,3,3,1,2,6,1,4,7,15,10,10,8,9,15,10,13,11,11,14,- -  -,
2000207239,Marley Tavaziva,GK,1.54,9,7,5,7,10,11,2,5,8,7,15,4,5,12,7,1,10,1,8,6,5,4,3,2,3,1,4,3,2,2,3,1,8,3,2,2,5,6,5,5,12,8,4,10,11,13,5,- -  -,
61023286,Zander Clark,GK,1.45,5,11,12,14,11,6,9,11,8,12,12,12,12,11,10,8,14,12,12,12,13,12,4,3,6,1,9,5,8,2,3,2,7,3,7,9,14,11,14,11,14,13,12,14,14,10,14,- -  -,
29175303,Joe Buršík,GK,1.52,10,10,12,17,15,11,12,8,8,10,12,12,10,12,15,1,10,3,11,13,9,12,7,1,1,3,8,11,12,3,1,3,12,3,1,11,15,13,12,5,13,16,14,6,14,6,12,- -  -,
28059728,Peter Crook,GK,1.31,9,9,8,9,5,6,8,10,5,10,10,6,8,8,13,2,1,8,12,9,2,8,4,2,2,2,3,7,2,3,3,1,10,2,3,5,12,10,10,9,11,9,9,3,11,7,9,- -  -,
2002081000,Glyndwr Jones,GK,2.00,6,2,5,11,7,8,5,5,8,10,8,5,10,12,8,1,10,2,7,4,7,4,3,2,1,3,4,5,1,2,3,2,6,3,2,4,14,6,8,8,11,6,6,7,6,8,5,- -  -,
92021439,Christian Mathenia,GK,1.37,10,9,13,12,13,9,11,15,4,13,11,11,14,12,14,11,10,4,13,12,6,13,2,2,2,3,7,6,8,3,1,1,9,2,2,7,10,11,12,8,15,12,16,8,17,10,12,- -  -,
18010782,Koen Casteels,GK,1.67,10,14,11,18,14,11,11,11,14,13,13,14,13,13,15,3,15,2,13,14,11,13,3,2,1,1,11,6,8,2,3,2,11,5,2,12,17,13,12,12,13,12,15,8,16,16,16,- -  -,Wnt
29186226,Ollie Battersby,GK,1.25,13,8,7,9,10,9,2,5,13,6,8,4,8,12,15,1,10,3,8,7,2,5,2,1,1,1,1,4,1,3,1,1,5,2,3,6,11,12,10,5,10,11,6,11,9,5,7,- -  -,
2002095558,Emili Sanz,GK,0.96,10,12,10,13,14,9,12,10,7,11,11,7,11,10,15,2,11,1,12,16,9,13,7,3,2,1,6,8,1,2,2,3,9,3,2,8,12,11,7,2,14,16,13,8,15,9,13,- -  -,
2002108624,Ryan Owen,GK,1.50,7,6,10,7,16,11,5,3,14,4,6,4,6,3,2,2,5,3,3,17,6,9,1,3,2,2,1,4,1,3,3,1,6,1,3,5,4,9,2,1,13,4,6,8,13,11,5,- -  -,
2002082643,Danny Freeman,GK,1.59,10,14,6,9,13,9,3,4,12,7,7,6,8,9,4,2,10,1,7,10,2,4,4,3,1,1,3,5,1,2,2,2,10,3,2,6,10,5,4,11,10,5,7,11,9,8,9,- -  -,
2000139710,Beau Hudd,GK,1.11,11,8,7,12,11,10,4,5,5,6,11,7,6,13,13,3,11,2,13,4,4,3,3,3,1,1,1,6,1,1,2,3,9,3,3,3,11,5,10,5,12,11,8,9,12,9,6,- -  -,
80027721,Joseph Vargas,GK,1.34,9,11,7,10,8,8,7,11,15,10,7,8,11,14,10,1,7,2,12,8,7,7,3,3,2,1,5,7,1,3,1,2,9,3,1,7,11,10,10,8,10,10,10,10,10,11,10,- -  -,
29233206,Sam Long,GK,1.23,9,12,12,13,11,9,7,11,4,13,13,11,12,12,11,6,5,6,12,10,11,11,2,2,2,1,9,4,4,3,1,1,11,3,2,7,13,11,11,5,12,12,10,5,12,7,10,- -  -,
28117362,Jakub Stolarczyk,GK,1.47,13,15,11,16,16,8,4,9,5,11,15,10,10,15,9,1,13,3,13,9,10,8,5,3,2,2,8,7,1,1,3,1,10,3,2,7,15,14,13,5,12,12,14,8,14,12,12,- -  -,
75020180,Brayan Cortés,GK,1.58,11,12,12,11,11,13,9,12,15,12,14,10,11,12,12,2,12,1,13,12,13,11,4,1,3,2,7,6,1,3,1,2,8,3,1,7,12,15,14,16,13,13,13,9,13,8,12,- -  -,
16072229,Ivan Lučić,GK,1.42,10,10,14,15,12,10,11,14,11,10,13,10,10,9,8,2,5,4,13,11,10,11,3,4,3,1,11,7,6,5,7,5,9,3,5,5,15,12,12,8,12,12,12,13,12,7,14,- -  -,Inj
29156212,Robert Sánchez,GK,1.50,12,13,12,18,13,10,12,14,8,12,14,14,12,12,10,9,8,1,12,12,10,9,4,1,1,2,11,8,1,1,3,3,13,1,1,13,18,17,13,11,15,15,14,10,15,14,15,- -  -,
57075811,Eduard Pap,GK,1.46,12,13,10,11,13,10,10,12,9,10,12,10,9,11,11,6,9,8,13,12,10,10,1,2,3,1,9,5,8,3,1,1,10,3,1,7,12,12,12,10,13,12,13,11,14,8,13,- -  -,
2000103959,Francesco Di Bartolo Zuccarello,GK,1.25,10,12,10,10,12,12,6,7,12,9,11,8,13,13,17,3,11,3,12,5,8,5,3,1,2,2,1,6,1,1,1,1,12,1,3,6,8,11,11,5,12,13,10,11,14,5,11,- -  -,Wnt
2002103151,Mike Berry,GK,1.27,8,14,12,11,11,5,3,6,8,5,11,4,8,12,15,2,7,2,9,2,12,4,3,1,2,1,6,5,1,3,1,2,5,1,3,8,9,10,8,1,11,8,10,14,11,7,7,- -  -,
61072267,Kieran Wright,GK,1.16,11,13,10,19,10,11,8,9,13,10,8,8,9,7,9,2,12,2,9,5,10,9,3,2,1,3,3,7,3,3,2,3,3,3,1,9,14,11,11,2,12,12,9,11,15,8,11,- -  -,
68006529,Adam Davies,GK,1.48,9,12,11,14,14,9,12,12,11,11,13,12,10,12,14,3,13,7,13,13,9,14,1,1,2,2,9,3,7,3,2,1,10,3,2,9,13,11,12,8,12,13,13,12,14,11,13,- -  -,
29170995,Mike Cooper,GK,1.41,10,11,13,13,19,7,12,12,8,12,12,12,11,11,16,4,10,2,11,17,10,12,3,1,2,3,7,6,5,1,3,1,8,5,1,8,13,12,12,5,14,12,12,10,13,7,20,- -  -,
2000214070,Stevie Bausor,GK,1.31,9,14,7,7,8,10,5,7,14,7,11,4,8,6,2,3,6,2,7,8,5,6,1,2,3,2,4,1,3,1,2,2,6,3,3,5,10,6,5,5,5,7,7,6,8,7,6,- -  -,
28081630,Ben Killip,GK,1.56,6,11,10,9,11,6,9,8,7,9,12,10,12,11,14,2,10,2,11,10,10,9,6,3,2,3,5,8,1,1,3,1,10,1,2,5,11,8,11,5,13,9,12,14,14,15,13,- -  -,
2002083271,Kostas Gavriilidis,GK,1.26,5,13,6,10,9,7,5,4,12,6,9,6,9,12,10,3,12,1,9,5,9,2,2,1,1,3,3,7,1,2,1,3,5,2,2,5,8,2,4,7,7,8,9,9,9,16,6,- -  -,
2002094807,Dominic Greene,GK,1.40,5,14,4,11,12,7,7,4,4,4,7,6,5,10,5,2,4,2,7,7,8,9,3,1,2,2,1,4,1,2,3,3,6,1,1,4,8,4,4,9,8,5,8,13,12,15,4,- -  -,
61069332,Rohan Ferguson,GK,1.42,5,11,9,15,9,7,10,10,6,12,9,9,12,12,11,4,6,8,9,11,11,10,2,2,2,2,10,6,2,1,2,2,12,1,3,6,14,11,12,4,12,13,11,10,13,5,11,- -  -,
2002095954,Jahall Mars,GK,1.38,7,9,6,12,11,7,2,6,15,7,7,4,11,10,18,2,13,3,5,10,2,5,2,3,3,3,5,5,1,2,3,3,4,2,3,7,11,10,5,2,9,9,6,11,7,11,9,- -  -,Inj
2000125966,Joe Lawton,GK,1.30,12,8,5,5,9,9,1,4,5,4,13,5,4,12,6,3,11,2,10,5,5,3,1,1,3,3,1,4,1,1,1,3,6,3,2,2,10,7,7,5,11,7,5,11,11,12,5,- -  -,
62076152,Predrag Rajković,GK,1.56,9,11,14,15,13,10,11,14,11,13,16,11,11,10,11,5,14,5,15,14,10,12,5,3,8,10,10,7,2,6,6,5,9,10,4,8,14,16,14,14,12,12,14,14,15,13,13,- -  -,
2002081452,Elijah Smith,GK,1.08,6,11,5,11,7,9,6,5,17,6,5,6,4,10,9,1,4,3,5,6,1,9,2,2,2,1,1,4,1,1,1,1,5,2,3,6,12,9,3,15,6,5,10,8,14,9,7,- -  -,
2002083055,Jesús María,GK,1.62,9,15,14,14,13,7,11,12,15,12,13,8,12,13,19,2,2,3,13,9,18,12,4,2,2,2,8,9,1,1,3,2,9,1,3,11,14,9,12,1,15,14,13,13,14,8,12,- -  -,
2002083397,Graham White,GK,0.89,10,12,6,6,12,9,7,2,18,5,8,6,7,10,17,1,9,2,3,13,9,9,3,3,2,1,1,5,1,1,3,3,7,2,2,2,9,6,5,2,12,9,4,9,5,11,5,- -  -,
2002109677,Sean Mallory,GK,1.21,5,8,10,13,12,5,3,4,7,6,8,4,8,11,14,3,13,1,8,4,3,5,2,3,1,2,2,4,1,2,3,3,3,3,1,4,10,8,7,17,8,6,3,9,8,7,6,- -  -,
2000122151,Jayden St. Paul,GK,1.41,7,10,10,12,10,7,8,9,8,8,13,9,9,11,12,3,5,2,8,10,11,9,2,3,2,1,2,7,1,1,2,2,8,1,1,7,16,12,9,5,11,11,13,7,11,7,11,- -  -,Lst
89008785,Elliot Justham,GK,1.53,4,5,4,14,12,3,2,3,7,11,12,11,12,12,10,1,12,12,13,12,12,13,1,1,1,1,3,1,2,1,4,1,6,1,1,6,13,13,12,8,11,12,13,12,14,7,12,- -  -,
2000023165,Harvey Randle,GK,1.42,9,8,9,10,8,9,1,4,12,7,10,9,8,15,5,3,12,1,11,7,8,7,3,2,2,3,3,5,1,2,2,3,8,3,2,2,11,8,7,5,11,10,8,6,7,6,8,- -  -,
51013919,William Yarbrough,GK,1.36,8,12,11,10,14,7,10,10,8,14,14,14,15,12,9,8,14,8,13,11,14,10,4,3,1,1,5,8,3,2,2,6,8,6,8,6,11,12,12,9,14,13,15,11,11,12,13,- -  -,
2000150262,Harley Earle,GK,1.59,8,14,6,13,15,9,1,3,6,6,10,6,5,12,16,2,10,2,3,3,3,3,3,1,3,2,1,7,1,2,3,1,5,3,2,1,11,7,5,6,12,8,8,12,12,9,5,- -  -,
2000210565,Jon Ander Vilar Robinson,GK,1.33,8,13,10,6,8,8,6,9,10,7,14,9,11,13,13,3,9,2,10,3,3,3,2,3,3,3,1,6,1,3,1,3,6,1,1,4,11,10,8,5,12,7,12,8,12,6,9,- -  -,
2002103855,Aubrey Mwansa,GK,1.40,11,6,6,7,3,11,3,3,13,4,8,2,8,13,14,2,6,2,4,3,14,3,3,3,1,2,1,4,1,2,1,1,4,3,3,6,4,8,7,7,3,8,3,12,3,6,2,- -  -,
29173777,Brad Wade,GK,1.44,9,11,11,11,9,9,9,10,7,8,11,10,9,8,11,3,7,2,8,12,7,8,3,2,3,3,6,6,1,2,3,2,11,2,2,6,11,9,10,8,10,10,10,5,11,10,10,- -  -,
81042154,Amal Knight,GK,1.46,10,13,11,15,15,11,9,13,9,11,14,10,11,10,15,1,11,2,13,11,11,10,4,3,2,3,6,8,2,2,2,1,10,3,2,10,12,13,12,3,12,11,12,5,12,14,11,- -  -,
2002080874,Stevie Marley,GK,1.39,10,9,14,12,8,8,7,9,6,9,7,8,14,14,9,3,15,1,11,7,13,4,3,1,2,1,5,5,1,1,2,2,6,3,3,4,12,11,12,1,13,9,14,12,14,11,10,- -  -,
2000207415,Harry Campbell,GK,1.23,7,7,7,11,11,7,1,4,6,6,5,5,12,3,3,1,6,2,11,6,6,4,3,3,1,3,4,4,1,3,3,3,6,2,3,6,12,9,6,12,8,8,9,8,8,6,6,- -  -,
2002083975,Brian North,GK,1.17,4,6,5,10,16,4,3,6,8,5,4,3,6,12,11,3,7,1,6,8,12,3,3,3,1,1,3,3,1,1,3,3,5,3,2,7,7,7,8,1,9,6,8,8,11,10,6,- -  -,
2002108073,Alexis da Silva,GK,1.56,9,8,8,11,12,13,8,9,7,9,12,8,9,13,14,3,15,1,8,10,11,7,2,3,1,1,4,5,1,1,3,2,4,3,3,6,9,13,11,1,14,11,8,5,11,12,10,- -  -,Int
2000058012,Jude Murphy,GK,1.55,8,14,4,8,7,11,1,3,12,3,9,2,3,11,18,1,10,3,6,4,5,4,3,3,3,1,3,8,1,2,2,2,7,2,1,1,6,11,8,5,12,6,8,14,10,15,5,- -  -,
47019867,Emilijus Zubas,GK,1.66,7,9,11,16,13,6,8,11,8,13,12,13,13,12,7,7,8,2,13,10,8,12,5,1,3,3,6,8,3,3,1,1,8,5,1,9,13,10,10,6,10,9,12,13,13,5,12,- -  -,
2002095472,Szymon Gil,GK,1.32,6,7,9,12,11,8,3,6,8,5,8,5,5,8,12,1,9,2,11,6,10,5,2,2,3,1,3,4,1,2,2,2,3,4,2,6,13,11,9,7,7,8,3,4,13,4,6,- -  -,
2000162439,Josh Wilson,GK,1.35,7,11,3,8,9,7,1,2,15,6,12,6,5,12,17,3,12,2,4,3,4,2,2,2,3,2,2,4,1,2,1,1,2,1,2,3,11,10,10,8,12,9,4,11,11,9,5,- -  -,
67198215,Carlos Abad,GK,1.49,10,12,8,14,12,10,10,12,7,11,11,10,9,12,13,2,12,1,13,11,10,11,3,2,2,2,7,6,2,3,2,3,15,3,1,8,14,12,11,5,14,12,13,8,14,10,13,- -  -,
2000212764,Matteo Spinelli,GK,1.53,5,7,7,13,13,3,6,4,7,4,4,4,9,11,9,1,11,1,7,4,4,3,3,2,3,1,1,5,1,3,3,3,7,2,2,4,13,7,4,8,12,6,11,6,12,13,7,- -  -,
2000059177,Matt Rowley,GK,1.08,7,11,8,10,13,5,4,4,11,8,6,7,9,14,5,3,8,3,9,9,7,7,4,2,2,2,6,5,1,2,2,3,8,1,2,2,13,14,12,5,14,12,9,9,10,11,9,- -  -,
2002080528,Alexandr Koshelev,GK,1.49,5,10,9,9,12,8,8,9,7,11,8,7,10,6,12,1,14,3,10,5,2,7,3,2,1,1,4,5,1,3,3,1,7,2,1,7,10,10,11,4,9,8,11,11,13,5,11,- -  -,
2002084072,Brad Lewis,GK,1.24,5,11,3,10,10,5,4,4,16,5,8,3,4,5,14,3,1,2,7,16,3,7,1,1,1,1,1,3,1,2,2,3,4,3,3,5,8,9,8,2,5,4,6,9,7,16,4,- -  -,
2002083497,Kadian Ewan,GK,1.18,7,10,10,8,7,7,4,4,14,7,4,4,8,8,2,1,7,1,8,4,4,3,3,3,2,3,1,5,1,1,3,1,3,1,1,4,14,7,7,6,11,6,5,8,10,12,6,- -  -,
29177598,Tiernan Parker,GK,1.41,14,6,6,7,9,9,4,5,7,8,7,6,9,14,16,3,12,2,6,4,6,5,3,3,2,2,1,5,1,2,1,1,8,1,1,3,7,6,11,5,13,6,6,8,8,5,6,- -  -,
89064938,Rhys Byrne,GK,1.39,9,13,9,15,11,10,4,7,11,5,9,7,9,13,15,1,11,2,7,6,8,3,2,1,2,1,2,4,1,1,3,2,7,3,1,3,15,12,8,5,13,7,8,11,12,13,9,- -  -,
2002102682,Andrea Zaninetti,GK,1.43,8,14,9,6,14,10,10,10,6,10,7,8,11,14,14,1,1,2,12,7,7,10,4,3,3,1,5,6,1,3,1,3,7,5,2,8,5,12,12,6,14,10,9,12,14,16,7,- -  -,U20
