UID,Name,Position,Con/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
20016296,Amir Abedzadeh,GK,0.95,11,14,13,11,14,9,12,13,13,13,15,11,14,11,13,1,10,1,13,13,9,13,5,2,2,2,8,9,8,1,3,3,12,3,3,8,14,13,12,13,13,12,13,10,17,14,10,- -  -,
28108032,Jamie Cumming,GK,0.89,9,12,10,14,14,11,13,11,10,13,12,12,11,12,18,2,7,2,13,10,11,11,3,2,3,3,10,7,1,2,1,1,11,4,1,9,14,12,12,3,13,16,15,5,16,10,12,- -  -,Wnt
2000138736,Kacper Zapieraczynski,GK,1.17,12,10,9,12,9,13,4,7,13,8,12,9,11,14,11,3,6,1,9,8,8,4,2,2,1,3,4,5,1,2,3,1,7,3,3,3,14,9,10,5,12,5,8,6,12,11,8,- -  -,
37005659,Marco Bizot,GK,1.32,7,9,12,15,13,7,8,12,9,12,14,13,14,12,14,10,13,8,14,12,10,14,4,3,6,2,11,8,8,2,3,1,11,2,2,10,15,12,12,5,11,14,14,19,16,12,16,- -  -,
2002081286,Jarosław Trzcionka,GK,1.17,12,13,15,14,10,13,8,11,9,13,5,13,12,15,16,2,10,3,14,7,12,10,1,3,3,1,6,7,1,3,1,3,10,1,2,11,14,15,16,3,15,13,13,9,15,10,15,- -  -,Inj
70112946,Ersin Destanoğlu,GK,0.95,12,10,13,15,15,11,14,14,10,14,17,12,11,13,10,2,9,1,12,13,8,14,4,2,1,3,9,8,1,2,2,3,8,4,2,10,14,14,10,15,12,14,14,12,13,17,11,- -  -,
28084937,Josh Vickers,GK,0.98,10,13,13,14,15,11,12,12,4,9,12,10,12,9,17,1,9,1,12,12,12,10,5,1,3,2,8,9,3,2,2,3,10,2,2,9,13,13,13,4,13,12,14,8,14,10,13,- -  -,
2000141159,Billy Eastwood,GK,0.71,11,12,8,11,10,12,4,5,12,5,9,7,11,11,6,1,11,1,8,5,4,4,2,3,2,3,2,5,1,1,3,2,4,1,3,1,10,2,5,8,12,8,9,6,11,11,6,- -  -,
43028661,Antonio Donnarumma,GK,1.25,6,10,14,12,15,5,10,13,11,12,14,11,11,13,15,4,9,4,12,7,7,9,3,2,4,3,6,6,6,2,9,1,7,2,5,5,13,12,12,5,13,14,15,12,13,13,11,- -  -,
29108190,Joe Wildsmith,GK,0.80,13,13,10,13,11,14,9,12,12,13,13,10,10,11,13,1,11,1,13,10,12,9,3,1,1,1,10,6,1,3,2,3,16,1,2,8,12,10,10,4,12,13,13,1,15,6,10,- -  -,
29199264,Daniel Langley,GK,0.94,12,17,10,16,15,13,5,11,8,14,15,9,8,10,14,3,13,1,12,8,4,6,4,3,3,2,6,6,1,2,1,1,11,3,1,7,18,8,12,3,11,10,12,9,11,9,12,- -  -,
28096363,Alex Palmer,GK,1.00,8,13,11,14,12,10,15,12,6,11,11,13,13,11,13,1,7,1,12,9,9,9,3,2,2,3,9,6,1,3,3,2,11,3,2,9,15,12,12,3,12,13,13,10,12,10,13,- -  -,Req
28118905,Matěj Kovář,GK,1.15,13,14,12,16,15,12,10,10,5,13,9,12,10,10,15,4,7,1,12,10,9,6,3,3,2,1,12,6,1,1,2,3,10,1,3,12,15,11,10,8,12,14,13,12,13,12,8,- -  -,
61073510,Ross Doohan,GK,0.97,11,13,11,15,10,15,9,9,8,11,10,10,14,12,9,1,4,1,12,8,12,9,5,1,1,1,9,8,7,1,1,2,10,2,3,10,14,13,7,5,12,15,12,5,12,11,9,- -  -,
28044979,Jack Butland,GK,0.89,11,14,11,18,12,11,12,11,10,12,14,14,12,8,10,3,10,2,13,12,7,12,3,1,3,3,8,2,6,2,2,2,10,4,3,11,15,12,9,11,16,11,17,8,16,11,14,- -  -,
43212533,Elhan Kastrati,GK,1.15,12,14,12,14,10,12,15,12,8,13,13,12,12,12,11,10,10,9,12,12,12,12,5,5,5,5,9,5,9,7,7,5,9,5,5,8,12,12,12,10,12,12,13,13,13,10,13,- -  -,
19119899,Busatto,GK,1.25,10,10,10,16,16,8,9,14,9,13,16,11,16,11,11,4,11,5,14,15,10,10,3,3,5,2,10,5,10,1,3,2,9,6,2,8,13,12,11,4,12,12,14,15,13,16,13,- -  -,
24056362,Dominik Kotarski,GK,1.00,10,12,13,14,12,9,11,13,15,12,14,12,10,10,12,3,6,1,13,6,11,11,3,3,3,2,10,7,1,2,2,1,11,5,1,9,15,13,14,10,12,11,14,8,13,14,11,- -  -,
18050692,Davy Roef,GK,1.08,12,13,9,13,11,11,13,9,7,14,11,13,12,16,14,2,4,1,14,10,11,14,4,1,1,2,13,8,12,3,3,3,13,5,3,12,12,12,6,8,12,13,15,8,14,12,13,- -  -,
53054441,Sondre Rossbach,GK,1.25,10,15,12,13,13,9,8,11,10,12,10,11,9,12,15,5,5,3,12,10,8,11,3,3,1,2,10,4,3,2,8,3,10,4,5,11,13,12,12,10,12,12,12,10,15,14,13,- -  -,
2002084105,Andrew Prentice,GK,2.00,7,10,9,7,3,11,4,4,7,6,1,4,6,6,3,1,13,2,8,18,4,6,3,2,3,1,5,4,1,2,3,2,6,1,1,4,8,7,8,10,8,8,5,12,5,10,8,- -  -,
29137376,Harry Lewis,GK,0.98,10,13,10,15,10,8,9,12,5,15,16,13,10,12,15,2,11,3,12,9,13,9,4,2,2,3,11,7,1,3,1,2,13,3,1,12,15,11,11,9,11,13,12,11,13,12,9,- -  -,
28048006,Connor Ripley,GK,0.97,8,12,11,13,6,5,8,11,12,8,13,12,8,11,16,3,14,1,14,14,7,13,4,3,1,1,9,5,4,3,2,2,9,5,3,10,12,12,12,3,12,9,14,5,14,11,11,- -  -,Wnt
98029123,Seny Dieng,GK,1.02,9,12,11,14,12,10,11,11,7,13,11,13,12,11,15,1,12,2,12,12,10,7,4,1,3,1,11,6,1,1,1,1,12,4,3,9,14,16,12,12,13,14,14,13,14,14,13,- -  -,
2000134980,Collin Andeng-Ndi,GK,1.58,10,8,13,10,12,10,12,5,6,12,10,9,7,8,5,10,8,8,13,11,9,10,1,2,1,1,8,4,1,2,2,1,7,5,3,7,9,9,10,15,8,9,8,8,7,10,8,- -  -,
37045758,Andries Noppert,GK,0.99,7,12,14,19,15,7,12,16,12,11,15,13,13,12,14,15,13,8,13,12,8,14,5,1,2,2,6,7,5,1,2,2,10,1,1,6,18,14,12,11,13,12,14,14,14,14,12,- -  -,
37065875,Kjell Scherpen,GK,0.97,13,12,12,19,15,11,8,13,6,15,11,12,11,12,15,3,11,2,11,12,12,11,3,2,2,3,10,5,2,2,1,1,12,4,3,11,19,13,10,5,12,13,13,5,12,14,10,- -  -,Wnt
57187807,Robert Popa,GK,1.27,11,13,9,15,15,10,13,15,6,11,14,13,12,12,15,13,16,2,12,11,12,13,3,3,3,2,9,6,1,3,3,1,14,4,1,9,14,11,12,8,12,13,15,12,14,11,12,- -  -,
29217723,Joe Walsh,GK,0.80,7,12,11,12,13,8,15,12,7,8,10,8,10,8,8,2,5,1,11,8,10,8,2,3,2,2,6,7,5,2,2,3,12,3,1,10,13,11,11,4,13,14,12,7,14,9,10,- -  -,Wnt
18107187,Maarten Vandevoordt,GK,1.05,13,15,13,15,13,14,11,12,5,12,12,11,15,12,14,14,12,1,12,10,9,14,3,1,2,3,10,7,1,3,3,3,14,4,3,14,14,13,13,13,12,14,15,6,14,12,12,- -  -,
96093498,Radosław Majecki,GK,1.15,9,14,14,17,14,10,13,15,4,14,13,16,15,13,14,6,12,8,15,12,10,14,4,3,1,3,12,6,9,1,2,2,13,2,2,11,16,13,14,7,14,13,15,13,12,12,14,- -  -,
28067975,Jack Rose,GK,0.85,9,13,6,13,14,6,9,11,6,9,10,8,9,9,12,2,7,3,8,9,7,8,2,1,1,2,8,5,7,1,2,2,8,3,1,8,14,10,9,5,11,8,12,10,14,11,10,- -  -,
29193804,George Ratcliffe,GK,1.07,8,12,10,11,11,10,10,10,5,9,10,12,13,15,10,1,15,2,9,9,7,8,3,1,2,1,1,7,1,1,1,2,6,3,1,4,10,10,11,6,10,8,10,8,10,9,9,- -  -,
81040266,David Swaby,GK,1.34,12,10,11,14,13,11,10,10,7,9,9,9,9,10,6,5,9,6,9,9,9,10,2,2,3,1,9,5,1,3,1,1,9,3,2,9,12,11,11,8,12,10,10,6,11,12,11,- -  -,
90087836,Charlie Taylor,GK,1.09,10,8,3,11,12,10,4,8,12,12,8,6,6,13,9,1,10,1,12,5,5,5,2,2,3,2,1,5,1,3,3,2,9,1,2,3,12,10,5,5,12,11,6,8,13,12,5,- -  -,
29129043,Chris Haigh,GK,0.86,8,10,9,11,6,8,7,7,5,11,10,9,11,9,12,1,14,1,10,10,11,8,3,2,2,2,8,8,8,3,2,1,8,3,3,8,10,10,9,6,10,9,9,7,13,11,10,- -  -,Opt
2000047223,Remy Mitchell,GK,0.97,6,13,7,9,12,5,3,8,5,9,10,8,6,6,5,2,12,1,10,8,6,5,3,2,2,3,6,4,2,1,3,3,7,2,2,5,9,8,10,5,12,12,9,13,11,7,7,- -  -,
83257052,Samuel Soares,GK,1.06,12,13,13,14,16,12,12,13,11,13,12,11,9,11,15,11,8,8,12,11,11,12,3,1,1,3,10,8,5,3,3,3,12,4,2,11,13,13,13,15,12,16,14,10,15,15,13,- -  -,
2000102067,Harry Evans,GK,1.35,7,12,11,16,17,5,6,11,12,13,8,10,12,10,12,2,7,3,10,8,9,5,3,1,1,1,6,7,1,3,1,2,10,2,1,6,13,11,10,5,14,11,15,7,13,10,12,- -  -,
2000020016,Jacob Knightbridge,GK,0.94,12,13,10,15,7,14,4,6,11,10,11,10,10,17,17,3,9,1,12,8,8,6,3,2,2,2,1,7,1,3,3,1,6,2,2,4,11,9,13,11,13,14,12,14,14,5,12,- -  -,
2000058108,Ryan Hammond,GK,0.85,9,9,7,14,15,12,5,8,14,10,10,9,9,13,12,1,5,2,11,7,7,5,2,1,1,1,1,6,1,3,2,3,12,1,2,2,15,12,9,5,12,13,12,10,12,6,13,- -  -,Opt
2000191766,Nathan Morana,GK,0.94,6,13,9,14,12,8,4,7,5,7,8,7,10,13,18,2,10,3,7,6,6,4,2,2,3,1,2,6,1,3,3,3,7,2,2,5,13,8,10,5,12,7,8,5,12,13,9,- -  -,
29142814,Will Mannion,GK,1.02,8,13,12,15,16,8,10,10,7,11,10,11,11,11,13,4,9,3,13,11,12,12,4,1,1,2,7,6,1,3,3,3,11,3,1,8,14,12,12,6,13,11,15,7,15,11,10,- -  -,
29193984,Marcus Dewhurst,GK,0.82,10,14,12,14,7,10,9,11,9,12,13,11,12,10,13,3,10,3,12,12,9,11,3,3,2,2,11,8,2,1,1,3,11,3,2,11,14,12,12,6,14,15,14,7,13,12,14,- -  -,
29233243,Max Metcalfe,GK,1.34,7,10,8,14,6,6,5,10,13,7,10,7,9,14,6,1,9,2,6,5,6,5,3,1,1,1,5,6,1,1,2,1,7,3,1,5,16,11,9,7,12,13,10,5,10,6,11,- -  -,
28088504,Luke McGee,GK,0.92,8,13,8,13,12,7,12,12,8,14,10,12,9,9,10,2,11,2,14,10,11,10,3,2,2,3,7,6,2,2,1,3,9,2,3,4,13,13,13,13,12,13,15,6,13,13,14,- -  -,
2000026398,Callum Hiddleston,GK,1.00,8,12,6,9,11,7,10,8,14,9,15,8,10,12,14,2,9,3,8,6,8,4,3,3,3,1,7,3,1,3,2,3,10,3,3,6,11,11,10,5,9,8,10,10,10,6,11,- -  -,
29191925,Sol Brynn,GK,0.86,8,13,11,12,10,10,10,13,7,11,11,11,13,12,17,3,8,2,12,10,11,10,4,2,3,1,11,9,10,3,3,2,12,2,1,11,14,13,12,4,12,12,13,5,13,7,11,- -  -,Inj
2000222767,Kane Draper,GK,1.05,11,11,5,11,9,9,5,7,12,6,9,7,9,12,8,1,7,1,12,4,4,3,5,3,3,3,1,7,1,1,3,3,8,3,1,2,12,8,7,5,12,9,8,8,12,11,7,- -  -,
19350546,Mateus Pasinato,GK,1.10,11,14,11,15,14,11,10,13,14,13,12,12,10,12,13,3,12,1,13,12,11,11,4,3,2,2,11,7,2,3,3,2,12,4,1,10,15,9,13,11,10,15,13,18,14,12,13,- -  -,
93065104,Patrik Öhman,GK,1.56,9,14,7,11,11,5,5,5,5,7,10,5,7,8,16,3,9,2,9,6,5,5,1,1,1,2,1,3,1,2,2,1,8,2,3,1,11,9,8,6,9,7,8,15,7,8,8,- -  -,
2000127033,Rob Hollard,GK,1.37,10,8,4,7,7,6,2,5,12,9,10,6,7,13,14,2,5,1,7,5,5,3,3,1,3,1,1,4,1,1,3,2,5,1,2,3,11,11,7,5,12,11,4,9,6,12,7,- -  -,
168299,Hidde Jurjus,GK,1.01,11,11,12,14,14,12,12,11,8,11,11,10,11,12,15,3,7,2,13,11,10,11,1,1,1,1,6,4,5,2,1,1,13,3,2,10,13,11,10,5,13,12,12,15,14,11,13,- -  -,
37061970,Maarten Paes,GK,1.05,9,14,12,16,14,10,11,10,9,14,16,12,12,13,13,3,13,1,15,10,14,14,3,2,3,3,7,5,3,1,3,1,11,2,1,12,16,13,13,4,11,12,15,10,15,12,13,- -  -,
96116939,Marcel Lotka,GK,1.34,12,13,12,15,9,13,11,9,15,13,16,9,9,12,16,1,13,1,10,11,11,12,5,3,3,1,8,8,1,3,1,2,10,3,3,8,15,13,12,13,14,11,13,9,15,16,13,- -  -,
28118017,Aidan Stone,GK,0.98,9,12,10,15,12,9,10,10,10,9,10,11,12,12,12,1,12,3,9,11,9,11,3,1,2,1,7,7,2,1,2,1,9,1,3,8,13,11,12,6,10,10,13,7,13,5,11,- -  -,Wnt
29139579,Aston Oxborough,GK,0.99,14,11,10,17,10,11,4,9,8,9,11,12,10,10,11,2,6,1,11,10,7,8,5,3,3,2,7,8,1,3,3,3,9,5,2,3,15,12,8,1,14,9,11,3,12,3,12,- -  -,
43079200,Jacopo Furlan,GK,1.08,11,12,11,13,14,8,14,11,10,12,12,10,13,11,10,6,7,4,13,12,9,8,2,3,1,3,9,3,7,2,1,1,11,3,1,8,11,12,12,8,11,12,14,14,13,9,12,- -  -,
43124226,Lorenzo Montipò,GK,0.99,12,14,11,16,13,11,13,11,10,13,13,12,11,11,13,8,10,9,12,11,9,10,4,2,3,3,10,7,7,2,3,2,8,5,2,8,15,14,14,8,12,16,14,12,17,11,13,- -  -,
58050612,Stanislav Kritsyuk,GK,1.44,6,11,11,15,9,7,7,10,12,13,11,12,14,11,11,2,10,1,14,13,10,11,2,1,2,3,9,6,7,3,2,2,11,2,1,11,14,12,11,8,13,13,13,8,14,14,11,- -  -,
2000030420,Brian Schwake,GK,0.83,8,14,13,14,8,10,4,9,9,7,6,7,13,13,15,1,11,2,8,4,3,5,4,1,1,3,12,7,2,2,1,3,10,3,3,3,12,12,8,4,12,14,13,2,13,13,9,- -  -,
2002081209,Eric Vásquez,GK,1.25,4,7,4,7,8,3,2,4,5,5,8,3,9,7,5,1,5,2,8,6,4,3,2,2,2,2,8,6,1,3,2,1,3,2,1,9,13,10,8,2,14,7,6,7,10,10,4,- -  -,
2000152588,Tom Ladyman,GK,0.87,8,7,11,13,10,9,11,8,7,5,8,10,7,3,12,10,9,6,7,7,9,14,1,1,3,3,10,4,1,2,2,1,8,3,3,12,14,10,9,15,7,14,10,9,9,8,9,- -  -,
49037937,Etienne Green,GK,1.10,12,14,12,17,14,11,13,13,12,13,14,13,12,13,14,6,10,2,13,11,10,9,5,1,1,2,11,7,8,2,2,1,14,3,1,10,16,13,11,10,13,14,14,12,14,12,12,- -  -,Wnt
67294853,Lucas Cañizares,GK,1.25,11,13,13,16,13,11,6,14,5,16,15,12,10,16,15,3,15,3,13,5,11,8,3,2,3,3,7,7,1,1,1,2,12,3,2,6,15,15,15,5,13,14,14,14,15,13,15,- -  -,
78064358,Gastón Olveira,GK,1.32,10,12,10,13,11,6,9,9,11,12,14,8,10,12,13,1,10,2,12,12,9,11,3,2,1,3,10,8,8,1,1,1,9,3,1,8,11,10,10,5,12,13,12,8,14,12,12,- -  -,
2002080891,Tamás Szemán,GK,1.43,3,9,7,12,11,6,3,3,10,5,7,4,9,10,7,1,12,1,5,6,3,1,4,2,2,1,1,6,1,2,2,3,4,1,2,2,8,10,3,7,6,7,7,4,14,7,3,- -  -,
28116908,Callum Coulter,GK,1.22,8,15,7,12,11,8,2,7,15,11,9,7,8,4,16,2,14,3,9,8,7,5,3,1,3,2,6,2,1,2,2,1,9,1,3,3,10,5,10,5,13,7,10,8,14,14,9,- -  -,
80013385,Aaron Cruz,GK,1.30,9,9,7,11,12,11,2,7,9,12,10,9,11,14,14,2,11,2,13,9,11,8,4,1,1,2,6,7,1,1,3,3,12,2,2,9,13,13,11,10,13,11,13,10,11,10,13,- -  -,
28028347,Ben Wilson,GK,0.71,8,12,8,13,12,7,9,9,8,8,15,7,10,9,9,2,8,3,10,11,7,8,2,1,2,1,9,7,1,3,2,1,10,3,1,9,14,9,9,14,10,12,9,12,13,12,11,- -  -,
91205211,Julius Schmid,GK,1.75,12,13,9,13,13,13,6,7,14,9,8,9,12,14,11,3,5,3,12,7,9,6,5,3,2,3,6,8,1,1,1,1,10,2,1,3,10,11,11,5,14,13,13,10,13,11,11,- -  -,
2000219530,Luke Currullo,GK,1.33,10,11,5,13,10,12,1,3,11,3,11,4,8,11,6,1,7,1,9,3,4,2,3,3,1,1,3,7,1,1,1,1,6,3,1,1,9,9,3,5,8,7,6,9,11,12,2,- -  -,
36035300,Stefanos Kapino,GK,1.63,8,15,12,14,13,8,9,13,11,12,14,9,10,10,10,2,8,1,12,11,6,8,3,2,1,2,6,5,1,1,3,1,6,2,1,7,14,11,11,4,12,8,16,11,14,8,12,- -  -,
92071719,Markus Schubert,GK,1.30,10,13,11,15,13,10,11,12,8,11,8,12,12,12,15,1,10,1,13,12,10,11,5,3,2,2,9,10,7,3,2,3,10,7,1,9,12,14,14,11,14,11,14,11,15,11,13,- -  -,Inj
91105813,Robin Zentner,GK,1.10,11,15,13,17,14,11,12,16,8,12,12,12,12,12,16,5,14,3,12,12,11,12,2,1,1,3,10,4,6,1,3,3,10,2,3,9,14,15,14,8,13,11,15,10,13,16,13,- -  -,
80013433,Guillermo Moreira,GK,1.45,4,9,4,2,11,6,2,3,8,8,12,7,11,13,13,2,13,1,11,8,7,7,1,3,2,3,2,5,1,2,1,1,11,3,3,1,6,13,11,7,13,12,9,10,8,11,10,- -  -,
29084488,Callum Burton,GK,1.13,9,12,11,11,9,8,9,10,6,12,12,9,4,10,14,2,5,5,9,11,4,13,1,1,1,2,1,5,2,3,3,2,7,2,3,5,12,12,12,4,14,13,10,8,12,5,9,- -  -,
24025298,Dominik Livaković,GK,1.43,10,15,12,13,13,9,10,12,4,13,11,13,14,14,13,8,14,1,14,13,10,9,4,3,3,2,8,8,6,3,3,1,13,6,1,7,14,11,10,4,12,12,19,16,17,9,16,- -  -,Wnt
2000167210,Jayden Peglar,GK,0.74,5,13,5,8,9,6,6,3,11,6,6,5,12,6,6,2,10,3,10,5,6,5,3,2,1,1,4,7,1,1,3,2,12,2,2,10,12,10,10,5,9,12,10,6,10,7,6,- -  -,
57082931,Valentin Cojocaru,GK,0.98,9,12,13,16,12,12,10,11,10,13,11,10,11,10,10,9,9,8,12,13,7,7,4,3,1,2,10,9,5,3,3,2,11,2,1,9,17,12,13,9,12,11,14,12,15,9,13,- -  -,
2000191715,Solomon Honor,GK,0.80,8,14,10,12,15,12,6,7,6,7,10,7,7,7,8,3,12,3,14,6,7,4,2,1,3,3,6,5,1,3,1,2,8,2,3,4,11,10,9,5,14,9,11,9,13,6,10,- -  -,
29073362,Matt Ingram,GK,0.90,8,15,12,16,8,6,7,16,6,12,12,8,8,10,14,1,8,2,13,13,7,13,2,1,1,1,8,5,1,3,2,2,9,2,3,8,15,11,9,5,13,9,15,7,15,12,12,- -  -,
28047892,Lee Nicholls,GK,1.04,8,11,10,14,15,7,13,10,10,10,11,11,11,12,10,10,11,9,13,12,7,9,4,3,3,2,9,5,1,3,2,2,10,2,2,10,15,15,16,12,16,11,14,9,14,8,12,- -  -,
29107139,Rory Watson,GK,1.04,7,10,12,13,11,7,6,9,13,9,12,10,8,9,13,2,9,2,10,12,7,9,4,1,3,3,9,7,2,2,1,1,10,3,3,10,14,9,9,6,13,9,10,2,12,10,12,- -  -,
29233244,Oliver Swan,GK,0.79,10,10,7,6,12,11,3,6,14,8,12,7,10,13,10,3,9,3,9,1,7,5,1,1,2,3,6,5,1,3,2,2,7,3,1,4,8,13,7,5,12,10,11,14,11,13,5,- -  -,
2002084525,Miodrag Bojanić,GK,1.29,7,13,10,10,9,5,3,6,9,5,6,4,6,5,11,1,4,2,4,12,3,7,3,3,1,1,3,6,1,2,1,3,6,1,3,3,10,7,6,10,12,7,3,8,12,13,4,- -  -,
16003924,Heinz Lindner,GK,1.10,7,11,10,13,16,5,9,8,6,14,13,11,15,14,12,2,12,1,13,15,7,10,3,3,3,3,8,5,8,2,3,2,9,3,3,7,12,12,14,4,14,9,15,12,17,8,14,- -  -,
92091333,Nico Mantl,GK,1.30,11,13,15,17,14,12,15,15,8,13,15,12,10,10,15,7,9,5,18,13,13,13,3,4,5,4,9,5,7,9,13,7,13,6,9,10,17,13,14,7,13,12,15,11,14,13,15,- -  -,
2002080780,Aymane Saidi,GK,1.49,9,12,6,10,7,7,6,6,7,7,10,7,11,7,5,1,8,1,8,9,7,10,3,3,1,3,5,6,1,1,3,2,7,4,2,8,6,6,9,1,13,8,7,13,12,9,5,- -  -,
92082045,Florian Müller,GK,1.25,12,14,11,15,14,11,11,12,10,12,13,14,12,12,16,1,12,1,12,15,13,13,3,2,2,3,12,8,7,1,2,2,12,4,1,11,13,12,12,13,12,13,13,9,15,17,14,- -  -,
96053555,Maksymilian Stryjek,GK,0.92,7,12,11,14,14,6,11,13,14,11,12,10,14,11,11,1,8,3,12,9,8,8,2,1,2,1,7,4,1,3,1,1,8,1,2,8,13,14,8,9,12,13,15,8,14,12,14,- -  -,
2000190647,Rory Mahady,GK,1.11,11,12,11,12,9,13,5,8,14,7,15,8,10,13,13,2,8,3,7,6,6,5,3,3,1,1,2,5,1,3,1,1,6,3,2,4,12,7,10,5,13,11,11,9,7,12,10,- -  -,
29090574,Cameron Dawson,GK,1.04,9,14,15,16,12,5,6,14,5,9,11,10,8,9,8,2,6,7,11,15,11,11,5,1,2,2,5,8,1,3,3,3,7,2,2,3,17,12,12,9,15,13,14,13,15,12,12,- -  -,
2000052137,Will Brook,GK,0.78,6,14,7,10,7,5,1,2,12,7,8,8,12,14,17,3,7,3,8,5,5,3,2,2,3,3,2,7,1,3,3,1,6,3,2,2,10,7,7,5,12,9,8,9,12,7,10,- -  -,Opt
2000222769,Keehan Willows,GK,0.75,8,13,10,13,14,11,5,7,8,9,13,7,9,13,8,3,11,1,8,5,6,1,3,3,1,3,1,5,1,1,2,1,9,1,1,2,11,7,5,6,13,8,12,15,11,6,6,- -  -,
28106871,Alfie Whiteman,GK,1.14,9,15,11,15,11,10,12,14,11,14,13,12,12,12,11,6,11,5,13,7,10,7,1,3,5,2,9,1,7,1,2,3,10,1,2,7,15,14,12,5,12,14,13,9,12,10,13,- -  -,Wnt
67196201,Jokin Ezkieta,GK,1.06,12,12,12,15,12,11,11,12,6,11,12,11,10,12,12,5,10,2,12,10,10,8,4,2,2,1,12,6,7,1,3,1,13,3,1,11,14,12,13,5,13,12,14,7,13,12,12,- -  -,
27024575,Jakob Busk,GK,1.30,13,11,13,14,14,9,9,12,13,13,12,11,12,11,13,3,8,1,8,10,10,10,5,1,1,2,9,8,7,2,3,3,11,1,3,9,10,10,12,9,12,13,13,12,14,15,13,- -  -,
29177909,Billy Crellin,GK,0.94,11,13,11,16,13,10,5,10,8,12,6,11,10,11,13,3,3,1,14,10,11,9,3,2,1,1,11,7,7,3,1,3,10,3,3,11,13,13,12,9,11,12,12,10,12,7,13,- -  -,Wnt
13137140,Richard Ofori,GK,1.17,10,11,10,11,15,12,8,7,5,10,15,8,11,13,17,1,3,2,15,9,13,9,4,1,2,1,2,8,1,3,2,2,12,3,2,6,15,15,10,9,13,12,13,8,14,11,12,- -  -,
13175645,Hervé Koffi,GK,1.06,11,14,13,12,14,12,11,12,12,13,14,11,11,12,11,3,11,1,12,11,11,12,4,1,1,2,9,8,6,2,2,1,11,3,2,8,13,12,11,11,12,10,12,11,16,9,11,- -  -,
2000026396,Henry Hampshaw,GK,1.00,6,11,4,7,8,9,1,5,11,5,13,4,8,13,5,3,11,1,9,5,7,3,3,2,3,1,1,3,1,2,2,2,4,3,1,4,10,10,8,6,12,6,6,11,12,9,8,- -  -,
2000175080,Dennis Seimen,GK,1.28,11,14,14,18,15,12,12,14,15,13,10,13,12,13,18,8,15,3,14,11,17,12,4,3,2,1,12,8,5,1,2,2,13,11,1,12,17,14,15,12,14,13,15,7,14,16,14,- -  -,
2000037314,Taylor Seymour,GK,1.09,10,11,6,11,9,12,4,8,9,6,10,7,12,13,16,1,12,1,8,6,8,3,1,1,2,2,5,4,1,1,1,1,7,2,3,3,12,8,8,5,9,9,6,5,11,13,7,- -  -,Opt
28000902,Ben Amos,GK,0.88,8,11,10,13,15,6,5,8,4,12,11,8,8,14,14,1,8,2,12,12,9,9,3,3,3,3,8,7,3,1,1,1,8,3,2,8,14,10,10,3,11,10,15,7,14,9,11,- -  -,
43017867,Simone Colombi,GK,1.09,7,8,11,12,14,7,9,8,15,12,12,12,13,11,17,6,13,4,12,8,7,9,4,2,1,3,5,7,3,2,2,2,5,3,1,6,12,12,12,6,12,13,16,7,15,10,15,- -  -,
14030119,Gerónimo Rulli,GK,1.10,11,16,7,14,16,10,12,12,8,15,14,12,13,12,11,1,11,1,14,14,12,12,3,2,3,1,12,8,6,2,2,3,14,3,2,14,13,14,13,10,13,16,19,14,17,14,15,- -  -,
2002084523,Aleksandar Radojević,GK,1.55,12,8,8,11,9,11,9,8,9,8,8,8,7,6,18,2,6,1,11,14,8,9,2,2,1,2,3,6,1,1,3,3,4,3,3,9,9,12,8,2,8,8,10,12,14,9,6,- -  -,
93015023,Patrik Carlgren,GK,1.12,7,10,12,14,10,8,7,9,10,13,16,12,11,13,13,3,12,3,12,12,10,12,4,3,1,3,4,5,3,2,1,1,9,1,1,5,12,13,13,13,15,12,15,15,15,16,10,- -  -,
29091453,Christian Walton,GK,1.04,6,14,12,18,13,5,14,11,10,13,13,11,13,14,13,2,12,1,14,12,10,12,1,2,2,2,9,5,7,2,3,2,10,2,2,9,16,12,14,5,14,16,16,10,13,11,14,- -  -,
2002095920,Jake Lloyd,GK,1.31,5,6,2,12,7,4,2,5,4,6,9,10,6,5,14,1,6,3,6,3,10,2,1,1,1,2,4,4,1,1,3,1,3,3,1,4,11,9,7,2,13,5,4,8,13,8,3,- -  -,
2002094752,Chris Harris,GK,1.13,2,13,5,12,12,3,6,4,15,6,8,3,9,9,13,2,12,1,7,12,1,7,3,2,2,1,2,7,1,1,1,3,3,3,2,5,9,8,5,2,13,8,7,15,10,9,6,- -  -,
31037387,Charlie Philpott,GK,1.47,7,5,5,7,11,6,1,3,5,4,8,5,8,13,13,2,12,2,6,5,4,3,2,2,2,2,1,4,1,1,2,3,6,3,1,1,12,10,10,5,12,12,6,13,12,6,6,- -  -,
2000064231,Harrison Bruton,GK,1.13,8,9,6,13,7,9,5,9,12,11,7,10,7,9,3,2,10,2,6,11,7,7,2,2,2,3,5,6,4,3,3,1,9,3,2,4,7,8,6,5,7,6,6,2,10,6,8,- -  -,
